Name,Male,Female,Incidence,Frequency
Michael,100,0,1205,1:90
John,100,0,1201,1:90
Joseph,99,1,1195,1:90
Anthony,100,0,1108,1:98
Mary,0,100,1072,1:101
Ann,0,100,973,1:111
Catherine,0,100,970,1:111
Theresa,0,100,967,1:112
Veronica,0,100,798,1:135
David,100,0,762,1:142
Peter,100,0,697,1:155
Agnes,1,99,647,1:167
George,100,0,602,1:180
Margaret,2,98,586,1:185
Martin,100,0,527,1:205
Elizabeth,0,100,514,1:210
Matthew,100,0,498,1:217
James,100,0,493,1:219
Christopher,100,0,480,1:225
Francis,99,1,464,1:233
Stephen,100,0,436,1:248
Bernadette,0,100,408,1:265
Augustine,99,1,405,1:267
Paul,99,1,396,1:273
Agatha,0,100,379,1:285
Thomas,99,1,346,1:312
Daniel,100,0,337,1:321
Richard,100,0,314,1:344
Samuel,100,0,311,1:348
Cecilia,0,100,309,1:350
Patrick,99,1,307,1:352
Joan,1,99,297,1:364
Maria,1,99,297,1:364
Devon,99,1,294,1:368
Raymond,100,0,292,1:370
Cynthia,0,100,289,1:374
Desmond,99,1,283,1:382
Denis,99,1,282,1:383
Kevin,100,0,282,1:383
Jason,99,1,270,1:400
Junior,99,1,270,1:400
Nigel,99,1,270,1:400
Andrew,99,1,268,1:403
Patricia,0,100,268,1:403
Raphael,100,0,262,1:413
Gloria,1,99,251,1:431
Kenneth,99,1,251,1:431
Benedict,99,1,249,1:434
Winston,99,1,249,1:434
Yvonne,0,100,248,1:436
Christine,0,100,243,1:445
Bernard,100,0,232,1:466
Michelle,0,100,231,1:468
Eric,100,0,229,1:472
Denise,0,100,224,1:483
Carol,2,98,223,1:485
Andy,97,3,222,1:487
Emmanuel,100,0,222,1:487
Sheldon,100,0,218,1:496
Lucy,0,100,214,1:505
Jude,97,3,209,1:517
Leroy,100,0,209,1:517
Ronald,100,0,206,1:525
Anne,0,100,204,1:530
Anastasia,0,100,203,1:533
Sharon,1,99,203,1:533
Keith,100,0,202,1:535
Jennifer,0,100,200,1:541
Esther,0,100,198,1:546
Helen,1,99,198,1:546
Dominic,99,1,197,1:549
Monica,0,100,197,1:549
Wayne,100,0,197,1:549
Albert,100,0,196,1:552
Gregory,100,0,195,1:554
Joel,99,1,194,1:557
Jean,3,97,193,1:560
Samantha,0,100,193,1:560
Dexter,100,0,192,1:563
Leon,99,1,190,1:569
Ian,100,0,189,1:572
Cecil,98,2,188,1:575
Sandra,0,100,187,1:578
Wendy,1,99,183,1:591
Roger,100,0,182,1:594
Kathleen,0,100,181,1:597
Andre,100,0,180,1:601
Alice,0,100,179,1:604
Kelvin,99,1,179,1:604
Lawrence,100,0,178,1:607
Trevor,100,0,178,1:607
Leslie,82,18,176,1:614
Roy,100,0,176,1:614
Lisa,0,100,175,1:618
Carl,100,0,174,1:621
Brian,100,0,173,1:625
Donna,0,100,173,1:625
Kenrick,100,0,173,1:625
Karen,0,100,172,1:629
Cuthbert,100,0,169,1:640
Kevon,99,1,169,1:640
Rita,0,100,169,1:640
Magdalene,0,100,168,1:644
Martha,0,100,168,1:644
Robert,100,0,167,1:647
Dennis,100,0,165,1:655
William,100,0,165,1:655
Nicole,1,99,164,1:659
Angela,0,100,160,1:676
Henry,100,0,159,1:680
Curtis,100,0,158,1:684
Janice,0,100,158,1:684
Rose,1,99,158,1:684
Teresa,1,99,158,1:684
Ruth,0,100,157,1:689
Simon,100,0,157,1:689
Kim,48,52,156,1:693
Alvin,100,0,154,1:702
Nicholas,100,0,154,1:702
Charles,100,0,152,1:711
Delon,100,0,152,1:711
Lydia,0,100,151,1:716
Marlon,100,0,151,1:716
Adrian,99,1,150,1:721
Marvin,100,0,150,1:721
Judy,0,100,149,1:726
Brenda,0,100,147,1:736
Stephanie,0,100,147,1:736
Rachael,0,100,146,1:741
Roland,100,0,146,1:741
Franklyn,100,0,143,1:756
Judith,1,99,143,1:756
Ryan,100,0,143,1:756
Lennox,100,0,142,1:761
Allan,100,0,141,1:767
Gillian,0,100,140,1:772
Andrea,3,97,139,1:778
Evelyn,12,88,139,1:778
Kellon,100,0,139,1:778
Randy,100,0,137,1:789
Alister,99,1,135,1:801
Maureen,0,100,135,1:801
Troy,100,0,135,1:801
Amanda,1,99,134,1:807
Paula,0,100,132,1:819
Leonard,99,1,131,1:825
Rhonda,0,100,130,1:832
Alfred,100,0,129,1:838
Carlyle,99,1,129,1:838
Errol,99,1,128,1:845
Shirley,0,100,128,1:845
Louisa,1,99,127,1:851
Rodney,100,0,127,1:851
Shane,100,0,127,1:851
Akim,100,0,126,1:858
Linda,0,100,126,1:858
Jerome,100,0,125,1:865
Joshua,100,0,125,1:865
Sonia,3,97,125,1:865
Barbara,0,100,124,1:872
Dwayne,100,0,124,1:872
Aaron,99,1,123,1:879
Alison,22,78,123,1:879
Doreen,1,99,123,1:879
Jacqueline,0,100,123,1:879
Debra,0,100,122,1:886
Lincoln,100,0,122,1:886
Victor,100,0,122,1:886
Glenroy,100,0,119,1:909
Joyce,0,100,119,1:909
Phillip,98,2,119,1:909
Sylvia,0,100,119,1:909
Dwight,100,0,118,1:916
Godwin,100,0,118,1:916
Gordon,100,0,118,1:916
Godfrey,97,3,117,1:924
Cindy,0,100,116,1:932
Mark,100,0,116,1:932
Valerie,2,98,116,1:932
Randolph,98,2,115,1:940
Marcia,0,100,114,1:948
Claudia,0,100,113,1:957
Edward,100,0,113,1:957
Kenny,100,0,113,1:957
Alisha,0,100,112,1:965
Lyndon,100,0,112,1:965
Donald,100,0,111,1:974
Gabriel,100,0,111,1:974
Louise,0,100,111,1:974
Fitzroy,98,2,110,1:983
Kelon,98,2,110,1:983
Ron,100,0,110,1:983
Terry,100,0,110,1:983
Cyril,100,0,109,1:992
Davis,98,2,109,1:992
Philip,100,0,109,1:992
Rachel,0,100,109,1:992
Kenroy,100,0,107,1:1011
Gemma,0,100,106,1:1020
Keron,97,3,106,1:1020
Norma,0,100,106,1:1020
Anderson,98,2,105,1:1030
Justin,100,0,105,1:1030
Marilyn,0,100,105,1:1030
Pearl,0,100,105,1:1030
Abigail,2,98,104,1:1040
Clarence,100,0,102,1:1060
Lorna,0,100,102,1:1060
Beverly,2,98,101,1:1071
Lloyd,100,0,101,1:1071
Nathaniel,100,0,101,1:1071
Pauline,0,100,101,1:1071
Augustus,100,0,99,1:1092
Isaac,100,0,99,1:1092
Virginia,0,100,99,1:1092
Marcus,100,0,98,1:1103
Shawn,100,0,98,1:1103
Wilfred,100,0,98,1:1103
Edwin,100,0,97,1:1115
Elvis,98,2,97,1:1115
Derek,100,0,96,1:1126
Kelly,89,11,96,1:1126
Tracy,0,100,96,1:1126
Natasha,0,100,95,1:1138
Anna,0,100,94,1:1150
Kerry,77,23,94,1:1150
Yolande,2,98,94,1:1150
Annette,0,100,93,1:1163
Dave,100,0,93,1:1163
Janelle,0,100,93,1:1163
Susan,2,98,93,1:1163
Cheryl,0,100,92,1:1175
Glenda,2,98,92,1:1175
Phyllis,0,100,92,1:1175
Reginald,98,2,92,1:1175
Arnold,100,0,91,1:1188
Jacinta,0,100,91,1:1188
Kester,100,0,91,1:1188
Natalie,2,98,91,1:1188
Frank,100,0,90,1:1201
Jeremy,100,0,90,1:1201
Ken,100,0,90,1:1201
Neil,100,0,90,1:1201
Selwyn,100,0,90,1:1201
Rondel,98,2,89,1:1215
Rondell,98,2,89,1:1215
Diana,0,100,88,1:1229
Frederick,100,0,88,1:1229
Hazel,4,96,88,1:1229
Kenisha,0,100,88,1:1229
Osbert,100,0,88,1:1229
Roslyn,2,98,88,1:1229
Sylvester,100,0,87,1:1243
Wendell,100,0,87,1:1243
Yvette,0,100,87,1:1243
Josephine,0,100,86,1:1257
Norris,100,0,86,1:1257
Pamela,2,98,86,1:1257
Rupert,100,0,86,1:1257
Sean,100,0,86,1:1257
