Name,Male,Female,Incidence,Frequency
Johannes,100,0,329614,1:165
Maria,0,100,321362,1:170
Elizabeth,0,100,259882,1:210
David,100,0,209733,1:260
Anna,0,100,194096,1:281
John,100,0,192059,1:284
Michael,100,0,181891,1:300
Sibongile,7,93,173947,1:314
Johanna,0,100,167560,1:325
Sipho,99,1,166880,1:327
Joseph,100,0,157347,1:347
Bongani,99,1,152413,1:358
Lindiwe,0,100,146760,1:372
Jan,100,0,144631,1:377
Daniel,100,0,139662,1:390
Martha,0,100,137200,1:397
Busisiwe,0,100,136368,1:400
Sibusiso,99,1,129008,1:423
Thabo,98,2,127270,1:428
Mpho,49,51,122093,1:447
Petrus,100,0,119671,1:456
Patrick,100,0,116019,1:470
Peter,100,0,115280,1:473
Simon,100,0,113488,1:481
Themba,96,4,113299,1:481
Patricia,0,100,110084,1:495
Willem,100,0,108900,1:501
Zanele,3,97,108442,1:503
Jacobus,100,0,108293,1:504
Samuel,100,0,106963,1:510
William,100,0,106842,1:510
Nonhlanhla,0,100,106807,1:511
Hendrik,100,0,102813,1:530
Pieter,100,0,101472,1:537
Sarah,0,100,97760,1:558
Thomas,100,0,97693,1:558
Richard,100,0,94566,1:577
Nkosinathi,99,1,94096,1:580
Jabulani,99,1,92851,1:587
Nokuthula,0,100,92810,1:588
Tebogo,62,38,92422,1:590
Thulani,99,1,90058,1:606
Xolani,99,1,89496,1:609
Johan,100,0,87228,1:625
Linda,25,75,87098,1:626
Andries,100,0,86988,1:627
Zandile,2,98,86884,1:628
Robert,100,0,86781,1:628
George,100,0,86382,1:631
Joyce,0,100,85555,1:637
Mandla,100,0,84438,1:646
Margaret,0,100,83363,1:654
James,100,0,82850,1:658
Moses,100,0,82556,1:661
Siyabonga,99,1,81756,1:667
Cynthia,0,100,80330,1:679
Nompumelelo,0,100,80231,1:680
Thandi,2,98,77763,1:701
Andrew,100,0,76911,1:709
Sello,97,3,76058,1:717
Dumisani,99,1,76032,1:717
Nomsa,0,100,75953,1:718
Fikile,17,83,75362,1:724
Jacob,100,0,75130,1:726
Paul,100,0,74242,1:735
Lucky,95,5,73990,1:737
Isaac,100,0,72040,1:757
Siphiwe,64,36,70015,1:779
Christina,0,100,69249,1:787
Bongiwe,0,100,68958,1:791
Christopher,100,0,68552,1:795
Thembinkosi,98,2,67976,1:802
Nomusa,0,100,67041,1:813
Matome,95,5,66523,1:820
Sandile,97,3,65972,1:827
Mary,0,100,64353,1:847
Vusi,100,0,64276,1:848
Charles,100,0,63672,1:856
Susanna,0,100,63557,1:858
Sifiso,99,1,62972,1:866
Alfred,100,0,62916,1:867
Phumzile,19,81,62301,1:875
Thembi,2,98,61765,1:883
Phindile,16,84,61689,1:884
Gladys,0,100,60985,1:894
Michelle,0,100,60650,1:899
Tshepo,94,6,60609,1:900
Simphiwe,87,13,60095,1:907
Eunice,0,100,59992,1:909
Elsie,0,100,59708,1:913
Ntombifuthi,0,100,59481,1:917
Bonginkosi,100,0,59300,1:920
Sylvia,0,100,59122,1:922
Duduzile,0,100,58827,1:927
Zodwa,0,100,58700,1:929
Thandiwe,0,100,58151,1:938
Amanda,1,99,58001,1:940
Mark,100,0,57823,1:943
Andile,93,7,57802,1:943
Mduduzi,100,0,56762,1:961
Nelisiwe,0,100,56747,1:961
Eric,100,0,56735,1:961
Thokozani,81,19,56476,1:966
Thembisile,18,82,56162,1:971
Victor,100,0,55901,1:976
Hester,0,100,55883,1:976
Lerato,16,84,55857,1:976
Nombulelo,0,100,55673,1:980
Nthabiseng,1,99,55631,1:980
Dimakatso,5,95,55343,1:985
Mokgadi,5,95,55153,1:989
Ntombizodwa,0,100,54982,1:992
Frans,100,0,54553,1:1000
Solomon,100,0,54342,1:1004
Edward,100,0,54127,1:1007
Gloria,0,100,54106,1:1008
Lungile,35,65,53927,1:1011
Hlengiwe,0,100,53714,1:1015
Lucas,100,0,53670,1:1016
Thandeka,0,100,53588,1:1018
Mavis,0,100,53321,1:1023
Agnes,0,100,52838,1:1032
Nomvula,0,100,52763,1:1034
Thabiso,94,6,52749,1:1034
Nomthandazo,0,100,52310,1:1042
Esther,0,100,52210,1:1044
Vusumuzi,100,0,51902,1:1051
Dikeledi,1,99,51714,1:1055
Jabulile,1,99,51072,1:1068
Gert,100,0,50980,1:1070
Annah,0,100,50576,1:1078
Stephen,100,0,49919,1:1092
Vincent,100,0,49499,1:1102
Julia,0,100,49334,1:1105
Louis,99,1,49179,1:1109
Lebogang,47,53,48875,1:1116
Ayanda,63,37,48867,1:1116
Lesiba,97,3,48749,1:1119
Grace,0,100,48425,1:1126
Abraham,100,0,48171,1:1132
Piet,100,0,48120,1:1133
Lydia,0,100,47865,1:1139
Martin,100,0,47859,1:1139
Yvonne,0,100,47718,1:1143
Anthony,100,0,47388,1:1151
Monica,0,100,47321,1:1152
Constance,0,100,47241,1:1154
Nhlanhla,92,8,46801,1:1165
Sandra,0,100,46789,1:1166
Ntombi,0,100,46712,1:1167
Phillip,100,0,46211,1:1180
Brian,100,0,46101,1:1183
Mxolisi,100,0,46035,1:1185
Sharon,0,100,45989,1:1186
Veronica,0,100,45978,1:1186
Elias,100,0,45928,1:1187
Kenneth,100,0,45886,1:1188
Thoko,1,99,45815,1:1190
Nozipho,0,100,45749,1:1192
Albert,100,0,45406,1:1201
Florence,0,100,45392,1:1201
Nosipho,0,100,45071,1:1210
Jane,1,99,45056,1:1210
Henry,100,0,44890,1:1215
Susan,0,100,44870,1:1215
Mashudu,53,47,44663,1:1221
Leon,100,0,44303,1:1231
Thokozile,1,99,44288,1:1231
Rose,0,100,44222,1:1233
Andre,99,1,44112,1:1236
Xoliswa,0,100,44020,1:1239
Francois,100,0,43794,1:1245
Thobile,26,74,43576,1:1251
Maureen,0,100,43566,1:1252
Emmanuel,100,0,43546,1:1252
Cornelia,0,100,43228,1:1262
Aletta,0,100,43118,1:1265
Boitumelo,28,72,43036,1:1267
Magdalena,0,100,42650,1:1279
Beauty,0,100,42560,1:1281
Jennifer,0,100,42463,1:1284
Kedibone,5,95,42422,1:1285
Thamsanqa,99,1,41864,1:1303
Ntombikayise,0,100,41813,1:1304
Cornelius,100,0,41512,1:1314
Caroline,0,100,41421,1:1317
Ernest,100,0,41002,1:1330
Catherine,0,100,40760,1:1338
Christiaan,100,0,40681,1:1340
Sindiswa,0,100,40617,1:1343
Amos,100,0,40560,1:1344
Victoria,0,100,40139,1:1359
Puleng,8,92,40096,1:1360
Itumeleng,71,29,40061,1:1361
Sindisiwe,1,99,39924,1:1366
Rebecca,0,100,39911,1:1366
Rachel,0,100,39902,1:1367
Sabelo,99,1,39831,1:1369
Jacques,100,0,39726,1:1373
Charmaine,0,100,39652,1:1375
Precious,3,97,39621,1:1376
Malesela,97,3,39518,1:1380
Raymond,100,0,39307,1:1387
Catharina,0,100,39241,1:1390
Mzwandile,100,0,39031,1:1397
Teboho,94,6,38903,1:1402
Steven,100,0,38815,1:1405
Betty,0,100,38787,1:1406
Deon,100,0,38527,1:1415
Portia,0,100,38520,1:1416
Brenda,0,100,38439,1:1419
Thabang,92,8,38211,1:1427
Bulelwa,0,100,37712,1:1446
Mapula,1,99,37568,1:1452
Khanyisile,2,98,37476,1:1455
Emily,0,100,37124,1:1469
Mlungisi,100,0,37120,1:1469
Godfrey,100,0,37089,1:1470
Zukiswa,0,100,36964,1:1475
Karen,0,100,36808,1:1482
Bheki,99,1,36739,1:1484
Lulama,25,75,36692,1:1486
Priscilla,0,100,36496,1:1494
Nonkululeko,0,100,36373,1:1499
Takalani,52,48,36164,1:1508
Patience,0,100,36090,1:1511
Marius,100,0,35925,1:1518
Princess,0,100,35877,1:1520
Thulisile,2,98,35857,1:1521
Irene,0,100,35791,1:1524
Lorraine,0,100,35642,1:1530
Mirriam,0,100,35290,1:1545
Petros,100,0,35233,1:1548
Gugu,5,95,35221,1:1548
Lawrence,100,0,35170,1:1551
Benjamin,100,0,35145,1:1552
Sizwe,100,0,35128,1:1552
Cecilia,0,100,35073,1:1555
