Name,Male,Female,Incidence,Frequency
Maria,0,100,17583,1:32
Jean,100,0,10371,1:54
Marie,0,100,9896,1:57
Joseph,94,6,9238,1:61
Marc,100,0,7036,1:80
Pierre,100,0,6148,1:92
René,94,6,6015,1:94
Paul,100,0,5919,1:95
Monique,0,100,5570,1:101
Claude,100,0,5447,1:104
Christiane,0,100,5139,1:110
Anne,0,100,4805,1:117
José,100,0,4787,1:118
Guy,100,0,4580,1:123
Marcel,100,0,4552,1:124
Robert,100,0,4537,1:124
Patrick,100,0,4528,1:125
Nicolas,100,0,4426,1:127
François,100,0,4103,1:137
Fernand,100,0,4055,1:139
Nicole,0,100,4044,1:139
Romain,100,0,4021,1:140
Michel,100,0,3965,1:142
Sandra,0,100,3933,1:143
Martine,0,100,3928,1:144
Roger,100,0,3894,1:145
Nathalie,0,100,3811,1:148
Antonio,100,0,3778,1:149
Sylvie,0,100,3579,1:158
Georges,100,0,3510,1:161
Raymond,100,0,3358,1:168
Alain,100,0,3239,1:174
André,100,0,3192,1:177
Henri,100,0,3185,1:177
Daniel,100,0,3046,1:185
Ana,0,100,3029,1:186
Manuel,100,0,3023,1:187
Carlo,100,0,2985,1:189
Nico,100,0,2831,1:199
Catherine,0,100,2742,1:206
Isabelle,0,100,2738,1:206
Marianne,0,100,2732,1:206
Carole,0,100,2709,1:208
Christian,100,0,2702,1:209
Josy,0,100,2691,1:210
Marco,100,0,2688,1:210
Emile,100,0,2447,1:231
Thomas,98,2,2406,1:234
Charles,97,3,2353,1:240
Albert,100,0,2340,1:241
Liliane,0,100,2308,1:244
Michèle,12,88,2298,1:245
Armand,100,0,2237,1:252
Norbert,100,0,2223,1:254
Jean-Paul,100,0,2164,1:261
Lucien,100,0,2164,1:261
Nadine,0,100,2156,1:262
Léon,100,0,2133,1:264
Sonja,0,100,2130,1:265
Philippe,99,1,2100,1:269
Roland,100,0,2049,1:275
Laurent,100,0,2004,1:281
Serge,100,0,1994,1:283
Chantal,0,100,1976,1:285
Claudine,0,100,1970,1:286
Margot,0,100,1915,1:295
Carlos,100,0,1858,1:304
Frank,100,0,1852,1:305
Jacques,100,0,1823,1:309
Luc,100,0,1803,1:313
Jeanne,0,100,1793,1:315
Stéphanie,0,100,1748,1:323
Pascal,100,0,1725,1:327
Viviane,0,100,1717,1:329
Elisabeth,0,100,1682,1:335
Simone,0,100,1682,1:335
Jean-Pierre,100,0,1654,1:341
Camille,95,5,1618,1:349
Karin,0,100,1617,1:349
Gilbert,100,0,1598,1:353
