Name,Male,Female,Incidence,Frequency
Maria,0,0,1146422,1:15
Jose,0,0,633250,1:28
Luis,0,0,589243,1:30
Carlos,0,0,365940,1:48
Rosa,0,0,305956,1:58
Juan,0,0,300881,1:59
Jorge,0,0,274253,1:65
Segundo,0,0,236484,1:75
Angel,0,0,220907,1:80
Manuel,0,0,218925,1:81
Ana,0,0,189036,1:94
Carmen,0,0,180674,1:98
Victor,0,0,155904,1:114
Martha,0,0,132232,1:134
Pedro,0,0,127889,1:139
Blanca,0,0,121396,1:146
Miguel,0,0,115142,1:154
Julio,0,0,115022,1:154
Cesar,0,0,110950,1:160
Francisco,0,0,101053,1:175
Diana,0,0,99857,1:178
Monica,0,0,98595,1:180
Gloria,0,0,97259,1:182
Jaime,0,0,93907,1:189
Marco,0,0,92356,1:192
Luz,0,0,85907,1:206
Wilson,0,0,83385,1:213
Gladys,0,0,82327,1:215
Nancy,0,0,80864,1:219
Sandra,0,0,77508,1:229
Veronica,0,0,76566,1:232
Edgar,0,0,74154,1:239
Diego,0,0,72000,1:246
Mariana,0,0,71861,1:247
Pablo,0,0,71647,1:247
Jenny,0,0,71640,1:247
Edison,0,0,70992,1:250
Silvia,0,0,70411,1:252
Hector,0,0,70182,1:253
Mercedes,0,0,69894,1:254
Zoila,0,0,67390,1:263
Jessica,0,0,66688,1:266
Angela,0,0,65410,1:271
Ramon,0,0,63185,1:281
Mario,0,0,62851,1:282
Vicente,0,0,62526,1:284
Mayra,0,0,61692,1:287
Laura,0,0,61561,1:288
Edwin,0,0,60557,1:293
Patricia,0,0,59532,1:298
Eduardo,0,0,58040,1:305
Hugo,0,0,57648,1:308
Olga,0,0,57222,1:310
Juana,0,0,57209,1:310
Norma,0,0,55924,1:317
Cede,0,0,55754,1:318
Sonia,0,0,55459,1:320
Milton,0,0,55138,1:322
Fanny,0,0,54452,1:326
Nelly,0,0,54358,1:326
Andrea,0,0,54357,1:326
Nelson,0,0,54193,1:327
Daniel,0,0,52953,1:335
Fernando,0,0,52439,1:338
Franklin,0,0,51897,1:342
Teresa,0,0,50752,1:349
Walter,0,0,49986,1:355
Oscar,0,0,49943,1:355
Roberto,0,0,49796,1:356
Alexandra,0,0,49777,1:356
Freddy,0,0,49050,1:361
Darwin,0,0,49030,1:362
David,0,0,48590,1:365
Andres,0,0,46297,1:383
Elsa,0,0,45839,1:387
Antonio,0,0,45209,1:392
Ruth,0,0,44376,1:399
Dolores,0,0,44076,1:402
Washington,0,0,44046,1:402
Javier,0,0,43850,1:404
Raul,0,0,43612,1:406
Christian,0,0,43146,1:411
Fausto,0,0,42856,1:414
Narcisa,0,0,42701,1:415
Julia,0,0,42339,1:419
Cecilia,0,0,41664,1:425
Felix,0,0,40866,1:434
Mu,0,0,40646,1:436
Ricardo,0,0,39997,1:443
Gabriela,0,0,38781,1:457
Flor,0,0,38220,1:464
Johanna,0,0,37065,1:478
Alex,0,0,36894,1:480
Jesus,0,0,36004,1:492
Enrique,0,0,35956,1:493
Marcia,0,0,35863,1:494
Karina,0,0,35754,1:496
Cristian,0,0,35740,1:496
Ivan,0,0,35687,1:497
Yolanda,0,0,35414,1:501
Byron,0,0,35335,1:502
Erika,0,0,34860,1:509
Mirian,0,0,34631,1:512
Sara,0,0,34609,1:512
Marcos,0,0,34587,1:513
Guillermo,0,0,33825,1:524
Maritza,0,0,33640,1:527
Hilda,0,0,32857,1:540
Margarita,0,0,32743,1:541
Isabel,0,0,32630,1:543
Lourdes,0,0,32560,1:544
Gustavo,0,0,32558,1:544
Rafael,0,0,32460,1:546
Adriana,0,0,32042,1:553
Alberto,0,0,31710,1:559
Pe,0,0,31519,1:562
William,0,0,30857,1:574
Patricio,0,0,30803,1:575
Lorena,0,0,30709,1:577
Rosario,0,0,30645,1:578
Clara,0,0,30315,1:585
Oswaldo,0,0,29926,1:592
Leonardo,0,0,29890,1:593
Ines,0,0,29850,1:594
Tania,0,0,29707,1:597
Wilmer,0,0,29647,1:598
Alejandro,0,0,29440,1:602
Aida,0,0,29147,1:608
Lucia,0,0,29091,1:609
Jacinto,0,0,29064,1:610
Jonathan,0,0,29041,1:610
Paola,0,0,28789,1:616
Elvia,0,0,28690,1:618
Susana,0,0,28414,1:624
Bertha,0,0,28259,1:627
Gonzalo,0,0,28220,1:628
Henry,0,0,28213,1:628
Marcelo,0,0,28141,1:630
Nestor,0,0,27372,1:648
Alfredo,0,0,27297,1:649
Sergio,0,0,27130,1:653
Karen,0,0,27001,1:657
Betty,0,0,26988,1:657
Gabriel,0,0,26884,1:659
Miriam,0,0,26503,1:669
Elizabeth,0,0,26326,1:673
Cristina,0,0,26088,1:680
Gina,0,0,26054,1:680
Ruben,0,0,25967,1:683
German,0,0,25713,1:689
Rocio,0,0,25685,1:690
Jimmy,0,0,25470,1:696
Kleber,0,0,25302,1:701
Alicia,0,0,25289,1:701
Lidia,0,0,25161,1:705
Delia,0,0,24968,1:710
Angelica,0,0,24921,1:711
Fabian,0,0,24756,1:716
Elena,0,0,23762,1:746
Hernan,0,0,23712,1:748
Viviana,0,0,23528,1:753
Luisa,0,0,23460,1:756
Liliana,0,0,23021,1:770
Karla,0,0,22733,1:780
Katherine,0,0,22572,1:785
Lucas,0,0,22320,1:794
Evelyn,0,0,21760,1:815
Francisca,0,0,21451,1:826
Alfonso,0,0,21390,1:829
Irma,0,0,20902,1:848
Ernesto,0,0,20841,1:851
Beatriz,0,0,20576,1:862
Marjorie,0,0,20544,1:863
Rodrigo,0,0,20463,1:866
Mercy,0,0,20445,1:867
Richard,0,0,20419,1:868
Doris,0,0,20326,1:872
John,0,0,20224,1:877
Janeth,0,0,20223,1:877
Ligia,0,0,20089,1:882
Cristhian,0,0,19841,1:893
Xavier,0,0,19831,1:894
Tatiana,0,0,19363,1:916
Jefferson,0,0,19239,1:921
Ordo,0,0,19128,1:927
Iza,0,0,19116,1:927
Emma,0,0,18982,1:934
Johnny,0,0,18965,1:935
Shirley,0,0,18873,1:939
Danny,0,0,18806,1:943
Marlene,0,0,18685,1:949
Qui,0,0,18662,1:950
Guido,0,0,18430,1:962
Paul,0,0,18402,1:963
Glenda,0,0,18383,1:964
Humberto,0,0,18287,1:969
Digna,0,0,18191,1:974
Mariuxi,0,0,18008,1:984
Fatima,0,0,17905,1:990
Fredy,0,0,17857,1:993
Victoria,0,0,17805,1:996
Rita,0,0,17800,1:996
Mariela,0,0,17797,1:996
Piedad,0,0,17296,1:1025
Mauricio,0,0,16962,1:1045
Arturo,0,0,16852,1:1052
Esther,0,0,16765,1:1057
Vanessa,0,0,16352,1:1084
Cristobal,0,0,16349,1:1084
Ximena,0,0,16233,1:1092
Graciela,0,0,15875,1:1117
Jacqueline,0,0,15861,1:1118
Jairo,0,0,15740,1:1126
Vilma,0,0,15687,1:1130
Rene,0,0,15539,1:1141
Nu,0,0,15432,1:1149
Claudia,0,0,15426,1:1149
Carolina,0,0,15422,1:1149
Leonor,0,0,15422,1:1149
Lilia,0,0,15274,1:1161
Simon,0,0,15272,1:1161
Gerardo,0,0,15175,1:1168
Jhonny,0,0,15162,1:1169
Alvaro,0,0,14877,1:1192
Eva,0,0,14793,1:1198
Paulina,0,0,14772,1:1200
Daniela,0,0,14696,1:1206
Felipe,0,0,14685,1:1207
Dora,0,0,14577,1:1216
Carla,0,0,14498,1:1223
Reina,0,0,14490,1:1223
Orlando,0,0,14472,1:1225
Tito,0,0,14374,1:1233
Wendy,0,0,14362,1:1234
Enma,0,0,14346,1:1236
Omar,0,0,14285,1:1241
