Name,Male,Female,Incidence,Frequency
John,97,3,93493,1:87
Peter,98,2,70868,1:115
Maria,1,99,63056,1:129
Anna,1,99,52290,1:156
Paul,97,3,50547,1:161
David,98,2,42828,1:190
Rose,1,99,38501,1:212
James,98,2,37668,1:216
Mary,1,99,37455,1:218
Michael,98,2,34831,1:234
Betty,1,99,34218,1:238
Joseph,98,2,34108,1:239
Steven,98,2,33106,1:246
Julie,1,99,32281,1:253
Ruth,1,99,31001,1:263
Jenny,1,99,30749,1:265
Andrew,98,2,30042,1:271
Lucy,1,99,29809,1:273
Nancy,1,99,29357,1:278
Thomas,98,2,28960,1:282
Simon,98,2,28813,1:283
Cathy,1,99,28106,1:290
Susan,1,99,27867,1:293
Robert,98,2,27858,1:293
Joe,97,3,27117,1:301
Philip,97,3,25810,1:316
Helen,1,99,23972,1:340
Daniel,98,2,23662,1:345
Moses,98,2,23407,1:348
Samuel,98,2,23332,1:349
Francis,97,3,22154,1:368
Mathew,98,2,21434,1:380
Janet,1,99,20711,1:394
Jack,97,3,20316,1:401
Monica,1,99,20158,1:404
Martin,98,2,19913,1:409
Esther,1,99,19771,1:412
Josephine,1,99,19688,1:414
Junior,97,3,19631,1:415
Mark,97,3,19588,1:416
George,98,2,18534,1:440
Joyce,1,99,18266,1:446
Grace,1,99,17700,1:461
Elizabeth,1,99,17618,1:463
Samson,98,2,17414,1:468
Jacob,98,2,17199,1:474
Martha,1,99,16884,1:483
Christina,1,99,16829,1:484
Dorothy,1,99,16798,1:485
Lina,2,98,16660,1:489
Miriam,1,99,16386,1:498
Agnes,1,99,16317,1:500
Linda,1,99,16117,1:506
Serah,1,99,15981,1:510
Jerry,97,3,15742,1:518
Regina,1,99,15549,1:524
Ben,97,3,15241,1:535
William,97,3,15188,1:537
Alice,1,99,15128,1:539
Timothy,98,2,14920,1:546
Albert,98,2,14865,1:548
Nelson,98,2,14692,1:555
Willie,97,3,14420,1:565
Tom,94,6,14124,1:577
Wendy,1,99,13666,1:597
Joel,98,2,13456,1:606
Angela,1,99,12945,1:630
Luke,97,3,12824,1:636
Rosa,1,99,12768,1:638
Henry,98,2,12763,1:639
Patrick,98,2,12734,1:640
Vincent,98,2,12680,1:643
Robin,95,5,12565,1:649
Rebecca,1,99,12544,1:650
Alex,99,1,12438,1:655
Joshua,98,2,12421,1:656
Veronica,1,99,12021,1:678
Richard,99,1,11965,1:681
Gabriel,98,2,11884,1:686
Roselyn,1,99,11818,1:690
Stanley,98,2,11411,1:714
Jennifer,1,99,11225,1:726
Micheal,97,3,11177,1:729
Hellen,1,99,10691,1:763
Tonny,98,2,10630,1:767
Magret,1,99,10581,1:770
Max,98,2,10418,1:783
Leo,97,3,10406,1:783
Anton,96,4,10236,1:796
Rita,2,98,10219,1:798
Jackson,98,2,10183,1:801
Rex,98,2,10112,1:806
Margret,1,99,9997,1:815
Pauline,1,99,9959,1:819
Solomon,98,2,9936,1:820
Benjamin,98,2,9608,1:848
Amos,98,2,9595,1:850
Chris,97,3,9351,1:872
Margaret,1,99,9310,1:876
Jeffery,98,2,9141,1:892
Naomi,1,99,9043,1:902
Dickson,98,2,8926,1:913
Kevin,98,2,8767,1:930
Jimmy,97,3,8754,1:931
Charles,98,2,8679,1:939
Rachael,1,99,8573,1:951
Benny,92,8,8517,1:957
Wari,34,66,8278,1:985
Elis,3,97,8244,1:989
Tony,97,3,8199,1:994
Jacklyn,2,98,8126,1:1003
Ruben,98,2,8059,1:1012
Saina,8,92,8050,1:1013
Sam,95,5,8009,1:1018
Theresia,1,99,7952,1:1025
Anita,1,99,7911,1:1031
Frank,98,2,7900,1:1032
Raymond,98,2,7807,1:1044
Dominic,97,3,7689,1:1060
Gibson,98,2,7472,1:1091
Felix,98,2,7365,1:1107
Kelly,89,11,7230,1:1128
Jonathan,99,1,7222,1:1129
Christine,2,98,7179,1:1136
Francisca,1,99,7066,1:1154
Lucas,97,3,6984,1:1167
Doris,1,99,6945,1:1174
Ken,93,7,6895,1:1182
Jim,96,4,6867,1:1187
Nathan,98,2,6862,1:1188
Emma,3,97,6821,1:1195
Rodney,97,3,6774,1:1203
Danny,94,6,6752,1:1207
Judith,1,99,6706,1:1216
Judy,2,98,6681,1:1220
Patricia,1,99,6674,1:1222
Nick,97,3,6671,1:1222
Mathias,97,3,6656,1:1225
Stella,1,99,6602,1:1235
Clara,1,99,6597,1:1236
Benson,99,1,6591,1:1237
Bepi,15,85,6580,1:1239
Allan,97,3,6568,1:1241
Billy,94,6,6549,1:1245
Alois,98,2,6500,1:1254
Clement,98,2,6453,1:1263
Freda,1,99,6379,1:1278
Bernard,98,2,6316,1:1291
Raphael,97,3,6310,1:1292
Wilson,98,2,6299,1:1294
Elsie,1,99,6254,1:1304
Justin,97,3,6248,1:1305
Salome,1,99,6233,1:1308
Kila,47,53,6215,1:1312
Lydia,1,99,6206,1:1314
Augustine,95,5,6165,1:1322
Johnson,98,2,6115,1:1333
Cecilia,1,99,6112,1:1334
Manuel,99,1,6111,1:1334
Vero,2,98,6087,1:1339
Noel,96,4,6069,1:1343
Theresa,1,99,6044,1:1349
Wesley,97,3,6013,1:1356
Alfred,98,2,6003,1:1358
Edward,99,1,5969,1:1366
Issac,98,2,5956,1:1369
Brian,99,1,5945,1:1371
Sera,2,98,5919,1:1377
Emmanuel,99,1,5916,1:1378
Martina,2,98,5807,1:1404
Petrus,97,3,5803,1:1405
Lisa,3,97,5781,1:1410
Charlie,98,2,5741,1:1420
Norman,97,3,5731,1:1422
Wanpis,91,9,5675,1:1437
Bill,97,3,5673,1:1437
Lawrence,98,2,5658,1:1441
Roy,97,3,5631,1:1448
Buka,74,26,5559,1:1467
Hilda,1,99,5537,1:1472
Evelyn,1,99,5491,1:1485
Alphonse,98,2,5400,1:1510
Paula,4,96,5341,1:1526
Christopher,99,1,5330,1:1530
Pius,96,4,5327,1:1530
Jane,3,97,5228,1:1559
Gilbert,99,1,5227,1:1560
Daisy,2,98,5111,1:1595
Dorcas,1,99,5107,1:1596
Julian,19,81,5076,1:1606
Roslyn,1,99,5028,1:1621
Soti,39,61,5015,1:1626
Eric,98,2,4987,1:1635
Elias,93,7,4986,1:1635
Eddie,95,5,4941,1:1650
Jenifer,1,99,4917,1:1658
Terry,79,21,4906,1:1662
Lilian,1,99,4904,1:1662
Sharon,1,99,4857,1:1678
Carol,8,92,4841,1:1684
Leah,2,98,4784,1:1704
Jeffrey,99,1,4766,1:1711
Susana,1,99,4744,1:1718
Abraham,99,1,4725,1:1725
Sandra,1,99,4708,1:1732
Jacinta,1,99,4706,1:1732
Donald,99,1,4692,1:1737
Cathrine,1,99,4658,1:1750
Belinda,2,98,4631,1:1760
Joan,7,93,4619,1:1765
Bonny,87,13,4606,1:1770
