Name,Male,Female,Incidence,Frequency
Maria,0,100,1157,1:28
Marino,100,0,839,1:39
Anna,0,100,677,1:49
Andrea,0,100,645,1:51
Giuseppe,100,0,560,1:59
Marco,100,0,431,1:76
Stefano,100,0,409,1:80
Roberto,100,0,370,1:89
Antonio,100,0,366,1:90
Giovanni,100,0,349,1:94
Marina,0,100,339,1:97
Luigi,100,0,326,1:101
Massimo,100,0,318,1:104
Ing,0,100,316,1:104
Daniela,0,100,311,1:106
Monica,0,100,311,1:106
Barbara,0,100,301,1:109
Paolo,100,0,288,1:114
Laura,0,100,278,1:118
Cristina,0,100,264,1:125
Mario,100,0,259,1:127
Giorgio,100,0,256,1:129
Maurizio,100,0,256,1:129
Luca,100,0,254,1:130
Pier,100,0,253,1:130
Paola,0,100,246,1:134
Rag,92,8,243,1:135
Roberta,0,100,242,1:136
Davide,100,0,237,1:139
Fabio,100,0,235,1:140
Giuseppina,0,100,234,1:141
Simone,0,100,222,1:148
Patrizia,0,100,211,1:156
Francesco,100,0,209,1:158
Silvia,0,100,206,1:160
Dott,0,100,198,1:166
Alessandro,100,0,197,1:167
Sabrina,0,100,195,1:169
Gian,100,0,190,1:173
Simona,0,100,190,1:173
Domenico,100,0,187,1:176
Elena,0,100,185,1:178
Bruno,100,0,184,1:179
Cinzia,0,100,180,1:183
Daniele,100,0,176,1:187
Lucia,0,100,175,1:188
Stefania,0,100,172,1:191
Rita,0,100,171,1:193
Elisa,0,100,168,1:196
Giovanna,0,100,168,1:196
Sergio,100,0,167,1:197
Pietro,100,0,164,1:201
Luciano,100,0,163,1:202
Angela,0,100,158,1:208
Giancarlo,100,0,158,1:208
Gabriele,100,0,154,1:214
Antonella,0,100,151,1:218
Sara,0,100,149,1:221
Alberto,100,0,147,1:224
Rosanna,0,100,145,1:227
Carlo,100,0,143,1:230
Valentina,0,100,141,1:233
Federica,0,100,140,1:235
Sonia,0,100,134,1:246
Loretta,0,100,132,1:249
Marisa,0,100,127,1:259
Chiara,0,100,125,1:263
Manuela,0,100,125,1:263
Francesca,0,100,122,1:270
Angelo,100,0,120,1:274
Claudia,0,100,120,1:274
Federico,100,0,120,1:274
Michele,100,0,118,1:279
Morena,0,100,116,1:284
Mauro,100,0,115,1:286
Romina,0,100,114,1:289
Carla,0,100,113,1:291
Gabriella,0,100,113,1:291
Gino,100,0,113,1:291
Mara,0,100,113,1:291
Enrico,100,0,109,1:302
Fabrizio,100,0,106,1:311
Aldo,100,0,105,1:314
Claudio,100,0,105,1:314
Milena,0,100,105,1:314
Alessandra,0,100,104,1:317
Matteo,100,0,103,1:320
Enzo,100,0,101,1:326
Donatella,0,100,100,1:329
Emanuela,0,100,99,1:333
Leo,100,0,98,1:336
Lorenzo,100,0,98,1:336
Giuliano,100,0,97,1:339
Silvana,0,100,97,1:339
Corrado,100,0,96,1:343
Graziella,0,100,95,1:347
Lino,100,0,94,1:350
Marinella,0,100,94,1:350
Caterina,0,100,93,1:354
Gilberto,100,0,93,1:354
Nicola,100,0,93,1:354
Vittorio,100,0,91,1:362
Agostino,100,0,89,1:370
Guido,100,0,89,1:370
Loris,77,23,89,1:370
Silvano,100,0,89,1:370
Massimiliano,100,0,87,1:378
Michela,0,100,86,1:383
Rosa,0,100,85,1:387
Nicoletta,0,100,84,1:392
Sandra,0,100,84,1:392
Primo,100,0,83,1:397
Luciana,0,100,82,1:401
Alba,0,100,80,1:412
Secondo,100,0,80,1:412
Riccardo,100,0,78,1:422
Ivan,100,0,74,1:445
Bruna,0,100,70,1:470
Filippo,100,0,70,1:470
Vincenzo,100,0,70,1:470
Danilo,100,0,69,1:477
Elio,100,0,69,1:477
Fernando,100,0,69,1:477
Manuel,100,0,68,1:484
Walter,100,0,67,1:491
Lazzaro,100,0,66,1:499
Mirella,0,100,66,1:499
Nadia,0,100,66,1:499
Alfredo,100,0,65,1:506
Arch,100,0,65,1:506
Cesare,100,0,65,1:506
Christian,100,0,63,1:523
Mirco,100,0,62,1:531
Mirko,100,0,62,1:531
Renzo,100,0,62,1:531
Armando,100,0,61,1:540
Natalina,0,100,60,1:549
Gianfranco,100,0,59,1:558
Gianluca,100,0,59,1:558
Leonardo,100,0,59,1:558
Loredana,0,100,57,1:578
Renato,100,0,57,1:578
Augusto,100,0,55,1:599
Emanuele,100,0,55,1:599
Fausto,100,0,55,1:599
Gloria,0,100,54,1:610
Sante,100,0,54,1:610
Tiziana,0,100,54,1:610
Elisabetta,0,100,53,1:621
Franco,100,0,53,1:621
Susanna,0,100,53,1:621
Tiziano,100,0,52,1:633
Clara,0,100,51,1:645
Graziano,100,0,51,1:645
Marcello,100,0,51,1:645
Salvatore,100,0,51,1:645
Lorena,0,100,50,1:658
Monia,0,100,50,1:658
