Name,Male,Female,Incidence,Frequency
Fatima,0,100,252191,1:16
Ayesha,0,100,108798,1:38
Sultan,89,11,98803,1:42
Saif,100,0,92034,1:45
Rashid,100,0,74817,1:55
Faisal,100,0,67701,1:61
Mohammed,100,0,61045,1:67
Zainab,0,100,60260,1:68
Jamila,0,100,54925,1:75
Ahmed,100,0,51606,1:80
Younis,100,0,50435,1:81
Rahma,0,100,46453,1:88
Anwar,77,23,46170,1:89
Amna,0,100,43580,1:94
Khalid,0,100,41034,1:100
Khalil,99,1,40456,1:102
Samir,100,0,39817,1:103
Ali,99,1,39258,1:105
Mohamed,100,0,36552,1:112
Jamal,100,0,33884,1:121
Samia,0,100,33824,1:121
Salim,100,0,31274,1:131
Salma,0,100,28922,1:142
Badriyah,0,100,28622,1:144
Abdullah,100,0,25636,1:160
Halima,0,100,24763,1:166
Alia,0,100,24013,1:171
Raya,0,100,22890,1:179
Adnan,98,2,21501,1:191
Tariq,0,100,21043,1:195
Bushra,0,100,21003,1:196
Munira,0,100,20524,1:200
Said,100,0,18185,1:226
Malik,96,4,17046,1:241
Salama,0,100,16262,1:253
Habib,99,1,15604,1:263
Aneesh,0,100,15357,1:268
Aida,0,100,14997,1:274
Nasser,100,0,14830,1:277
Abdul,100,0,14320,1:287
Saeed,93,7,13812,1:297
Jamil,100,0,13267,1:310
Rahima,0,100,12979,1:317
Muhammad,0,0,12610,1:326
Sana,0,100,12583,1:327
Amjad,83,17,12481,1:329
Mohammad,0,0,12405,1:331
Hamidah,0,100,12315,1:334
Syed,0,0,12191,1:337
Ishaq,100,0,12072,1:340
Shabib,100,0,12034,1:341
Abdul Majid,100,0,11704,1:351
Ramesh,0,100,11592,1:354
Asia,0,100,11572,1:355
Sharifa,0,100,11180,1:368
Ibrahim,100,0,11165,1:368
Aminah,0,100,10763,1:382
Suresh,0,0,9792,1:420
Suhail,100,0,9431,1:436
Aziz,100,0,9416,1:436
Najma,0,100,9367,1:439
Ismail,100,0,9114,1:451
Adil,0,100,9058,1:454
Faizah,0,100,8888,1:462
Saleh,70,30,8622,1:477
Khaled,99,1,8537,1:481
Amal,0,100,8124,1:506
Asma,0,100,8034,1:511
Rajesh,0,0,7924,1:519
Hilal,98,2,7869,1:522
Murad,98,2,7788,1:528
Anil,100,0,7688,1:534
Hamed,100,0,7674,1:535
Sarah,0,100,7473,1:550
Maqbool,100,0,7259,1:566
Azizah,0,100,7178,1:572
Faiza,0,100,7106,1:578
Wahida,0,100,7024,1:585
John,0,0,6974,1:589
Fatma,0,0,6938,1:592
Aseela,0,100,6845,1:600
Manoj,0,0,6833,1:601
Sunil,0,0,6748,1:609
Shams,94,6,6715,1:612
Raja,33,67,6643,1:618
Sulaiman,0,100,6459,1:636
Faridah,0,100,6452,1:637
Salem,100,0,6452,1:637
Mariam,0,100,6423,1:640
Omar,100,0,6318,1:650
Hassan,98,2,6093,1:674
Fahad,0,0,6085,1:675
Yousuf,0,0,6064,1:678
Kamal,98,2,5975,1:688
Laila,0,100,5903,1:696
Hana,0,100,5853,1:702
Vijay,0,0,5829,1:705
Aisha,0,100,5798,1:709
Salman,99,1,5782,1:711
Talal,100,0,5479,1:750
Sara,0,100,5454,1:753
Navaj,0,100,5447,1:754
Arun,0,0,5376,1:764
Khasif,100,0,5342,1:769
Hamida,0,100,5330,1:771
Hamdan,100,0,5299,1:775
Bashir,97,3,5269,1:780
Farah,9,91,5266,1:780
Ghulam,100,0,5251,1:782
Ravi,0,0,5250,1:783
Noor,0,100,5248,1:783
Nasir,100,0,5238,1:784
Najeeb,0,100,5160,1:796
Waleed,100,0,5080,1:809
Khadija,0,100,5068,1:811
Yahya,100,0,5058,1:812
Vinod,0,0,5042,1:815
Mahmood,0,0,5012,1:820
Muslim,100,0,4991,1:823
Ahmad,0,0,4958,1:829
Nabil,64,36,4942,1:831
Mansoor,0,100,4923,1:835
Mahmoud,100,0,4905,1:838
Nasima,0,100,4875,1:843
Sami,100,0,4823,1:852
Khamis,100,0,4817,1:853
Hamad,100,0,4802,1:856
Mona,0,100,4775,1:860
Muhammed,50,50,4751,1:865
Saud,100,0,4651,1:883
Naeem,100,0,4647,1:884
Mazin,0,100,4643,1:885
Joseph,0,0,4633,1:887
Suleiman,100,0,4594,1:894
Wahid,100,0,4570,1:899
Thomas,0,0,4548,1:903
Khalfan,100,0,4502,1:913
Iman,0,100,4489,1:915
Sanjay,0,0,4472,1:919
Zahra,0,100,4401,1:934
Sherif,2,98,4341,1:946
Majid,100,0,4317,1:952
Moza,0,100,4307,1:954
Hafeez,35,65,4251,1:967
Shamsa,0,100,4240,1:969
Yousef,100,0,4198,1:979
Khalifa,90,10,4191,1:980
Maria,0,100,4128,1:995
Prakash,0,0,4073,1:1009
George,0,0,4062,1:1011
Maryam,0,0,4058,1:1012
Azhar,24,76,4052,1:1014
Sheikha,0,100,4048,1:1015
Bader,0,0,4035,1:1018
Magda,0,100,4000,1:1027
Habibah,0,100,3995,1:1028
Zahran,100,0,3991,1:1029
Haitham,0,0,3913,1:1050
Ajay,100,0,3899,1:1054
Sumaya,0,100,3883,1:1058
Lubna,0,100,3854,1:1066
Mahesh,0,0,3849,1:1067
Ashok,0,0,3845,1:1069
Nasreen,0,100,3821,1:1075
Ayman,93,7,3783,1:1086
Abu,0,100,3776,1:1088
Amir,17,83,3775,1:1088
Arif,0,100,3755,1:1094
Harish,0,100,3751,1:1095
Fahima,0,100,3700,1:1110
Farida,0,100,3694,1:1112
Imran,0,0,3665,1:1121
Krishna,0,0,3646,1:1127
Hanan,0,100,3628,1:1132
Sameer,0,0,3620,1:1135
David,0,0,3565,1:1153
Biju,0,0,3557,1:1155
Raj,0,100,3509,1:1171
Nadia,0,100,3459,1:1188
Bilal,100,0,3446,1:1192
Paul,0,0,3436,1:1196
Deepak,0,0,3431,1:1198
Mustafa,0,0,3431,1:1198
Um,0,100,3417,1:1202
Pradeep,0,0,3395,1:1210
Abdul Latif,100,0,3392,1:1211
Nadeem,88,12,3377,1:1217
Hussain,100,0,3362,1:1222
Jose,0,0,3362,1:1222
