Name,Male,Female,Incidence,Frequency
Jose,100,0,1655317,1:18
Maria,0,100,1405524,1:21
Luis,100,0,727158,1:42
Carmen,0,100,566151,1:53
Carlos,100,0,494363,1:61
Ana,0,100,447001,1:68
Juan,100,0,443275,1:68
Jesus,100,0,416945,1:72
Pedro,100,0,293257,1:103
Rosa,0,100,248027,1:122
Rafael,100,0,224460,1:135
Angel,100,0,199761,1:151
Francisco,100,0,192216,1:157
Miguel,100,0,188601,1:160
Jorge,100,0,182221,1:166
Ramon,100,0,174420,1:173
Victor,100,0,168393,1:179
Manuel,100,0,159047,1:190
Antonio,100,0,146607,1:206
Julio,100,0,131681,1:229
Hector,100,0,121762,1:248
Daniel,100,0,112559,1:268
Juana,0,100,111684,1:270
Edgar,100,0,111289,1:271
Luisa,0,100,104871,1:288
Cesar,100,0,104455,1:289
Oscar,100,0,101310,1:298
Nelson,100,0,100989,1:299
Gladys,0,100,100342,1:301
Luz,0,100,98274,1:307
Eduardo,100,0,96810,1:312
Freddy,100,0,90820,1:333
Alexander,100,0,90603,1:333
Nancy,0,100,89320,1:338
Javier,100,0,82256,1:367
Richard,100,0,81975,1:368
Felix,100,0,78164,1:386
Pablo,100,0,77178,1:391
Alexis,100,0,77011,1:392
Elizabeth,0,100,76245,1:396
Orlando,100,0,74701,1:404
Gustavo,100,0,73826,1:409
Franklin,100,0,73747,1:410
Andres,100,0,73237,1:412
Alberto,100,0,71690,1:421
Omar,100,0,69982,1:432
David,100,0,69912,1:432
Maritza,0,100,69782,1:433
Aura,0,100,69128,1:437
Ricardo,100,0,68942,1:438
Mary,0,100,68164,1:443
Wilmer,100,0,65773,1:459
Adriana,0,100,64714,1:467
Milagros,0,100,64451,1:469
Jean,80,20,64371,1:469
Henry,100,0,64128,1:471
Alfredo,100,0,62755,1:481
Leonardo,100,0,60801,1:497
Ruben,100,0,60390,1:500
Isabel,0,100,59179,1:510
Yelitza,0,100,57546,1:525
Alejandro,100,0,57215,1:528
Petra,0,100,57191,1:528
Cruz,52,48,57012,1:530
Olga,0,100,56709,1:533
Lisbeth,0,100,56430,1:535
Angela,0,100,55923,1:540
Fernando,100,0,55861,1:541
William,100,0,55487,1:544
Marcos,100,0,55152,1:548
Oswaldo,100,0,52709,1:573
Gabriel,100,0,52598,1:574
Mercedes,0,100,51988,1:581
Beatriz,0,100,51558,1:586
Raul,100,0,51500,1:586
Nelly,0,100,51242,1:589
Flor,0,100,51014,1:592
Mario,100,0,50419,1:599
Roberto,100,0,49879,1:606
Maribel,0,100,49656,1:608
Blanca,0,100,49178,1:614
Liliana,0,100,48975,1:617
Diana,0,100,48795,1:619
Gloria,0,100,48754,1:619
Nestor,100,0,47759,1:632
Argenis,100,0,46538,1:649
Omaira,0,100,45991,1:657
Miriam,0,100,45641,1:662
Yolanda,0,100,44620,1:677
Genesis,0,100,44232,1:683
Douglas,100,0,44080,1:685
Sandra,0,100,43690,1:691
Mariela,0,100,43257,1:698
Guillermo,100,0,42892,1:704
Hilda,0,100,42183,1:716
Doris,0,100,42177,1:716
Domingo,100,0,42007,1:719
Belkis,0,100,41987,1:719
Yenny,0,100,41944,1:720
Dayana,0,100,41838,1:722
Yajaira,0,100,41790,1:723
Jairo,100,0,41459,1:728
Jhonny,100,0,41435,1:729
Jonathan,100,0,41369,1:730
Erika,0,100,41300,1:731
Darwin,100,0,40868,1:739
Armando,100,0,40765,1:741
Josefina,0,100,40618,1:744
