Name,Male,Female,Incidence,Frequency
Mohamed,0,0,85908,1:9
Said,0,0,54084,1:14
Ali,0,0,41073,1:19
Ahmed,0,0,31196,1:24
Ibrahim,0,0,26493,1:29
Youssouf,0,0,21790,1:35
Abdou,0,0,20693,1:37
Fatima,0,0,12541,1:61
Ahamada,0,0,11444,1:67
Salim,0,0,10347,1:74
Abdallah,0,0,10190,1:75
Mahamoud,0,0,9563,1:80
Hassani,0,0,9249,1:82
Abdillah,0,0,8779,1:87
Saïd,0,0,8465,1:90
Hadidja,0,0,7368,1:103
Moussa,0,0,6898,1:110
Mariama,0,0,6427,1:118
Aboubacar,0,0,6114,1:125
Sitti,0,0,5173,1:147
Hassane,0,0,4860,1:157
Nourdine,0,0,4860,1:157
Omar,0,0,4546,1:167
Abderemane,0,0,3762,1:202
Amina,0,0,3606,1:211
Fahad,0,0,3606,1:211
Ismael,0,0,3292,1:231
Cheikh,0,0,3135,1:243
Fatoumia,0,0,3135,1:243
Halima,0,0,2979,1:256
