Name,Male,Female,Incidence,Frequency
Elizabeth,0,100,97524,1:158
John,100,0,90291,1:171
Peter,100,0,81659,1:189
Tendai,39,61,75171,1:205
Chipo,3,97,70941,1:217
Maria,1,99,70237,1:220
Charles,100,0,66606,1:232
Joseph,100,0,66475,1:232
Alice,1,99,61199,1:252
David,99,1,60357,1:256
Esther,1,99,58774,1:262
Grace,0,100,58074,1:266
Rosemary,0,100,56710,1:272
Sarah,0,100,56679,1:272
Margaret,0,100,56519,1:273
Lovemore,99,1,56407,1:273
Gladys,1,99,55765,1:277
Jane,1,99,55378,1:279
Mary,1,99,55179,1:280
Joyce,1,99,54857,1:281
Annah,0,100,54455,1:283
Susan,0,100,52231,1:295
Agnes,1,99,50911,1:303
Beauty,1,99,47168,1:327
James,99,1,46505,1:332
Richard,100,0,46357,1:333
Patrick,99,1,45402,1:340
Lucia,0,100,45217,1:341
Simon,99,1,44872,1:344
George,100,0,44798,1:344
Patricia,1,99,44789,1:344
Martha,1,99,44426,1:347
Violet,1,99,44244,1:349
Stephen,99,1,44163,1:349
Fungai,36,64,43507,1:355
Mavis,1,99,43283,1:356
Samuel,99,1,42942,1:359
Thomas,99,1,42056,1:367
Christopher,99,1,42006,1:367
Florence,0,100,41668,1:370
Moses,100,0,41319,1:373
Juliet,1,99,40572,1:380
Judith,0,100,40568,1:380
Godfrey,100,0,40103,1:385
Memory,2,98,39594,1:390
Loveness,1,99,39093,1:395
Farai,79,21,38740,1:398
Michael,99,1,38531,1:400
Anna,0,100,38165,1:404
Miriam,1,99,37255,1:414
Isaac,99,1,37091,1:416
Tsitsi,0,100,36842,1:419
Monica,0,100,35750,1:431
Tawanda,99,1,35535,1:434
Edward,100,0,35416,1:436
Gift,98,2,35337,1:436
Irene,0,100,34700,1:444
Robert,100,0,34475,1:447
Evelyn,0,100,33737,1:457
Eunice,0,100,32742,1:471
Simbarashe,98,2,32717,1:471
Cathrine,0,100,32698,1:472
Esnath,0,100,32407,1:476
Daniel,99,1,32293,1:478
Samson,99,1,31817,1:485
Innocent,99,1,31627,1:488
Getrude,0,100,31596,1:488
Paul,100,0,31352,1:492
Janet,1,99,31124,1:496
Andrew,100,0,30764,1:501
Maxwell,100,0,30633,1:504
Betty,0,100,30426,1:507
Francis,99,1,29869,1:516
Shadreck,99,1,29276,1:527
Albert,100,0,29231,1:528
