Name,Male,Female,Incidence,Frequency
Maria,0,100,164893,1:70
Marc,100,0,112678,1:102
Jean,100,0,100352,1:114
Michel,100,0,92933,1:124
Luc,100,0,90010,1:128
Marie,0,100,88776,1:129
Patrick,100,0,84516,1:136
Jan,100,0,77329,1:149
Philippe,100,0,73938,1:155
Paul,100,0,70012,1:164
Nathalie,0,100,65632,1:175
Joseph,93,7,65434,1:176
Monique,0,100,65338,1:176
Pierre,100,0,63304,1:182
Martine,0,100,62382,1:184
Roger,100,0,62145,1:185
Willy,100,0,59991,1:192
Anne,0,100,58305,1:197
Dirk,100,0,58256,1:197
Eric,100,0,58235,1:197
Peter,100,0,57522,1:200
Johan,100,0,56400,1:204
Daniel,100,0,54759,1:210
Jacques,100,0,54601,1:210
Robert,100,0,53610,1:214
Marcel,100,0,53568,1:214
Alain,100,0,53449,1:215
Isabelle,0,100,52020,1:221
Christine,0,100,52018,1:221
Nicole,0,100,51105,1:225
Jozef,100,0,50633,1:227
Guy,100,0,49149,1:234
Christiane,0,100,47116,1:244
Bart,100,0,46017,1:250
Jacqueline,0,100,45975,1:250
Rita,0,100,45840,1:251
Andre,100,0,45282,1:254
Elisabeth,0,100,44681,1:257
Christian,100,0,43598,1:264
Ann,0,100,43393,1:265
Dominique,92,8,42406,1:271
Thomas,100,0,42162,1:273
David,100,0,40620,1:283
Chantal,0,100,39306,1:292
Carine,0,100,39128,1:294
Olivier,100,0,38950,1:295
Christophe,100,0,37551,1:306
Frans,100,0,36922,1:311
Geert,100,0,36847,1:312
Eddy,100,0,36709,1:313
André,100,0,36000,1:319
Georges,100,0,35912,1:320
Anna,0,100,35280,1:326
Pascal,100,0,35140,1:327
Annie,0,100,35112,1:327
Patricia,0,100,35003,1:328
Catherine,0,100,33979,1:338
Caroline,0,100,33781,1:340
Marleen,0,100,33251,1:346
Bernard,100,0,33160,1:347
Hilde,0,100,32966,1:349
Thierry,100,0,32679,1:352
Yves,100,0,32674,1:352
Wim,100,0,32518,1:353
Nadine,0,100,31771,1:362
Louis,100,0,31626,1:363
François,100,0,31493,1:365
Ingrid,0,100,31283,1:367
Brigitte,0,100,31271,1:367
Liliane,0,100,31253,1:368
Vincent,100,0,31154,1:369
Henri,100,0,31008,1:371
Sophie,0,100,30740,1:374
Jeannine,0,100,30469,1:377
Nancy,0,100,30333,1:379
Frank,100,0,29679,1:387
Linda,0,100,29405,1:391
Albert,100,0,29099,1:395
Freddy,100,0,28398,1:405
Jean-Pierre,100,0,27950,1:411
Sabine,0,100,27862,1:412
Laurent,100,0,27805,1:413
Claude,100,0,27665,1:415
Steven,100,0,27458,1:418
Koen,100,0,27302,1:421
Denise,0,100,27299,1:421
Nicolas,100,0,27104,1:424
Guido,100,0,26861,1:428
Francis,100,0,26352,1:436
Sandra,0,100,26300,1:437
Myriam,0,100,26287,1:437
Danny,100,0,26197,1:439
Jean-Marie,62,38,26087,1:440
Godelieve,0,100,25837,1:445
Francine,0,100,25795,1:445
Veronique,0,100,25466,1:451
Katrien,0,100,25112,1:458
Julien,100,0,24994,1:460
Etienne,100,0,24472,1:470
Fabienne,0,100,24414,1:471
Didier,100,0,24146,1:476
Michael,100,0,24123,1:476
Walter,100,0,23984,1:479
Cindy,0,100,23983,1:479
Sylvie,0,100,23927,1:480
Bruno,100,0,23733,1:484
Rene,100,0,23709,1:485
Annick,0,100,23700,1:485
Serge,100,0,23503,1:489
Roland,100,0,23439,1:490
Jeanne,0,100,22867,1:502
Sofie,0,100,22668,1:507
Julie,0,100,22145,1:519
Rudy,100,0,22013,1:522
Claudine,0,100,21984,1:523
Gilbert,100,0,21971,1:523
Anne-Marie,7,93,21813,1:527
Sarah,0,100,21536,1:534
Filip,100,0,21444,1:536
Herman,100,0,21356,1:538
Erik,100,0,21290,1:540
Kris,100,0,21067,1:545
Paula,0,100,21032,1:546
Raymond,100,0,20763,1:553
Yvonne,0,100,20683,1:556
Maurice,100,0,20654,1:556
Inge,0,100,20630,1:557
Françoise,0,100,20463,1:562
Agnes,0,100,20458,1:562
Christel,0,100,20421,1:563
Suzanne,0,100,20240,1:568
Veerle,0,100,20226,1:568
Pascale,19,81,20141,1:570
Mariette,0,100,19929,1:577
Bernadette,0,100,19538,1:588
Viviane,0,100,19494,1:589
Georgette,0,100,19431,1:591
Pieter,100,0,19320,1:595
Yvette,0,100,18989,1:605
Ilse,0,100,18814,1:611
Valerie,0,100,18531,1:620
Véronique,0,100,18453,1:623
Hans,100,0,18368,1:626
Kim,1,99,18365,1:626
Marianne,0,100,18357,1:626
Ronny,100,0,18351,1:626
Frederic,100,0,18327,1:627
Kevin,100,0,18155,1:633
Stephanie,0,100,18068,1:636
Mohamed,100,0,17931,1:641
Kurt,100,0,17769,1:647
Karel,100,0,17750,1:647
Lucien,100,0,17652,1:651
Gerard,100,0,17545,1:655
Wendy,0,100,17487,1:657
Rosa,0,100,17398,1:660
Virginie,0,100,17230,1:667
Vanessa,0,100,17223,1:667
Jean-Claude,100,0,17177,1:669
Hugo,100,0,17105,1:672
Marie-Louise,15,85,17051,1:674
Alfons,100,0,16910,1:679
Simonne,0,100,16392,1:701
Benoit,100,0,16232,1:708
Xavier,100,0,16208,1:709
Anita,0,100,16157,1:711
Laurence,100,0,16125,1:713
Chris,100,0,16089,1:714
René,100,0,15973,1:719
Charles,100,0,15823,1:726
Nadia,0,100,15818,1:726
Kristof,100,0,15810,1:727
Mireille,0,100,15755,1:729
Rudi,100,0,15673,1:733
Marina,0,100,15478,1:742
Ludo,100,0,15472,1:743
Jeanine,0,100,15382,1:747
Hubert,100,0,15366,1:748
Josiane,0,100,15248,1:754
Arlette,0,100,15150,1:758
Valérie,0,100,15098,1:761
Lieve,0,100,15063,1:763
Kathleen,0,100,14939,1:769
Heidi,0,100,14830,1:775
Stefan,100,0,14544,1:790
Nelly,0,100,14272,1:805
Sonja,0,100,14154,1:812
Anja,0,100,14115,1:814
Charlotte,0,100,14085,1:816
Mario,100,0,13891,1:827
Stefaan,100,0,13884,1:828
Christelle,0,100,13882,1:828
Stijn,100,0,13875,1:828
Francoise,0,100,13835,1:831
Bert,100,0,13776,1:834
Antoine,100,0,13646,1:842
Ellen,0,100,13587,1:846
Tom,100,0,13563,1:847
Sabrina,0,100,13500,1:851
Micheline,0,100,13479,1:852
Simone,0,100,13449,1:854
Frédéric,100,0,13440,1:855
Leon,100,0,13400,1:857
Madeleine,0,100,13385,1:858
Danielle,100,0,13375,1:859
Lucienne,0,100,13239,1:868
Tim,100,0,13177,1:872
Laura,0,100,12986,1:885
Karin,0,100,12891,1:891
Cecile,0,100,12890,1:891
Jenny,0,100,12818,1:896
Magda,0,100,12767,1:900
Mieke,0,100,12700,1:905
Martin,100,0,12684,1:906
Stéphanie,0,100,12562,1:915
Fernand,100,0,12532,1:917
Denis,100,0,12410,1:926
Jonathan,100,0,12296,1:934
Claire,0,100,12279,1:936
Sven,100,0,12264,1:937
Sandrine,0,100,12194,1:942
Alice,0,100,12191,1:943
Fabrice,100,0,12036,1:955
Jeroen,100,0,11973,1:960
Elke,0,100,11923,1:964
Hendrik,100,0,11890,1:966
Marijke,0,100,11843,1:970
John,100,0,11827,1:972
Julia,0,100,11798,1:974
Stephane,100,0,11794,1:974
Emmanuel,100,0,11717,1:981
Sonia,0,100,11713,1:981
Richard,100,0,11701,1:982
Nele,0,100,11623,1:989
Hilda,0,100,11562,1:994
Mathieu,100,0,11517,1:998
Joris,100,0,11512,1:998
Erwin,100,0,11507,1:999
An,17,83,11448,1:1004
Leen,0,100,11448,1:1004
Michele,0,100,11441,1:1004
Barbara,0,100,11430,1:1005
Jean-Luc,100,0,11411,1:1007
Annelies,0,100,11410,1:1007
Jurgen,100,0,11382,1:1009
Jose,100,0,11357,1:1012
Gerda,0,100,11330,1:1014
Irene,0,100,11233,1:1023
Delphine,0,100,11218,1:1024
Wilfried,100,0,11212,1:1025
Greta,0,100,11189,1:1027
Muriel,0,100,11138,1:1032
Werner,100,0,11122,1:1033
Victor,100,0,11034,1:1041
Nico,100,0,10991,1:1045
Jules,100,0,10931,1:1051
Florence,0,100,10737,1:1070
Dimitri,100,0,10734,1:1070
Diane,0,100,10647,1:1079
Leo,100,0,10642,1:1080
Joanna,0,100,10515,1:1093
Wouter,100,0,10471,1:1097
Colette,0,100,10463,1:1098
Gert,100,0,10348,1:1110
Emile,100,0,10322,1:1113
Ivan,100,0,10271,1:1119
Karen,0,100,10270,1:1119
Gustaaf,100,0,10250,1:1121
Benjamin,100,0,10229,1:1123
Petra,0,100,10174,1:1129
Karine,0,100,10119,1:1135
Jean-Paul,100,0,10111,1:1136
Kelly,22,78,10090,1:1139
Odette,0,100,10054,1:1143
Lea,0,100,10039,1:1145
Liesbeth,0,100,9990,1:1150
Vera,0,100,9972,1:1152
José,100,0,9947,1:1155
Josette,0,100,9888,1:1162
Gregory,100,0,9875,1:1164
Frederik,100,0,9845,1:1167
Marguerite,0,100,9819,1:1170
Stéphane,100,0,9791,1:1174
Philip,100,0,9788,1:1174
Sébastien,100,0,9773,1:1176
Lisette,0,100,9757,1:1178
Jessica,0,100,9729,1:1181
Sebastien,100,0,9710,1:1183
Tony,100,0,9518,1:1207
Alex,100,0,9477,1:1212
Eliane,0,100,9435,1:1218
Eva,0,100,9429,1:1219
Gilberte,0,100,9414,1:1221
Giuseppe,100,0,9388,1:1224
Marie-Jeanne,17,83,9387,1:1224
Germaine,0,100,9369,1:1226
Alexandre,100,0,9366,1:1227
Antonio,100,0,9233,1:1244
Rik,100,0,9198,1:1249
Kristel,0,100,9094,1:1263
Mark,100,0,9093,1:1264
Emilie,0,100,8983,1:1279
Benny,100,0,8971,1:1281
Davy,100,0,8862,1:1297
Céline,0,100,8859,1:1297
Ronald,100,0,8836,1:1300
Guillaume,100,0,8832,1:1301
Evelyne,0,100,8827,1:1302
Maarten,100,0,8823,1:1302
Theo,100,0,8809,1:1304
Lydia,0,100,8791,1:1307
Beatrice,0,100,8765,1:1311
Ria,0,100,8761,1:1311
Salvatore,100,0,8730,1:1316
Andrea,0,100,8606,1:1335
Jean-Marc,100,0,8580,1:1339
Sara,0,100,8562,1:1342
