Name,Male,Female,Incidence,Frequency
Uulu,100,0,183873,1:32
Kyzy,99,1,167782,1:36
Gulmira,0,100,32215,1:185
Aynura,0,100,31217,1:191
Aleksandr,100,0,30604,1:195
Gulnara,0,100,29548,1:202
Tatyana,0,100,28142,1:212
Aygul,0,100,27228,1:219
Natalya,0,100,26778,1:223
Nazgul,0,100,25772,1:232
Nurlan,99,1,25523,1:234
Sergey,100,0,25261,1:236
Baktygul,2,98,25030,1:239
Elena,0,100,24350,1:245
Elmira,0,100,23643,1:253
Nargiza,0,100,23573,1:253
Azamat,100,0,23447,1:255
Nurbek,100,0,23293,1:256
Vladimir,100,0,23136,1:258
Olga,0,100,22349,1:267
Svetlana,0,100,21219,1:282
Asel,0,100,20966,1:285
Nazira,0,100,20561,1:291
Nurgul,0,100,20388,1:293
Dinara,0,100,20304,1:294
Ruslan,100,0,20029,1:298
Aybek,100,0,19951,1:299
Irina,0,100,19667,1:304
Valentina,0,100,19056,1:313
Aida,0,100,19040,1:314
Galina,0,100,18920,1:316
Zhyldyz,3,97,18664,1:320
Lyudmila,0,100,18190,1:328
Ulan,100,0,17934,1:333
Zamira,0,100,17634,1:339
Kubanychbek,100,0,17235,1:347
Mirlan,100,0,17222,1:347
Taalaybek,100,0,16762,1:356
Bakyt,97,3,16408,1:364
Gulzat,0,100,16086,1:371
Altynbek,100,0,15726,1:380
Baktybek,100,0,15524,1:385
Venera,0,100,14785,1:404
Cholpon,3,97,14658,1:408
Nikolay,99,1,14570,1:410
Rustam,100,0,14374,1:416
Mariya,1,99,14300,1:418
Anara,0,100,14249,1:419
Chynara,0,100,14240,1:419
Akylbek,100,0,14020,1:426
Lyubov,0,100,14005,1:427
Meerim,0,100,13922,1:429
Nadezhda,0,100,13814,1:432
Makhabat,1,99,13802,1:433
Kanybek,100,0,13741,1:435
Aynagul,0,100,13666,1:437
Almaz,99,1,13536,1:441
Zamirbek,100,0,13442,1:444
Roza,0,100,13339,1:448
Tamara,0,100,13211,1:452
Almazbek,100,0,13162,1:454
Viktor,100,0,13149,1:454
Maksat,92,8,13027,1:459
Bakytbek,100,0,12590,1:474
Ayzada,0,100,12468,1:479
Daniyar,100,0,12354,1:484
Rakhat,13,87,12088,1:494
Ulanbek,100,0,12021,1:497
Damira,0,100,11979,1:499
Zhazgul,0,100,11867,1:503
Talantbek,100,0,11829,1:505
Marat,100,0,11638,1:513
Nina,0,100,11425,1:523
Altynay,0,100,11373,1:525
Andrey,100,0,11047,1:541
Adilet,97,3,10722,1:557
Saltanat,1,99,10509,1:568
Zhanybek,100,0,10495,1:569
Mirbek,100,0,10395,1:575
Anna,1,99,10330,1:578
Zhumagul,6,94,10166,1:588
Farida,0,100,10100,1:591
Zarina,0,100,10078,1:593
Dmitriy,99,1,9938,1:601
Anatoliy,100,0,9921,1:602
Yuriy,99,1,9749,1:613
Kanatbek,100,0,9550,1:625
Aleksey,100,0,9507,1:628
Evgeniy,100,0,9274,1:644
Alisher,100,0,8970,1:666
Ekaterina,1,99,8840,1:676
Marina,0,100,8827,1:677
Burul,0,100,8785,1:680
Zulfiya,1,99,8712,1:686
Nurzhamal,1,99,8670,1:689
Gulzhan,0,100,8622,1:693
Chyngyz,100,0,8613,1:694
Aysuluu,0,100,8591,1:695
Bermet,0,100,8546,1:699
Omurbek,100,0,8476,1:705
Larisa,0,100,8432,1:708
Feruza,0,100,8331,1:717
Mirgul,0,100,8275,1:722
Erkin,89,11,8231,1:726
Asylbek,100,0,8202,1:728
Tilek,98,2,8183,1:730
Urmat,86,14,8125,1:735
Madina,1,99,8099,1:738
Zhenishbek,100,0,7978,1:749
Samat,100,0,7975,1:749
Mavlyuda,1,99,7972,1:749
Bolotbek,100,0,7888,1:757
Vera,0,100,7874,1:759
Ermek,92,8,7861,1:760
Kunduz,1,99,7831,1:763
Fatima,1,99,7811,1:765
Gulbarchyn,0,100,7775,1:768
Raisa,1,99,7714,1:774
Talant,100,0,7714,1:774
Ayzhan,0,100,7709,1:775
