Name,Male,Female,Incidence,Frequency
Jonas,100,0,65076,1:45
Vytautas,100,0,62466,1:47
Ona,0,100,56482,1:52
Irena,0,100,55348,1:53
Antanas,100,0,54616,1:54
Janina,1,99,52410,1:56
Aldona,0,100,46132,1:64
Danutė,0,100,41828,1:71
Juozas,100,0,39529,1:75
Regina,0,100,36685,1:80
Elena,0,100,32149,1:92
Birutė,0,100,31415,1:94
Marija,2,98,31101,1:95
Nijolė,0,100,28428,1:104
Petras,100,0,28267,1:104
Algirdas,100,0,27696,1:107
Kęstutis,100,0,25949,1:114
Genovaitė,0,100,24401,1:121
Jadvyga,1,99,21834,1:135
Stasys,100,0,21792,1:135
Saulius,100,0,21704,1:136
Rimantas,100,0,21343,1:138
Algimantas,100,0,20914,1:141
Daiva,0,100,20839,1:142
Vida,0,100,20495,1:144
Arūnas,100,0,20250,1:146
Zita,0,100,19827,1:149
Mindaugas,100,0,19208,1:154
Darius,100,0,19188,1:154
Stanislava,1,99,18590,1:159
Tomas,100,0,17904,1:165
Rasa,0,100,17616,1:168
Dalia,0,100,17466,1:169
Virginija,0,100,17436,1:169
Stasė,0,100,17433,1:169
Lina,0,100,17346,1:170
Kristina,1,99,17296,1:171
Rita,0,100,16557,1:178
Vanda,1,99,15600,1:189
Andrius,100,0,15244,1:194
Laima,0,100,15166,1:195
Gintaras,100,0,14889,1:198
Jolanta,0,100,14367,1:205
Romualdas,100,0,14227,1:207
Marijona,0,100,14023,1:211
Valentina,3,97,13846,1:213
Gražina,0,100,13772,1:214
Gintautas,100,0,13457,1:219
Stanislovas,100,0,13450,1:219
Jūratė,0,100,13366,1:221
Artūras,100,0,13356,1:221
Arvydas,100,0,13160,1:224
Gediminas,100,0,12911,1:229
Egidijus,100,0,12399,1:238
Rima,1,99,11976,1:246
Galina,3,97,11740,1:251
Valerija,1,99,11456,1:258
Alvydas,100,0,11414,1:259
Pranas,100,0,11338,1:260
Sigitas,100,0,11100,1:266
Valdas,100,0,11058,1:267
Vidmantas,100,0,11002,1:268
Audrius,100,0,10932,1:270
Rolandas,100,0,10839,1:272
Alfonsas,100,0,10594,1:279
Violeta,0,100,10567,1:279
Marius,100,0,10495,1:281
Bronislava,0,100,10441,1:283
Asta,0,100,10421,1:283
Viktoras,100,0,10405,1:284
Vilma,0,100,10342,1:285
Liudmila,3,97,10315,1:286
Vladas,100,0,10291,1:287
Povilas,100,0,10289,1:287
Veronika,1,99,10156,1:291
Eugenija,0,100,9997,1:295
Albinas,100,0,9828,1:300
Angelė,0,100,9776,1:302
Tatjana,3,97,9751,1:303
Bronius,100,0,9733,1:303
Albina,0,100,9675,1:305
Ana,5,95,9635,1:306
Danguolė,0,100,9596,1:308
Zofija,1,99,9554,1:309
Aušra,0,100,9542,1:309
Algis,100,0,9540,1:309
Virginijus,100,0,9277,1:318
Jelena,4,96,9192,1:321
Bronė,0,100,9060,1:326
Aleksandr,100,0,8999,1:328
Jurgita,0,100,8907,1:331
Kazimieras,100,0,8877,1:333
Vaclovas,100,0,8871,1:333
