Name,Male,Female,Incidence,Frequency
Maria,0,100,879137,1:31
António,100,0,503945,1:54
Manuel,100,0,499626,1:54
Isabel,0,100,387069,1:70
Pedro,100,0,386124,1:70
Ana,0,100,353463,1:76
José,100,0,351439,1:77
João,100,0,315809,1:85
Francisco,100,0,311221,1:87
Jose,100,0,285173,1:95
Domingos,100,0,275456,1:98
Paulo,100,0,264389,1:102
Carlos,100,0,249138,1:108
Domingas,0,100,234158,1:115
Mária,0,100,227545,1:119
Joao,100,0,218232,1:124
Joana,0,100,218097,1:124
Fernando,100,0,196773,1:137
Teresa,100,0,192185,1:140
Joaquim,100,0,175989,1:153
Helena,0,100,173560,1:155
Alberto,100,0,155610,1:173
Luis,100,0,154800,1:174
Jorge,100,0,148592,1:181
Esperança,0,100,141304,1:191
Osvaldo,100,0,138875,1:194
Luisa,0,100,137256,1:196
Luzia,0,100,135906,1:198
Antonio,100,0,135231,1:199
Eduardo,100,0,132667,1:203
Catarina,0,100,131047,1:206
Rosa,100,0,128348,1:210
Paula,0,100,121600,1:222
Daniel,100,0,116472,1:232
Madalena,100,0,115527,1:233
Elsa,0,100,107699,1:250
Margarida,0,100,104325,1:258
Augusto,100,0,102975,1:262
Cristina,0,100,101086,1:267
Miguel,100,0,98927,1:273
Eva,0,100,94743,1:285
Conceição,0,100,93663,1:288
Rui,100,0,92044,1:293
Adilson,100,0,91639,1:294
Filomena,0,100,91504,1:295
Elizabeth,0,100,90559,1:298
Delfina,0,100,89479,1:301
Carla,0,100,89074,1:303
Sebastião,100,0,88670,1:304
Afonso,100,0,87185,1:309
Suzana,0,100,84621,1:319
Edson,100,0,81517,1:331
Bernardo,100,0,80572,1:335
Juliana,0,100,80167,1:336
Francisca,0,100,80032,1:337
Agostinho,100,0,78143,1:345
Antónia,0,100,78143,1:345
Marcelina,0,100,76658,1:352
Beatriz,0,100,73959,1:365
David,100,0,73824,1:365
Alfredo,100,0,73689,1:366
Elisa,0,100,73554,1:367
Edna,0,100,72879,1:370
Manuela,0,100,71934,1:375
Albertina,0,100,70990,1:380
Josefa,0,100,69910,1:386
Nelson,100,0,68290,1:395
Filipe,100,0,68020,1:396
Adriano,100,0,67616,1:399
Fernanda,0,100,66401,1:406
Hélder,100,0,65726,1:410
Rita,0,100,62892,1:429
Amélia,0,100,62217,1:433
Cláudio,100,0,61812,1:436
Mario,100,0,59923,1:450
Wilson,100,0,59788,1:451
Ricardo,100,0,58978,1:457
Alice,0,100,58708,1:459
Julieta,0,100,57763,1:467
Alexandre,100,0,56954,1:473
Laurinda,0,100,56954,1:473
Engracia,0,100,56414,1:478
Gabriel,100,0,56414,1:478
Armando,100,0,55874,1:483
Emilia,0,100,55739,1:484
Ernesto,100,0,55604,1:485
Sandra,0,100,55334,1:487
Bruno,100,0,54389,1:496
Adelina,0,100,53580,1:503
Carolina,0,100,53445,1:505
Júlia,0,100,52500,1:514
Angelina,0,100,52095,1:518
Simão,100,0,51960,1:519
Samuel,100,0,51690,1:522
Yuri,100,0,51555,1:523
Sofia,0,100,51150,1:527
Edgar,100,0,49936,1:540
Claúdia,0,100,49801,1:541
Sonia,0,100,48991,1:550
Sérgio,100,0,48856,1:552
Andre,100,0,48046,1:561
Florinda,0,100,47776,1:564
Nuno,0,0,47506,1:568
Emanuel,100,0,47371,1:569
Laura,0,100,47371,1:569
Neusa,0,100,47371,1:569
Walter,100,0,46966,1:574
Lucas,100,0,46832,1:576
Fatima,0,100,46697,1:577
Luís,100,0,46022,1:586
Abel,100,0,45887,1:588
Sara,0,100,45887,1:588
Solange,0,100,45887,1:588
Garcia,88,12,45617,1:591
Adelaide,0,100,45482,1:593
Julião,100,0,45347,1:595
Paulina,0,100,45347,1:595
Mateus,100,0,45212,1:596
Tânia,0,100,44672,1:604
Ilda,0,100,43997,1:613
Rosalina,0,100,43862,1:615
Antonia,0,100,43188,1:624
Mauro,100,0,42918,1:628
Emília,0,100,42783,1:630
Inês,0,100,42783,1:630
Arlete,0,100,42648,1:632
Eunice,0,100,42108,1:640
Regina,0,100,42108,1:640
Víctor,100,0,42108,1:640
Jandira,0,100,41838,1:645
Angela,0,100,41703,1:647
Joaquina,0,100,41568,1:649
Judith,0,100,40893,1:659
Artur,100,0,40488,1:666
Helder,100,0,40488,1:666
Ruth,0,100,40083,1:673
Victoria,0,100,40083,1:673
Marcia,0,100,39814,1:677
Esmeralda,0,100,39409,1:684
Feliciana,0,100,39409,1:684
Claudia,0,100,39139,1:689
Adão,100,0,39004,1:691
Yolanda,0,100,39004,1:691
Hermenegildo,100,0,38869,1:694
Jaime,100,0,38599,1:699
Patrícia,0,100,38464,1:701
Paulino,100,0,38464,1:701
Augusta,0,100,38329,1:704
Jurema,0,100,38329,1:704
André,100,0,37924,1:711
Avelino,100,0,37789,1:714
