Name,Male,Female,Incidence,Frequency
Mamadou,100,0,986801,1:12
Fatoumata,0,100,515512,1:23
Mohamed,100,0,396166,1:30
Ibrahima,100,0,378852,1:31
Mariama,0,100,329413,1:36
Thierno,100,0,242433,1:49
Amadou,100,0,225828,1:53
Kadiatou,0,100,222789,1:53
Abdoulaye,100,0,215398,1:55
Alpha,100,0,202592,1:59
Aboubacar,100,0,196513,1:60
Moussa,100,0,163847,1:72
Ousmane,100,0,163787,1:72
Aissatou,0,100,148188,1:80
Aminata,0,100,127546,1:93
Adama,58,42,118913,1:100
Sekou,100,0,115781,1:102
Boubacar,100,0,105239,1:113
Fanta,0,100,103195,1:115
Mamadi,100,0,100879,1:118
Oumar,100,0,99123,1:120
Alhassane,100,0,98767,1:120
Mariame,0,100,98712,1:120
Oumou,0,100,94112,1:126
Souleymane,100,0,93035,1:127
Mamady,100,0,90796,1:131
Abdoul,100,0,88869,1:133
Mamoudou,100,0,81814,1:145
Elhadj,100,0,80952,1:146
Fode,100,0,76645,1:155
Saa,100,0,72125,1:164
Aïssatou,0,100,70231,1:169
Tamba,100,0,69727,1:170
Alseny,100,0,69657,1:170
Jean,100,0,66426,1:179
Marie,0,100,66369,1:179
Hawa,0,100,61819,1:192
Hadja,0,100,61569,1:193
Aly,100,0,57764,1:205
Aissata,0,100,57388,1:207
Djenabou,0,100,55448,1:214
Mory,100,0,54996,1:216
Ramatoulaye,0,100,54429,1:218
Faya,17,83,53380,1:222
Saran,4,96,53307,1:222
Amara,100,0,48971,1:242
Daouda,100,0,45466,1:261
Youssouf,100,0,40186,1:295
Lancine,100,0,40154,1:295
Lamine,100,0,39248,1:302
Sia,0,100,39008,1:304
Bangaly,100,0,38086,1:311
Bintou,0,100,37682,1:315
Sidiki,100,0,36223,1:327
Abdourahamane,100,0,35561,1:333
M&#39;Mah,0,100,34804,1:341
Koumba,0,100,34477,1:344
Aicha,0,100,34457,1:344
Fara,100,0,33205,1:357
Mabinty,0,100,33155,1:358
Sory,100,0,32951,1:360
