Name,Male,Female,Incidence,Frequency
Mohammad,99,1,2312444,1:14
Abdul,99,1,1915355,1:17
Bibi,1,99,1444835,1:23
Gul,35,65,733159,1:44
Sayed,92,8,545326,1:60
Ghulam,99,1,367509,1:89
Fatima,1,99,351840,1:93
Ahmad,99,1,311740,1:105
Noor,73,27,286842,1:114
Shah,55,45,204525,1:160
Ali,98,2,202194,1:161
Zahra,1,99,198206,1:165
Abdullah,99,1,193626,1:168
Maryam,1,99,164388,1:198
Muhammad,99,1,150556,1:217
Shir,94,6,145429,1:224
Amina,1,99,139641,1:234
Jamila,1,99,131045,1:249
Najiba,1,99,119423,1:273
Siddiqa,1,99,116877,1:279
Khan,88,12,114058,1:286
Juma,79,21,113797,1:287
Habibullah,99,1,112524,1:290
Khadija,1,99,109362,1:298
Haji,94,6,103932,1:314
Rahmatullah,99,1,102858,1:317
Zainab,1,99,101674,1:321
Najibullah,99,1,100549,1:324
Sayyid,98,2,100319,1:325
Sharifa,1,99,99029,1:329
Sakina,1,99,96524,1:338
Masooma,1,99,96101,1:339
Marzieh,1,99,95295,1:342
Farzana,1,99,94972,1:344
Zarmina,1,99,93296,1:350
Lal,57,43,92988,1:351
Raazyaah,1,99,91991,1:355
Farashthaah,1,99,91152,1:358
Hamidullah,99,1,89932,1:363
Halima,1,99,88340,1:369
Mir,90,10,87740,1:372
Fawzia,1,99,87376,1:373
Norie,1,99,86945,1:375
Shukria,1,99,86346,1:378
Amir,88,12,86240,1:378
Laila,1,99,86153,1:379
Hamida,1,99,85672,1:381
Asadullah,99,1,84788,1:385
Nasima,1,99,84692,1:385
Shafiqa,1,99,84490,1:386
Nimatullah,100,0,84260,1:387
Rahima,1,99,82468,1:396
Sardar,85,15,82249,1:397
Hussein,86,14,80356,1:406
Karima,1,99,79430,1:411
Shakila,1,99,78549,1:415
Farida,1,99,78313,1:417
Bismillah,71,29,78086,1:418
Latifa,1,99,77737,1:420
Jan,88,12,75006,1:435
Khaleda,1,99,73401,1:444
Aziza,1,99,72774,1:448
Habiba,1,99,71900,1:454
Bakht,17,83,71628,1:455
Esmatullah,100,0,71593,1:456
Naqibullah,100,0,70067,1:466
Hazrat,86,14,68608,1:476
Wali,95,5,67487,1:483
Amanullah,100,0,65738,1:496
Fazal,98,2,65214,1:500
Sabra,1,99,65200,1:500
Zarghona,1,99,65067,1:501
Sultan,71,29,65004,1:502
Sima,1,99,64479,1:506
Noorullah,96,4,64279,1:508
Samiullah,100,0,62993,1:518
Zabeeh,99,1,62837,1:519
Taj,53,47,62551,1:522
Medina,1,99,61409,1:531
Shirin,23,77,60616,1:538
Raqiyah,1,99,60333,1:541
Allah,87,13,59832,1:545
Akhtar,78,22,59448,1:549
Qurban,66,34,59063,1:552
Nazia,1,99,58880,1:554
Hayatullah,99,1,57814,1:564
Rabia,1,99,57300,1:569
Hanifa,1,99,57081,1:572
Bb,1,99,56186,1:581
Ihsanullah,100,0,55770,1:585
Azizullah,99,1,54482,1:599
Nadia,1,99,54097,1:603
Aisha,1,99,54012,1:604
Ezzatullah,99,1,53709,1:607
Sohaila,1,99,52783,1:618
Fariba,1,99,52345,1:623
Feeraozah,1,99,52263,1:624
Sarya,1,99,51374,1:635
Khair,70,30,50306,1:649
Ibrahim,99,1,49425,1:660
Qamar,14,86,49290,1:662
Javed,99,1,49253,1:662
Nazar,91,9,49206,1:663
Kaamelaah,1,99,49045,1:665
Mah,1,99,49023,1:665
Nasir,97,3,48912,1:667
Ziba,1,99,48784,1:669
Hassan,79,21,48666,1:670
Nazifa,1,99,48086,1:678
Agha,73,27,47918,1:681
Rahela,1,99,47839,1:682
Salima,1,99,47710,1:684
Shabana,1,99,47601,1:685
Tahira,1,99,47336,1:689
Zakayaah,1,99,47256,1:690
Humaira,1,99,47169,1:692
Mohibullah,100,0,47097,1:693
Qudratullah,100,0,46961,1:695
Nargis,1,99,46922,1:695
Aziz,70,30,46839,1:697
Shazia,1,99,46588,1:700
Zia,11,89,45741,1:713
Cobra,0,100,45630,1:715
Nik,80,20,45394,1:719
Ruhollah,99,1,45352,1:719
Mahmoud,86,14,45339,1:720
Fahima,1,99,45186,1:722
Khal,48,52,45034,1:724
Parwana,1,99,44939,1:726
Mina,3,97,44725,1:729
Saleha,1,99,44725,1:729
Nafisa,1,99,44371,1:735
Samira,1,99,43774,1:745
Wahidullah,99,1,43409,1:752
Hafizullah,99,1,43364,1:752
Ismail,99,1,43226,1:755
Malalai,1,99,43079,1:757
Adele,1,99,42881,1:761
Wahida,1,99,42626,1:765
Safia,1,99,42365,1:770
Malakaah,1,99,41047,1:795
Mirwais,99,1,40853,1:799
Aqila,1,99,40806,1:799
Shakiba,1,99,40702,1:802
Palwasha,1,99,40688,1:802
Zalikha,1,99,40682,1:802
Nasreen,1,99,40202,1:811
Aminullah,100,0,39929,1:817
Shima,1,99,39866,1:818
Eid,76,24,39740,1:821
Faiz,91,9,39648,1:823
Gulali,13,87,39580,1:824
Shogofa,1,99,39135,1:834
Baseeraah,1,99,38838,1:840
Bashir,91,9,38805,1:841
Khaathraah,1,99,38780,1:841
Saeed,19,81,38706,1:843
Hikmatullah,100,0,38269,1:852
Bus,1,99,38251,1:853
Star,9,91,38224,1:853
Mubarak,44,56,38150,1:855
Obaidullah,100,0,38066,1:857
Samia,1,99,38027,1:858
Mirza,97,3,37914,1:860
Nisar,99,1,37220,1:877
Mahbooba,1,99,36683,1:889
Lailma,1,99,36521,1:893
Zubaydah,1,99,36094,1:904
Shaista,23,77,36033,1:905
Mullah,90,10,35883,1:909
Abida,1,99,35760,1:912
Arefa,1,99,35708,1:914
Najia,1,99,35558,1:917
Nasrullah,98,2,35408,1:921
Mursal,1,99,35320,1:924
Ramadan,98,2,35050,1:931
Atiqullah,100,0,34745,1:939
Saifullah,99,1,34613,1:943
Faizullah,99,1,34609,1:943
Arzoo,1,99,34515,1:945
Farid,96,4,34515,1:945
Khalid,96,4,34082,1:957
Gulabuddin,99,1,33985,1:960
Nazneen,1,99,33867,1:963
Khairullah,98,2,33669,1:969
Hajra,1,99,33664,1:969
Niaz,72,28,33655,1:969
Lali,78,22,33629,1:970
Atifa,1,99,33614,1:971
Shabnam,1,99,33317,1:979
Mustafa,98,2,33276,1:980
Safiullah,99,1,32966,1:990
Hamid,95,5,32875,1:992
Awad,80,20,32795,1:995
Parveen,2,98,32209,1:1013
Rahimullah,99,1,32173,1:1014
Ahmadullah,99,1,32146,1:1015
Rahim,76,24,31866,1:1024
Gulthum,1,99,31682,1:1030
Salma,1,99,31571,1:1033
Tamana,1,99,31430,1:1038
Zaakaraah,1,99,31105,1:1049
Rehana,1,99,30945,1:1054
Rozi,66,34,30880,1:1056
Zarifa,1,99,30499,1:1070
Yar,98,2,30399,1:1073
Sakhi,92,8,30326,1:1076
Anisa,1,99,30010,1:1087
Din,96,4,29685,1:1099
Baz,95,5,29525,1:1105
Sarah,1,99,29145,1:1119
Alam,63,37,29124,1:1120
Raz,91,9,28902,1:1129
Aalayaah,1,99,28683,1:1137
Farhad,99,1,28675,1:1138
Zahir,95,5,28651,1:1139
Inayatullah,100,0,27897,1:1169
Siddiqullah,100,0,27878,1:1170
Safar,41,59,27662,1:1179
Sajida,1,99,27558,1:1184
Nazir,86,14,27448,1:1189
Maria,1,99,27266,1:1196
Khayal,50,50,26979,1:1209
Rahmat,76,24,26610,1:1226
Ajmal,99,1,26467,1:1233
Riza,2,98,26355,1:1238
Belquis,1,99,26133,1:1248
Asma,3,97,26114,1:1249
Daulat,67,33,25924,1:1258
Zar,23,77,25827,1:1263
Omar,88,12,25563,1:1276
Hafiza,2,98,25274,1:1291
Khwaja,96,4,25261,1:1291
Jawad,98,2,25236,1:1293
Matiullah,100,0,25077,1:1301
Meenah,2,98,24925,1:1309
Masouda,2,98,24860,1:1312
Ruqiya,1,99,24757,1:1318
Saleh,91,9,24738,1:1319
Sahib,55,45,24734,1:1319
Peri,1,99,24653,1:1323
Rafiullah,100,0,24615,1:1325
Zalmai,97,3,24533,1:1330
Habib-Ur-Rehman,100,0,24436,1:1335
Peeghlaah,1,99,24295,1:1343
Chaman,35,65,24272,1:1344
Dost,97,3,24132,1:1352
Ashirin,22,78,24086,1:1354
Hasina,1,99,23854,1:1368
Nooruddin,99,1,23836,1:1369
Nafs,2,98,23700,1:1377
Nigina,1,99,23586,1:1383
