Name,Male,Female,Incidence,Frequency
Matti,100,0,62822,1:87
Timo,100,0,57233,1:96
Juha,100,0,55103,1:100
Kari,100,0,52851,1:104
Pekka,100,0,50451,1:109
Jari,100,0,46857,1:117
Jukka,100,0,45632,1:120
Markku,100,0,44910,1:122
Antti,100,0,44084,1:124
Mikko,100,0,43874,1:125
Hannu,100,0,41327,1:133
Heikki,100,0,41194,1:133
Leena,0,100,40913,1:134
Seppo,100,0,40610,1:135
Tuula,0,100,38814,1:141
Mika,100,0,38040,1:144
Päivi,0,100,37107,1:148
Ritva,0,100,37107,1:148
Anne,0,100,36300,1:151
Pirjo,0,100,35075,1:156
Riitta,0,100,34297,1:160
Ari,100,0,33437,1:164
Pentti,100,0,33266,1:165
Erkki,100,0,33044,1:166
Liisa,0,100,32057,1:171
Sari,0,100,31838,1:172
Pirkko,0,100,31576,1:174
Minna,0,100,31435,1:174
Tiina,0,100,30586,1:179
Tarja,0,100,30534,1:180
Janne,100,0,29666,1:185
Marja,0,100,29478,1:186
Petri,100,0,29304,1:187
Jorma,100,0,29235,1:188
Marko,100,0,28636,1:191
Anja,0,100,28007,1:196
Seija,0,100,27534,1:199
Raija,0,100,27284,1:201
Sirpa,0,100,27168,1:202
Eila,0,100,27023,1:203
Raimo,100,0,26719,1:205
Risto,100,0,25682,1:214
Sami,100,0,25666,1:214
Harri,100,0,25211,1:217
Eija,0,100,25149,1:218
Eeva,0,100,25041,1:219
Jaana,0,100,24871,1:220
Jarmo,100,0,24399,1:225
Merja,0,100,24094,1:228
Pertti,100,0,24047,1:228
Anna,0,100,23869,1:230
Arja,0,100,23526,1:233
Ville,100,0,23490,1:233
Kirsi,0,100,23298,1:235
Martti,100,0,22680,1:242
Johanna,0,100,22657,1:242
Reijo,100,0,22558,1:243
Eero,100,0,22499,1:244
Satu,0,100,22473,1:244
Sirkka,0,100,22408,1:245
Helena,0,100,22399,1:245
Ulla,0,100,22373,1:245
Sanna,0,100,22308,1:246
Maija,0,100,22111,1:248
Pasi,100,0,22053,1:249
Esa,100,0,21970,1:250
Jani,100,0,21596,1:254
Esko,100,0,21293,1:258
Lauri,100,0,21248,1:258
Hanna,0,100,21221,1:258
Jaakko,100,0,21177,1:259
Jussi,100,0,21151,1:259
Arto,100,0,21067,1:260
Jouko,100,0,21040,1:261
Paula,0,100,20838,1:263
Jouni,100,0,20796,1:264
Veikko,100,0,20585,1:266
Juhani,100,0,19659,1:279
Heidi,0,100,19457,1:282
Vesa,100,0,19344,1:283
Raili,0,100,19059,1:288
Terttu,0,100,19044,1:288
Laura,0,100,18636,1:294
Teemu,100,0,18260,1:300
Maria,0,100,18199,1:301
Hilkka,0,100,18175,1:302
Elina,0,100,18168,1:302
Kimmo,100,0,18010,1:304
Aino,0,100,17561,1:312
Kirsti,0,100,17454,1:314
Anneli,0,100,17137,1:320
Olli,100,0,17108,1:321
Tapio,100,0,17019,1:322
Heli,0,100,16928,1:324
Kaija,0,100,16635,1:330
Mirja,0,100,16626,1:330
Katja,0,100,16338,1:336
Mari,0,100,16326,1:336
Sinikka,0,100,15788,1:347
Tero,100,0,15632,1:351
Tuija,0,100,15313,1:358
Markus,100,0,15211,1:360
Nina,0,100,14850,1:369
Toni,100,0,14699,1:373
Marjatta,0,100,14563,1:377
Tomi,100,0,14527,1:377
Anu,0,100,14520,1:378
Tommi,100,0,14450,1:379
Ilkka,100,0,14420,1:380
Jenni,0,100,13980,1:392
Tuomas,100,0,13820,1:397
Pauli,100,0,13784,1:398
Irma,0,100,13594,1:403
Tuomo,100,0,13478,1:407
Maarit,0,100,13362,1:410
Paavo,100,0,13347,1:411
Kaisa,0,100,13064,1:420
Aila,0,100,13039,1:421
Jarkko,100,0,12700,1:432
Leila,0,100,12569,1:436
Irja,0,100,12440,1:441
Marja-Leena,0,100,12295,1:446
Susanna,0,100,12144,1:452
Juho,100,0,12124,1:452
Marjo,0,100,12103,1:453
Keijo,100,0,12042,1:455
Pia,0,100,12033,1:456
Kalevi,100,0,11977,1:458
Niko,100,0,11662,1:470
Olavi,100,0,11512,1:476
Niina,0,100,11488,1:477
Kati,0,100,11335,1:484
Jyrki,100,0,11315,1:485
Joni,100,0,11297,1:485
Lea,0,100,11252,1:487
Marja-Liisa,0,100,11246,1:488
