Name,Male,Female,Incidence,Frequency
Peter,100,0,122795,1:67
Hans,100,0,95717,1:86
Daniel,100,0,85626,1:96
Maria,0,100,76364,1:108
Thomas,100,0,73973,1:111
Walter,100,0,67572,1:122
Ruth,0,100,67155,1:122
Ursula,0,100,65761,1:125
Markus,100,0,65442,1:126
Martin,100,0,64912,1:127
Christian,100,0,62348,1:132
Elisabeth,0,100,61288,1:134
Urs,100,0,55548,1:148
Andreas,100,0,54937,1:150
Monika,0,100,53830,1:153
Beat,2,98,52493,1:156
Werner,100,0,52283,1:157
Marianne,0,100,51301,1:160
Barbara,0,100,50539,1:163
Bruno,100,0,50381,1:163
Margrit,0,100,47947,1:171
Christine,0,100,47074,1:174
Heidi,0,100,46738,1:176
René,100,0,46353,1:177
Kurt,100,0,46183,1:178
Sandra,0,100,46005,1:179
Roland,100,0,45431,1:181
Brigitte,0,100,44553,1:184
Andrea,0,100,44487,1:185
Claudia,0,100,44118,1:186
Paul,100,0,43532,1:189
Josef,100,0,43268,1:190
Heinz,100,0,42025,1:195
Stefan,100,0,41735,1:197
Susanne,0,100,40505,1:203
Silvia,0,100,40319,1:204
Marcel,100,0,39533,1:208
Ernst,100,0,39491,1:208
Rolf,100,0,39361,1:209
Karin,0,100,38922,1:211
Nicole,0,100,38677,1:212
Michael,100,0,38643,1:213
Verena,0,100,38507,1:213
Rita,0,100,36114,1:227
Doris,0,100,35771,1:230
Patrick,100,0,35603,1:231
Erika,0,100,34955,1:235
Esther,0,100,34930,1:235
Robert,100,0,34261,1:240
Michel,100,0,33619,1:244
Daniela,0,100,33522,1:245
Anna,0,100,33370,1:246
Roger,100,0,32509,1:253
Beatrice,0,100,32148,1:255
André,100,0,31854,1:258
Rosmarie,0,100,31381,1:262
Fritz,100,0,31308,1:262
Anita,0,100,29462,1:279
Marco,100,0,28960,1:284
Franz,100,0,28428,1:289
Rudolf,100,0,28189,1:291
Yvonne,0,100,28174,1:292
Jacqueline,0,100,27457,1:299
Philippe,100,0,27027,1:304
Jürg,100,0,26456,1:310
Edith,0,100,25647,1:320
Sonja,0,100,24933,1:329
Christoph,100,0,24898,1:330
Max,100,0,24793,1:331
Isabelle,0,100,24253,1:339
Alfred,100,0,24095,1:341
Pierre,100,0,23908,1:344
Antonio,100,0,23384,1:351
Marc,100,0,23021,1:357
David,100,0,22173,1:370
Pascal,100,0,21906,1:375
Karl,100,0,21857,1:376
Catherine,0,100,21696,1:379
Hanspeter,100,0,21635,1:380
Manuela,0,100,21624,1:380
Cornelia,0,100,21605,1:380
Regula,0,100,21241,1:387
Reto,100,0,21121,1:389
Franziska,0,100,20000,1:411
Irene,0,100,19886,1:413
Anton,100,0,19227,1:427
Claude,100,0,19173,1:428
Corinne,0,100,19173,1:428
Monique,0,100,18827,1:436
Mario,100,0,18709,1:439
Nathalie,0,100,18495,1:444
Albert,100,0,18214,1:451
Denise,0,100,17907,1:459
Simone,0,100,17488,1:470
Bernhard,100,0,17133,1:479
Anne,0,100,17131,1:479
Olivier,100,0,16925,1:485
Jean-Pierre,100,0,16903,1:486
Katharina,0,100,16868,1:487
Patricia,0,100,16691,1:492
Giuseppe,100,0,16644,1:493
Alain,100,0,16636,1:494
Therese,0,100,16625,1:494
