Name,Male,Female,Incidence,Frequency
Jean,100,0,506165,1:20
Eric,100,0,149894,1:66
Emmanuel,91,9,109343,1:91
Joseph,100,0,84723,1:117
Pierre,100,0,84723,1:117
Marie,3,97,81826,1:121
Innocent,100,0,76757,1:129
Richard,97,3,76757,1:129
Alexis,100,0,73137,1:135
Pascal,100,0,69516,1:143
Patrick,99,1,67344,1:147
Alain,89,11,66620,1:149
Olivier,100,0,66620,1:149
Desire,100,0,65171,1:152
Aline,9,91,64447,1:154
Claude,100,0,59378,1:167
Francine,0,100,57930,1:171
Thierry,100,0,57930,1:171
Prosper,100,0,54310,1:182
Jeanne,0,100,53585,1:185
Gerard,100,0,50689,1:195
Alice,0,100,49965,1:198
John,100,0,49965,1:198
Mama,12,88,49965,1:198
Charles,100,0,49241,1:201
Yves,100,0,47792,1:207
Bernard,100,0,44172,1:224
Christian,61,39,43448,1:228
Daniel,100,0,42723,1:232
Nestor,75,25,42723,1:232
David,100,0,41999,1:236
Diane,5,95,41999,1:236
Ernest,100,0,37655,1:263
Fabrice,96,4,37655,1:263
Ferdinand,100,0,37655,1:263
Chantal,25,75,36930,1:268
Deo,100,0,36930,1:268
Elie,100,0,36206,1:274
Gilbert,88,12,36206,1:274
Felix,100,0,35482,1:279
