Name,Male,Female,Incidence,Frequency
Kenji,40,60,1544525,1:83
Hiroshi,100,0,1510608,1:85
Shigeru,0,100,1208316,1:106
Sachiko,0,100,1042169,1:123
Masako,0,100,1008988,1:127
Katsumi,1,99,989183,1:129
Yoko,1,99,959155,1:133
Michiko,0,100,910578,1:141
Toshio,100,0,871041,1:147
Yoshiko,0,100,870559,1:147
Hiromi,8,92,829734,1:154
Hiroko,0,100,825639,1:155
Yoshio,100,0,789713,1:162
Kazuo,100,0,760469,1:168
Akira,92,8,752579,1:170
Keiko,0,100,739022,1:173
Hisako,0,100,727774,1:176
Yoshimi,6,94,705449,1:181
Fumiko,0,100,674864,1:190
Masao,100,0,670747,1:191
Toshiko,0,100,648424,1:197
Kiyoshi,100,0,612896,1:209
Takashi,100,0,605510,1:211
Yukio,100,0,590214,1:217
Hideo,100,0,589211,1:217
Koshi,4,96,573090,1:223
Yasuko,0,100,556548,1:230
Koichi,100,0,544863,1:235
Reiko,0,100,543386,1:236
Koji,100,0,536985,1:238
Takeshi,100,0,529561,1:242
Takako,0,100,522357,1:245
Tadashi,100,0,521491,1:245
Miyoko,0,100,520999,1:246
Tomiko,0,100,517002,1:248
Emiko,0,100,503060,1:254
Shizuko,0,100,498864,1:257
Noriko,0,100,488483,1:262
Yuko,1,99,488430,1:262
Kiyoko,0,100,482896,1:265
Ko,98,2,479898,1:267
Nobuko,0,100,478228,1:268
Mieko,0,100,471906,1:271
Yoshie,0,100,464944,1:275
Shoji,100,0,447971,1:286
Masami,57,43,443771,1:288
Teruko,0,100,438559,1:292
Mitsuo,100,0,432109,1:296
Ryoko,0,100,420159,1:305
Yasuo,100,0,419905,1:305
Chiyoko,0,100,418394,1:306
Kazue,1,99,416322,1:307
Chieko,0,100,416105,1:308
Sumiko,0,100,408272,1:313
Hiroyuki,100,0,407258,1:314
Akiko,0,100,404705,1:316
Shigeo,100,0,399476,1:320
Susumu,100,0,398200,1:321
Etsuko,0,100,394103,1:325
Akio,100,0,391728,1:327
Shigeko,0,100,386807,1:331
Isamu,100,0,386633,1:331
Shizue,0,100,382643,1:334
Kenichi,100,0,376713,1:340
Masaki,25,75,375117,1:341
Yaeko,0,100,372180,1:344
Aiko,0,100,359138,1:356
Masahiro,100,0,351758,1:364
Shinichi,100,0,350604,1:365
Shoichi,100,0,349463,1:366
Jitsu,0,0,347622,1:368
Osamu,100,0,347596,1:368
Tomoko,0,100,346347,1:370
Sadako,0,100,345398,1:371
Masayuki,100,0,342256,1:374
Takeo,100,0,339417,1:377
Takao,100,0,335151,1:382
Hideko,0,100,332438,1:385
Tsutomu,100,0,314992,1:406
Makoto,0,100,314808,1:407
Yoshiaki,100,0,307917,1:416
Yuki,4,96,305613,1:419
Haruko,0,100,304209,1:421
Ayako,0,100,297479,1:430
Yuji,100,0,297223,1:431
Kimiko,0,100,297032,1:431
Asahi,0,100,296829,1:431
Haruo,100,0,295047,1:434
Minoru,0,100,295046,1:434
Atsushi,65,35,294057,1:435
Kachi,100,0,292285,1:438
Kiyo,0,100,287302,1:445
Tetsuo,100,0,286115,1:447
Yoshihiro,88,12,285075,1:449
Kunio,100,0,280571,1:456
Yutaka,100,0,278147,1:460
Taeko,0,100,276816,1:462
Tatsuo,100,0,276213,1:463
Tadao,100,0,275315,1:465
Yukie,1,99,275171,1:465
Sadao,100,0,273515,1:468
Yoshiharu,71,29,272429,1:470
Teruo,100,0,270354,1:473
Masaaki,100,0,267120,1:479
Kimie,0,100,266160,1:481
To,82,18,265871,1:481
Hatsue,0,100,264467,1:484
Noboru,100,0,264449,1:484
Seiji,100,0,263214,1:486
Hisao,100,0,260201,1:492
Seiichi,100,0,258845,1:494
Yoshikazu,80,20,256281,1:499
Kaoru,0,100,254329,1:503
Katsuko,1,99,253285,1:505
Satoshi,100,0,252798,1:506
Kiyomi,2,98,252748,1:506
Fusako,0,100,248961,1:514
Toshie,0,100,248712,1:515
Toshiyuki,100,0,247941,1:516
Toshiaki,100,0,242289,1:528
Chizuko,0,100,237507,1:539
Harue,0,100,237399,1:539
Ichiro,100,0,236700,1:541
Fumio,97,3,234469,1:546
Toyoko,0,100,233553,1:548
Kikue,0,100,231015,1:554
Masae,0,100,228801,1:559
Toru,100,0,228013,1:561
Kunshi,0,100,225133,1:568
Saburo,100,0,222648,1:575
Masayoshi,100,0,219963,1:582
Fumi,0,100,219718,1:583
Sanae,0,100,218264,1:586
