Name,Male,Female,Incidence,Frequency
Siah,2,98,7545,1:585
Harris,98,2,7540,1:585
Boakai,99,1,7515,1:587
Roland,100,0,7465,1:591
Sando,44,56,7400,1:596
Kebeh,1,99,7372,1:598
Rita,1,99,7362,1:599
Michael,99,1,7320,1:603
Agnes,1,99,7309,1:604
Alexander,100,0,7296,1:605
Ophelia,1,99,7294,1:605
Marthaline,1,99,7039,1:627
Finda,0,100,6948,1:635
Sekou,100,0,6841,1:645
Yamah,1,99,6819,1:647
Yei,0,100,6744,1:654
Jefferson,99,1,6692,1:659
Naomi,0,100,6659,1:663
Otis,99,1,6542,1:674
Cyrus,99,1,6414,1:688
Jeremiah,100,0,6349,1:695
Kebbeh,1,99,6203,1:711
Angeline,1,99,6160,1:716
Jonathan,100,0,6158,1:716
Watta,1,99,6114,1:722
Anna,1,99,6083,1:725
Rufus,100,0,6011,1:734
Krubo,1,99,6005,1:735
Catherine,1,99,5925,1:745
Jartu,1,99,5897,1:748
Marcus,99,1,5883,1:750
Yatta,1,99,5843,1:755
Nelson,99,1,5754,1:767
Regina,1,99,5568,1:792
Albert,99,1,5550,1:795
Teta,1,99,5481,1:805
Edith,1,99,5459,1:808
Zoe,3,97,5442,1:811
Alphonso,100,0,5428,1:813
Nowai,1,99,5403,1:817
Bill,99,1,5329,1:828
Sampson,100,0,5267,1:838
Dorris,1,99,5262,1:838
Susannah,1,99,5248,1:841
Mohamed,99,1,5225,1:844
Sylvester,100,0,5221,1:845
Joshua,99,1,5200,1:848
Gormah,1,99,5187,1:851
Cynthia,0,100,5184,1:851
Benjamin,100,0,5142,1:858
Kollie,94,6,5142,1:858
Vivian,1,99,5096,1:866
Roseline,1,99,5092,1:866
Chris,83,17,5049,1:874
Ezekiel,99,1,5021,1:879
Lydia,1,99,5018,1:879
Sumo,94,6,4972,1:887
Gabriel,100,0,4954,1:891
Sonnie,2,98,4928,1:895
Decontee,5,95,4888,1:903
Foday,95,5,4854,1:909
Florence,1,99,4836,1:912
Alvin,99,1,4827,1:914
Othello,99,1,4807,1:918
Nowah,1,99,4802,1:919
Konah,33,67,4679,1:943
Ellen,0,100,4626,1:954
Amara,99,1,4607,1:958
Irene,1,99,4589,1:961
Abu,100,0,4569,1:966
Ben,99,1,4566,1:966
Abel,99,1,4524,1:975
Dennis,98,2,4518,1:977
Sackie,97,3,4503,1:980
Sunday,84,16,4496,1:981
Ernest,100,0,4470,1:987
Christopher,99,1,4461,1:989
Timothy,99,1,4444,1:993
Julia,0,100,4430,1:996
Cooper,99,1,4406,1:1001
Famata,1,99,4354,1:1013
Weedor,1,99,4272,1:1033
Fanta,1,99,4268,1:1034
Fallah,99,1,4266,1:1034
Oliver,98,2,4263,1:1035
Precious,1,99,4237,1:1041
Stanley,100,0,4202,1:1050
Etta,0,100,4201,1:1050
Sia,0,100,4181,1:1055
Jebbeh,1,99,4166,1:1059
Martin,99,1,4098,1:1077
Harrison,99,1,4084,1:1080
Kemah,2,98,4042,1:1092
Hellen,0,100,4004,1:1102
Bandu,1,99,3836,1:1150
Helen,0,100,3786,1:1165
Joanna,1,99,3771,1:1170
Pauline,1,99,3767,1:1171
Bobby,100,0,3758,1:1174
Boima,97,3,3749,1:1177
Nyamah,1,99,3698,1:1193
Jerome,99,1,3680,1:1199
Josiah,99,1,3655,1:1207
Louise,1,99,3646,1:1210
Fatumata,2,98,3644,1:1211
Wilson,98,2,3634,1:1214
Christian,92,8,3617,1:1220
Blama,100,0,3597,1:1227
Veronica,0,100,3596,1:1227
Mabel,1,99,3582,1:1232
Fayiah,99,1,3571,1:1236
Eliza,2,98,3567,1:1237
Momoh,99,1,3551,1:1242
Adolphus,99,1,3548,1:1244
Deborah,0,100,3544,1:1245
Paye,97,3,3529,1:1250
Emma,3,97,3518,1:1254
Winston,100,0,3505,1:1259
Eva,1,99,3497,1:1262
Nohn,1,99,3497,1:1262
Caroline,1,99,3478,1:1269
Alieu,100,0,3471,1:1271
Amie,1,99,3470,1:1271
Frances,5,95,3448,1:1280
Babygirl,1,99,3446,1:1280
Susanna,1,99,3440,1:1283
Tina,1,99,3414,1:1292
Jimmy,99,1,3400,1:1298
Christina,1,99,3345,1:1319
Titus,100,0,3328,1:1326
Janjay,21,79,3318,1:1330
Kpana,2,98,3291,1:1341
Saturday,95,5,3265,1:1351
Bindu,1,99,3202,1:1378
Romeo,99,1,3186,1:1385
Cathrine,0,100,3173,1:1391
Deddeh,0,100,3152,1:1400
Quita,0,100,3144,1:1403
Alphanso,100,0,3131,1:1409
Lovetee,1,99,3121,1:1414
Tete,1,99,3120,1:1414
Washington,100,0,3057,1:1443
Boimah,97,3,3042,1:1450
Kpannah,16,84,2987,1:1477
Mustapha,100,0,2981,1:1480
Saybah,1,99,2961,1:1490
Nathan,99,1,2950,1:1496
Benedict,99,1,2941,1:1500
Hawah,1,99,2933,1:1504
Christiana,1,99,2929,1:1506
Obediah,99,1,2928,1:1507
Sophia,1,99,2906,1:1518
Mariama,0,100,2895,1:1524
Lucia,0,100,2885,1:1529
Jallah,96,4,2880,1:1532
Famatta,1,99,2858,1:1544
Joyce,0,100,2843,1:1552
Julius,97,3,2823,1:1563
Hellena,1,99,2819,1:1565
Ansu,99,1,2807,1:1572
Yar,2,98,2795,1:1579
Fred,100,0,2784,1:1585
Kelvin,100,0,2779,1:1588
Adama,80,20,2739,1:1611
Papa,99,1,2670,1:1652
Olivia,1,99,2660,1:1659
Love,4,96,2650,1:1665
Norah,1,99,2637,1:1673
Oldman,99,1,2627,1:1680
Albertha,1,99,2624,1:1681
Tarnue,98,2,2617,1:1686
Zinnah,56,44,2617,1:1686
Ida,1,99,2606,1:1693
Susan,1,99,2559,1:1724
Archie,99,1,2511,1:1757
Viola,1,99,2511,1:1757
Kamah,5,95,2481,1:1778
Jusu,99,1,2460,1:1794
Youngor,1,99,2448,1:1802
Borbor,99,1,2401,1:1838
Augustus,98,2,2387,1:1848
Siafa,100,0,2369,1:1862
Frank,100,0,2365,1:1866
Friday,99,1,2341,1:1885
Aminata,1,99,2331,1:1893
Anita,0,100,2330,1:1894
Darius,100,0,2313,1:1908
Armah,98,2,2308,1:1912
Baby,19,81,2297,1:1921
Willie,95,5,2294,1:1923
Bob,100,0,2279,1:1936
Lincoln,99,1,2274,1:1940
Mammie,1,99,2263,1:1950
Kpanah,11,89,2237,1:1972
Lawrance,100,0,2216,1:1991
Trokon,96,4,2202,1:2004
Kula,1,99,2200,1:2005
Lasana,100,0,2197,1:2008
Mayamu,1,99,2186,1:2018
Milton,99,1,2166,1:2037
Clarence,100,0,2164,1:2039
Massah,12,88,2158,1:2045
Josephus,100,0,2154,1:2048
Oldpa,99,1,2138,1:2064
Johnny,99,1,2132,1:2069
Lassana,99,1,2123,1:2078
Lewis,87,13,2119,1:2082
Darlington,100,0,2114,1:2087
Everlyn,1,99,2109,1:2092
Garmah,1,99,2108,1:2093
Agatha,0,100,2107,1:2094
J,92,8,2101,1:2100
Evon,1,99,2078,1:2123
Mamadee,99,1,2065,1:2137
Gibson,99,1,2040,1:2163
Yarkpawolo,97,3,2038,1:2165
Blessing,17,83,2037,1:2166
Gorpu,1,99,2032,1:2171
Enoch,99,1,1981,1:2227
Eddie,97,3,1977,1:2232
Rosetta,1,99,1965,1:2245
Hassan,100,0,1943,1:2271
Steven,99,1,1915,1:2304
Jessie,35,65,1902,1:2320
Roosevelt,100,0,1896,1:2327
Austin,100,0,1893,1:2331
Tetee,1,99,1884,1:2342
Jonah,99,1,1880,1:2347
Margaret,2,98,1879,1:2348
Amadu,99,1,1874,1:2354
Benetta,1,99,1865,1:2366
Felicia,1,99,1855,1:2378
Nora,1,99,1852,1:2382
Rancy,100,0,1844,1:2393
Louis,15,85,1841,1:2397
Williams,98,2,1840,1:2398
Beyan,99,1,1839,1:2399
Promise,7,93,1819,1:2426
Getrude,0,100,1810,1:2438
Dorothy,1,99,1803,1:2447
Serena,1,99,1796,1:2457
Thompson,99,1,1793,1:2461
Momodu,99,1,1777,1:2483
Isaiah,100,0,1776,1:2484
Larry,99,1,1768,1:2496
Janneh,1,99,1760,1:2507
Vera,0,100,1759,1:2508
Alpha,99,1,1753,1:2517
Leo,100,0,1741,1:2534
Diana,1,99,1726,1:2556
Franklin,99,1,1722,1:2562
Neomi,1,99,1703,1:2591
Matenneh,0,100,1691,1:2609
Jumah,13,87,1689,1:2612
Brown,96,4,1680,1:2626
Tonia,16,84,1677,1:2631
Aletha,1,99,1671,1:2640
Winifred,1,99,1670,1:2642
Serina,1,99,1669,1:2644
Fayia,99,1,1668,1:2645
Noah,34,66,1660,1:2658
Simeon,100,0,1651,1:2672
Micheal,100,0,1634,1:2700
Faith,6,94,1631,1:2705
Tommy,99,1,1626,1:2713
Kerkulah,99,1,1625,1:2715
Edwina,1,99,1620,1:2723
Tutu,8,92,1619,1:2725
Jacqueline,0,100,1608,1:2744
Suah,19,81,1599,1:2759
Gayflor,97,3,1597,1:2763
Lahai,99,1,1582,1:2789
Fredrick,100,0,1581,1:2791
Mamai,1,99,1581,1:2791
Pewee,98,2,1581,1:2791
Lucky,15,85,1564,1:2821
Perry,98,2,1562,1:2825
Madison,99,1,1560,1:2828
Tom,95,5,1559,1:2830
Koo,0,100,1557,1:2834
Allen,99,1,1552,1:2843
Aloysius,99,1,1549,1:2848
Haja,1,99,1548,1:2850
Kadiatu,1,99,1545,1:2856
Dekontee,6,94,1542,1:2861
Ericson,100,0,1541,1:2863
Kormassa,1,99,1524,1:2895
Siatta,1,99,1521,1:2901
Ballah,95,5,1517,1:2908
Nelly,9,91,1516,1:2910
Freeman,96,4,1513,1:2916
Sao,39,61,1513,1:2916
Bigboy,99,1,1512,1:2918
Julie,1,99,1507,1:2928
Wilfred,99,1,1489,1:2963
Patricial,1,99,1481,1:2979
Dickson,99,1,1475,1:2991
Toe,93,7,1466,1:3010
Tokpah,92,8,1465,1:3012
Tawah,2,98,1464,1:3014
Reuben,100,0,1462,1:3018
Levi,99,1,1454,1:3034
Gorma,1,99,1447,1:3049
Monica,0,100,1446,1:3051
Matu,3,97,1445,1:3053
Gertrude,1,99,1444,1:3055
Siaffa,99,1,1428,1:3090
Gloria,1,99,1425,1:3096
Angie,0,100,1416,1:3116
Samson,100,0,1410,1:3129
Oscar,99,1,1402,1:3147
Sangai,0,100,1399,1:3154
Theophilus,99,1,1397,1:3158
Lusu,1,99,1396,1:3161
Felecial,0,100,1395,1:3163
Lee,97,3,1387,1:3181
Emily,1,99,1386,1:3183
Kolu,1,99,1384,1:3188
Nya,99,1,1383,1:3190
Kolubah,91,9,1376,1:3206
Melvina,1,99,1373,1:3213
Baindu,1,99,1370,1:3220
Peterson,99,1,1367,1:3228
Uriah,99,1,1359,1:3247
Jennet,0,100,1356,1:3254
Shadrach,100,0,1352,1:3263
Leroy,100,0,1350,1:3268
Maxwell,99,1,1349,1:3271
Nyan,99,1,1342,1:3288
Terry,96,4,1341,1:3290
Fata,0,100,1338,1:3298
Forkpa,96,4,1338,1:3298
Dominic,99,1,1332,1:3312
Frederick,100,0,1331,1:3315
Saa,99,1,1329,1:3320
Bessie,0,100,1322,1:3337
Tutugirl,1,99,1319,1:3345
Harry,100,0,1318,1:3348
Jannet,1,99,1316,1:3353
Lisa,2,98,1315,1:3355
Nyanpu,1,99,1311,1:3365
Jones,99,1,1309,1:3371
Wuo,99,1,1297,1:3402
Evelyne,0,100,1290,1:3420
Jessica,1,99,1288,1:3426
Mai,1,99,1284,1:3436
Martina,1,99,1284,1:3436
Ojuku,100,0,1271,1:3471
Makula,0,100,1268,1:3480
Nyumah,98,2,1262,1:3496
Korpu,1,99,1255,1:3516
Marian,1,99,1248,1:3535
Mardea,1,99,1247,1:3538
Neomie,1,99,1245,1:3544
Kolleh,97,3,1244,1:3547
Hilary,100,0,1243,1:3550
Miata,1,99,1235,1:3573
Justin,99,1,1231,1:3584
Margret,1,99,1229,1:3590
Munah,3,97,1226,1:3599
Gbessay,28,72,1225,1:3602
Varlee,100,0,1225,1:3602
Abigail,0,100,1224,1:3605
Fatta,1,99,1223,1:3608
Dixon,98,2,1220,1:3616
Everline,1,99,1219,1:3619
Susana,1,99,1219,1:3619
Dorithy,1,99,1210,1:3646
Wilmot,99,1,1197,1:3686
Jesse,95,5,1189,1:3711
Binda,98,2,1186,1:3720
Oldlady,0,100,1186,1:3720
Olive,2,98,1183,1:3730
Siaka,100,0,1176,1:3752
Yarmah,2,98,1175,1:3755
Juah,17,83,1165,1:3787
Queta,0,100,1162,1:3797
Vero,1,99,1161,1:3800
Justina,0,100,1157,1:3813
Klubo,1,99,1156,1:3817
Ma,8,92,1152,1:3830
Fahn,98,2,1150,1:3837
Lamie,99,1,1149,1:3840
Jeff,99,1,1138,1:3877
Maitta,0,100,1134,1:3891
Matilda,1,99,1130,1:3904
Nyah,99,1,1127,1:3915
Ebenezer,100,0,1120,1:3939
Jamama,2,98,1115,1:3957
Solo,98,2,1115,1:3957
Ansumana,99,1,1112,1:3968
Teddy,98,2,1103,1:4000
Habakkuk,99,1,1102,1:4004
Gaye,92,8,1100,1:4011
Sundaygar,100,0,1100,1:4011
Kennedy,99,1,1098,1:4018
Vonyee,1,99,1097,1:4022
Christine,7,93,1095,1:4029
Yawah,1,99,1092,1:4040
Gladys,0,100,1090,1:4048
Gayduo,1,99,1088,1:4055
Kulah,4,96,1083,1:4074
Adam,100,0,1082,1:4078
Jenkins,100,0,1080,1:4085
Kerkula,97,3,1078,1:4093
Diamond,31,69,1076,1:4100
Korlu,1,99,1074,1:4108
Dorcas,0,100,1073,1:4112
Isatu,0,100,1072,1:4116
Asatu,1,99,1071,1:4120
Varfee,99,1,1071,1:4120
Mariam,1,99,1069,1:4127
Beatric,0,100,1068,1:4131
Wesley,99,1,1065,1:4143
Bernice,0,100,1063,1:4151
Layee,99,1,1063,1:4151
Winnie,5,95,1062,1:4154
Yassa,1,99,1056,1:4178
Dahn,95,5,1051,1:4198
Eugene,100,0,1049,1:4206
Joetta,0,100,1044,1:4226
Weah,74,26,1042,1:4234
Hanna,1,99,1039,1:4246
Smith,97,3,1039,1:4246
Odell,2,98,1036,1:4259
Randall,99,1,1034,1:4267
Miama,1,99,1033,1:4271
Tony,99,1,1033,1:4271
Judy,8,92,1026,1:4300
Wesseh,96,4,1024,1:4309
T,75,25,1018,1:4334
Austine,100,0,1011,1:4364
Pinky,1,99,1011,1:4364
Marpue,1,99,1007,1:4381
Doe,89,11,1006,1:4386
Harriet,1,99,1003,1:4399
Lansana,100,0,1002,1:4403
S,91,9,1002,1:4403
Abdullah,99,1,999,1:4416
Augustin,99,1,991,1:4452
Elizebeth,0,100,989,1:4461
Boye,99,1,984,1:4484
Thelma,2,98,984,1:4484
Gbolu,1,99,972,1:4539
Kumbah,1,99,972,1:4539
Brima,98,2,967,1:4563
Fatuma,1,99,956,1:4615
Raymond,100,0,956,1:4615
Fedrick,99,1,955,1:4620
Kulubah,3,97,955,1:4620
Gbango,2,98,954,1:4625
Zayzay,97,3,952,1:4635
Sannie,3,97,951,1:4639
Kamara,83,17,943,1:4679
Gifty,1,99,942,1:4684
Beauty,1,99,941,1:4689
Jackie,8,92,933,1:4729
Zubah,99,1,931,1:4739
Tumu,6,94,925,1:4770
Justine,94,6,920,1:4796
Sophie,2,98,919,1:4801
Folley,100,0,916,1:4817
Tracy,3,97,915,1:4822
Dolo,92,8,913,1:4832
Bondo,96,4,909,1:4854
Tewa,0,100,905,1:4875
Mariah,1,99,904,1:4881
Forkpah,99,1,903,1:4886
Fomba,99,1,901,1:4897
Fannie,0,100,900,1:4902
Akoi,95,5,898,1:4913
Eveline,0,100,896,1:4924
Luke,99,1,890,1:4957
Jenet,0,100,883,1:4997
Larwuo,1,99,881,1:5008
Steve,99,1,879,1:5019
G,91,9,878,1:5025
Myers,98,2,877,1:5031
Ralph,99,1,877,1:5031
Abednego,100,0,875,1:5042
Salome,1,99,874,1:5048
Gbassay,27,73,870,1:5071
Precelia,1,99,870,1:5071
Orether,2,98,868,1:5083
Amanda,1,99,866,1:5095
Salia,100,0,866,1:5095
Tgirl,1,99,866,1:5095
Joan,4,96,860,1:5130
Napoleon,100,0,860,1:5130
Haji,92,8,858,1:5142
Omaru,99,1,858,1:5142
Remember,15,85,853,1:5172
Losene,100,0,850,1:5191
Mafata,0,100,850,1:5191
Jatu,1,99,849,1:5197
Mawata,1,99,848,1:5203
Jack,99,1,842,1:5240
Chester,98,2,835,1:5284
Eunice,1,99,834,1:5290
Jasper,100,0,833,1:5297
Meme,3,97,833,1:5297
Wallace,97,3,833,1:5297
Abenego,99,1,832,1:5303
Dorcus,1,99,832,1:5303
Joel,98,2,832,1:5303
Marion,1,99,832,1:5303
Nimely,91,9,832,1:5303
Lovetta,1,99,831,1:5309
Rhoda,1,99,830,1:5316
Sharon,0,100,830,1:5316
Priscilla,0,100,829,1:5322
Loretta,0,100,828,1:5329
Maime,1,99,827,1:5335
Clinton,98,2,826,1:5341
Mitchell,96,4,826,1:5341
Hallie,99,1,823,1:5361
Nyuma,99,1,823,1:5361
Allison,100,0,822,1:5367
Teah,94,6,822,1:5367
Mawatta,0,100,821,1:5374
Sangay,2,98,819,1:5387
Angerline,1,99,817,1:5400
Maybel,0,100,817,1:5400
Asata,1,99,815,1:5414
D,89,11,815,1:5414
Susie,2,98,814,1:5420
Soko,88,12,813,1:5427
Jeffery,100,0,810,1:5447
Alhaji,100,0,808,1:5460
Matta,1,99,805,1:5481
Assata,1,99,804,1:5488
Emmett,99,1,802,1:5501
Momolu,96,4,799,1:5522
Naomie,1,99,799,1:5522
Hajah,1,99,798,1:5529
Clara,1,99,797,1:5536
Henrietta,0,100,797,1:5536
Maria,0,100,795,1:5550
Nyemah,69,31,795,1:5550
Mar,6,94,791,1:5578
Olando,99,1,788,1:5599
Moore,95,5,786,1:5613
Calvin,100,0,784,1:5628
Lango,1,99,783,1:5635
Benson,99,1,779,1:5664
Kaibeh,1,99,778,1:5671
Shirley,0,100,777,1:5678
Yawa,0,100,775,1:5693
Sammy,97,3,770,1:5730
Robertson,100,0,766,1:5760
Sieh,87,13,766,1:5760
Ibrahim,99,1,764,1:5775
Lovette,0,100,763,1:5783
Kenneh,17,83,751,1:5875
Jah,94,6,744,1:5930
Randolph,100,0,744,1:5930
Wellington,99,1,744,1:5930
Richel,3,97,736,1:5995
Fedesco,99,1,735,1:6003
Lamin,100,0,735,1:6003
Preston,100,0,735,1:6003
Dorathy,1,99,734,1:6011
Teegirl,1,99,732,1:6027
Annah,1,99,731,1:6036
Zaye,2,98,731,1:6036
Tawa,1,99,725,1:6086
Wuyah,1,99,723,1:6102
Abrahan,99,1,721,1:6119
Omega,93,7,714,1:6179
Nuah,56,44,713,1:6188
Edna,1,99,711,1:6205
Marvin,100,0,711,1:6205
Sensee,90,10,711,1:6205
Mambu,99,1,705,1:6258
Vannie,86,14,705,1:6258
Jamesetta,0,100,704,1:6267
Sennie,0,100,704,1:6267
Meshach,100,0,703,1:6276
Sandra,1,99,702,1:6285
Confort,1,99,698,1:6321
Kona,20,80,698,1:6321
Mathew,99,1,697,1:6330
Darious,99,1,694,1:6357
Ayouba,100,0,692,1:6376
Madusu,1,99,687,1:6422
Theo,99,1,682,1:6469
Charlotte,1,99,681,1:6479
Hamilton,99,1,680,1:6488
Kuku,13,87,680,1:6488
Davis,88,12,673,1:6556
Marshall,99,1,673,1:6556
Eve,2,98,670,1:6585
Marrie,1,99,669,1:6595
Vasco,98,2,669,1:6595
A,89,11,668,1:6605
Nacy,0,100,668,1:6605
Marpu,1,99,666,1:6625
Sonie,6,94,666,1:6625
Koffa,82,18,663,1:6655
Matha,2,98,663,1:6655
Dave,100,0,662,1:6665
Myer,99,1,662,1:6665
Meatta,1,99,661,1:6675
Mayama,2,98,659,1:6695
Nessie,0,100,659,1:6695
Georgia,3,97,657,1:6715
Kaifa,99,1,657,1:6715
Lawson,99,1,656,1:6726
Sunnyboy,98,2,656,1:6726
Elton,99,1,654,1:6746
Florance,1,99,652,1:6767
Abdul,99,1,650,1:6788
Bestman,97,3,647,1:6819
Meima,0,100,646,1:6830
Tewah,1,99,646,1:6830
Abrahim,99,1,641,1:6883
Chea,98,2,641,1:6883
Benetha,1,99,640,1:6894
Mawa,2,98,640,1:6894
Wendor,1,99,638,1:6915
Varbah,5,95,637,1:6926
Festus,100,0,636,1:6937
Anderson,99,1,635,1:6948
Yongor,0,100,634,1:6959
Sundayway,0,100,632,1:6981
Patince,2,98,629,1:7014
Alfreda,0,100,628,1:7026
Nicholas,100,0,628,1:7026
Barbara,0,100,625,1:7059
Antoinette,1,99,624,1:7071
Wleh,92,8,624,1:7071
Kermah,4,96,623,1:7082
Janga,33,67,622,1:7093
Abdulai,99,1,618,1:7139
Selekie,99,1,617,1:7151
Togbah,90,10,614,1:7186
Wolobah,98,2,614,1:7186
Samuka,99,1,613,1:7197
Roberts,97,3,612,1:7209
Ishmael,99,1,611,1:7221
Leemu,0,100,608,1:7257
Ester,2,98,607,1:7269
Leona,0,100,606,1:7281
Spencer,100,0,606,1:7281
Nehemiah,99,1,605,1:7293
Amadou,100,0,604,1:7305
Konnah,34,66,604,1:7305
Venus,5,95,604,1:7305
Richael,2,98,602,1:7329
Tomah,13,87,602,1:7329
Afred,100,0,600,1:7353
Femata,1,99,600,1:7353
Luther,99,1,600,1:7353
Miller,86,14,600,1:7353
Mildred,0,100,594,1:7428
Kerbeh,0,100,593,1:7440
Singbeh,99,1,592,1:7453
Ciatta,0,100,591,1:7465
Newton,99,1,591,1:7465
Nana,30,70,590,1:7478
Teresa,2,98,590,1:7478
Zaza,96,4,590,1:7478
Blamah,99,1,589,1:7491
Younger,1,99,589,1:7491
Girl,1,99,587,1:7516
Tupee,7,93,587,1:7516
Juma,20,80,586,1:7529
Edmond,93,7,584,1:7555
Moijama,1,99,583,1:7568
Tata,3,97,581,1:7594
Dweh,95,5,580,1:7607
Lester,100,0,580,1:7607
Swen,93,7,579,1:7620
Mamadou,99,1,578,1:7633
Hilton,99,1,576,1:7660
Norwah,2,98,575,1:7673
Sianneh,0,100,574,1:7687
Sundayboy,100,0,573,1:7700
Irine,0,100,572,1:7713
Kpehe,86,14,572,1:7713
Domowah,0,100,570,1:7740
Exodus,99,1,570,1:7740
Sunny,81,19,569,1:7754
Jacquline,1,99,568,1:7768
Matina,1,99,565,1:7809
Sheku,99,1,564,1:7823
Singbah,99,1,562,1:7851
Fayah,98,2,561,1:7865
Kaymah,2,98,558,1:7907
M,65,35,555,1:7950
Patient,1,99,555,1:7950
Ethel,2,98,553,1:7978
King,98,2,553,1:7978
Richmond,100,0,552,1:7993
Kebah,1,99,548,1:8051
Emmauel,99,1,546,1:8081
Isatta,1,99,545,1:8096
Laura,0,100,545,1:8096
Phebe,9,91,543,1:8125
Sheriff,81,19,543,1:8125
Martu,2,98,542,1:8140
Andy,98,2,539,1:8186
Elvis,99,1,539,1:8186
Mack,99,1,539,1:8186
Wokie,0,100,539,1:8186
Kokulo,99,1,537,1:8216
Oritha,0,100,537,1:8216
Garrison,100,0,535,1:8247
Ruben,100,0,535,1:8247
Ammie,2,98,531,1:8309
Dauda,100,0,531,1:8309
Vincent,99,1,531,1:8309
Alicia,1,99,530,1:8325
Noami,0,100,530,1:8325
Bai,98,2,527,1:8372
Estella,2,98,527,1:8372
Murphy,99,1,527,1:8372
Manie,2,98,525,1:8404
Francess,2,98,523,1:8436
Mike,98,2,523,1:8436
Togar,99,1,523,1:8436
Kema,1,99,521,1:8468
Sata,0,100,521,1:8468
Mondaymar,0,100,519,1:8501
Nagbe,89,11,519,1:8501
Yorh,2,98,519,1:8501
Jessy,64,36,514,1:8584
Ousman,99,1,514,1:8584
Fester,99,1,513,1:8601
Rudolph,99,1,512,1:8617
Seh,98,2,510,1:8651
Phillip,99,1,509,1:8668
Photo,1,99,509,1:8668
Tanneh,2,98,508,1:8685
Bockarie,99,1,507,1:8702
Philimena,1,99,506,1:8719
Garman,3,97,505,1:8737
Gormai,2,98,505,1:8737
Marthalyn,1,99,505,1:8737
Jemah,8,92,504,1:8754
Philomena,0,100,504,1:8754
Celestine,5,95,503,1:8771
