Name,Male,Female,Incidence,Frequency
Grace,0,100,145633,1:118
Chimwemwe,53,47,132857,1:129
Gift,97,3,132349,1:129
Blessings,94,6,128986,1:133
Mercy,0,100,122302,1:140
Chisomo,60,40,121498,1:141
Emmanuel,100,0,114307,1:150
Martha,0,100,113270,1:151
Memory,1,99,112403,1:152
Mary,0,100,112276,1:152
Alinafe,12,88,109801,1:156
Mphatso,58,42,109209,1:157
Joseph,99,1,108722,1:157
Esther,0,100,97660,1:175
James,100,0,96941,1:177
Peter,100,0,95439,1:179
John,100,0,94762,1:181
Innocent,100,0,92626,1:185
Chikondi,59,41,92414,1:185
Patrick,100,0,91779,1:186
Madalitso,67,33,86999,1:197
Ruth,0,100,85349,1:200
Charles,100,0,83467,1:205
Patricia,0,100,79702,1:215
Chifundo,60,40,79215,1:216
Catherine,0,100,78813,1:217
Andrew,100,0,78179,1:219
Charity,0,100,75873,1:226
Thokozani,50,50,75873,1:226
Kondwani,97,3,75788,1:226
Precious,88,12,72277,1:237
Isaac,99,1,71664,1:239
Steven,100,0,70775,1:242
Agness,0,100,70670,1:242
Francis,99,1,69506,1:246
Yamikani,84,16,69273,1:247
Moses,100,0,68343,1:250
Daniel,99,1,67856,1:252
Frank,100,0,67856,1:252
Maria,0,100,66862,1:256
Paul,99,1,65381,1:262
Annie,0,100,64937,1:264
George,99,1,64007,1:267
Alice,0,100,62505,1:274
Christopher,100,0,61468,1:278
Samuel,99,1,61299,1:279
Elizabeth,0,100,60622,1:282
Linda,0,100,60474,1:283
Beatrice,0,100,60157,1:284
Richard,99,1,55207,1:310
Bertha,1,99,54890,1:312
Vincent,100,0,54678,1:313
Stella,0,100,54530,1:314
Lucy,0,100,53600,1:319
Christina,0,100,53261,1:321
Emily,0,100,52331,1:327
Joyce,0,100,51844,1:330
Rose,0,100,51781,1:330
Davie,100,0,51654,1:331
Brenda,1,99,50956,1:336
Florence,0,100,50279,1:340
Robert,100,0,49771,1:344
Gloria,0,100,48862,1:350
Loveness,0,100,48714,1:351
Ellen,0,100,47423,1:361
Ethel,0,100,47339,1:361
Bridget,0,100,47296,1:362
Judith,0,100,47233,1:362
Henry,100,0,47085,1:363
Rabecca,0,100,46768,1:366
Doreen,0,100,46302,1:370
Faith,3,97,45710,1:374
Felix,100,0,45562,1:376
Getrude,0,100,44970,1:381
Ireen,0,100,44589,1:384
Victor,99,1,43849,1:390
Eunice,0,100,43785,1:391
William,99,1,43108,1:397
Angella,0,100,42474,1:403
Victoria,0,100,42452,1:403
Veronica,1,99,42347,1:404
Monica,0,100,42220,1:405
Mirriam,0,100,40951,1:418
Jane,0,100,40845,1:419
Pilirani,44,56,40718,1:420
Violet,0,100,40676,1:421
Prisca,0,100,40083,1:427
Michael,99,1,39703,1:431
Alex,100,0,39364,1:435
Eliza,0,100,38582,1:444
Cecilia,0,100,38391,1:446
Dorothy,0,100,38349,1:446
Yohane,100,0,38180,1:448
Mathews,100,0,38011,1:450
Alfred,99,1,37693,1:454
Magret,0,100,37461,1:457
