Name,Male,Female,Incidence,Frequency
Madina,0,100,232693,1:36
Firuza,0,100,131957,1:63
Daler,100,0,117376,1:71
Nigina,0,100,117185,1:71
Zarina,0,100,115203,1:73
Takhmina,0,100,114936,1:73
Farzona,0,100,109980,1:76
Parvina,0,100,107960,1:78
Firdavs,100,0,102699,1:82
Firuz,100,0,98715,1:85
Manizha,0,100,95990,1:87
Khurshed,100,0,88022,1:95
Umed,100,0,85049,1:98
Parviz,100,0,72945,1:115
Farangis,0,100,72450,1:116
Elena,0,100,71611,1:117
Nargis,0,100,69286,1:121
Natalya,0,100,66617,1:126
Tatyana,0,100,64082,1:131
Umeda,0,100,61871,1:135
Mavzuna,0,100,60537,1:138
Olga,0,100,60346,1:139
Mukhammad,100,0,58879,1:142
Irina,0,100,55829,1:150
Faridun,100,0,53847,1:156
Shahnoza,0,100,52207,1:160
Aziz,100,0,51502,1:163
Svetlana,0,100,48262,1:174
Sabrina,0,100,43973,1:190
Dilovar,99,1,42296,1:198
Zarrina,0,100,39837,1:210
Bekhruz,100,0,39799,1:210
Makhina,0,100,39723,1:211
Noza,0,100,39399,1:213
Komron,100,0,37988,1:220
Rukhshona,0,100,37454,1:224
Dzhamshed,100,0,34557,1:242
Said,100,0,34081,1:246
Zafar,100,0,33947,1:247
Nozanin,0,100,33661,1:249
Sabina,0,100,33356,1:251
Rustam,98,2,32765,1:256
Ali,96,4,32270,1:260
Zebo,1,99,30974,1:270
Aziza,0,100,30916,1:271
Alisher,100,0,30268,1:277
Marina,0,100,29373,1:285
Samira,0,100,28458,1:294
Shakhnoza,0,100,27791,1:301
Muhammad,100,0,27733,1:302
Bonu,0,100,27524,1:304
Manuchekhr,100,0,27123,1:309
Gulnara,0,100,26837,1:312
Bakhodur,100,0,26799,1:313
Lyudmila,0,100,26704,1:314
Nigora,0,100,26475,1:316
Dilya,0,100,25980,1:322
Tahmina,0,100,25465,1:329
Mariya,0,100,25351,1:330
Malika,0,100,25217,1:332
Anna,1,99,25046,1:334
Mahina,0,100,25046,1:334
Akbar,96,4,25027,1:335
Amir,100,0,24722,1:339
Galina,0,100,24436,1:343
Maruf,100,0,24093,1:348
Bakhtovar,100,0,23826,1:352
Ekaterina,1,99,23769,1:352
Khusrav,100,0,23559,1:355
Nekruz,100,0,23387,1:358
Dilshod,100,0,22778,1:368
Lolita,0,100,22663,1:370
Nadezhda,0,100,21977,1:381
Jamshed,100,0,21901,1:382
Aleksandr,100,0,21157,1:396
Behruz,100,0,20814,1:402
Zulya,0,100,20719,1:404
Elmira,0,100,20262,1:413
Shukrona,0,100,19442,1:431
Nilufar,0,100,19328,1:433
Sitora,0,100,18660,1:449
Farrukh,100,0,18622,1:450
Sergey,97,3,18603,1:450
Nasiba,0,100,18355,1:456
Anastasiya,0,100,18012,1:465
Khursheda,0,100,17917,1:467
Sharif,100,0,17898,1:468
Abubakr,100,0,17631,1:475
Akmal,100,0,17402,1:481
Ganjina,0,100,17136,1:489
Dzhamilya,0,100,16945,1:494
Azam,100,0,16926,1:495
Gulchekhra,0,100,16583,1:505
Sorbon,100,0,16354,1:512
Larisa,0,100,16297,1:514
Mizhgona,0,100,16125,1:519
Zamira,0,100,15897,1:527
Rasul,99,1,15859,1:528
Maryam,0,100,15782,1:531
Lyubov,1,99,15458,1:542
Niso,0,100,15363,1:545
Dilnoza,0,100,15172,1:552
Mijgona,0,100,15115,1:554
Mekhrangez,0,100,14982,1:559
Dmitriy,100,0,14696,1:570
Valentina,0,100,14543,1:576
Adiba,0,100,14448,1:580
Sukhrob,100,0,14429,1:580
Bakhtiyor,100,0,14391,1:582
Fariza,0,100,14372,1:583
Nisso,0,100,14238,1:588
Khushbakht,100,0,13419,1:624
Ruslan,100,0,13343,1:628
Ravshan,96,4,13247,1:632
Shirin,7,93,13114,1:639
Sara,1,99,12923,1:648
Khuseyn,100,0,12904,1:649
Milana,0,100,12866,1:651
Ibragim,99,1,12809,1:654
Surayyo,0,100,12809,1:654
Safar,99,1,12790,1:655
Sumaya,0,100,12752,1:657
Akram,100,0,12447,1:673
Vladimir,96,4,12428,1:674
Shukhrat,100,0,12351,1:678
Siyovush,100,0,12256,1:683
Karim,100,0,12123,1:691
Farkhod,97,3,12084,1:693
Amina,0,100,12027,1:696
Munira,0,100,11932,1:702
