Name,Male,Female,Incidence,Frequency
Mary,0,0,222416,1:71
John,0,0,178206,1:89
Joseph,0,0,176257,1:90
Agness,0,0,125475,1:126
Peter,0,0,125332,1:127
Grace,0,0,123501,1:128
Charles,0,0,109574,1:145
Elizabeth,0,0,107143,1:148
Joyce,0,0,104814,1:151
Catherine,0,0,101244,1:157
Moses,0,0,101039,1:157
Charity,0,0,97649,1:162
James,0,0,95415,1:166
Ruth,0,0,91480,1:173
Emmanuel,0,0,88812,1:179
Ireen,0,0,85262,1:186
Alice,0,0,84792,1:187
Patrick,0,0,84554,1:188
Beatrice,0,0,84431,1:188
Christopher,0,0,83722,1:189
Kelvin,0,0,81109,1:195
Judith,0,0,79471,1:200
Getrude,0,0,75565,1:210
Kennedy,0,0,74392,1:213
Esther,0,0,73758,1:215
Florence,0,0,73237,1:216
Richard,0,0,73004,1:217
Josephine,0,0,72476,1:219
Stephen,0,0,69784,1:227
Francis,0,0,69687,1:228
George,0,0,68912,1:230
David,0,0,68791,1:230
Loveness,0,0,67764,1:234
Mercy,0,0,67201,1:236
Gift,0,0,64337,1:246
Patricia,0,0,63367,1:250
Maureen,0,0,63191,1:251
Paul,0,0,59827,1:265
Brian,0,0,59783,1:265
Isaac,0,0,59311,1:267
Mirriam,0,0,58444,1:271
Beauty,0,0,56007,1:283
Bridget,0,0,55557,1:285
Martha,0,0,54350,1:292
Eunice,0,0,54344,1:292
Dorothy,0,0,52930,1:300
Jane,0,0,52031,1:305
Evans,0,0,51985,1:305
Victor,0,0,51545,1:308
Memory,0,0,51386,1:309
Rosemary,0,0,51288,1:309
Brenda,0,0,50664,1:313
Martin,0,0,50642,1:313
Edward,0,0,50567,1:314
Simon,0,0,49075,1:323
Precious,0,0,48754,1:325
Maggie,0,0,47950,1:331
Christine,0,0,47641,1:333
Daniel,0,0,47331,1:335
Juliet,0,0,45588,1:348
Felix,0,0,45405,1:349
Michael,0,0,44881,1:353
Christina,0,0,44858,1:353
