Name,Male,Female,Incidence,Frequency
Mary,1,99,2229082,1:48
Maria,1,99,873664,1:121
John,99,1,661521,1:160
Jose,99,1,643811,1:165
Mark,100,0,630830,1:168
Michael,99,1,547421,1:194
Joel,99,1,467300,1:227
Romeo,99,1,458768,1:231
Antonio,99,1,426223,1:249
Reynaldo,99,1,415417,1:255
Jocelyn,1,99,407964,1:260
Rolando,99,1,407600,1:260
Danilo,99,1,401658,1:264
Joseph,99,1,379099,1:280
Richard,99,1,367156,1:289
Rogelio,99,1,358406,1:296
Teresita,1,99,358163,1:296
Eduardo,99,1,354596,1:299
Roberto,99,1,353778,1:300
Maricel,1,99,328469,1:323
Evelyn,1,99,321804,1:329
Josephine,1,99,310590,1:341
Ronald,99,1,309336,1:343
Rodolfo,99,1,305129,1:347
Ernesto,99,1,305027,1:348
Mario,99,1,301184,1:352
Edwin,99,1,292129,1:363
Marilyn,1,99,283481,1:374
Rowena,1,99,282645,1:375
Alfredo,99,1,282274,1:376
Erlinda,1,99,281992,1:376
Jennifer,3,97,280696,1:378
Noel,99,1,279053,1:380
Ricardo,99,1,279015,1:380
Jonathan,99,1,272990,1:388
Allan,99,1,270347,1:392
Francisco,99,1,266087,1:398
Marites,1,99,266015,1:399
Arnel,99,1,264980,1:400
Marlon,99,1,264773,1:400
Gina,1,99,263879,1:402
Michelle,1,99,261145,1:406
Renato,99,1,249270,1:425
Jerry,98,2,245986,1:431
Elizabeth,1,99,245651,1:432
Marilou,1,99,242029,1:438
Gloria,1,99,239804,1:442
Jeffrey,100,0,237305,1:447
Manuel,99,1,236492,1:448
Ryan,99,1,236394,1:448
Alvin,99,1,220675,1:480
Virginia,1,99,218869,1:484
Fernando,99,1,217893,1:487
Christopher,100,0,217444,1:488
Ariel,99,1,216873,1:489
Jaime,99,1,210343,1:504
Christian,98,2,208708,1:508
Dennis,99,1,208472,1:509
Jesus,99,1,206839,1:513
Jayson,100,0,206685,1:513
Rosemarie,1,99,205947,1:515
Edgar,99,1,205519,1:516
Randy,99,1,204952,1:517
Alberto,99,1,204829,1:518
Arlene,2,98,199898,1:530
Lolita,1,99,198391,1:534
Robert,99,1,197549,1:537
Jimmy,99,1,195918,1:541
Rey,98,2,195682,1:542
Marvin,99,1,192986,1:549
Analyn,1,99,191112,1:555
Pedro,99,1,191000,1:555
Arnold,99,1,190052,1:558
Elmer,99,1,189243,1:560
Wilfredo,99,1,187850,1:564
Norma,1,99,187320,1:566
Alma,1,99,187275,1:566
Helen,1,99,186626,1:568
Rodrigo,99,1,185967,1:570
Cristina,1,99,184708,1:574
Roger,99,1,184574,1:574
Nestor,99,1,183327,1:578
Vicente,99,1,181094,1:585
Myrna,1,99,179471,1:591
Imelda,1,99,179240,1:591
Lourdes,1,99,177821,1:596
Nelson,99,1,177016,1:599
Irene,1,99,177014,1:599
Jessie,90,10,176943,1:599
Corazon,1,99,176744,1:600
Leonardo,99,1,176698,1:600
Ricky,99,1,175313,1:605
Domingo,99,1,174725,1:607
Rosita,1,99,174394,1:608
Ana,1,99,172406,1:615
Rodel,99,1,168726,1:628
Evangeline,1,99,167717,1:632
Edgardo,99,1,167601,1:633
Ruben,99,1,165495,1:641
Marissa,1,99,165424,1:641
Joan,8,92,165338,1:641
Elena,1,99,163707,1:648
Gemma,1,99,163103,1:650
Marivic,1,99,162378,1:653
Lorna,1,99,161894,1:655
Grace,1,99,161875,1:655
Benjamin,99,1,161634,1:656
Rosalie,1,99,161155,1:658
Armando,99,1,160821,1:659
Felix,99,1,160746,1:659
Julie,16,84,160406,1:661
Vilma,1,99,159405,1:665
Ramon,99,1,158443,1:669
Nenita,1,99,158209,1:670
Virgilio,99,1,158084,1:671
Alex,99,1,157487,1:673
Zenaida,1,99,157192,1:674
Albert,99,1,156718,1:676
Catherine,1,99,155580,1:681
Efren,99,1,152188,1:697
Edna,1,99,151821,1:698
Erwin,99,1,151280,1:701
Melanie,1,99,149837,1:707
Gilbert,99,1,149365,1:710
Anthony,99,1,148102,1:716
Ronnie,99,1,146538,1:723
Jay,91,9,145401,1:729
Susan,1,99,145171,1:730
Rommel,100,0,144779,1:732
Joselito,99,1,141957,1:747
Julius,99,1,140919,1:752
Victor,99,1,140904,1:752
Ruel,99,1,140632,1:754
Rose,1,99,140375,1:755
Juanito,99,1,139714,1:759
Alexander,99,1,139204,1:762
Fe,1,99,138500,1:765
Jenny,6,94,138347,1:766
Rosalinda,1,99,137972,1:768
Rene,97,3,137916,1:769
Henry,99,1,137384,1:772
Cesar,99,1,134803,1:786
Cherry,2,98,134590,1:788
Maribel,1,99,133429,1:795
Eric,99,1,133342,1:795
Emma,1,99,132490,1:800
Salvador,99,1,132071,1:803
Dominador,99,1,129422,1:819
Remedios,1,99,128941,1:822
Josefina,1,99,128877,1:823
Joy,16,84,128165,1:827
Ramil,99,1,127833,1:829
Carlito,99,1,126126,1:841
Francis,97,3,125757,1:843
Daniel,99,1,125435,1:845
Joey,98,2,124772,1:850
Dante,99,1,123889,1:856
Lilia,1,99,123158,1:861
James,99,1,122714,1:864
Anita,1,99,121804,1:870
Milagros,1,99,121307,1:874
Lydia,1,99,120969,1:876
Rebecca,1,99,120896,1:877
Emily,1,99,120654,1:879
Juan,99,1,120478,1:880
Daisy,1,99,120130,1:882
Sarah,1,99,120100,1:883
Alejandro,99,1,119714,1:886
Anna,1,99,118047,1:898
Leo,99,1,117897,1:899
Janice,1,99,117604,1:901
Carlos,99,1,117420,1:903
Rosario,4,96,117169,1:905
Carmelita,1,99,117079,1:905
Victoria,1,99,116614,1:909
Delia,1,99,116113,1:913
Samuel,99,1,115006,1:922
William,99,1,114847,1:923
Julieta,1,99,113774,1:932
Editha,1,99,113682,1:933
Ferdinand,99,1,113239,1:936
Emmanuel,99,1,112959,1:938
Cecilia,1,99,112633,1:941
Rolly,99,1,112002,1:946
Christine,1,99,110719,1:957
Aida,1,99,110225,1:962
Yolanda,1,99,110016,1:964
Roy,99,1,109025,1:972
Ronaldo,99,1,108946,1:973
Rosalina,1,99,108708,1:975
Jessica,1,99,108692,1:975
Jomar,99,1,108330,1:979
Jean,6,94,107723,1:984
Eddie,99,1,106791,1:993
Orlando,99,1,105422,1:1006
Alicia,1,99,103886,1:1020
Gregorio,99,1,103839,1:1021
Leonora,1,99,103353,1:1026
Violeta,1,99,103075,1:1028
Raul,99,1,102440,1:1035
Jerome,99,1,102316,1:1036
Bernardo,99,1,101729,1:1042
Liza,1,99,101583,1:1044
Felipe,99,1,101194,1:1048
Melvin,98,2,100971,1:1050
Elsa,1,99,100915,1:1050
Oscar,99,1,100878,1:1051
Rafael,99,1,100472,1:1055
Angelito,99,1,100268,1:1057
Bonifacio,99,1,99770,1:1063
Raquel,3,97,99638,1:1064
Larry,99,1,99363,1:1067
Aileen,1,99,99059,1:1070
Karen,1,99,98933,1:1072
Analiza,1,99,98779,1:1073
Bryan,100,0,98118,1:1080
Lea,1,99,97126,1:1091
Wilma,1,99,97097,1:1092
Marlyn,1,99,96950,1:1093
Raymond,100,0,96927,1:1094
Arturo,99,1,96906,1:1094
Marie,1,99,96604,1:1097
Judith,2,98,96035,1:1104
Jovelyn,1,99,95902,1:1105
Susana,1,99,95730,1:1107
Romulo,99,1,95557,1:1109
Nancy,1,99,95456,1:1111
April,7,93,95423,1:1111
Dolores,1,99,95223,1:1113
George,99,1,94775,1:1119
Nora,1,99,93847,1:1130
Angelita,1,99,93558,1:1133
May,1,99,93417,1:1135
Melchor,99,1,93096,1:1139
Ruby,5,95,92792,1:1142
Salvacion,1,99,92422,1:1147
Jonalyn,1,99,91677,1:1156
Luzviminda,1,99,91657,1:1157
Juliet,1,99,91631,1:1157
Paul,99,1,91569,1:1158
Lilibeth,1,99,91546,1:1158
Mylene,1,99,91252,1:1162
Elvira,1,99,91175,1:1163
Roselyn,1,99,89623,1:1183
Margie,1,99,88936,1:1192
Juanita,1,99,88537,1:1197
Janet,1,99,88200,1:1202
Romel,99,1,88172,1:1202
Fatima,1,99,87621,1:1210
Shirley,1,99,86571,1:1225
Leah,1,99,86510,1:1225
Glenn,95,5,86300,1:1228
Roel,99,1,86171,1:1230
Geraldine,2,98,85516,1:1240
Jason,100,0,85417,1:1241
Mercy,1,99,83683,1:1267
Federico,99,1,83324,1:1272
Lorena,1,99,82742,1:1281
Wilson,99,1,82397,1:1287
Jenelyn,1,99,81841,1:1295
Darwin,99,1,81513,1:1301
Leonila,1,99,81270,1:1304
Lucia,1,99,81191,1:1306
Thelma,1,99,80509,1:1317
Eva,1,99,80419,1:1318
Leticia,1,99,80380,1:1319
Estrella,1,99,79827,1:1328
Shiela,1,99,79668,1:1331
Sheryl,1,99,79465,1:1334
Angelo,99,1,79413,1:1335
Gerald,99,1,79375,1:1336
Pablo,99,1,78533,1:1350
Marina,1,99,78396,1:1352
Johnny,99,1,77592,1:1366
Marcelo,99,1,77584,1:1366
Angelica,1,99,77531,1:1367
Sonny,98,2,77489,1:1368
Roderick,100,0,77196,1:1373
Marcelino,99,1,77151,1:1374
Rudy,99,1,76633,1:1383
Elisa,1,99,76571,1:1384
Elsie,1,99,76040,1:1394
Marjorie,1,99,75582,1:1403
Oliver,99,1,75353,1:1407
Agnes,1,99,74585,1:1421
Sheila,1,99,74582,1:1421
Teresa,1,99,73836,1:1436
Danny,99,1,73618,1:1440
Gerry,99,1,72834,1:1455
Judy,33,67,72775,1:1457
Charlie,96,4,72663,1:1459
Ian,97,3,72632,1:1460
Hazel,2,98,72626,1:1460
Roland,99,1,72592,1:1460
Rhea,1,99,72495,1:1462
Renante,99,1,72276,1:1467
Arlyn,1,99,72143,1:1469
Peter,99,1,72006,1:1472
Marife,1,99,71586,1:1481
Myra,1,99,71558,1:1481
Gerardo,99,1,71516,1:1482
Carlo,100,0,71473,1:1483
Angelina,1,99,70751,1:1498
Flordeliza,1,99,70676,1:1500
Lito,99,1,70627,1:1501
Rico,99,1,70522,1:1503
Jessa,1,99,70390,1:1506
Diana,1,99,70359,1:1507
Regina,1,99,70092,1:1512
Edward,100,0,69938,1:1516
Vivian,1,99,69902,1:1517
Nida,1,99,69900,1:1517
Kenneth,92,8,69836,1:1518
Andres,99,1,69456,1:1526
Ofelia,1,99,69326,1:1529
Luis,99,1,69282,1:1530
Kristine,0,100,68972,1:1537
Carmen,1,99,68849,1:1540
Jane,2,98,68623,1:1545
Ruth,1,99,68539,1:1547
