Name,Male,Female,Incidence,Frequency
Stojan,100,0,16285,1:128
Nikola,100,0,15327,1:136
Snežana,0,100,14971,1:140
Aleksandar,100,0,13863,1:151
Jovan,100,0,12860,1:163
Sali,0,100,12573,1:166
Marija,0,100,12502,1:167
Ilija,100,0,12180,1:172
Risto,100,0,12166,1:172
Zoran,100,0,12117,1:173
Ljupčo,100,0,12037,1:174
Slave,49,51,11902,1:176
Gjorgji,100,0,11149,1:188
Boris,100,0,10928,1:191
Nada,0,100,10679,1:196
Vesna,0,100,10237,1:204
Suzana,0,100,10204,1:205
Liljana,0,100,10169,1:206
Ljubica,0,100,10072,1:208
Violeta,0,100,10062,1:208
Blagoja,100,0,9781,1:214
Ljube,52,48,9575,1:218
Vera,0,100,9237,1:226
Dragica,0,100,9027,1:232
Valentina,0,100,8914,1:235
Mustafa,100,0,8603,1:243
Dragan,100,0,8267,1:253
Petre,100,0,8119,1:258
Milan,100,0,7965,1:262
Slavica,0,100,7946,1:263
Dimitar,100,0,7770,1:269
Jordan,100,0,7764,1:269
Mile,100,0,7667,1:273
Trajan,100,0,7593,1:275
Todor,100,0,7324,1:285
Petar,100,0,7307,1:286
Mirjana,0,100,7225,1:289
Biljana,0,100,7079,1:295
Živko,100,0,7076,1:295
Verka,0,100,7029,1:297
Riste,7,93,6977,1:300
Kiro,100,0,6882,1:304
Vasil,100,0,6800,1:307
Trajko,100,0,6704,1:312
Gordana,0,100,6643,1:315
Milica,0,100,6417,1:326
Stoilko,100,0,6295,1:332
Adem,100,0,6240,1:335
Zorica,0,100,6232,1:335
Kostadinov,0,0,6215,1:336
Atanas,100,0,6177,1:338
Lenče,33,67,6172,1:339
Kadri,0,100,6161,1:339
Trajče,100,0,5964,1:351
Branko,100,0,5911,1:354
Goce,80,20,5877,1:356
Mite,48,52,5868,1:356
Vančo,100,0,5823,1:359
Goran,100,0,5782,1:362
Trajanka,0,100,5693,1:367
Aco,100,0,5621,1:372
Živka,0,100,5476,1:382
Angele,0,100,5447,1:384
Vlado,100,0,5404,1:387
Dušan,100,0,5398,1:387
Danica,0,100,5397,1:387
Dobre,39,61,5386,1:388
Dragi,100,0,5283,1:396
Sonja,0,100,5250,1:398
Cveta,0,100,5128,1:408
Elena,0,100,5067,1:413
Vladimir,100,0,5038,1:415
Zorka,0,100,5015,1:417
Ratka,7,93,4912,1:426
Alit,0,100,4885,1:428
Jane,0,100,4874,1:429
Stojanka,0,100,4725,1:442
Dimitrija,94,6,4706,1:444
Daut,50,50,4635,1:451
Tome,100,0,4600,1:455
Stojna,0,100,4599,1:455
Zlate,5,95,4544,1:460
Lidija,0,100,4506,1:464
Velika,0,100,4497,1:465
Blagoj,100,0,4482,1:466
Menka,12,88,4472,1:468
Daniela,0,100,4454,1:469
Ivan,100,0,4405,1:475
Stojkov,0,100,4267,1:490
Pavle,100,0,4246,1:492
Katerina,0,100,4229,1:494
Drage,51,49,4205,1:497
Abdula,100,0,4156,1:503
Lazar,100,0,4148,1:504
Cvetanka,0,100,4132,1:506
Blagica,0,100,4101,1:510
Todorka,0,100,4078,1:513
Slobodanka,0,100,4065,1:514
Toni,100,0,4044,1:517
Milka,0,100,4013,1:521
Svetlana,0,100,4012,1:521
Desanka,0,100,3947,1:530
Marica,0,100,3936,1:531
Slavko,100,0,3920,1:533
Stojanov,100,0,3919,1:533
Elizabeta,0,100,3905,1:535
Panče,68,32,3855,1:542
Pavlina,0,100,3853,1:543
Žaklina,0,100,3848,1:543
Tatjana,0,100,3791,1:552
Verica,0,100,3771,1:554
Krste,100,0,3698,1:565
Andreja,0,100,3635,1:575
Redžepa,0,100,3631,1:576
Ljuba,0,100,3616,1:578
Ljubomir,100,0,3576,1:585
Mara,0,100,3556,1:588
Rade,100,0,3549,1:589
Feta,35,65,3499,1:598
Slobodan,100,0,3471,1:602
Marika,0,100,3446,1:607
Kiril,100,0,3435,1:609
Vase,61,39,3391,1:617
Jovanka,0,100,3389,1:617
Zora,0,100,3380,1:619
Borče,73,27,3365,1:621
Aneta,0,100,3364,1:622
Olga,0,100,3335,1:627
Ramadan,100,0,3250,1:643
Lenka,0,100,3238,1:646
Blaže,100,0,3234,1:646
Kostadin,100,0,3214,1:651
Igor,100,0,3196,1:654
Nafi,0,100,3170,1:660
Elica,0,100,3124,1:669
Gorica,0,100,3106,1:673
Mane,0,100,3090,1:677
Blažo,100,0,3074,1:680
Ruža,0,100,3074,1:680
Zulfi,15,85,3070,1:681
Cvetko,94,6,3065,1:682
Dejan,100,0,3058,1:684
Sande,100,0,3057,1:684
Kosta,100,0,3055,1:684
Metodija,100,0,3032,1:690
Ilinka,0,100,3027,1:691
Redžep,100,0,3025,1:691
Jagoda,0,100,3019,1:693
Ilo,0,100,3017,1:693
Cvetan,100,0,3000,1:697
Jovanov,100,0,2987,1:700
Julijana,0,100,2942,1:711
Asan,86,14,2939,1:711
Tomislav,100,0,2930,1:714
Nikolov,0,0,2911,1:718
Bajram,100,0,2860,1:731
Stefan,100,0,2843,1:735
Lazo,100,0,2841,1:736
Mitre,100,0,2811,1:744
Mitko,100,0,2798,1:747
Ristov,100,0,2769,1:755
Angel,100,0,2754,1:759
Kata,0,100,2719,1:769
Nataša,0,100,2714,1:770
Dimče,100,0,2688,1:778
Kitan,31,69,2676,1:781
Gligor,100,0,2671,1:783
Šaban,100,0,2664,1:785
Mladen,100,0,2656,1:787
Spase,100,0,2627,1:796
Sašo,100,0,2621,1:798
Slavka,0,100,2606,1:802
Blaga,10,90,2596,1:805
Božin,100,0,2589,1:808
Biana,10,90,2560,1:817
Petko,100,0,2556,1:818
Vaska,0,100,2549,1:820
Marina,0,100,2547,1:821
Aleksandra,0,100,2537,1:824
Tode,100,0,2526,1:828
Gjorgjija,0,0,2500,1:836
