Name,Male,Female,Incidence,Frequency
Maria,0,100,2682484,1:16
Juan,100,0,1321977,1:32
Jose,100,0,1030765,1:41
Carlos,100,0,894854,1:48
Jorge,100,0,680978,1:63
Luis,100,0,596911,1:72
Miguel,100,0,488179,1:88
Ana,0,100,459746,1:93
Hector,100,0,459356,1:93
Ramon,100,0,438521,1:98
Silvia,0,100,385087,1:111
Rosa,1,99,384032,1:111
Roberto,100,0,379029,1:113
Oscar,100,0,366647,1:117
Daniel,100,0,353980,1:121
Norma,0,100,346435,1:123
Marta,0,100,339824,1:126
Mario,100,0,334484,1:128
Claudia,0,100,326523,1:131
Pedro,100,0,315682,1:135
Ricardo,100,0,305043,1:140
Graciela,0,100,304885,1:140
Raul,100,0,300807,1:142
Pablo,100,0,299130,1:143
Eduardo,100,0,297638,1:144
Sergio,100,0,292491,1:146
Marcelo,100,0,289093,1:148
Julio,100,0,288725,1:148
Monica,0,100,285202,1:150
Hugo,100,0,283541,1:151
Alberto,100,0,281966,1:152
Ruben,100,0,279096,1:153
Gustavo,100,0,278412,1:154
Susana,0,100,262767,1:163
Antonio,100,0,257185,1:166
Mirta,0,100,255083,1:168
Victor,100,0,247526,1:173
Alicia,0,100,247514,1:173
Francisco,100,0,241151,1:177
Diego,100,0,239162,1:179
Patricia,0,100,236248,1:181
Nelida,0,100,217696,1:196
Juana,0,100,214478,1:199
Liliana,0,100,214000,1:200
Angel,100,0,213481,1:200
Sandra,0,100,211983,1:202
Alejandro,100,0,205334,1:208
Laura,0,100,202155,1:212
Olga,0,100,200647,1:213
Andrea,0,100,193169,1:221
Claudio,100,0,193129,1:221
Elsa,0,100,192842,1:222
Walter,100,0,190692,1:224
Fernando,100,0,190538,1:224
Nestor,100,0,184381,1:232
Ramona,0,100,180065,1:238
Adriana,0,100,178861,1:239
Marcela,0,100,175326,1:244
Carmen,3,97,174346,1:245
Guillermo,100,0,170100,1:251
Manuel,100,0,166559,1:257
Lidia,0,100,162993,1:262
Teresa,0,100,161420,1:265
Cristian,100,0,158040,1:271
Martin,99,1,157813,1:271
Gabriela,0,100,156568,1:273
Alfredo,100,0,151104,1:283
Gladys,0,100,149887,1:285
Veronica,0,100,149772,1:286
Enrique,100,0,147726,1:290
Blanca,0,100,146806,1:291
Natalia,0,100,144750,1:295
Margarita,0,100,138449,1:309
Irma,0,100,137405,1:311
Beatriz,0,100,137139,1:312
Osvaldo,100,0,133829,1:320
Mercedes,4,96,129644,1:330
Javier,100,0,129465,1:330
Gabriel,100,0,129268,1:331
Horacio,100,0,128481,1:333
Alejandra,0,100,128048,1:334
Cesar,100,0,127668,1:335
Rodolfo,100,0,127440,1:336
Dora,0,100,125158,1:342
Omar,100,0,120856,1:354
Elena,0,100,118367,1:361
Angela,0,100,117344,1:365
Andres,100,0,116194,1:368
Cristina,0,100,115717,1:370
Lorena,0,100,115296,1:371
Delia,0,100,113382,1:377
Isabel,1,99,112430,1:380
Stella,0,100,112422,1:380
Ariel,100,0,111946,1:382
Mariana,0,100,110700,1:386
Ernesto,100,0,109535,1:390
Leonardo,100,0,108992,1:392
Mariela,0,100,108951,1:393
Nilda,0,100,108909,1:393
Domingo,100,0,107256,1:399
Estela,0,100,106733,1:401
Nancy,0,100,106456,1:402
Sara,0,100,104566,1:409
Nora,0,100,104204,1:410
Viviana,0,100,101255,1:422
Lucia,0,100,98826,1:433
Marcos,100,0,98346,1:435
Analia,0,100,97801,1:437
Julia,0,100,97448,1:439
Luisa,0,100,97182,1:440
Miriam,0,100,95931,1:446
Nicolas,100,0,93047,1:460
Karina,0,100,92753,1:461
Antonia,0,100,91916,1:465
Paola,0,100,91645,1:467
Sebastian,100,0,91306,1:468
Carolina,0,100,90933,1:470
Cecilia,0,100,89448,1:478
Adrian,100,0,87747,1:487
Sonia,0,100,87031,1:491
Hilda,0,100,86969,1:492
Mabel,0,100,85817,1:498
Elba,0,100,85131,1:502
Norberto,100,0,84288,1:507
Valeria,0,100,82944,1:516
Mariano,100,0,82307,1:520
Rosana,0,100,81218,1:527
Silvana,0,100,80185,1:533
Esteban,100,0,78042,1:548
Silvina,0,100,77825,1:550
Paula,0,100,77205,1:554
Dario,100,0,76960,1:556
Carina,0,100,76390,1:560
Yolanda,0,100,76167,1:562
Francisca,0,100,75473,1:567
Fabian,100,0,74605,1:573
Noemi,0,100,74408,1:575
Elvira,0,100,73919,1:579
Edgardo,100,0,71095,1:602
Rafael,100,0,70493,1:607
Vicente,99,1,70323,1:608
Orlando,100,0,69444,1:616
Romina,0,100,69276,1:617
Celia,0,100,69183,1:618
Gerardo,100,0,68867,1:621
Jesus,86,14,68682,1:623
Hernan,100,0,68013,1:629
Marisa,0,100,67916,1:630
Federico,100,0,67861,1:630
Felix,100,0,67780,1:631
Gloria,0,100,67290,1:636
Clara,0,100,67285,1:636
Angelica,0,100,66579,1:642
Ines,1,99,66155,1:647
Daniela,0,100,66006,1:648
Aldo,100,0,64858,1:659
Josefa,0,100,63142,1:677
Catalina,0,100,61417,1:696
Armando,100,0,61336,1:697
Eva,0,100,61235,1:699
Adolfo,100,0,61089,1:700
David,100,0,60869,1:703
Raquel,0,100,60772,1:704
Martha,0,100,60681,1:705
Marina,0,100,59724,1:716
Emilio,100,0,59629,1:717
Elida,0,100,59195,1:723
Rita,0,100,57575,1:743
Roxana,0,100,57196,1:748
Griselda,0,100,56562,1:756
Haydee,0,100,55503,1:771
Vanesa,0,100,55071,1:777
Esther,0,100,55046,1:777
Amalia,0,100,54401,1:786
German,100,0,54271,1:788
Anibal,100,0,53748,1:796
Lucas,100,0,52687,1:812
Elisa,0,100,51803,1:826
Amelia,0,100,51234,1:835
Mauricio,100,0,50817,1:842
Humberto,100,0,50789,1:842
Ignacio,100,0,50656,1:844
Agustin,100,0,49239,1:869
Victoria,0,100,49195,1:869
Zulema,0,100,49167,1:870
Felipe,100,0,48358,1:885
Nelly,0,100,48354,1:885
Leandro,100,0,48160,1:888
Ester,0,100,47300,1:904
Dominga,0,100,46489,1:920
Tomas,100,0,46189,1:926
Mária,0,0,45832,1:933
Abel,100,0,45003,1:950
Zulma,0,100,44782,1:955
Virginia,0,100,44571,1:960
Fabiana,0,100,43587,1:981
Gregorio,100,0,43544,1:982
Luciano,100,0,42475,1:1007
Gladis,0,100,42428,1:1008
Segundo,100,0,41780,1:1024
Aida,0,100,41460,1:1032
Irene,0,100,41412,1:1033
Adela,0,100,41024,1:1043
Rolando,100,0,40705,1:1051
Elizabeth,0,100,40649,1:1052
Gaston,100,0,40458,1:1057
Rene,92,8,39898,1:1072
Emilia,0,100,39845,1:1073
Nelson,100,0,39599,1:1080
Maximiliano,100,0,39456,1:1084
Rosario,24,76,38708,1:1105
Josefina,0,100,38305,1:1117
Edith,0,100,37795,1:1132
Matilde,1,99,37651,1:1136
Noelia,0,100,37190,1:1150
Petrona,0,100,36602,1:1169
Mirtha,0,100,36411,1:1175
Salvador,100,0,35949,1:1190
Elva,0,100,35779,1:1195
Aurora,0,100,35479,1:1206
Vilma,0,100,35435,1:1207
Leonor,3,97,35240,1:1214
Luciana,0,100,35229,1:1214
Lorenzo,99,1,34809,1:1229
Dolores,9,91,34105,1:1254
Christian,100,0,33843,1:1264
Gisela,0,100,33647,1:1271
Silvio,100,0,33254,1:1286
Emma,0,100,33238,1:1287
Magdalena,0,100,33202,1:1288
Arturo,100,0,32619,1:1311
Rodrigo,100,0,32333,1:1323
Cintia,0,100,32325,1:1323
Carla,0,100,31507,1:1358
Mauro,100,0,30928,1:1383
Dante,100,0,30261,1:1413
Flavia,0,100,30198,1:1416
Bernardo,100,0,29988,1:1426
Ivana,0,100,29825,1:1434
Gonzalo,100,0,29804,1:1435
Rogelio,100,0,29743,1:1438
Felisa,0,100,29706,1:1440
Sofia,0,100,29626,1:1444
Mirian,0,100,29619,1:1444
Julian,100,0,29514,1:1449
Eugenio,100,0,29474,1:1451
Erica,0,100,29408,1:1454
Florencia,0,100,29273,1:1461
Yanina,0,100,28670,1:1492
Berta,0,100,28617,1:1495
Elda,0,100,28401,1:1506
Ilda,0,100,28356,1:1508
Diana,0,100,28196,1:1517
Jorgelina,0,100,27951,1:1530
Myriam,0,100,27605,1:1549
Amanda,0,100,27575,1:1551
Ofelia,0,100,27513,1:1555
Manuela,0,100,26831,1:1594
Rosalia,0,100,26818,1:1595
Ismael,100,0,26390,1:1621
Lilia,0,100,26321,1:1625
Marcelino,100,0,26146,1:1636
Santiago,100,0,25728,1:1663
Ezequiel,100,0,25714,1:1663
Justo,100,0,25591,1:1671
Leticia,0,100,24542,1:1743
Benito,100,0,24431,1:1751
Alcira,0,100,24107,1:1774
Maximo,100,0,23885,1:1791
Teresita,0,100,23839,1:1794
Nidia,0,100,23458,1:1823
Fabio,100,0,23430,1:1826
