Name,Male,Female,Incidence,Frequency
John,100,0,18038,1:32
Mary,0,100,11630,1:50
Rose,0,100,6971,1:83
Peter,100,0,6328,1:92
David,100,0,5590,1:104
James,100,0,5313,1:109
Michael,100,0,4538,1:128
Elizabeth,0,100,4452,1:130
George,100,0,4400,1:132
Joseph,100,0,4231,1:137
Janet,0,100,4223,1:138
Alice,0,100,4089,1:142
Francis,100,0,3971,1:146
Robert,100,0,3537,1:164
Charles,100,0,3450,1:168
Hellen,0,100,3372,1:172
Paul,100,0,3279,1:177
Grace,0,100,3264,1:178
Anna,0,100,3262,1:178
Hilda,0,100,3237,1:179
Esther,0,100,3223,1:180
Andrew,100,0,3164,1:184
Susan,0,100,3032,1:192
Ellen,0,100,2957,1:196
Philip,100,0,2825,1:206
Margaret,0,100,2779,1:209
Maria,0,100,2766,1:210
Joyce,0,100,2683,1:217
Salome,0,100,2619,1:222
Henry,100,0,2614,1:222
Florence,0,100,2575,1:226
Christina,0,100,2479,1:234
Serah,0,100,2453,1:237
Stephen,100,0,2418,1:240
Simon,100,0,2417,1:240
Ben,100,0,2405,1:242
Alfred,100,0,2379,1:244
Roselyn,0,100,2368,1:245
Veronica,0,100,2356,1:247
Junior,100,0,2312,1:251
William,100,0,2262,1:257
Jimmy,100,0,2230,1:261
Patrick,100,0,2194,1:265
Everlyn,0,100,2142,1:271
Ruth,0,100,2116,1:275
Agnes,0,100,2109,1:275
Moses,100,0,2100,1:277
Daniel,100,0,2080,1:279
Timothy,100,0,2059,1:282
Jack,100,0,2023,1:287
Jenny,0,100,2022,1:287
Betty,0,100,1985,1:293
Nelson,100,0,1976,1:294
Wilson,100,0,1911,1:304
Samuel,100,0,1877,1:310
Cathrine,0,100,1866,1:311
Martin,100,0,1856,1:313
Joy,0,100,1844,1:315
Silas,100,0,1818,1:320
Thomas,100,0,1817,1:320
Samson,100,0,1812,1:321
Fred,100,0,1750,1:332
Richard,100,0,1683,1:345
Rachel,0,100,1668,1:348
Catherine,0,100,1643,1:354
Emily,0,100,1608,1:361
Stanley,100,0,1597,1:364
Mirriam,0,100,1587,1:366
Eddie,100,0,1568,1:371
Freda,0,100,1561,1:372
Allen,100,0,1558,1:373
Margret,0,100,1542,1:377
Chris,100,0,1496,1:388
Mark,100,0,1445,1:402
Frank,100,0,1443,1:403
Judith,0,100,1422,1:409
Rebecca,0,100,1407,1:413
Mathew,100,0,1404,1:414
Nancy,0,100,1396,1:416
Nester,100,0,1394,1:417
Gabriel,100,0,1356,1:428
Lawrence,100,0,1334,1:436
Rex,100,0,1331,1:436
Billy,100,0,1319,1:440
Alick,100,0,1280,1:454
Dorothy,0,100,1265,1:459
Caroline,0,100,1247,1:466
Joycelyn,0,100,1236,1:470
Selina,0,100,1231,1:472
Steven,100,0,1225,1:474
Annie,0,100,1212,1:479
Joana,0,100,1205,1:482
Clement,100,0,1198,1:485
Wendy,0,100,1178,1:493
Willie,100,0,1171,1:496
Lilian,0,100,1163,1:500
Monica,0,100,1163,1:500
Walter,100,0,1161,1:500
Lucy,0,100,1154,1:503
Ethel,0,100,1151,1:505
Naomi,0,100,1134,1:512
Albert,100,0,1126,1:516
Linda,0,100,1116,1:521
Patricia,0,100,1112,1:522
Nelly,0,100,1092,1:532
Tony,100,0,1074,1:541
Edwin,100,0,1071,1:542
Brian,100,0,1055,1:551
Luke,100,0,1052,1:552
Jennifer,0,100,1048,1:554
Luisa,0,100,1043,1:557
Sam,100,0,1043,1:557
Johnson,100,0,1041,1:558
Jacob,100,0,1036,1:561
Josephine,0,100,1020,1:570
Augustine,100,0,1012,1:574
Jackson,100,0,1006,1:577
Solomon,100,0,1000,1:581
Edward,100,0,994,1:584
Joe,100,0,988,1:588
Lovelyn,0,100,982,1:592
Julian,69,31,973,1:597
Dickson,100,0,968,1:600
Diana,0,100,964,1:603
Martha,0,100,964,1:603
Elsie,0,100,962,1:604
Georgina,0,100,961,1:605
Margareth,0,100,953,1:610
Daisy,0,100,951,1:611
Selwyn,100,0,946,1:614
Joel,100,0,936,1:621
Julia,0,100,918,1:633
Christopher,100,0,913,1:636
Doreen,0,100,888,1:654
Benjamin,100,0,879,1:661
Melody,0,100,878,1:662
Cathy,0,100,869,1:669
Eric,100,0,856,1:679
Brenda,0,100,852,1:682
Leonard,100,0,848,1:685
Joan,0,100,825,1:704
Alex,100,0,824,1:705
Patteson,86,14,813,1:715
Lydia,0,100,787,1:738
Mathias,100,0,787,1:738
Jeffery,100,0,783,1:742
Lilly,0,100,781,1:744
Ileen,0,100,778,1:747
Fredrick,100,0,777,1:748
Casper,100,0,768,1:756
Jerry,100,0,768,1:756
Raymond,100,0,753,1:772
Abraham,100,0,752,1:773
Rachael,0,100,749,1:776
Nickson,100,0,747,1:778
Vincent,100,0,743,1:782
Hendry,100,0,742,1:783
Jonathan,100,0,724,1:802
Emma,0,100,722,1:805
Steward,100,0,719,1:808
Alison,0,100,718,1:809
Matilda,0,100,715,1:813
Joshua,100,0,712,1:816
Ireen,0,100,706,1:823
Anthony,100,0,700,1:830
Hudson,100,0,686,1:847
Nicholas,100,0,686,1:847
Joylyn,0,100,668,1:870
Rosemary,0,100,667,1:871
Angela,0,100,663,1:876
Regina,0,100,659,1:882
Micheal,100,0,658,1:883
Wilfred,100,0,653,1:890
Isaac,100,0,644,1:902
June,0,100,643,1:904
Noel,100,0,643,1:904
Stella,0,100,643,1:904
Nathaniel,100,0,637,1:912
Douglas,100,0,632,1:919
Doris,0,100,630,1:922
Moffat,76,24,627,1:927
Julie,0,100,626,1:928
Jacinta,0,100,610,1:952
Rhoda,0,100,608,1:956
Ishmael,100,0,604,1:962
Derick,100,0,603,1:963
Harry,100,0,595,1:976
Vivian,0,100,592,1:981
Barnabas,100,0,587,1:990
Allan,100,0,584,1:995
Tom,100,0,583,1:996
Noelyn,12,88,578,1:1005
Miriam,0,100,575,1:1010
Sharon,0,100,575,1:1010
Muriel,0,100,574,1:1012
Erick,100,0,573,1:1014
Cecilia,0,100,569,1:1021
Constance,0,100,567,1:1025
Kevin,100,0,561,1:1036
Titus,100,0,560,1:1037
Godfrey,100,0,552,1:1052
Jean,15,85,549,1:1058
Donald,100,0,543,1:1070
Jessie,9,91,543,1:1070
Amos,100,0,538,1:1080
Clera,0,100,538,1:1080
Willy,100,0,536,1:1084
Flory,0,100,535,1:1086
Prudence,0,100,534,1:1088
Rodney,100,0,534,1:1088
Beverlyn,3,97,530,1:1096
May,0,100,527,1:1102
Eunice,0,100,522,1:1113
Rockson,71,29,522,1:1113
Anne,0,100,512,1:1135
Irene,0,100,510,1:1139
Norman,100,0,510,1:1139
Tina,0,100,510,1:1139
Jane,0,100,509,1:1141
Magareth,0,100,509,1:1141
Felix,100,0,507,1:1146
Collin,100,0,505,1:1150
Gideon,100,0,503,1:1155
Madlyn,0,100,503,1:1155
Victor,100,0,503,1:1155
Jessy,49,51,502,1:1157
Max,100,0,500,1:1162
Dick,100,0,498,1:1167
Gloria,0,100,497,1:1169
Gladys,0,100,496,1:1171
Mercy,0,100,496,1:1171
Gordon,100,0,492,1:1181
Duddley,100,0,491,1:1183
Leslie,100,0,491,1:1183
Edith,0,100,482,1:1205
Patson,85,15,480,1:1210
Betsy,0,100,476,1:1220
Ezekiel,100,0,475,1:1223
Pauline,0,100,474,1:1226
Emmanuel,100,0,469,1:1239
Ian,100,0,466,1:1247
Unity,0,100,466,1:1247
Reuben,100,0,465,1:1249
Unice,0,100,462,1:1257
Victoria,0,100,460,1:1263
Josphine,0,100,455,1:1277
Gibson,100,0,452,1:1285
Margreth,0,100,449,1:1294
Clerah,0,100,446,1:1303
Jeffrey,100,0,445,1:1306
Theresa,0,100,445,1:1306
Ronald,100,0,441,1:1317
Rolland,100,0,439,1:1323
Irine,0,100,438,1:1326
Lionel,100,0,438,1:1326
Ambrose,100,0,434,1:1339
Mavis,0,100,430,1:1351
Milton,100,0,430,1:1351
Edmond,100,0,429,1:1354
Magret,0,100,428,1:1357
Magaret,0,100,425,1:1367
Magreth,0,100,422,1:1377
Danny,100,0,419,1:1387
Abel,100,0,417,1:1393
Dominic,100,0,417,1:1393
Pamela,0,100,415,1:1400
Robinson,0,100,409,1:1420
Fiona,0,100,406,1:1431
Lina,0,100,406,1:1431
Nathan,100,0,404,1:1438
Rosa,0,100,401,1:1449
Charity,0,100,400,1:1452
Reginald,100,0,400,1:1452
Sarah,0,100,400,1:1452
Elijah,100,0,398,1:1460
Elvis,100,0,398,1:1460
Jason,100,0,397,1:1463
Edna,0,100,396,1:1467
Francina,0,100,396,1:1467
Ella,0,100,393,1:1478
Evalyn,0,100,390,1:1490
Francisca,0,100,388,1:1497
Desmond,100,0,387,1:1501
Job,100,0,387,1:1501
Trevor,100,0,384,1:1513
Hazel,0,100,382,1:1521
Judy,0,100,381,1:1525
Jerolyn,0,100,379,1:1533
Rita,0,100,379,1:1533
Lily,0,100,378,1:1537
Simeon,100,0,378,1:1537
Dorah,0,100,371,1:1566
Pattson,100,0,370,1:1570
Harold,100,0,368,1:1579
Obed,100,0,368,1:1579
Justin,100,0,367,1:1583
Lisa,0,100,366,1:1587
Clifton,100,0,365,1:1592
Adrian,100,0,364,1:1596
Elizaberth,0,100,363,1:1600
Kennedy,100,0,362,1:1605
Matthew,100,0,362,1:1605
Anneth,6,94,360,1:1614
Raphael,100,0,357,1:1627
Hugo,100,0,354,1:1641
Banabas,100,0,352,1:1650
Philistus,84,16,352,1:1650
Pricilla,0,100,351,1:1655
Davidson,100,0,350,1:1660
Jeniffer,0,100,348,1:1669
Ellison,100,0,347,1:1674
Sale,69,31,347,1:1674
Lillian,0,100,342,1:1699
Leah,0,100,336,1:1729
Japhet,100,0,335,1:1734
Theresia,0,100,334,1:1739
Sandra,0,100,333,1:1745
Jemimah,0,100,332,1:1750
Hubert,100,0,329,1:1766
Marion,54,46,328,1:1771
Joses,100,0,325,1:1788
Cynthia,0,100,324,1:1793
Annet,0,100,323,1:1799
Emmy,0,100,322,1:1804
Watson,100,0,322,1:1804
Christian,100,0,318,1:1827
Ismael,100,0,317,1:1833
Lesly,73,27,317,1:1833
Teresia,0,100,316,1:1838
Madalena,0,100,315,1:1844
Lonsdale,100,0,314,1:1850
Helen,0,100,311,1:1868
Nesta,0,100,310,1:1874
Jenifer,0,100,309,1:1880
Cecil,100,0,307,1:1892
Elison,100,0,306,1:1899
Dennis,100,0,305,1:1905
Jeremiah,100,0,305,1:1905
Warren,100,0,302,1:1924
Anika,0,100,300,1:1937
Philomena,0,100,300,1:1937
Lency,20,80,298,1:1950
Ruben,100,0,298,1:1950
Anita,0,100,297,1:1956
Ashley,0,100,297,1:1956
Loise,0,100,296,1:1963
Phillip,100,0,296,1:1963
Priscilla,0,100,296,1:1963
Angella,0,100,295,1:1969
Basil,100,0,295,1:1969
Elton,100,0,294,1:1976
Rickson,98,2,294,1:1976
Selly,0,100,294,1:1976
Jessica,0,100,292,1:1990
Mostyn,100,0,291,1:1996
Roy,100,0,291,1:1996
Irish,47,53,290,1:2003
Morris,100,0,289,1:2010
Kate,0,100,288,1:2017
Harrison,100,0,285,1:2038
Modesta,0,100,284,1:2046
Susie,0,100,284,1:2046
Mike,100,0,283,1:2053
Gwen,0,100,282,1:2060
Neverlyn,0,100,281,1:2067
Brown,100,0,279,1:2082
Racheal,0,100,273,1:2128
Dorren,10,90,271,1:2144
Fanny,0,100,271,1:2144
Bernard,100,0,270,1:2152
Dalcy,35,65,263,1:2209
Delight,0,100,263,1:2209
Terry,100,0,263,1:2209
Babra,0,100,258,1:2252
Isaiah,0,100,258,1:2252
Oliver,100,0,257,1:2261
Charlie,100,0,256,1:2269
Festus,100,0,256,1:2269
Bobby,100,0,255,1:2278
Bartholomew,100,0,252,1:2305
Carolyn,0,100,252,1:2305
Smith,100,0,252,1:2305
Barbra,0,100,250,1:2324
Sammy,100,0,250,1:2324
Andy,100,0,248,1:2343
Rosina,0,100,248,1:2343
Beverly,0,100,247,1:2352
Deborah,0,100,247,1:2352
Steve,100,0,247,1:2352
Arnold,100,0,246,1:2362
Jim,100,0,245,1:2371
Kelly,100,0,245,1:2371
Thompson,100,0,245,1:2371
Vaelyn,0,100,245,1:2371
Dorcas,0,100,243,1:2391
Graham,100,0,243,1:2391
Davis,100,0,242,1:2401
Jonah,100,0,242,1:2401
Kenneth,100,0,240,1:2421
Melisa,0,100,240,1:2421
Belinda,0,100,239,1:2431
Clayton,100,0,239,1:2431
Crystal,0,100,239,1:2431
Gregory,100,0,237,1:2451
Resina,0,100,237,1:2451
Stanly,100,0,234,1:2483
Aron,100,0,233,1:2493
Fox,89,11,231,1:2515
Ernest,100,0,230,1:2526
Ivy,0,100,228,1:2548
Silvester,100,0,227,1:2559
Elma,0,100,226,1:2571
Gilbert,100,0,224,1:2594
Lesley,73,27,217,1:2677
Meltus,77,23,216,1:2690
Makulata,0,100,214,1:2715
Shirley,0,100,213,1:2727
Maelyn,50,50,212,1:2740
Tome,100,0,212,1:2740
Nellie,0,100,211,1:2753
Bethy,0,100,209,1:2780
Prisca,0,100,209,1:2780
Marilyn,0,100,208,1:2793
Ronnie,100,0,208,1:2793
Aaron,100,0,207,1:2807
Denis,0,100,207,1:2807
Jeremy,100,0,206,1:2820
Melinda,0,100,205,1:2834
Olivia,0,100,205,1:2834
Elson,100,0,204,1:2848
Virginia,0,100,204,1:2848
Laisa,0,100,202,1:2876
Minnie,0,100,202,1:2876
Gladis,0,100,200,1:2905
Judah,46,54,200,1:2905
Loreta,0,100,198,1:2934
Ronny,100,0,198,1:2934
Sosimo,100,0,198,1:2934
Baddley,63,37,197,1:2949
Alban,100,0,196,1:2964
Lazarus,100,0,195,1:2979
Sally,0,100,195,1:2979
Tracy,0,100,195,1:2979
Wesley,100,0,195,1:2979
Audrey,0,100,194,1:2995
Leotina,0,100,194,1:2995
Merolyn,0,100,193,1:3010
Annette,0,100,192,1:3026
Issac,100,0,192,1:3026
Redley,78,22,192,1:3026
Batholomew,100,0,191,1:3042
Brain,100,0,191,1:3042
Josiah,100,0,191,1:3042
Kalisto,82,18,190,1:3058
Benson,100,0,189,1:3074
Dudley,100,0,189,1:3074
Hillary,100,0,189,1:3074
Justina,0,100,189,1:3074
Berry,100,0,188,1:3090
Ray,100,0,188,1:3090
Elina,0,100,186,1:3123
Rodah,0,100,186,1:3123
Enoch,100,0,185,1:3140
Pritus,0,100,185,1:3140
Aloisio,100,0,184,1:3157
Delma,0,100,184,1:3157
Clinton,100,0,183,1:3175
Willson,100,0,183,1:3175
Benjiman,100,0,181,1:3210
Greg,100,0,181,1:3210
Janeth,0,100,181,1:3210
Noela,0,100,181,1:3210
Silvia,0,100,181,1:3210
Marina,0,100,180,1:3228
Nesther,37,63,180,1:3228
Stephanie,0,100,180,1:3228
Sylvia,0,100,180,1:3228
Olive,0,100,179,1:3246
Jasper,100,0,178,1:3264
Jones,100,0,178,1:3264
Ken,100,0,178,1:3264
Barbara,0,100,177,1:3282
Eddy,100,0,177,1:3282
Neslyn,82,18,177,1:3282
Sylvester,100,0,176,1:3301
Christine,0,100,175,1:3320
Damaris,0,100,175,1:3320
Reginal,100,0,175,1:3320
Rodrick,100,0,175,1:3320
Donation,100,0,174,1:3339
Jay,100,0,174,1:3339
Merilyn,0,100,174,1:3339
Angelina,0,100,172,1:3378
Gravis,100,0,172,1:3378
Joash,100,0,171,1:3397
Maxwell,100,0,171,1:3397
Naolyn,0,100,171,1:3397
Samantha,0,100,171,1:3397
