Name,Male,Female,Incidence,Frequency
Emmanuel,100,0,628999,1:43
Samuel,100,0,506008,1:53
Isaac,100,0,356330,1:76
Daniel,100,0,342508,1:79
Michael,100,0,327450,1:82
Nana,67,33,305931,1:88
Joseph,100,0,298571,1:90
Richard,100,0,297728,1:91
Eric,100,0,277894,1:97
Francis,100,0,274467,1:98
John,100,0,261095,1:103
George,100,0,229575,1:118
David,100,0,221877,1:122
Mohammed,83,17,202718,1:133
Stephen,100,0,198729,1:136
Prince,100,0,194908,1:138
Charles,100,0,194121,1:139
Kofi,99,1,190245,1:142
Frank,100,0,178446,1:151
Benjamin,100,0,176479,1:153
Mary,0,100,164006,1:165
Ebenezer,100,0,162658,1:166
Kwame,99,1,160803,1:168
James,100,0,153499,1:176
Ernest,100,0,146982,1:184
Esther,1,99,142543,1:189
Peter,100,0,134396,1:201
Patrick,100,0,123103,1:219
Elizabeth,0,100,122091,1:221
Paul,100,0,121361,1:222
Gifty,0,100,120799,1:223
William,100,0,120631,1:224
Grace,0,100,120013,1:225
Edward,100,0,119451,1:226
Felix,100,0,115911,1:233
Ibrahim,85,15,113383,1:238
Abigail,0,100,110686,1:244
Linda,0,100,110405,1:244
Seth,100,0,108495,1:249
Anthony,100,0,108214,1:249
Abdul,90,10,107258,1:252
Robert,100,0,106079,1:254
Philip,100,0,103325,1:261
Joyce,0,100,102988,1:262
Patience,0,100,101022,1:267
Bernard,99,1,96920,1:278
Yaw,99,1,96077,1:281
Kwabena,99,1,95459,1:283
Albert,100,0,94504,1:286
Alex,100,0,94392,1:286
Rita,0,100,94392,1:286
Kwaku,99,1,93493,1:289
Henry,100,0,90852,1:297
Gloria,0,100,90571,1:298
Evelyn,0,100,89054,1:303
Mavis,0,100,88155,1:306
Frederick,100,0,87256,1:309
Solomon,100,0,87144,1:310
Victoria,0,100,85852,1:314
Thomas,100,0,85796,1:315
Mercy,0,100,82649,1:327
Bright,99,1,78941,1:342
Eunice,1,99,78716,1:343
Beatrice,0,100,78210,1:345
Evans,100,0,77199,1:350
Priscilla,1,99,76413,1:353
Cynthia,1,99,74390,1:363
Janet,0,100,74390,1:363
Sarah,0,100,73603,1:367
Abdulai,80,20,72760,1:371
Rebecca,1,99,72367,1:373
Joshua,100,0,72086,1:374
Faustina,0,100,71918,1:375
Alfred,100,0,71524,1:377
Kwasi,100,0,71019,1:380
Vida,0,100,70344,1:384
Comfort,0,100,70288,1:384
Lydia,0,100,70176,1:385
Doris,0,100,69445,1:389
Victor,100,0,67591,1:399
Maxwell,100,0,67030,1:403
Mark,100,0,66973,1:403
Florence,0,100,66187,1:408
Enoch,100,0,65007,1:415
Josephine,0,100,64614,1:418
Kwadwo,100,0,64164,1:421
Nii,100,0,63377,1:426
Bismark,100,0,63209,1:427
Abraham,99,1,62984,1:428
Gideon,100,0,62984,1:428
Kingsley,99,1,62872,1:429
Moses,99,1,62872,1:429
Diana,0,100,61804,1:437
Jonathan,100,0,61748,1:437
Justice,100,0,61748,1:437
Sandra,0,100,61636,1:438
Gabriel,100,0,61579,1:438
Agnes,0,100,61074,1:442
Patricia,0,100,60905,1:443
Fred,100,0,60849,1:443
Margaret,0,100,60849,1:443
Nicholas,100,0,59894,1:451
Martin,100,0,59838,1:451
Dennis,100,0,59164,1:456
Felicia,0,100,57534,1:469
Jennifer,0,100,57366,1:470
Adam,80,20,57309,1:471
Christian,100,0,57309,1:471
Lawrence,100,0,56972,1:474
Gladys,1,99,55680,1:485
