Name,Male,Female,Incidence,Frequency
Maria,0,0,39129,1:61
Johannes,0,0,38951,1:62
Selma,0,0,29038,1:83
Petrus,0,0,27910,1:86
Martha,0,0,26642,1:90
Elizabeth,0,0,24108,1:100
Paulus,0,0,22398,1:107
Ester,0,0,20422,1:118
Johanna,0,0,19779,1:122
Helena,0,0,18279,1:132
David,0,0,18048,1:133
Anna,0,0,17933,1:134
Simon,0,0,17157,1:140
Andreas,0,0,16966,1:142
Loide,100,0,16420,1:146
Joseph,0,0,15996,1:150
Immanuel,0,0,14773,1:163
Victoria,0,0,14403,1:167
Frans,0,0,13721,1:175
Paulina,0,0,13129,1:183
Hilma,0,0,13119,1:183
Emilia,0,0,12798,1:188
Michael,0,0,12639,1:190
Moses,0,0,12536,1:192
Julia,0,0,12468,1:193
Frieda,0,0,12211,1:197
Martin,0,0,11777,1:204
Daniel,0,0,11411,1:211
Hileni,0,100,11405,1:211
Lydia,0,0,10544,1:228
Albertina,0,0,10479,1:229
Matheus,0,0,10203,1:236
Thomas,0,0,9840,1:244
Rosalia,0,0,9764,1:246
Rauna,28,72,9702,1:248
Lukas,0,0,9701,1:248
Gabriel,0,0,9687,1:248
Erastus,0,0,9638,1:249
Festus,0,0,9610,1:250
Aina,0,0,9603,1:250
Monika,0,0,9527,1:252
Josef,0,0,9301,1:258
Justina,0,0,8953,1:269
Jonas,0,0,8248,1:291
Fillemon,100,0,8125,1:296
Samuel,0,0,8104,1:297
Sakaria,85,15,7671,1:313
Saara,0,0,7411,1:324
Sylvia,0,0,7348,1:327
John,0,0,7117,1:338
Olivia,0,0,6853,1:351
Jason,0,0,6824,1:352
Magdalena,0,0,6735,1:357
Tomas,0,0,6689,1:359
Titus,0,0,6626,1:363
Leonard,0,0,6572,1:366
Katrina,0,0,6494,1:370
Hendrina,0,0,6464,1:372
Petrina,0,0,6414,1:375
Saima,0,0,6358,1:378
Teopolina,0,100,6233,1:386
Lucia,0,0,6128,1:392
Esther,0,0,6059,1:397
Simeon,0,0,6031,1:399
Natalia,0,0,6024,1:399
Helvi,0,100,5805,1:414
Hilya,35,65,5783,1:416
Beata,0,0,5707,1:421
Fillipus,100,0,5692,1:422
Stefanus,0,0,5598,1:429
Elina,0,0,5451,1:441
Mateus,0,0,5399,1:445
Lovisa,0,0,5296,1:454
Lusia,0,0,5270,1:456
Fransina,0,0,5252,1:458
Klaudia,0,0,5190,1:463
George,0,0,5180,1:464
Veronika,0,0,5136,1:468
Mirjam,0,0,5124,1:469
Sakeus,100,0,5087,1:473
Linda,0,0,5067,1:474
Theresia,0,0,5047,1:476
Tresia,0,100,4972,1:484
Taimi,0,0,4970,1:484
Liina,0,0,4864,1:494
Tobias,0,0,4854,1:495
Sofia,0,0,4840,1:497
Lazarus,0,0,4621,1:520
Elise,0,0,4581,1:525
