Name,Male,Female,Incidence,Frequency
László,100,0,411299,1:24
István,100,0,378646,1:26
József,100,0,346581,1:28
János,100,0,298178,1:33
Zoltán,100,0,252306,1:39
Katalin,0,100,242413,1:40
Ferenc,100,0,214757,1:46
Éva,0,100,196894,1:50
Sándor,100,0,190115,1:52
Mária,0,100,186493,1:53
Gábor,100,0,185445,1:53
Andrea,0,100,168234,1:58
Zsuzsanna,0,100,165779,1:59
Judit,0,100,164771,1:59
Erzsébet,0,100,159405,1:61
Ildikó,0,100,156860,1:62
Ágnes,0,100,149756,1:65
Tibor,100,0,142012,1:69
Attila,100,0,139741,1:70
Tamás,100,0,132159,1:74
Péter,100,0,129910,1:75
Krisztina,0,100,127960,1:77
Zsolt,100,0,122209,1:80
Lajos,100,0,119311,1:82
Erika,0,100,118687,1:83
András,100,0,116638,1:84
Mónika,0,100,102827,1:95
Ilona,0,100,102040,1:96
Imre,100,0,101024,1:97
Gabriella,0,100,96235,1:102
Szilvia,0,100,96067,1:102
Csaba,100,0,95163,1:103
György,100,0,89121,1:110
Edit,0,100,86890,1:113
Károly,100,0,83891,1:117
Mihály,100,0,83640,1:117
Béla,100,0,82465,1:119
Anita,0,100,81585,1:120
Anikó,0,100,80525,1:122
Anna,0,100,78911,1:124
Gyula,100,0,71251,1:137
Miklós,100,0,69433,1:141
Márta,0,100,69179,1:142
Tímea,8,92,61162,1:160
Róbert,100,0,57725,1:170
Eszter,0,100,57566,1:170
Csilla,0,100,57129,1:171
Tünde,1,99,57101,1:171
Beáta,0,100,53876,1:182
Pál,100,0,53585,1:183
Margit,0,100,51250,1:191
Balázs,100,0,51071,1:192
Marianna,0,100,48415,1:202
Antal,100,0,47466,1:206
Rita,0,100,47158,1:208
Viktória,0,100,46636,1:210
Melinda,0,100,46339,1:211
Magdolna,0,100,46000,1:213
Edina,0,100,42924,1:228
Ibolya,0,100,37585,1:261
Hajnalka,0,100,37462,1:261
Adrienn,1,99,36826,1:266
Orsolya,0,100,35888,1:273
Julianna,0,100,35748,1:274
Veronika,0,100,35536,1:276
Renáta,0,100,35148,1:279
Klára,0,100,35141,1:279
Irén,0,100,34768,1:282
Gyöngyi,0,100,34588,1:283
Enikő,0,100,34347,1:285
Dóra,0,100,34314,1:285
Norbert,100,0,34171,1:287
Bernadett,0,100,33714,1:290
Annamária,0,100,30309,1:323
Krisztián,100,0,30089,1:325
Nóra,0,100,29815,1:328
Géza,100,0,29640,1:330
Brigitta,0,100,28270,1:346
Szabolcs,100,0,27410,1:357
Árpád,100,0,26553,1:369
Zsófia,0,100,25469,1:384
Alexandra,0,100,24458,1:400
Barbara,0,100,24410,1:401
Nikolett,0,100,23327,1:420
Kálmán,100,0,22829,1:429
Ádám,100,0,22588,1:433
Piroska,0,100,22575,1:434
Anett,0,100,22548,1:434
Zita,0,100,22079,1:443
Mariann,0,100,22056,1:444
Emese,0,100,21946,1:446
Nikoletta,0,100,21356,1:459
Dániel,100,0,21203,1:462
Gergely,100,0,21053,1:465
Viktor,100,0,20846,1:470
Jenő,100,0,19962,1:491
Ernő,100,0,19939,1:491
Valéria,0,100,19827,1:494
Beatrix,0,100,19266,1:508
Réka,0,100,18899,1:518
Dávid,100,0,18732,1:523
Ákos,100,0,17986,1:544
Roland,100,0,17548,1:558
Zsuzsa,0,100,17439,1:561
Noémi,0,100,17372,1:564
Rozália,0,100,16828,1:582
Endre,100,0,16815,1:582
Dezső,100,0,16455,1:595
Kinga,0,100,16271,1:602
Henrietta,0,100,16095,1:608
Gizella,0,100,14669,1:668
Zsanett,0,100,14626,1:669
Bálint,100,0,14465,1:677
Márton,100,0,13534,1:723
Györgyi,25,75,13281,1:737
Diána,0,100,13252,1:739
Kitti,0,100,13195,1:742
Angéla,0,100,12883,1:760
Lívia,0,100,12836,1:763
Lilla,0,100,12750,1:768
Richárd,100,0,12646,1:774
Ottó,100,0,12280,1:797
Júlia,0,100,12107,1:809
Petra,0,100,11958,1:819
Aranka,0,100,11952,1:819
Etelka,0,100,11914,1:822
Borbála,0,100,11410,1:858
Ágota,0,100,11359,1:862
Boglárka,0,100,11179,1:876
Teréz,0,100,11096,1:882
Klaudia,0,100,10817,1:905
Szabina,0,100,10751,1:911
Mátyás,100,0,10633,1:921
Terézia,0,100,10633,1:921
Gergő,93,7,10231,1:957
Vivien,0,100,10118,1:968
Szilárd,100,0,10048,1:974
Olga,0,100,9670,1:1013
Máté,100,0,9543,1:1026
Nándor,100,0,9246,1:1059
Jolán,0,100,9154,1:1070
Dénes,95,5,9114,1:1074
Levente,100,0,9061,1:1081
Vilmos,100,0,9022,1:1085
Emőke,0,100,8653,1:1132
Sarolta,0,100,8096,1:1209
Kornélia,0,100,7923,1:1236
Izabella,0,100,7700,1:1272
Peter,100,0,7687,1:1274
Dorottya,0,100,7659,1:1278
Bence,100,0,7625,1:1284
Helga,0,100,7618,1:1285
Rózsa,0,100,7510,1:1304
Ivett,0,100,7447,1:1315
Henriett,0,100,7249,1:1351
Rudolf,100,0,7100,1:1379
Bettina,0,100,7088,1:1381
