Name,Male,Female,Incidence,Frequency
Jose,0,0,457910,1:59
António,0,0,398872,1:68
Carlos,0,0,380152,1:72
Manuel,0,0,336473,1:81
Joao,0,0,325433,1:84
Paulo,0,0,306714,1:89
Pedro,0,0,290394,1:94
Luis,0,0,279834,1:97
Francisco,0,0,270234,1:101
Mária,0,0,266394,1:102
Sérgio,0,0,264474,1:103
Fernando,0,0,263994,1:103
Ana,0,0,242875,1:112
Jorge,0,0,230395,1:118
Alberto,0,0,209756,1:130
Nelson,0,0,195356,1:139
Rui,0,0,190076,1:143
Joaquim,0,0,184796,1:147
José,0,0,162237,1:168
Hélder,0,0,160317,1:170
Edson,0,0,153597,1:177
Mario,0,0,152157,1:179
Eduardo,0,0,147357,1:185
Armando,0,0,145917,1:187
Julião,0,0,139677,1:195
Samuel,0,0,138237,1:197
David,0,0,137277,1:198
Miguel,0,0,128637,1:212
Abdul,0,0,125757,1:217
Ernesto,0,0,124797,1:218
Celso,0,0,122877,1:222
Jaime,0,0,122877,1:222
Daniel,0,0,117118,1:233
Víctor,0,0,117118,1:233
Alfredo,0,0,110398,1:247
Domingos,0,0,109438,1:249
Augusto,0,0,105118,1:259
Isabel,0,0,98398,1:277
Orlando,0,0,94078,1:290
Osvaldo,0,0,92638,1:294
Filipe,0,0,91678,1:297
Alexandre,0,0,89758,1:304
Tomas,0,0,89758,1:304
Ricardo,0,0,89278,1:305
Arlindo,0,0,88318,1:308
João,0,0,88318,1:308
Nuno,0,0,87838,1:310
Mauro,0,0,83038,1:328
Dercio,0,0,81598,1:334
Sandrêa,0,0,81118,1:336
Cláudio,0,0,80638,1:338
Hélio,0,0,80158,1:340
Paula,0,0,80158,1:340
Sheila,0,0,80158,1:340
Moisés,0,0,78718,1:346
Gabriel,0,0,78238,1:348
Ivanú,0,0,78238,1:348
Elias,0,0,76798,1:355
Leonel,0,0,76318,1:357
Angelo,0,0,75838,1:359
Lucas,0,0,75838,1:359
Sonia,0,0,75838,1:359
Bernardo,0,0,75358,1:362
Abel,0,0,74878,1:364
Carla,0,0,74878,1:364
Andre,0,0,73438,1:371
Bruno,0,0,72958,1:373
Rafael,0,0,72478,1:376
Rosa,0,0,72478,1:376
Luisa,0,0,71998,1:378
Vasco,0,0,70559,1:386
Artur,0,0,68639,1:397
Mateus,0,0,67199,1:405
Adelino,0,0,66239,1:411
Roberto,0,0,64799,1:420
Américo,0,0,63839,1:427
Felix,0,0,63359,1:430
Helena,0,0,62879,1:433
Nilza,0,0,62879,1:433
Rogério,0,0,62399,1:437
John,0,0,61919,1:440
Elsa,0,0,61439,1:443
Marcos,0,0,60959,1:447
Sara,0,0,59519,1:458
Eugênio,0,0,58559,1:465
Agostinho,0,0,58079,1:469
Fatima,0,0,58079,1:469
Arnaldo,0,0,57599,1:473
Jeremias,0,0,56639,1:481
Amélia,0,0,56159,1:485
Edgar,0,0,56159,1:485
Milton,0,0,56159,1:485
Tânia,0,0,55679,1:489
Marta,0,0,55199,1:494
Armindo,0,0,54719,1:498
Arsenio,0,0,54719,1:498
Geraldo,0,0,53279,1:511
Stelio,0,0,53279,1:511
Hermenegildo,0,0,52799,1:516
Leonardo,0,0,52799,1:516
Célia,0,0,52319,1:521
Antonio,0,0,51839,1:526
Xavier,0,0,51839,1:526
Horácio,0,0,51359,1:530
Joana,0,0,50879,1:535
Danilo,0,0,50399,1:541
Sílvia,0,0,50399,1:541
Teresa,0,0,49919,1:546
Zacarias,0,0,49919,1:546
Adérito,0,0,49439,1:551
Gilberto,0,0,48959,1:556
Salvador,0,0,47999,1:568
Marcia,0,0,47519,1:573
Vicente,0,0,47519,1:573
Ismael,0,0,47039,1:579
Claúdia,0,0,46079,1:591
César,0,0,46079,1:591
Paulino,0,0,46079,1:591
Adriano,0,0,45599,1:597
Cremildo,0,0,45599,1:597
Elisio,0,0,45599,1:597
Cristina,0,0,45119,1:604
