Name,Male,Female,Incidence,Frequency
Ram,92,8,5648344,1:215
Mohammed,100,0,4230997,1:287
Sunita,0,100,4065176,1:299
Sri,88,12,3691429,1:329
Anita,0,100,3501631,1:347
Santosh,80,20,3415372,1:356
Sanjay,100,0,3188335,1:381
Sunil,100,0,3048070,1:399
Rajesh,100,0,2910994,1:417
Gita,0,100,2867531,1:424
Ramesh,100,0,2758505,1:440
Ashok,100,0,2714496,1:448
Rekha,0,100,2703278,1:449
Manoj,100,0,2692760,1:451
Anil,100,0,2634591,1:461
Suresh,100,0,2633934,1:461
Vijay,100,0,2553987,1:476
Lakshmi,2,98,2545932,1:477
Mo,100,0,2488272,1:488
Abdul,100,0,2420419,1:502
Mohammad,100,0,2320861,1:523
Raju,98,2,2283163,1:532
Manju,0,100,2248857,1:540
Shanti,1,99,2134734,1:569
Vinod,100,0,2117531,1:574
Suman,15,85,2015154,1:603
Rajendra,100,0,1981905,1:613
Raj,72,28,1897032,1:640
Usha,0,100,1847832,1:657
Asha,0,100,1846348,1:658
Dinesh,100,0,1810379,1:671
Rakesh,100,0,1784228,1:681
Krishna,64,36,1752237,1:693
Mina,0,100,1748292,1:695
Kiran,27,73,1647333,1:737
Dilip,100,0,1640113,1:741
Pushpa,0,100,1628982,1:746
Ajay,100,0,1616498,1:752
Laxmi,1,99,1564213,1:777
Urmila,0,100,1553348,1:782
Mukesh,100,0,1531557,1:793
Amit,100,0,1520435,1:799
Sita,6,94,1500328,1:810
Rita,0,100,1484462,1:818
Sushila,0,100,1482480,1:819
Shankar,100,0,1478048,1:822
Mohan,100,0,1477035,1:823
Ravi,100,0,1471532,1:826
Lalita,0,100,1463874,1:830
Radha,2,98,1461294,1:831
Sima,0,100,1448655,1:839
Sangita,0,100,1448277,1:839
Savitri,0,100,1446393,1:840
Rani,0,100,1443885,1:841
Munni,0,100,1440408,1:843
Ganesh,100,0,1423955,1:853
Sumitra,0,100,1418490,1:856
Nirmala,0,100,1414975,1:859
Rina,0,100,1401616,1:867
