Name,Male,Female,Incidence,Frequency
Junior,100,0,388,1:132
John,97,3,266,1:193
David,99,1,244,1:210
Danny,98,2,211,1:243
Mary,3,97,207,1:247
Johnny,100,0,185,1:277
Joseph,100,0,180,1:285
Tony,98,2,176,1:291
Richard,99,1,174,1:294
Paul,100,0,173,1:296
Peter,99,1,170,1:301
James,99,1,165,1:310
Joe,98,2,152,1:337
Thomas,98,2,150,1:342
Randy,99,1,149,1:344
Lisa,2,98,146,1:351
Tommy,100,0,139,1:369
Maria,1,99,138,1:371
Jimmy,100,0,136,1:377
Sandy,18,82,136,1:377
Linda,1,99,133,1:385
Patrick,100,0,120,1:427
Ann,0,100,118,1:434
Ruth,0,100,115,1:445
Michael,100,0,112,1:457
Henry,100,0,111,1:462
Jenny,2,98,108,1:474
Jerry,98,2,108,1:474
Lynn,0,100,107,1:479
Martha,0,100,107,1:479
Lina,2,98,106,1:483
Robert,97,3,103,1:497
Elizabeth,2,98,101,1:507
Jason,100,0,101,1:507
Judy,2,98,101,1:507
Rose,0,100,101,1:507
Justina,2,98,96,1:534
Mack,100,0,96,1:534
Daniel,100,0,94,1:545
Jackson,98,2,93,1:551
Allen,98,2,90,1:569
George,100,0,87,1:589
Irene,0,100,85,1:603
Susan,2,98,85,1:603
Christina,0,100,84,1:610
Andy,90,10,83,1:617
Charles,100,0,83,1:617
Jack,100,0,83,1:617
Ronald,100,0,83,1:617
Carlson,98,2,82,1:625
Tina,2,98,82,1:625
Anthony,100,0,81,1:632
Christopher,100,0,79,1:648
Bill,98,2,78,1:657
Nancy,0,100,78,1:657
Romeo,98,2,77,1:665
Francis,98,2,76,1:674
Julie,2,98,75,1:683
Lucy,2,98,75,1:683
Peterson,100,0,75,1:683
Jennifer,0,100,74,1:692
Anna,0,100,73,1:702
Harry,100,0,73,1:702
William,91,9,73,1:702
Tom,100,0,72,1:712
Alice,0,100,70,1:732
Connie,2,98,70,1:732
Rina,0,100,70,1:732
Wilson,100,0,70,1:732
Bruce,100,0,69,1:742
Diana,0,100,69,1:742
Maryann,0,100,69,1:742
Ranny,98,2,69,1:742
Stanley,98,2,69,1:742
Timothy,100,0,69,1:742
Jeffery,100,0,67,1:765
Anita,0,100,66,1:776
Carol,0,100,66,1:776
Lee,98,2,65,1:788
Mike,100,0,65,1:788
Anderson,98,2,64,1:800
Barry,98,2,64,1:800
Dickson,100,0,64,1:800
Ruby,2,98,64,1:800
Joann,0,100,62,1:826
Karen,0,100,62,1:826
Andrew,97,3,61,1:840
Roland,100,0,61,1:840
Sharon,0,100,61,1:840
Terry,89,11,58,1:883
Billy,100,0,57,1:899
Moses,100,0,57,1:899
Sam,95,5,57,1:899
Samuel,97,3,57,1:899
Carlton,100,0,56,1:915
Jim,100,0,56,1:915
Mark,100,0,56,1:915
Salome,0,100,56,1:915
Thompson,100,0,56,1:915
Brenda,3,97,55,1:931
Edward,97,3,55,1:931
Mina,3,97,55,1:931
Nelson,97,3,54,1:949
Bobby,100,0,53,1:967
Harold,100,0,53,1:967
Angela,6,94,52,1:985
Benjamin,100,0,52,1:985
Fred,100,0,52,1:985
Lucky,97,3,52,1:985
Mercy,0,100,52,1:985
Ricky,97,3,52,1:985
Roselynn,0,100,52,1:985
Steve,100,0,52,1:985
Charity,3,97,51,1:1005
Donald,100,0,51,1:1005
Josephine,0,100,51,1:1005
Rosie,3,97,51,1:1005
Eddie,97,3,50,1:1025
Grace,0,100,50,1:1025
Samson,100,0,50,1:1025
Veronica,0,100,50,1:1025
Cindy,0,100,49,1:1046
Donna,0,100,49,1:1046
Joel,100,0,49,1:1046
Jonathan,100,0,49,1:1046
Phillip,100,0,49,1:1046
Betty,3,97,48,1:1067
Stephen,97,3,48,1:1067
Daisy,0,100,47,1:1090
Esther,0,100,47,1:1090
Simon,100,0,47,1:1090
Wina,0,100,47,1:1090
Alfred,100,0,46,1:1114
Bob,100,0,46,1:1114
Gloria,0,100,46,1:1114
Jina,25,75,46,1:1114
Tarry,96,4,46,1:1114
Angelina,3,97,45,1:1138
Johnson,97,3,45,1:1138
Risa,0,100,45,1:1138
Roselina,0,100,45,1:1138
Rubina,0,100,45,1:1138
Bien,89,11,44,1:1164
Cynthia,0,100,44,1:1164
Isaac,100,0,44,1:1164
Jane,0,100,44,1:1164
Ken,100,0,44,1:1164
Patricia,0,100,44,1:1164
Robinson,100,0,44,1:1164
Rosana,0,100,44,1:1164
Alee,100,0,43,1:1191
Camilla,0,100,43,1:1191
Justin,96,4,43,1:1191
Lilly,0,100,43,1:1191
Mackson,100,0,43,1:1191
Rine,4,96,43,1:1191
Robin,93,7,43,1:1191
Ronnie,97,3,43,1:1191
Walton,96,4,43,1:1191
Albert,96,4,42,1:1220
Alma,0,100,42,1:1220
Bina,0,100,42,1:1220
Cathy,0,100,42,1:1220
Melody,0,100,42,1:1220
Neil,96,4,42,1:1220
Rostina,0,100,42,1:1220
Ben,96,4,41,1:1250
Juliet,0,100,41,1:1250
Roselinda,0,100,41,1:1250
Rosemary,0,100,41,1:1250
Stevenson,100,0,41,1:1250
Jacob,100,0,40,1:1281
Margaret,0,100,40,1:1281
Nelly,0,100,40,1:1281
Regina,0,100,40,1:1281
Roseann,0,100,40,1:1281
