Name,Male,Female,Incidence,Frequency
Anne,0,100,95729,1:54
Jan,100,0,73825,1:70
Per,100,0,59571,1:86
Bjørn,100,0,51898,1:99
Inger,0,100,45666,1:112
Kjell,100,0,41788,1:123
Ole,100,0,39882,1:129
Lars,100,0,39492,1:130
Arne,100,0,37960,1:135
Svein,100,0,37008,1:139
Knut,100,0,36780,1:140
Kari,0,100,36720,1:140
Marit,0,100,34448,1:149
Hans,100,0,33273,1:154
Geir,100,0,32942,1:156
Liv,0,100,31799,1:161
Odd,100,0,31466,1:163
Tor,100,0,31055,1:165
Terje,100,0,30457,1:169
Morten,100,0,28487,1:180
John,100,0,27958,1:184
Rune,100,0,27001,1:190
Eva,0,100,26112,1:197
Trond,100,0,25323,1:203
Thomas,100,0,25034,1:205
Ann,0,100,24562,1:209
Berit,0,100,24411,1:210
Erik,100,0,24220,1:212
Randi,100,0,23876,1:215
Bjørg,0,100,23825,1:215
Ingrid,0,100,23756,1:216
Hilde,0,100,23571,1:218
Tore,100,0,23435,1:219
Astrid,0,100,23345,1:220
Solveig,0,100,23088,1:222
Marianne,0,100,22757,1:226
Tom,100,0,22634,1:227
Nina,0,100,22335,1:230
Anders,100,0,22025,1:233
Jon,100,0,21921,1:234
Bente,0,100,21693,1:237
Harald,100,0,21602,1:238
Gerd,0,100,21503,1:239
Rolf,100,0,21423,1:240
Leif,100,0,21204,1:242
Gunnar,100,0,21187,1:242
Elisabeth,0,100,20507,1:250
Kristin,0,100,20467,1:251
Olav,100,0,19945,1:257
Tone,0,100,19932,1:257
Nils,0,100,19735,1:260
Heidi,0,100,19555,1:262
Tove,0,100,19368,1:265
Linda,0,100,19077,1:269
Wenche,0,100,18519,1:277
Anita,0,100,18502,1:277
Helge,100,0,18483,1:278
Anna,0,100,18359,1:280
Else,0,100,18335,1:280
Elin,0,100,18268,1:281
Ragnhild,0,100,18024,1:285
Karin,0,100,17867,1:287
Ellen,0,100,17534,1:293
Hanne,0,100,17258,1:297
Hege,0,100,16757,1:306
Einar,100,0,16412,1:313
Aud,0,100,16333,1:314
Espen,100,0,16293,1:315
Frode,100,0,16227,1:316
Øyvind,100,0,16087,1:319
Steinar,100,0,15988,1:321
Mona,0,100,15789,1:325
Kåre,100,0,15354,1:334
Monica,0,100,15134,1:339
Stein,100,0,14755,1:348
Stian,100,0,14684,1:350
Arild,100,0,14608,1:351
Reidun,0,100,14578,1:352
Laila,0,100,14557,1:353
Turid,0,100,14542,1:353
Frank,100,0,14498,1:354
May,0,100,14392,1:357
Dag,100,0,14349,1:358
Martin,100,0,14127,1:363
Stig,100,0,14101,1:364
Kjetil,100,0,13994,1:367
Andreas,100,0,13856,1:370
Jorunn,0,100,13804,1:372
Åse,0,100,13800,1:372
Christian,100,0,13671,1:375
Ruth,0,100,13505,1:380
Sissel,0,100,13361,1:384
Karl,100,0,13280,1:386
Ivar,100,0,13208,1:389
Kristian,100,0,13103,1:392
Vidar,100,0,13054,1:393
Mette,0,100,12888,1:398
Øystein,100,0,12875,1:399
Grethe,0,100,12798,1:401
Roger,100,0,12743,1:403
Magne,100,0,12723,1:403
Maria,0,100,12695,1:404
Gunn,0,100,12664,1:405
Alf,100,0,12580,1:408
Egil,100,0,12367,1:415
Camilla,0,100,12304,1:417
Unni,0,100,12294,1:417
Johan,100,0,12271,1:418
Trine,0,100,12141,1:423
Grete,0,100,12072,1:425
Kenneth,100,0,12052,1:426
Pål,100,0,12036,1:426
Sverre,100,0,11949,1:430
Kirsten,0,100,11618,1:442
Tommy,100,0,11614,1:442
Silje,0,100,11507,1:446
Lene,0,100,11392,1:451
Line,0,100,11317,1:454
Thor,100,0,11230,1:457
Eli,100,0,11015,1:466
Roy,100,0,10924,1:470
Gro,0,100,10722,1:479
Marie,0,100,10639,1:482
Petter,100,0,10628,1:483
Finn,100,0,10605,1:484
Britt,0,100,10527,1:488
Irene,0,100,10492,1:489
Ida,0,100,10466,1:490
Robert,100,0,10406,1:493
Lise,0,100,10351,1:496
Eirik,100,0,10319,1:497
Kim,0,100,10240,1:501
Reidar,100,0,10229,1:502
Erling,100,0,10092,1:509
Jens,100,0,10058,1:510
Roar,100,0,10027,1:512
Marius,100,0,9951,1:516
Håkon,100,0,9873,1:520
Siv,0,100,9866,1:520
Kristine,0,100,9737,1:527
Asbjørn,100,0,9662,1:531
Kjersti,0,100,9633,1:533
Ola,100,0,9590,1:535
Janne,0,100,9497,1:540
Fredrik,100,0,9390,1:547
Anette,0,100,9351,1:549
Jarle,100,0,9282,1:553
Daniel,100,0,9264,1:554
Bjarne,100,0,9206,1:557
Siri,0,100,9150,1:561
Magnus,100,0,9118,1:563
Stine,0,100,8969,1:572
Linn,0,100,8879,1:578
Eivind,100,0,8846,1:580
Torbjørn,100,0,8839,1:581
Ove,100,0,8809,1:583
Cecilie,0,100,8787,1:584
Mari,0,100,8690,1:591
Arvid,100,0,8654,1:593
Karen,0,100,8495,1:604
Torill,0,100,8476,1:606
Jørgen,100,0,8440,1:608
Rita,0,100,8350,1:615
Brit,0,100,8227,1:624
Jørn,100,0,8158,1:629
Ronny,100,0,8139,1:631
Synnøve,0,100,8106,1:633
Ingeborg,0,100,8101,1:634
Lillian,0,100,8056,1:637
Vigdis,0,100,7984,1:643
Atle,100,0,7862,1:653
Bodil,0,100,7860,1:653
Henrik,100,0,7781,1:660
Jostein,100,0,7662,1:670
Håvard,100,0,7639,1:672
Lisbeth,0,100,7621,1:673
Helene,0,100,7589,1:676
Ingunn,0,100,7568,1:678
Trygve,100,0,7567,1:678
Inge,0,100,7561,1:679
Cathrine,0,100,7484,1:686
Oddvar,100,0,7462,1:688
Sigrid,0,100,7265,1:706
Lena,0,100,7138,1:719
Gunvor,0,100,7122,1:721
Signe,0,100,7105,1:722
Kai,0,100,7088,1:724
Ragnar,100,0,7088,1:724
Paul,100,0,7023,1:731
Mary,0,100,6951,1:738
Sven,100,0,6753,1:760
Aslaug,0,100,6728,1:763
Merete,0,100,6686,1:768
Henning,100,0,6591,1:779
Johnny,100,0,6565,1:782
Vibeke,0,100,6543,1:784
Arve,100,0,6465,1:794
Trude,0,100,6464,1:794
Alexander,100,0,6461,1:794
Therese,0,100,6306,1:814
Aase,0,100,6210,1:826
Margit,0,100,6089,1:843
Sigurd,100,0,5998,1:856
Kirsti,0,100,5914,1:868
Helga,0,100,5893,1:871
Vegard,100,0,5891,1:871
Gudrun,0,100,5887,1:872
Johannes,100,0,5840,1:879
Torunn,0,100,5755,1:892
Gry,0,100,5753,1:892
Peter,100,0,5718,1:898
Tonje,0,100,5700,1:900
Åge,100,0,5618,1:914
Sonja,0,100,5605,1:916
Lasse,100,0,5589,1:918
Kurt,100,0,5545,1:926
Beate,0,100,5510,1:931
Christine,0,100,5480,1:937
Jenny,0,100,5375,1:955
Toril,0,100,5368,1:956
Bjørnar,100,0,5228,1:982
Carl,100,0,5221,1:983
Øivind,100,0,5177,1:991
Ingvild,0,100,5138,1:999
Gunhild,0,100,5132,1:1000
Rigmor,0,100,5115,1:1003
Glenn,100,0,5084,1:1010
Ingebjørg,0,100,5062,1:1014
Elsa,0,100,5057,1:1015
Marte,0,100,5049,1:1017
Kristoffer,100,0,5026,1:1021
Bård,100,0,4958,1:1035
Ståle,100,0,4896,1:1048
Lill,0,100,4858,1:1056
Erlend,100,0,4839,1:1061
Solfrid,0,100,4833,1:1062
Torstein,100,0,4820,1:1065
Olaug,0,100,4819,1:1065
Birgit,0,100,4803,1:1069
Magnhild,0,100,4787,1:1072
Jonas,100,0,4764,1:1077
Roald,100,0,4752,1:1080
Arnt,100,0,4751,1:1080
David,100,0,4716,1:1088
Bernt,100,0,4657,1:1102
Sølvi,10,90,4643,1:1105
Birger,100,0,4629,1:1109
Aina,0,100,4609,1:1114
Audun,100,0,4607,1:1114
Borghild,0,100,4607,1:1114
Tina,0,100,4587,1:1119
Sigmund,100,0,4486,1:1144
Jeanette,0,100,4476,1:1147
Michael,100,0,4464,1:1150
Torgeir,100,0,4464,1:1150
Olga,0,100,4456,1:1152
Charlotte,0,100,4389,1:1169
Mats,100,0,4316,1:1189
Willy,100,0,4298,1:1194
Katrine,0,100,4268,1:1203
Andre,100,0,4255,1:1206
Renate,0,100,4220,1:1216
Agnes,0,100,4120,1:1246
Jorun,0,100,4075,1:1259
Erna,0,100,4072,1:1260
Marita,0,100,4070,1:1261
Edith,0,100,4050,1:1267
Ulf,100,0,4034,1:1272
Raymond,100,0,4028,1:1274
Tormod,100,0,4024,1:1275
Harry,100,0,3998,1:1284
Dagfinn,100,0,3956,1:1297
Arnfinn,100,0,3943,1:1302
Richard,100,0,3885,1:1321
Mariann,0,100,3873,1:1325
Christina,0,100,3869,1:1327
Jonny,32,68,3849,1:1333
Julie,0,100,3828,1:1341
Runar,100,0,3782,1:1357
Ketil,100,0,3780,1:1358
Peder,100,0,3748,1:1369
Hjørdis,0,100,3711,1:1383
Klara,0,100,3689,1:1391
Johanne,0,100,3673,1:1397
Magnar,100,0,3654,1:1405
Monika,0,100,3653,1:1405
Sindre,100,0,3593,1:1428
Even,100,0,3589,1:1430
Sigrun,0,100,3572,1:1437
Olaf,100,0,3558,1:1442
Kathrine,0,100,3534,1:1452
Evy,0,100,3506,1:1464
Åshild,0,100,3477,1:1476
Veronica,0,100,3470,1:1479
Joakim,100,0,3466,1:1481
Torhild,0,100,3456,1:1485
Inga,0,100,3450,1:1488
Kent,100,0,3435,1:1494
Lisa,0,100,3434,1:1495
Susanne,0,100,3432,1:1495
Cato,100,0,3431,1:1496
Hanna,0,100,3418,1:1502
Anja,0,100,3400,1:1510
Oddbjørn,100,0,3389,1:1514
Halvor,100,0,3381,1:1518
Anny,0,100,3373,1:1522
Tordis,0,100,3358,1:1528
Martha,0,100,3342,1:1536
Kine,8,92,3339,1:1537
Svanhild,0,100,3332,1:1540
Margrethe,0,100,3316,1:1548
Bent,100,0,3308,1:1551
Marthe,0,100,3308,1:1551
