Name,Male,Female,Incidence,Frequency
Fatima,0,0,19652,1:69
Omar,0,0,13229,1:102
Abdul,0,0,12401,1:109
Osama,0,0,11720,1:115
Nabeel,0,0,11409,1:118
Maryam,0,0,10891,1:124
Muhammad,0,0,10684,1:126
Mona,0,0,10625,1:127
Ammar,0,0,10299,1:131
Mohammad,0,0,10270,1:131
Hani,0,0,9989,1:135
Fadhel,0,0,9767,1:138
Hisham,0,0,9500,1:142
Saeed,0,0,9116,1:148
Eman,0,0,8746,1:154
Waleed,0,0,8553,1:158
Mahmoud,0,0,8257,1:163
Khaled,0,0,8169,1:165
Huda,0,0,7873,1:171
Hanan,0,0,7754,1:174
Nasser,0,0,7665,1:176
Faisal,0,0,7281,1:185
Talal,0,0,6615,1:204
Zahra,0,0,6496,1:208
Nawaf,0,0,6215,1:217
Ayman,0,0,5771,1:234
Amal,0,0,5653,1:239
Jalal,0,0,5653,1:239
Jamal,0,0,5505,1:245
Alaa,0,0,5446,1:248
Nadia,0,0,5446,1:248
Adnan,0,0,5283,1:255
Abdullah,0,0,5239,1:257
Manal,0,0,5150,1:262
Yaser,0,0,5031,1:268
Zainab,0,0,4972,1:271
Noor,0,0,4883,1:276
Fawaz,0,0,4750,1:284
Aqeel,0,0,4735,1:285
Michael,0,0,4735,1:285
Zuhair,0,0,4661,1:289
Rajesh,0,0,4587,1:294
David,0,0,4528,1:298
Bassam,0,0,4351,1:310
Paul,0,0,4232,1:319
Reem,0,0,4188,1:322
Hadi,0,0,4173,1:323
Mariam,0,0,4173,1:323
Abdulaziz,0,0,4143,1:326
Layla,0,0,4114,1:328
Tariq,0,0,3966,1:340
Raed,0,0,3877,1:348
Karim,0,0,3729,1:362
Abeer,0,0,3640,1:371
Shaima,0,0,3581,1:377
Saad,0,0,3463,1:389
Maher,0,0,3418,1:395
Yasser,0,0,3389,1:398
Nader,0,0,3359,1:402
Khalifa,0,0,3196,1:422
Khalil,0,0,3167,1:426
Majed,0,0,3167,1:426
Nada,0,0,3152,1:428
Sameer,0,0,3108,1:434
Biju,0,0,3019,1:447
James,0,0,2989,1:451
Sami,0,0,2989,1:451
Fouad,0,0,2960,1:456
Shaker,0,0,2841,1:475
Ashraf,0,0,2826,1:477
Syed,0,0,2782,1:485
Sara,0,0,2767,1:487
Hamed,0,0,2723,1:495
Pradeep,0,0,2693,1:501
Wafa,0,0,2619,1:515
Sam,0,0,2604,1:518
Steven,0,0,2604,1:518
Naser,0,0,2575,1:524
George,0,0,2530,1:533
Eyad,0,0,2516,1:536
