Name,Male,Female,Incidence,Frequency
Mary,1,99,3072,1:58
Joseph,99,1,2242,1:79
Marie,1,99,1964,1:91
John,100,0,1628,1:109
Peter,100,0,1575,1:113
Francis,99,1,1217,1:146
Michael,100,0,1182,1:150
Anthony,99,1,1172,1:152
Theresa,1,99,1058,1:168
George,99,1,886,1:201
Catherine,1,99,807,1:220
Veronica,1,99,772,1:230
Thomas,99,1,767,1:232
Elizabeth,2,98,720,1:247
Stephen,100,0,673,1:264
Andrew,99,1,656,1:271
Patrick,98,2,634,1:280
Maria,1,99,625,1:285
Paul,100,0,623,1:285
James,99,1,620,1:287
Gregory,100,0,584,1:304
David,100,0,579,1:307
Cecilia,0,100,550,1:323
Vincent,99,1,541,1:329
Josephine,1,99,528,1:337
Augustin,99,1,516,1:345
Patricia,1,99,516,1:345
Christopher,99,1,510,1:349
Juliana,0,100,508,1:350
Agatha,1,99,505,1:352
Matthew,100,0,489,1:364
Julian,99,1,488,1:364
Felix,98,2,477,1:373
Albert,100,0,465,1:382
Agnes,1,99,460,1:387
Robert,99,1,447,1:398
Cynthia,1,99,442,1:402
Lucy,1,99,430,1:414
Martha,0,100,425,1:418
Nicholas,99,1,415,1:428
Sylvester,99,1,413,1:431
Martin,99,1,406,1:438
Joan,1,99,404,1:440
Simon,99,1,403,1:441
Henry,99,1,388,1:458
Gabriel,97,3,386,1:461
Antoine,100,0,381,1:467
Charles,100,0,378,1:470
Linus,99,1,375,1:474
Bernard,99,1,364,1:489
Angela,0,100,361,1:493
Lawrence,97,3,359,1:495
Philomene,2,98,357,1:498
Victor,100,0,350,1:508
Jane,1,99,344,1:517
Bernadette,1,99,341,1:521
Margaret,0,100,338,1:526
Natasha,1,99,336,1:529
Claudia,1,99,334,1:532
Annemarie,1,99,333,1:534
William,100,0,330,1:539
Andrea,3,97,329,1:540
Sharon,0,100,327,1:544
Frances,1,99,320,1:556
Sophia,0,100,318,1:559
Anne,0,100,311,1:572
Emmanuel,99,1,308,1:577
Lisa,0,100,307,1:579
Richard,99,1,305,1:583
Cuthbert,99,1,304,1:585
Monica,0,100,304,1:585
Hilary,97,3,298,1:597
Sandra,1,99,296,1:601
Lucia,1,99,293,1:607
Jason,100,0,287,1:620
Samantha,0,100,287,1:620
Marcus,100,0,286,1:622
Timothy,100,0,283,1:628
Philip,100,0,282,1:631
Christina,1,99,278,1:640
Andre,98,2,276,1:644
Sylvia,0,100,276,1:644
Alexander,99,1,269,1:661
Paula,1,99,269,1:661
Jonathan,100,0,267,1:666
Kenneth,100,0,267,1:666
Daniel,99,1,266,1:668
Virginia,1,99,266,1:668
Francisca,0,100,265,1:671
Cornelius,100,0,264,1:674
Raymond,100,0,264,1:674
Christine,0,100,262,1:679
Claudius,99,1,262,1:679
Cyril,100,0,262,1:679
Trevor,100,0,260,1:684
Lydia,1,99,258,1:689
Sabina,1,99,256,1:695
Jacqueline,0,100,254,1:700
Curtis,99,1,246,1:723
Mervin,99,1,245,1:726
Ignatius,100,0,244,1:729
Nadia,0,100,242,1:735
Clement,99,1,241,1:738
Gilbert,99,1,240,1:741
Moses,100,0,240,1:741
Alvin,100,0,235,1:757
Winston,100,0,234,1:760
Esther,1,99,233,1:763
Titus,99,1,228,1:780
Janice,2,98,227,1:783
Cletus,98,2,225,1:790
Ian,97,3,225,1:790
Antonia,1,99,223,1:797
Barbara,0,100,222,1:801
Lucius,99,1,221,1:805
Marcella,1,99,221,1:805
Melissa,0,100,219,1:812
Miguel,98,2,218,1:816
Kervin,100,0,216,1:823
Brenda,1,99,215,1:827
Julius,99,1,215,1:827
Marcia,1,99,215,1:827
Marguerite,1,99,214,1:831
Wayne,100,0,213,1:835
Eustace,96,4,211,1:843
Helen,3,97,211,1:843
Leona,1,99,210,1:847
Linda,1,99,210,1:847
Leo,98,2,208,1:855
Denis,99,1,205,1:867
Madeleine,2,98,205,1:867
Nigel,97,3,204,1:872
Julia,1,99,203,1:876
Ronald,100,0,202,1:880
Rose,1,99,200,1:889
Diana,0,100,199,1:894
Junior,95,5,198,1:898
Leonard,99,1,198,1:898
Edward,100,0,195,1:912
Earl,99,1,194,1:917
Samuel,99,1,193,1:921
Helena,0,100,191,1:931
Mark,99,1,190,1:936
Stephanie,2,98,190,1:936
Raphael,99,1,189,1:941
Teresa,0,100,189,1:941
Rosemary,0,100,188,1:946
Tessa,0,100,187,1:951
Marvin,99,1,186,1:956
Aaron,100,0,185,1:961
Allan,100,0,185,1:961
Augustus,100,0,183,1:972
Jennifer,1,99,183,1:972
Kevin,100,0,183,1:972
Magdalene,1,99,183,1:972
Herbert,100,0,182,1:977
Felicia,0,100,180,1:988
Adrian,97,3,178,1:999
Jerome,99,1,178,1:999
Cheryl,1,99,177,1:1005
Justina,3,97,177,1:1005
Prisca,0,100,174,1:1022
Therese,0,100,172,1:1034
Irene,2,98,171,1:1040
Jacinta,1,99,171,1:1040
Benedict,87,13,169,1:1052
Maryanna,3,97,169,1:1052
Randy,99,1,169,1:1052
Terry,98,2,169,1:1052
Louis,100,0,164,1:1084
Marilyn,0,100,164,1:1084
Aloysius,99,1,163,1:1091
Ann,1,99,163,1:1091
Michelle,1,99,161,1:1104
Gertrude,0,100,160,1:1111
Julietta,0,100,160,1:1111
Martina,0,100,160,1:1111
Sheldon,100,0,159,1:1118
Benjamin,100,0,158,1:1125
Paulina,1,99,158,1:1125
Joanna,0,100,156,1:1140
Deborah,0,100,155,1:1147
Johnson,100,0,155,1:1147
Magdalena,1,99,155,1:1147
Ruth,0,100,154,1:1155
Chris,96,4,153,1:1162
Lance,100,0,153,1:1162
Veronique,2,98,153,1:1162
Anna,0,100,151,1:1178
