Name,Male,Female,Incidence,Frequency
Ali,100,0,1292308,1:27
Mohamed,100,0,1225067,1:29
Ahmed,100,0,906274,1:39
Hussein,100,0,622740,1:56
Zainab,1,99,582889,1:60
Zahra,0,100,514166,1:68
Fatima,1,99,465127,1:75
Mostafa,100,0,419811,1:83
Haidar,100,0,409349,1:86
Nour,7,93,341012,1:103
Hassan,100,0,324563,1:108
Abbas,100,0,303435,1:115
Shaimaa,1,99,263304,1:133
Iman,4,96,263285,1:133
Mariam,1,99,262874,1:133
Sarah,1,99,248072,1:141
Omar,100,0,203953,1:172
Amal,8,92,193731,1:181
Hoda,1,99,191728,1:183
Esraa,13,87,191448,1:183
Marwa,1,99,172391,1:203
Alaa,99,1,164705,1:213
Duaa,1,99,157415,1:222
Abdullah,100,0,157193,1:223
Saad,99,1,150337,1:233
Hana,4,96,149139,1:235
Nasr,52,48,146841,1:238
Karrar,100,0,141955,1:247
Sajjad,100,0,140512,1:249
Souad,1,99,139840,1:250
Bushra,3,97,139729,1:251
Saif,100,0,138489,1:253
Ibrahim,100,0,137489,1:255
Heba,1,99,137311,1:255
Jassim,100,0,132178,1:265
Hanan,2,98,131768,1:266
Ammar,100,0,128258,1:273
Khaled,97,3,125110,1:280
Huraa,1,99,123039,1:285
Laila,1,99,122778,1:285
Aya,0,100,121339,1:289
Shahad,1,99,121165,1:289
Mahmoud,100,0,119302,1:294
Ibtisam,50,50,116125,1:302
Qasim,100,0,116062,1:302
Zeina,3,97,115642,1:303
Nada,1,99,113793,1:308
Kazem,99,1,113247,1:309
Rasha,1,99,112349,1:312
Ela,4,96,111968,1:313
Wissam,99,1,110215,1:318
Yousef,100,0,109810,1:319
Asmaa,8,92,108632,1:322
Mortada,100,0,108154,1:324
Sana,1,99,107961,1:324
Mona,2,98,107748,1:325
Safa,31,69,107734,1:325
Janan,1,99,107106,1:327
Muhannad,100,0,106377,1:329
Rana,2,98,104161,1:336
Sabeeha,0,100,104161,1:336
Sajy,1,99,102780,1:341
Saadia,50,50,101066,1:346
Salima,0,100,100289,1:349
Samira,4,96,99468,1:352
Wafa,2,98,99425,1:352
Siham,0,100,94654,1:370
Ahlam,40,60,94519,1:370
Yasser,100,0,94389,1:371
Sabah,85,15,94003,1:373
Nadia,2,98,93988,1:373
Ghafran,1,99,93467,1:375
Sahar,3,97,92400,1:379
Hadeel,2,98,92376,1:379
Karim,98,2,90782,1:386
Adel,99,1,89870,1:390
Rasul,1,99,88045,1:398
Emad,100,0,86901,1:403
Haneen,2,98,86799,1:403
Eadhra,0,0,86770,1:404
Raghad,1,99,86736,1:404
Raad,100,0,85182,1:411
Waleed,100,0,85172,1:411
Fadel,99,1,85158,1:411
Nidal,3,97,85090,1:412
Karima,0,100,84235,1:416
Azhar,95,5,84057,1:417
Mahdi,100,0,83280,1:420
Adnan,98,2,82932,1:422
Amir,100,0,82493,1:424
Batoul,2,98,80001,1:438
Abeer,2,98,79789,1:439
Duha,1,99,79533,1:440
Amer,99,1,79127,1:443
Hala,1,99,78244,1:448
Hind,1,99,77935,1:449
Alia,1,99,77911,1:449
Hossam,100,0,77158,1:454
Sabreen,1,99,76052,1:460
Maha,0,100,75613,1:463
Bayda,21,79,75516,1:464
Hamid,99,1,75130,1:466
Laith,100,0,75125,1:466
Rokaya,2,98,73652,1:475
Inas,2,98,73628,1:476
Fawzia,0,100,72812,1:481
Rajaa,5,95,72701,1:482
Anwar,79,21,72049,1:486
Wassan,2,98,71716,1:488
Dia,100,0,71687,1:488
Ayat,3,97,71649,1:489
Alyah,44,56,71620,1:489
Aseel,22,78,71007,1:493
Basim,100,0,70693,1:495
Farah,1,99,69616,1:503
Iyad,99,1,69539,1:504
Salah,100,0,69495,1:504
Amira,20,80,68902,1:508
Nawal,0,100,68211,1:513
Abdel,100,0,67989,1:515
Nasreen,1,99,67743,1:517
Tabarak,3,97,67352,1:520
Hamza,100,0,67284,1:520
Firas,100,0,67202,1:521
Afrah,9,91,66589,1:526
Salam,100,0,65778,1:532
Naima,75,25,64035,1:547
Fadilah,25,75,63909,1:548
Sadiq,100,0,63687,1:550
Sondos,0,100,63538,1:551
Raed,97,3,63359,1:553
Jaafar,100,0,63002,1:556
Shatha,1,99,62929,1:556
Kawthar,2,98,61906,1:566
Naba,1,99,61587,1:569
Jabbar,100,0,61027,1:574
Badria,0,100,60906,1:575
Majed,99,1,60056,1:583
Lamia,4,96,59709,1:586
Amna,13,87,59327,1:590
Khadija,1,99,59178,1:592
Aqeel,100,0,58400,1:600
Najat,18,82,57758,1:606
Hamdieh,0,100,57613,1:608
Donia,0,100,57290,1:611
Abdel Rahman,100,0,57247,1:612
Jamila,0,100,57097,1:613
Mohsen,100,0,57073,1:614
Montazer,100,0,56793,1:617
Akhlas,100,0,56493,1:620
Faten,2,98,55890,1:627
Magda,16,84,55822,1:627
Zaman,13,87,55528,1:631
Khawla,0,100,54804,1:639
Yousry,1,99,54195,1:646
Anam,11,89,53852,1:650
Muntaha,1,99,53234,1:658
Riad,98,2,53205,1:658
Rua,1,99,52921,1:662
Tayeb,1,99,52539,1:667
Haytham,100,0,52472,1:667
Zaid,100,0,52327,1:669
Serry,1,99,52090,1:672
Abdul Karim,100,0,51883,1:675
Samir,99,1,51545,1:679
Saleh,97,3,50883,1:688
Hadi,100,0,50796,1:689
Wadad,8,92,50405,1:695
Halima,0,100,50198,1:698
Suhad,1,99,50164,1:698
Taha,99,1,49739,1:704
Odeh,91,9,49666,1:705
Rasool,99,1,49584,1:706
Hadeeth,0,100,48889,1:716
Reham,1,99,48754,1:718
Elham,7,93,48730,1:719
Tarek,97,3,48682,1:719
Hajar,1,99,48401,1:723
Manal,1,99,48242,1:726
Nagham,0,100,47774,1:733
Mohammed Haifa,100,0,47494,1:737
Sawsan,2,98,46731,1:749
Osama,100,0,46659,1:751
Iqbal,40,60,46016,1:761
Hamed,100,0,45707,1:766
Nourhalady,0,100,45703,1:766
Falah,99,1,45611,1:768
Ramia,0,100,45572,1:768
Hashem,100,0,45263,1:774
Yasmin,0,100,45196,1:775
Ashwaq,11,89,44949,1:779
Ziad,100,0,44940,1:779
Najla,4,96,44679,1:784
Hamida,0,100,44626,1:785
Hassanah,100,0,44607,1:785
Nourieh,14,86,44496,1:787
Jawad,100,0,44423,1:788
Suhaila,0,100,44331,1:790
Nourah,4,96,44196,1:792
Sajida,0,100,43964,1:797
Maysoun,7,93,43173,1:811
Khairia,0,100,42637,1:821
Ben,1,99,42405,1:826
Ruaa,2,98,42371,1:826
Salwa,3,97,42024,1:833
Thamer,96,4,41990,1:834
Dalal,2,98,41927,1:835
Hisham,100,0,41855,1:837
Marwan,100,0,41744,1:839
Kholoud,6,94,41719,1:839
Madiha,0,100,41333,1:847
Taleb,100,0,40604,1:862
Fakhry,75,25,40343,1:868
Starr,100,0,39832,1:879
Sabria,100,0,39745,1:881
Qusay,100,0,39392,1:889
Saher,77,23,39330,1:890
Khudair,100,0,39305,1:891
Shukria,0,100,39301,1:891
Ismail,100,0,39035,1:897
Salman,100,0,38977,1:898
Rabab,2,98,38543,1:909
Yassin,100,0,38287,1:915
Shaker,99,1,37640,1:930
Akram,100,0,37495,1:934
Moayed,100,0,37471,1:935
Khalil,100,0,37282,1:939
Rasab,76,24,37196,1:941
Maher,100,0,37007,1:946
Khaleda,0,100,36983,1:947
Thaer,100,0,36949,1:948
Samia,0,100,36862,1:950
Ban,2,98,36790,1:952
Hayam,3,97,36790,1:952
Jamal,100,0,36679,1:955
Nabras,11,89,36563,1:958
Essam,100,0,35960,1:974
Hayat,0,100,35945,1:974
Dalia,0,100,34921,1:1003
Salem,99,1,34786,1:1007
Qais,100,0,34748,1:1008
Nahida,0,100,34400,1:1018
Louay,98,2,34154,1:1025
Saba,10,90,34125,1:1026
Rahim,100,0,33700,1:1039
Amjad,100,0,33005,1:1061
Nihad,55,45,32816,1:1067
Taghreed,8,92,32720,1:1070
Baraa,13,87,32633,1:1073
Kazemia,0,0,32580,1:1075
Samar,0,100,32536,1:1076
Nabil,100,0,32329,1:1083
Soha,2,98,32324,1:1083
Rania,0,100,32266,1:1085
Yahya,100,0,32141,1:1090
Nours,11,89,32073,1:1092
Reem,2,98,32020,1:1094
Hatem,100,0,31909,1:1097
Sherine,1,99,31904,1:1098
Dina,0,100,31585,1:1109
Muthanna,99,1,31498,1:1112
Walaa,17,83,31339,1:1117
Sami,100,0,31160,1:1124
Zuhair,49,51,31160,1:1124
Asaad,100,0,31102,1:1126
Majid,100,0,30938,1:1132
Wajdan,2,98,30861,1:1135
Kamel,97,3,30644,1:1143
Ghany,0,100,30625,1:1143
Atheer,100,0,30277,1:1157
Rehab,5,95,30127,1:1162
Mazen,100,0,30060,1:1165
Fouad,100,0,30021,1:1166
