Name,Male,Female,Incidence,Frequency
Maria,0,100,4501465,1:14
Giuseppe,100,0,1833134,1:33
Anna,0,100,1758372,1:35
Giovanni,100,0,1208762,1:51
Antonio,100,0,1132272,1:54
Francesco,100,0,1125081,1:54
Andrea,63,37,1091025,1:56
Luigi,100,0,803045,1:76
Mario,100,0,797250,1:77
Rosa,0,100,640807,1:95
Salvatore,100,0,637759,1:96
Angela,0,100,626598,1:97
Vincenzo,100,0,603600,1:101
Roberto,100,0,602195,1:101
Paolo,100,0,593757,1:103
Giovanna,0,100,577066,1:106
Giuseppina,0,100,576675,1:106
Marco,100,0,556622,1:110
Angelo,100,0,554543,1:110
Francesca,0,100,543431,1:112
Domenico,100,0,472867,1:129
Paola,0,100,470218,1:130
Pietro,100,0,466589,1:131
Michele,100,0,461713,1:132
Lucia,0,100,458699,1:133
Franco,100,0,441539,1:138
Alessandro,100,0,409472,1:149
Carlo,100,0,409458,1:149
Stefano,100,0,394422,1:155
Laura,0,100,377698,1:162
Carmela,0,100,371448,1:164
Teresa,0,100,371384,1:164
Massimo,100,0,357068,1:171
Daniela,0,100,327800,1:186
Nicola,100,0,324001,1:188
Giorgio,100,0,316891,1:193
Bruno,100,0,309679,1:197
Rita,0,100,307409,1:199
Maurizio,100,0,302560,1:202
Caterina,0,100,294212,1:208
Elena,0,100,292229,1:209
Luciano,100,0,290640,1:210
Alberto,100,0,287782,1:212
Patrizia,0,100,285439,1:214
Luca,100,0,275298,1:222
Antonietta,0,100,274781,1:222
Pasquale,100,0,271335,1:225
Carla,0,100,268556,1:227
Mauro,100,0,260997,1:234
Sergio,100,0,257642,1:237
Fabio,100,0,250327,1:244
Antonella,0,100,249808,1:244
Claudio,100,0,240858,1:254
Giuseppa,0,100,229443,1:266
Enrico,100,0,226525,1:270
Concetta,0,100,222989,1:274
Franca,0,100,213679,1:286
Antonino,100,0,206176,1:296
Antonia,0,100,205243,1:298
Raffaele,100,0,205051,1:298
Giancarlo,100,0,204718,1:298
Silvana,0,100,200474,1:305
Alessandra,0,100,198267,1:308
Cristina,0,100,198041,1:308
Stefania,0,100,193430,1:316
Gabriella,0,100,188759,1:323
Simone,77,23,187072,1:326
Daniele,100,0,186335,1:328
Roberta,0,100,183185,1:333
Vittorio,100,0,179774,1:340
Aldo,100,0,176618,1:346
Lorenzo,100,0,176159,1:347
Renato,100,0,174339,1:350
Mária,0,0,173030,1:353
Barbara,0,100,172698,1:354
Monica,0,100,169499,1:360
Gaetano,100,0,167965,1:364
António,0,0,166577,1:367
Grazia,0,100,162610,1:376
Luisa,0,100,162446,1:376
Elisabetta,0,100,158775,1:385
Margherita,0,100,158181,1:386
Fabrizio,100,0,155162,1:394
Davide,100,0,153386,1:398
Gianfranco,100,0,151993,1:402
Luciana,0,100,151620,1:403
Filomena,0,100,149970,1:407
Marisa,0,100,148862,1:410
Vito,100,0,148644,1:411
Riccardo,100,0,144814,1:422
Matteo,100,0,143900,1:424
Silvia,0,100,142849,1:427
Vincenza,0,100,140721,1:434
Rosaria,0,100,138017,1:442
Rosanna,0,100,136146,1:449
Chiara,0,100,133910,1:456
Giuliana,0,100,133835,1:456
Marina,0,100,133750,1:457
Bruna,0,100,133407,1:458
Giacomo,100,0,132868,1:460
Filippo,100,0,130035,1:470
Gianni,100,0,127441,1:479
Gabriele,100,0,127103,1:480
Guido,100,0,125585,1:486
Elisa,0,100,125006,1:488
Adriana,0,100,123304,1:495
Giulia,0,100,121708,1:502
Graziella,0,100,118711,1:514
Umberto,100,0,116676,1:523
Domenica,0,100,116321,1:525
Tiziana,0,100,116197,1:526
Carmine,100,0,115704,1:528
Marcello,100,0,114652,1:533
Assunta,0,100,114613,1:533
Simona,0,100,114052,1:535
Luigia,0,100,113229,1:539
Enzo,100,0,112845,1:541
Carmelo,100,0,111013,1:550
Valentina,0,100,109841,1:556
Rocco,100,0,109794,1:556
Leonardo,100,0,108812,1:561
Annamaria,0,100,105235,1:580
Giuliano,100,0,105048,1:581
Gino,100,0,102970,1:593
Cinzia,0,100,102867,1:594
Piero,100,0,101743,1:600
Dario,100,0,101697,1:600
Alfredo,100,0,100621,1:607
Gianluca,100,0,98446,1:620
Claudia,0,100,98273,1:621
Giulio,100,0,98149,1:622
Renzo,100,0,97994,1:623
Emanuela,0,100,97081,1:629
Michela,0,100,96484,1:633
Adriano,100,0,96324,1:634
Sara,0,100,95874,1:637
Massimiliano,100,0,94980,1:643
Rosario,100,0,94750,1:644
Silvano,100,0,94721,1:645
Federico,100,0,93964,1:650
Gian,100,0,93788,1:651
Nadia,0,100,93421,1:654
Gennaro,100,0,92343,1:661
Liliana,0,100,90543,1:674
Cosimo,100,0,89908,1:679
Loredana,0,100,89344,1:683
Armando,100,0,88710,1:688
Emanuele,100,0,85525,1:714
Cesare,100,0,85374,1:715
Federica,0,100,83252,1:733
Tommaso,100,0,81561,1:749
Raffaella,0,100,81336,1:751
Ida,0,100,81174,1:752
Manuela,0,100,79900,1:764
Mirella,0,100,78808,1:775
Emilio,100,0,78489,1:778
Donato,100,0,78034,1:783
Sebastiano,100,0,77868,1:784
Lidia,0,100,77243,1:791
Maddalena,0,100,77106,1:792
Cláudio,0,0,76621,1:797
Lina,0,100,76569,1:797
Ciro,100,0,75847,1:805
Alfonso,100,0,75788,1:806
Sílvia,0,0,74430,1:820
Sandro,100,0,72931,1:837
Sabrina,0,100,72703,1:840
Donatella,0,100,71887,1:849
Walter,100,0,71535,1:854
Emilia,0,100,69513,1:878
Antonina,0,100,68246,1:895
Sonia,0,100,67081,1:910
Vittoria,0,100,65859,1:927
Annunziata,0,100,65693,1:930
Elio,100,0,65465,1:933
Dino,100,0,65349,1:934
Agostino,100,0,64043,1:953
Pier,100,0,63930,1:955
Danilo,100,0,63234,1:966
Angelina,0,100,62691,1:974
Sandra,0,100,61610,1:991
Nicoletta,0,100,60348,1:1012
Marta,0,100,60219,1:1014
Felice,100,0,60170,1:1015
Eleonora,0,100,59101,1:1033
Fernando,100,0,58243,1:1048
Isabella,0,100,58205,1:1049
Renata,0,100,58174,1:1050
Ugo,98,2,57296,1:1066
Corrado,100,0,57182,1:1068
Ernesto,100,0,56687,1:1077
Pierina,0,100,55722,1:1096
Clara,0,100,55308,1:1104
Rosalia,0,100,54926,1:1112
Lino,100,0,53963,1:1132
Ivana,0,100,53499,1:1141
Gerardo,100,0,53036,1:1151
Marianna,0,100,52501,1:1163
Ornella,0,100,52281,1:1168
Alessio,100,0,52122,1:1172
Silvio,100,0,52122,1:1172
Fausto,100,0,51904,1:1176
Adele,0,100,51205,1:1193
Flavio,100,0,50725,1:1204
Rosina,0,100,50542,1:1208
Iolanda,0,100,50351,1:1213
Carolina,0,100,50239,1:1215
Romano,100,0,50087,1:1219
Ferdinando,100,0,49993,1:1221
Eugenio,100,0,49464,1:1234
Enrica,0,100,49364,1:1237
Marcella,0,100,48866,1:1250
Diego,100,0,48650,1:1255
Immacolata,0,100,48448,1:1260
Annalisa,0,100,48347,1:1263
Irene,0,100,48175,1:1268
Gina,0,100,48081,1:1270
Attilio,100,0,47995,1:1272
Valeria,0,100,47955,1:1273
Mara,0,100,47846,1:1276
Marino,100,0,47589,1:1283
Agnese,0,100,47553,1:1284
Elvira,0,100,47451,1:1287
Sérgio,0,0,47129,1:1296
Luigina,0,100,46676,1:1308
Biagio,100,0,46507,1:1313
Ezio,100,0,46456,1:1314
Saverio,100,0,45170,1:1352
Piera,0,100,45161,1:1352
Ilaria,0,100,44957,1:1358
Graziano,100,0,44862,1:1361
Pasqualina,0,100,44773,1:1364
Bianca,0,100,44740,1:1365
Claúdia,0,0,43781,1:1395
Calogero,100,0,43470,1:1405
Ada,0,100,43371,1:1408
Augusto,100,0,41732,1:1463
Ettore,100,0,41668,1:1465
Simonetta,0,100,41525,1:1470
Santo,100,0,41319,1:1478
Michelina,0,100,40542,1:1506
Ignazio,100,0,40423,1:1511
Rossella,0,100,40246,1:1517
Rina,0,100,40167,1:1520
Pierluigi,100,0,39686,1:1539
Remo,100,0,39380,1:1551
Alessia,0,100,39359,1:1551
Nunzia,0,100,38833,1:1572
Italo,100,0,38472,1:1587
Rosalba,0,100,38471,1:1587
Emma,0,100,37889,1:1612
Rossana,0,100,37887,1:1612
Tiziano,100,0,37654,1:1622
Natale,100,0,37265,1:1639
Santa,0,100,36668,1:1665
Rino,100,0,36558,1:1670
Ivano,100,0,36471,1:1674
Serena,0,100,35771,1:1707
