Name,Male,Female,Incidence,Frequency
Abdullah,0,0,286296,1:25
Saeed,0,0,220317,1:32
Salem,0,0,147450,1:49
Sheikh,0,0,125623,1:57
Mohamed,0,0,90897,1:79
Ayesha,0,0,88702,1:81
Abdel,0,0,71382,1:100
Yousef,0,0,70633,1:101
Hamad,0,0,68751,1:104
Sheikha,0,0,63346,1:113
Hamdan,0,0,61936,1:115
Obaid,0,0,57057,1:125
Syed,0,0,55685,1:128
Ahmed,0,0,54557,1:131
Jassim,0,0,53581,1:133
Hussein,0,0,50313,1:142
Alia,0,0,43787,1:163
Ali,0,0,40159,1:178
Moza,0,0,39690,1:180
Khalifa,0,0,38544,1:186
Saleh,0,0,37307,1:192
Khamis,0,0,36627,1:195
Shar,0,0,35683,1:200
Nasser,0,0,35376,1:202
Suleiman,0,0,31885,1:224
Mohamad,0,0,30773,1:232
Suhail,0,0,30019,1:238
Fatima,0,0,29660,1:241
Rashid,0,0,28654,1:250
Hamid,0,0,26767,1:267
Halima,0,0,26372,1:271
Mariam,0,0,26227,1:273
Badriyah,0,0,25753,1:278
El Haq,0,0,24820,1:288
Amneh,0,0,24525,1:292
Younis,0,0,24394,1:293
Badr,0,0,22375,1:320
Khaled,0,0,22132,1:323
Fahd,0,0,22075,1:324
Abdel Rahman,0,0,21706,1:329
Khadija,0,0,20530,1:348
Thani,0,0,18906,1:378
Majed,0,0,18753,1:381
Mubarak,0,0,18675,1:383
Aminah,0,0,18363,1:389
Yasser,0,0,18171,1:394
Saif,0,0,17868,1:400
Mona,0,0,17165,1:417
Eisaa,0,0,16695,1:428
Sultan,0,0,16025,1:446
Fahim,0,0,15861,1:451
Jamila,0,0,15502,1:461
Hessa,0,0,15359,1:466
Matar,0,0,15309,1:467
Arun,0,0,14548,1:492
Salama,0,0,14484,1:494
Waratha,0,0,14022,1:510
Khalfan,0,0,13920,1:514
Amal,0,0,13362,1:535
Saud,0,0,13005,1:550
Yacoub,0,0,12812,1:558
Ghulam,0,0,12271,1:583
Samia,0,0,12241,1:584
Shaheen,0,0,12226,1:585
Abdul Aziz,0,0,12192,1:587
Dr,0,0,12177,1:587
Zaid,0,0,12109,1:591
Bashir,0,0,11682,1:612
Salim,0,0,11653,1:614
Amjad,0,0,11642,1:614
Ayman,0,0,11523,1:621
Asmaa,0,0,11260,1:635
Salma,0,0,10966,1:652
Laila,0,0,10954,1:653
Mansour,0,0,10530,1:679
Marwan,0,0,10494,1:682
Ravi,0,0,10380,1:689
Musabeh,0,0,10334,1:692
Nour,0,0,10273,1:696
Ibrahim,0,0,9966,1:718
Kamal,0,0,9954,1:719
Talal,0,0,9820,1:728
Afra,0,0,9785,1:731
Sayed,0,0,9613,1:744
Biju,0,0,9501,1:753
Pradeep,0,0,9381,1:762
Hassan,0,0,9037,1:791
Hoda,0,0,8765,1:816
Iman,0,0,8608,1:831
Muslim,0,0,8497,1:842
Omar,0,0,8395,1:852
Saad,0,0,8205,1:872
Aref,0,0,8197,1:873
Eid,0,0,7963,1:898
Sherif,0,0,7886,1:907
Alniyaba,0,0,7800,1:917
Praveen,0,0,7781,1:919
Rak,0,0,7763,1:921
Ashraf,0,0,7616,1:939
El Sayed,0,0,7559,1:946
