Name,Male,Female,Incidence,Frequency
Janis,100,0,75911,1:27
Anna,0,100,34094,1:59
Aleksandrs,100,0,33969,1:59
Valentina,0,100,33865,1:60
Vladimirs,100,0,31020,1:65
Marija,0,100,28417,1:71
Nikolajs,100,0,23662,1:85
Juris,100,0,23345,1:86
Tatjana,0,100,22246,1:91
Viktors,100,0,22032,1:91
Ludmila,0,100,20260,1:99
Olga,0,100,19708,1:102
Andris,100,0,18455,1:109
Peteris,100,0,17942,1:112
Nina,0,100,17933,1:112
Galina,0,100,17199,1:117
Ivans,100,0,17163,1:117
Jelena,0,100,16905,1:119
Sergejs,100,0,16248,1:124
Svetlana,0,100,15990,1:126
Irina,0,100,15538,1:130
Anatolijs,100,0,15066,1:134
Lidija,0,100,14882,1:135
Aivars,100,0,13523,1:149
Vera,0,100,13504,1:149
Natalija,0,100,13168,1:153
Jurijs,100,0,12999,1:155
Andrejs,100,0,12809,1:157
Tamara,0,100,12511,1:161
Mihails,100,0,12362,1:163
Edgars,100,0,12011,1:168
Nadezda,0,100,11988,1:168
Antonina,0,100,11339,1:178
Aina,0,100,11287,1:179
Velta,0,100,11284,1:179
Valerijs,100,0,10905,1:185
Vasilijs,100,0,10898,1:185
Anita,0,100,10739,1:188
Zinaida,0,100,10631,1:190
Gunars,100,0,10630,1:190
Inara,0,100,10485,1:192
Irena,0,100,10456,1:193
Valdis,100,0,10100,1:200
Igors,100,0,9798,1:206
Inese,0,100,9646,1:209
Maris,100,0,9586,1:210
Karlis,100,0,9538,1:211
Vija,0,100,9511,1:212
Rita,0,100,9376,1:215
Imants,100,0,9332,1:216
Biruta,0,100,9190,1:219
Jevgenijs,100,0,9111,1:221
Ausma,0,100,9064,1:222
Arturs,100,0,8924,1:226
Ruta,0,100,8755,1:230
Aleksejs,100,0,8527,1:236
Inta,0,100,8161,1:247
Larisa,0,100,8108,1:249
Ivars,100,0,8076,1:250
Skaidrite,0,100,7997,1:252
Maija,0,100,7949,1:254
Lubova,0,100,7803,1:258
Dzidra,0,100,7762,1:260
Antons,100,0,7758,1:260
Aleksandra,0,100,7723,1:261
Dzintra,0,100,7675,1:263
Janina,0,100,7577,1:266
Uldis,100,0,7561,1:267
Aija,0,100,7478,1:270
Gunta,0,100,7337,1:275
Stanislavs,100,0,7296,1:276
Jevgenija,0,100,7273,1:277
Regina,0,100,7258,1:278
Inga,0,100,7161,1:281
Arvids,100,0,7150,1:282
Mirdza,0,100,7093,1:284
