Name,Male,Female,Incidence,Frequency
John,100,0,736755,1:56
Joseph,99,1,495519,1:83
Moses,99,1,493987,1:83
Robert,99,1,423499,1:97
Rose,0,100,418570,1:98
Charles,99,1,415903,1:98
Grace,5,95,409172,1:100
Mary,0,100,390693,1:105
James,99,1,379407,1:108
David,99,1,376976,1:109
Richard,100,0,367218,1:112
Sarah,0,100,367076,1:112
Christine,0,100,362250,1:113
Patrick,100,0,356457,1:115
Florence,0,100,353124,1:116
Annet,0,100,345334,1:119
Betty,0,100,323130,1:127
Peter,100,0,319016,1:128
Margret,0,100,306473,1:134
Emmanuel,99,1,303831,1:135
Francis,99,1,296227,1:138
Godfrey,99,1,291023,1:141
Jane,0,100,282396,1:145
Fred,99,1,279346,1:147
Agnes,0,100,276000,1:148
Stephen,99,1,271436,1:151
Scovia,0,100,266166,1:154
Ronald,99,1,266139,1:154
Harriet,0,100,261558,1:157
Alex,99,1,250742,1:163
Joyce,0,100,250506,1:163
Paul,99,1,248933,1:165
Julius,99,1,246780,1:166
Samuel,99,1,242540,1:169
George,100,0,232444,1:176
Simon,99,1,225320,1:182
Justine,15,85,214440,1:191
Beatrice,0,100,212805,1:192
Alice,0,100,209591,1:195
Juliet,0,100,205548,1:199
Esther,0,100,204478,1:200
Denis,99,1,175476,1:233
Hellen,0,100,175397,1:234
Geofrey,99,1,165454,1:248
Irene,0,100,163647,1:250
Edward,99,1,152621,1:268
Maria,0,100,152130,1:269
Ruth,0,100,149219,1:274
Stella,0,100,148785,1:275
Jackline,0,100,148610,1:276
Anna,0,100,148207,1:276
Isaac,99,1,147078,1:278
Micheal,99,1,143873,1:285
Josephine,0,100,142913,1:287
William,99,1,141944,1:289
Janet,0,100,140831,1:291
Sylivia,0,100,138598,1:296
Daniel,100,0,138532,1:296
Susan,1,99,134530,1:304
Sam,100,0,133034,1:308
Vicent,99,1,131456,1:312
Lydia,0,100,130663,1:313
Christopher,99,1,128572,1:319
Wilson,100,0,127747,1:321
Jesca,0,100,125343,1:327
Bosco,100,0,123303,1:332
Jackson,99,1,120421,1:340
Henry,100,0,119849,1:342
Aisha,0,100,118715,1:345
Lawrence,99,1,114272,1:358
Judith,0,100,112267,1:365
Andrew,100,0,110733,1:370
Steven,99,1,109361,1:375
Mariam,0,100,108947,1:376
Alfred,100,0,104973,1:390
Martin,99,1,102733,1:399
Prossy,0,100,99380,1:412
Catherine,0,100,98900,1:414
Benard,99,1,98259,1:417
Oliver,1,99,96912,1:423
Elizabeth,0,100,96034,1:426
Michael,100,0,95521,1:429
Ivan,99,1,93956,1:436
Teddy,0,100,93847,1:436
Gerald,99,1,93386,1:439
Innocent,94,6,92798,1:441
Monica,0,100,92452,1:443
Jimmy,100,0,88092,1:465
Immaculate,0,100,88015,1:465
Fatuma,0,100,87878,1:466
Vincent,99,1,86906,1:471
Caroline,0,100,86546,1:473
Rosemary,0,100,83891,1:488
Musa,98,2,83435,1:491
Lucy,0,100,83157,1:493
Allen,1,99,82752,1:495
Eunice,0,100,80936,1:506
Doreen,0,100,80919,1:506
Brenda,0,100,80236,1:510
Rogers,99,1,79222,1:517
Suzan,0,100,79050,1:518
Robinah,0,100,77431,1:529
Geoffrey,100,0,76976,1:532
Magret,0,100,76110,1:538
Tom,100,0,75661,1:541
Gloria,0,100,74416,1:550
Brian,99,1,72997,1:561
Joan,1,99,72492,1:565
Rebecca,0,100,72489,1:565
Frank,98,2,71151,1:576
Regina,0,100,70328,1:582
Tonny,99,1,69913,1:586
Molly,0,100,69061,1:593
Edith,0,100,68702,1:596
Sharon,0,100,68256,1:600
Amos,99,1,68107,1:601
Ibrahim,98,2,65487,1:625
Evaline,0,100,64944,1:631
Nelson,100,0,64479,1:635
Aidah,0,100,63075,1:649
Jennifer,0,100,61050,1:671
Joel,99,1,60301,1:679
Anthony,99,1,59465,1:689
Jenifer,0,100,58449,1:701
Teopista,0,100,57893,1:707
Amina,0,100,57748,1:709
Nicholas,99,1,56765,1:722
Joy,1,99,56626,1:723
Norah,0,100,56066,1:731
Juma,97,3,55967,1:732
Johnson,99,1,55534,1:738
Ali,97,3,54947,1:745
Denish,100,0,54266,1:755
Thomas,100,0,53869,1:760
Lilian,0,100,53688,1:763
Lillian,0,100,52225,1:784
Rehema,1,99,51690,1:792
Peace,1,99,51493,1:795
Joshua,99,1,50640,1:809
Benon,99,1,50582,1:810
Hassan,98,2,50582,1:810
Winnie,0,100,49523,1:827
Moreen,0,100,49226,1:832
Agness,0,100,48789,1:839
Angella,2,98,48655,1:842
Milly,0,100,48331,1:847
