Name,Male,Female,Incidence,Frequency
Maria,0,100,3493380,1:14
Jose,100,0,2265456,1:21
Luis,100,0,1604182,1:30
Luz,0,100,1374096,1:35
Ana,0,100,980865,1:49
Carlos,100,0,847053,1:56
Juan,100,0,679091,1:70
Jorge,100,0,634377,1:75
Martha,0,100,489662,1:98
Sandra,0,100,466241,1:102
Gloria,0,100,447481,1:107
Blanca,0,100,431662,1:111
Rosa,0,100,418144,1:114
Carmen,0,100,408870,1:117
Pedro,100,0,358255,1:133
Jesus,100,0,345800,1:138
Jhon,100,0,322347,1:148
Diana,0,100,311770,1:153
Oscar,100,0,309811,1:154
Manuel,100,0,307720,1:155
Claudia,0,100,304887,1:157
Jaime,100,0,272714,1:175
Hector,100,0,267884,1:178
Miguel,100,0,264488,1:181
Olga,0,100,253596,1:188
Jairo,100,0,252208,1:189
Julio,100,0,250638,1:191
Victor,100,0,237132,1:201
Rafael,100,0,218906,1:218
Alba,0,100,215095,1:222
Flor,0,100,213317,1:224
Alvaro,100,0,209174,1:228
Francisco,100,0,208611,1:229
Javier,100,0,197603,1:242
Gustavo,100,0,177422,1:269
William,100,0,175098,1:273
Wilson,100,0,172856,1:276
Edgar,100,0,170748,1:280
John,100,0,170567,1:280
Nelson,100,0,165210,1:289
Orlando,100,0,160508,1:298
Cesar,100,0,159988,1:299
Diego,100,0,156994,1:304
Nancy,0,100,154564,1:309
Alexander,100,0,149996,1:319
Fernando,100,0,149697,1:319
Adriana,0,100,147281,1:324
Guillermo,100,0,145774,1:328
Liliana,0,100,141087,1:339
Rosalba,0,100,139815,1:342
Marco,100,0,138397,1:345
Dora,0,100,134560,1:355
Omar,100,0,130408,1:366
Ricardo,100,0,129402,1:369
Angel,100,0,127394,1:375
Mario,100,0,125991,1:379
Beatriz,0,100,125512,1:381
Gladys,0,100,124579,1:384
Angela,0,100,122436,1:390
Andres,100,0,122371,1:390
Aura,0,100,121733,1:392
Pablo,100,0,121155,1:394
Yolanda,0,100,121039,1:395
German,100,0,120987,1:395
Edwin,100,0,119168,1:401
Margarita,0,100,118219,1:404
Fabio,100,0,117805,1:406
Hernando,100,0,117461,1:407
Antonio,100,0,117439,1:407
Eduardo,100,0,114760,1:416
Henry,100,0,111986,1:427
Elizabeth,0,100,111788,1:427
Alberto,100,0,110437,1:433
Nubia,0,100,109293,1:437
Doris,0,100,108643,1:440
Monica,0,100,107616,1:444
Gabriel,100,0,106713,1:448
Ruben,100,0,106044,1:451
Marta,0,100,105475,1:453
Hernan,100,0,104266,1:458
Teresa,0,100,102115,1:468
Clara,0,100,101711,1:470
Fredy,100,0,101090,1:473
Daniel,100,0,99167,1:482
Isabel,0,100,99061,1:482
Mariela,0,100,96796,1:494
Alfonso,100,0,96767,1:494
Amparo,0,100,94968,1:503
Hugo,100,0,94254,1:507
Raul,100,0,94088,1:508
Roberto,100,0,92865,1:514
Mercedes,0,100,91442,1:523
Leonardo,100,0,89776,1:532
Humberto,100,0,89669,1:533
Mauricio,100,0,86326,1:553
Rodrigo,100,0,86239,1:554
Sonia,0,100,85229,1:561
Nelly,0,100,85150,1:561
Gilberto,100,0,82714,1:578
Ivan,100,0,81228,1:588
Cecilia,0,100,80526,1:593
Segundo,100,0,79299,1:603
Gerardo,100,0,78615,1:608
Ruth,0,100,78473,1:609
Lina,0,100,78361,1:610
Mary,0,100,76765,1:622
Ramon,100,0,74598,1:640
David,100,0,73790,1:647
Fanny,0,100,73664,1:649
