Name,Male,Female,Incidence,Frequency
Maria,0,100,5842,1:61
Jose,100,0,5026,1:70
Juan,100,0,2209,1:160
Carlos,100,0,2202,1:161
Luis,100,0,2037,1:174
Francisco,100,0,2018,1:176
David,100,0,1834,1:193
Pedro,100,0,1749,1:203
Victor,100,0,1548,1:229
Oscar,100,0,1388,1:255
Rosa,0,100,1371,1:258
William,100,0,1318,1:269
Ana,0,100,1245,1:285
John,100,0,1219,1:291
Jorge,100,0,1186,1:299
Miguel,100,0,1168,1:303
Daniel,100,0,1147,1:309
Michael,100,0,1112,1:319
George,100,0,1082,1:327
Gloria,0,100,1076,1:329
Sandra,0,100,1057,1:335
Patricia,0,100,1041,1:340
Manuel,100,0,1027,1:345
Robert,100,0,981,1:361
Irma,0,100,933,1:380
Roberto,100,0,933,1:380
Orlando,100,0,917,1:386
Charles,100,0,913,1:388
Francisca,0,100,911,1:389
Henry,100,0,850,1:417
Santiago,100,0,845,1:419
Pablo,100,0,841,1:421
Hector,100,0,836,1:424
Karen,0,100,832,1:426
Yolanda,0,100,826,1:429
Mark,100,0,820,1:432
Anthony,100,0,815,1:435
Victoria,0,100,803,1:441
James,100,0,796,1:445
Thomas,100,0,771,1:460
Gilbert,100,0,770,1:460
Kevin,100,0,763,1:464
Teresita,0,100,762,1:465
Joseph,100,0,760,1:466
Petrona,0,100,752,1:471
Antonio,100,0,749,1:473
Santos,84,16,744,1:476
Martha,0,100,739,1:479
Samuel,100,0,733,1:483
Blanca,0,100,725,1:489
Juana,0,100,722,1:491
Julio,100,0,712,1:498
Peter,100,0,704,1:503
Olga,0,100,700,1:506
Mario,100,0,698,1:508
Sonia,0,100,697,1:508
Norma,0,100,696,1:509
Richard,100,0,692,1:512
Anna,0,100,667,1:531
Veronica,0,100,664,1:534
Elizabeth,0,100,647,1:548
Rosita,0,100,642,1:552
Ricardo,100,0,635,1:558
Brenda,0,100,631,1:562
Kimberly,0,100,622,1:570
Vilma,0,100,622,1:570
Felipe,100,0,617,1:574
Jesus,70,30,617,1:574
Diana,0,100,614,1:577
Albert,100,0,604,1:587
Francis,100,0,601,1:590
Guadalupe,0,100,594,1:596
Margarita,0,100,594,1:596
Alberto,100,0,591,1:600
Vanessa,0,100,588,1:603
Sharon,0,100,587,1:604
Edwin,100,0,585,1:606
Brian,100,0,573,1:618
Wayne,100,0,572,1:619
Mary,0,100,563,1:629
Dennis,100,0,562,1:630
Martin,100,0,559,1:634
Frank,100,0,552,1:642
Juanita,0,100,547,1:648
Ruth,0,100,546,1:649
Rafael,100,0,545,1:650
Paul,100,0,543,1:653
Ismael,100,0,542,1:654
Eric,100,0,540,1:656
Raymond,100,0,539,1:657
Nelson,100,0,537,1:660
Carmen,0,100,534,1:664
Domingo,100,0,529,1:670
Edward,100,0,528,1:671
Edgar,100,0,527,1:672
Teresa,0,100,525,1:675
Jason,100,0,522,1:679
Jaime,100,0,515,1:688
Sylvia,0,100,515,1:688
Paula,0,100,514,1:689
Barbara,0,100,513,1:691
Ernesto,100,0,512,1:692
Enrique,100,0,509,1:696
Virginia,0,100,508,1:697
Fernando,100,0,507,1:699
Felix,100,0,502,1:706
Carla,0,100,500,1:709
Isabel,0,100,500,1:709
Angel,88,12,497,1:713
Ian,100,0,496,1:714
Stephanie,0,100,496,1:714
Walter,100,0,491,1:722
Lucia,0,100,486,1:729
Julia,0,100,477,1:743
Norman,100,0,474,1:747
Yvonne,0,100,473,1:749
Omar,0,100,472,1:751
Beverly,0,100,468,1:757
Claudia,0,100,467,1:759
Marcos,100,0,465,1:762
Alma,0,100,464,1:764
Lisa,0,100,464,1:764
Ramon,100,0,463,1:765
Herman,100,0,462,1:767
Andrea,0,100,461,1:769
Vicente,100,0,458,1:774
Marvin,100,0,456,1:777
Elvira,0,100,455,1:779
Raul,100,0,454,1:780
Julian,49,51,451,1:786
Marlon,100,0,451,1:786
Miriam,0,100,451,1:786
Roy,100,0,451,1:786
Philip,100,0,450,1:787
Stephen,100,0,449,1:789
Dolores,0,100,448,1:791
Tanya,0,100,447,1:793
Alfonso,100,0,445,1:796
Javier,100,0,444,1:798
Wendy,0,100,442,1:802
Benjamin,100,0,437,1:811
Iris,0,100,437,1:811
Glenda,0,100,434,1:816
Winston,100,0,432,1:820
Elena,0,100,430,1:824
Leticia,0,100,430,1:824
Sergio,100,0,429,1:826
Alexander,100,0,428,1:828
Cecilia,0,100,426,1:832
Cesar,100,0,424,1:836
Michelle,0,100,424,1:836
Laura,0,100,422,1:840
Alfredo,100,0,420,1:844
Gregorio,100,0,420,1:844
Gabriel,100,0,417,1:850
Elsa,0,100,415,1:854
Marta,0,100,415,1:854
Anita,0,100,408,1:868
Yvette,0,100,406,1:873
Lloyd,100,0,405,1:875
Ruben,100,0,404,1:877
Cindy,0,100,403,1:879
Dominga,0,100,403,1:879
Noemi,0,100,402,1:881
Alejandro,100,0,400,1:886
Denise,0,100,400,1:886
Rene,100,0,400,1:886
Ivan,100,0,399,1:888
Leonardo,100,0,399,1:888
Olivia,0,100,399,1:888
Kenrick,100,0,398,1:890
Melissa,0,100,398,1:890
Sarita,0,100,397,1:892
Israel,100,0,396,1:895
Patrick,100,0,396,1:895
Angela,0,100,395,1:897
Lydia,0,100,395,1:897
Armando,100,0,391,1:906
Glenford,100,0,390,1:908
Alicia,0,100,386,1:918
Bernard,100,0,384,1:923
Rudolph,100,0,384,1:923
Natalie,0,100,382,1:928
Edwardo,100,0,380,1:932
Gladys,0,100,378,1:937
Adrian,100,0,376,1:942
Candelaria,0,100,375,1:945
Elvis,100,0,375,1:945
Andrew,100,0,373,1:950
Zoila,0,100,369,1:960
Linda,0,100,367,1:965
Ingrid,0,100,364,1:973
Jennifer,0,100,362,1:979
Elmer,100,0,360,1:984
Marie,0,100,360,1:984
Ofelia,0,100,360,1:984
Hugo,100,0,357,1:992
Concepciona,0,100,353,1:1004
