Name,Male,Female,Incidence,Frequency
Yosef,99,1,101456,1:83
David,98,2,91735,1:92
Moshe,100,0,84738,1:99
Avraham,99,1,78221,1:107
Yaakv,99,1,78203,1:107
Rachel,0,100,75148,1:112
Muhammad,100,0,73249,1:115
Isaac,100,0,70282,1:120
Ester,0,100,68260,1:123
Sarah,0,100,67821,1:124
Miriam,0,100,66186,1:127
Miykhael,99,1,55166,1:152
Daniyel,83,17,53721,1:156
Chanah,1,99,50360,1:167
Haim,100,0,47637,1:176
Shlomo,100,0,42135,1:199
Aleksander,99,1,42113,1:200
Rebecca,0,100,41367,1:203
Miykhal,1,99,37730,1:223
Ahmad,100,0,36434,1:231
Samuel,100,0,36397,1:231
Yael,1,99,34924,1:241
Eliyahu,99,1,34321,1:245
Yisrael,99,1,33787,1:249
Meiyr,99,1,33193,1:253
Leah,0,100,33061,1:254
Mardkhay,99,1,32702,1:257
Tal,51,49,32426,1:259
Shimon,99,1,31766,1:265
Shoshanah,0,100,30246,1:278
Yhudah,99,1,29729,1:283
Adiy,25,75,29716,1:283
Tamar,8,92,29320,1:287
Rut,0,100,26094,1:322
Liyor,72,28,26040,1:323
Shay,86,14,25806,1:326
Uriy,93,7,25641,1:328
Chayah,0,100,25308,1:332
Omer,92,8,24692,1:340
Yuval,67,33,24622,1:341
Amiyr,100,0,24166,1:348
Roy,100,0,24018,1:350
Anah,0,100,23816,1:353
Yhudiyt,0,100,23673,1:355
Amiyt,68,32,22821,1:368
Mahmood,100,0,21210,1:396
Raphael,100,0,21073,1:399
Noam,68,32,20975,1:401
Guy,98,2,20941,1:401
Yelena,0,100,20899,1:402
Irina,0,100,20816,1:404
Binyamiyn,99,1,20617,1:408
Tzviy,99,1,20540,1:409
Sharon,34,66,20374,1:412
Eyal,99,1,20086,1:418
Or,64,36,19937,1:421
Malkah,0,100,19724,1:426
Noah,10,90,19526,1:430
Abed,100,0,19312,1:435
Shalom,99,1,19115,1:440
Boris,100,0,19057,1:441
Aryeh,99,1,18894,1:445
Eden,19,81,18830,1:446
Vladimir,100,0,18612,1:451
Gal,58,42,18519,1:454
Karen,1,99,18014,1:466
Anat,0,100,18000,1:467
Deborah,0,100,17949,1:468
Iylanah,0,100,17843,1:471
Hen,31,69,17799,1:472
Shahar,62,38,17740,1:474
Asaf,100,0,17619,1:477
Mayah,0,100,17609,1:477
Niyr,98,2,17467,1:481
Eleh,0,100,17319,1:485
Meriy,5,95,17279,1:486
Fatma,0,100,17248,1:487
Iytay,100,0,17201,1:489
Alon,100,0,17102,1:491
Tomer,97,3,17008,1:494
Rony,43,57,16978,1:495
Tatiana,0,100,16963,1:495
Mazal,0,100,16916,1:497
Ariyel,87,13,16400,1:512
Olga,0,100,16306,1:515
Eliy,98,2,16135,1:521
Hilah,0,100,16122,1:521
Zipora,0,100,16020,1:525
Yonatan,100,0,15966,1:526
Yafeh,3,97,15873,1:529
Elay,98,2,15807,1:532
Diynah,0,100,15787,1:532
Shiyrah,0,100,15696,1:535
Natalia,0,100,15671,1:536
Sheniy,2,98,15551,1:540
Iylan,99,1,15548,1:540
Menachem,100,0,15489,1:543
Svetlana,0,100,15361,1:547
Ben,99,1,15359,1:547
Ibrahim,99,1,15010,1:560
Rinah,3,97,14905,1:564
Reuben,98,2,14795,1:568
Nisim,100,0,14793,1:568
Aharn,98,2,14668,1:573
Yaiyr,100,0,14645,1:574
Oren,92,8,14583,1:576
Danah,0,100,14421,1:583
Simchah,25,75,14325,1:587
Ron,91,9,14323,1:587
Efrat,0,100,14314,1:587
Oriyt,0,100,14284,1:588
Mohammed,100,0,14240,1:590
Idan,97,3,14218,1:591
Shulamiyt,0,100,13843,1:607
Naamiy,0,100,13595,1:618
Ntanel,99,1,13575,1:619
Aliyz,0,100,13521,1:621
Ronit,0,100,13496,1:623
Orly,0,100,13484,1:623
Sophia,0,100,13474,1:624
Rotem,30,70,13449,1:625
Igor,100,0,13354,1:629
Havah,0,100,13353,1:629
Ronen,82,18,13343,1:630
Ophir,74,26,13340,1:630
Dan,99,1,13332,1:630
Mariynah,0,100,13278,1:633
Dalyah,0,100,13203,1:636
Yaniyv,100,0,13103,1:641
Ido,100,0,12939,1:649
Bat,0,100,12878,1:653
Aharon,100,0,12851,1:654
Liyat,0,100,12726,1:660
Pniynah,0,100,12609,1:666
Hadar,19,81,12583,1:668
Giyl,89,11,12487,1:673
Natalie,0,100,12484,1:673
Gabriel,98,2,12404,1:677
Leonid,100,0,12278,1:684
Evgeny,99,1,12201,1:689
Rozeh,0,100,12197,1:689
Matan,98,2,12173,1:690
Elad,100,0,12046,1:698
Yehonatan,100,0,12039,1:698
Shiyr,4,96,12000,1:700
Moran,12,88,11960,1:703
Dmitry,100,0,11951,1:703
Naamah,1,99,11916,1:705
Ber,52,48,11902,1:706
Eliazer,100,0,11883,1:707
Sergei,99,1,11775,1:714
Yehoshua,100,0,11649,1:721
Mor,25,75,11413,1:736
Eitan,100,0,11376,1:739
Aviy,99,1,11354,1:740
Natan,99,1,11320,1:742
Viktor,100,0,11209,1:750
Meirav,0,100,11114,1:756
Yury,100,0,11112,1:756
Tova,0,100,11072,1:759
Asher,99,1,11065,1:759
Galina,0,100,11065,1:759
Liron,34,66,11008,1:763
Barukh,96,4,10951,1:767
Iyriys,0,100,10920,1:769
Meital,0,100,10837,1:775
Yuliya,0,100,10798,1:778
Galiyt,0,100,10784,1:779
Yoav,100,0,10719,1:784
Ephraim,100,0,10687,1:786
Viyktoryah,0,100,10601,1:793
Zehavah,0,100,10459,1:803
Batyah,0,100,10443,1:805
Nadav,100,0,10406,1:808
Halad,100,0,10370,1:810
Amriy,99,1,10345,1:812
Ayelet,0,100,10275,1:818
Liymor,0,100,10184,1:825
Pinchas,99,1,10173,1:826
Brakhah,0,100,10158,1:827
Doron,95,5,10117,1:831
Eran,100,0,10040,1:837
Siyvan,5,95,10012,1:839
Yaron,97,3,9885,1:850
Belah,3,97,9819,1:856
Amal,7,93,9780,1:859
Mark,100,0,9739,1:863
Saul,100,0,9731,1:864
Sarit,0,100,9700,1:866
Sapiyr,4,96,9678,1:868
Aviyv,79,21,9633,1:872
Hadas,1,99,9625,1:873
