Name,Male,Female,Incidence,Frequency
Timur,99,1,434215,1:71
Rustam,100,0,409838,1:75
Tatiyana,0,100,328597,1:94
Yelyena,0,100,320795,1:96
Madina,1,99,318271,1:97
Alisher,100,0,309169,1:100
Svyetlana,0,100,285375,1:108
Aziz,99,1,279009,1:110
Oliga,0,100,278097,1:111
Sherzod,100,0,219892,1:140
Anvar,100,0,214885,1:143
Dilshod,99,1,214400,1:144
Sardor,100,0,213934,1:144
Valyentina,0,100,210072,1:147
Nargiza,0,100,203823,1:151
Akmal,99,1,199689,1:154
Shukhrat,100,0,193012,1:160
Alyeksandr,99,1,192915,1:160
Ulugbek,100,0,189073,1:163
Ravshan,98,2,163124,1:189
Umid,100,0,155497,1:198
Nadyejda,0,100,150198,1:205
Syergyei,100,0,144492,1:213
Irina,0,100,143561,1:214
Azamat,99,1,137117,1:225
Otabek,100,0,137020,1:225
Shavkat,98,2,136341,1:226
Nigina,0,100,133624,1:230
Lyubovi,0,100,131237,1:235
Bekzod,99,1,128539,1:240
Oybek,100,0,120077,1:256
Nigora,0,100,119126,1:258
Bobur,98,2,117884,1:261
Elena,0,100,114721,1:268
Zafar,99,1,113964,1:270
Firuza,0,100,113925,1:270
Farrukh,100,0,109577,1:281
Nodir,99,1,107423,1:287
Vladimir,100,0,105735,1:291
Rano,1,99,101504,1:303
Umida,1,99,99272,1:310
Shakhnoza,0,100,97661,1:315
Zarina,1,99,97195,1:317
Dilya,1,99,95119,1:324
Muzaffar,100,0,92770,1:332
Sergey,99,1,92460,1:333
Vyera,1,99,91897,1:335
Azizbek,100,0,90752,1:339
Sanjar,100,0,90267,1:341
Farkhod,99,1,90208,1:341
Bakhodir,99,1,89180,1:345
Sabina,0,100,88792,1:347
Davron,100,0,87549,1:352
Natalya,0,100,87433,1:352
Olga,1,99,87200,1:353
Lyudmila,0,100,86560,1:356
Dinara,0,100,86152,1:357
Tatyana,0,100,83765,1:368
Jasur,99,1,82620,1:373
Jamshid,99,1,81067,1:380
Nasiba,0,100,80931,1:380
Erkin,100,0,80679,1:382
Ilkhom,100,0,80660,1:382
Aleksandr,100,0,79709,1:386
Feruza,0,100,79068,1:389
Yurii,100,0,78466,1:392
Nodira,0,100,78214,1:394
Guzal,1,99,76836,1:401
Nilufar,0,100,76759,1:401
Dilmurod,100,0,76002,1:405
Firdavs,98,2,75943,1:405
Abror,99,1,75827,1:406
Akbar,100,0,75788,1:406
Andryei,100,0,75730,1:407
Ruslan,100,0,75109,1:410
Fyeruza,0,100,75089,1:410
Svetlana,0,100,74158,1:415
Sarvar,99,1,74041,1:416
Galina,0,100,73653,1:418
Zukhra,0,100,73071,1:421
Dilfuza,0,100,72974,1:422
Dmitriy,99,1,72295,1:426
Mukhabbat,1,99,70179,1:439
Zamira,0,100,70102,1:439
