Name,Male,Female,Incidence,Frequency
Hajah,1,99,56905,1:7
Haji,100,0,41790,1:10
Dayang,1,99,19122,1:22
Pengiran,83,17,18096,1:23
Dayangku,0,100,13748,1:31
Mohammad,100,0,11242,1:37
Lim,100,0,11047,1:38
Siti,0,100,10917,1:38
Awang,100,0,8087,1:52
Lee,71,29,6192,1:68
Mohamed,100,0,6137,1:68
Tan,100,0,4413,1:95
Nur,5,95,3971,1:106
Muhammad,100,0,3888,1:108
Wong,100,0,3818,1:110
Abdul,100,0,3524,1:119
Yong,83,17,3337,1:126
Hajjah,1,99,3216,1:130
Lai,0,0,2980,1:141
Mohamad,100,0,2927,1:143
Nurul,1,99,2840,1:148
Ang,0,0,2830,1:148
Chong,100,0,2752,1:152
Suntina,0,100,2179,1:193
Ahmad,100,0,1924,1:218
Liew,100,0,1924,1:218
Awangku,100,0,1776,1:236
Goh,80,20,1627,1:258
Chua,100,0,1563,1:268
Chin,100,0,1511,1:278
Nor,21,79,1482,1:283
Lau,100,0,1463,1:287
Ling,0,0,1400,1:300
Kuan,0,100,1077,1:390
Dato,100,0,1071,1:392
Ting,0,0,1033,1:406
Noor,43,57,1030,1:407
Datin,0,100,998,1:420
Ong,100,0,993,1:423
Hong,0,0,977,1:429
Fatimah,0,100,963,1:436
Ng,100,0,928,1:452
Poh,0,0,885,1:474
Chieng,0,0,884,1:475
Teo,0,0,882,1:476
Mohammed,100,0,869,1:483
Chan,100,0,857,1:490
Leong,100,0,844,1:497
Chiew,0,0,779,1:539
Ali,100,0,769,1:546
Tang,100,0,741,1:566
Mary,0,0,735,1:571
Yeo,100,0,722,1:581
Pang,0,0,707,1:593
Chung,0,0,706,1:594
Yap,100,0,689,1:609
Han,75,25,678,1:619
Norhayati,0,100,664,1:632
Sharifah,0,100,658,1:638
On,0,0,637,1:659
Sia,0,0,637,1:659
David,100,0,631,1:665
Maria,0,100,611,1:687
Normah,0,100,611,1:687
Foo,100,0,605,1:694
Hee,0,0,601,1:698
Koh,100,0,577,1:727
Sim,100,0,572,1:734
Choo,0,0,568,1:739
Mariam,0,100,564,1:744
Ibrahim,100,0,562,1:747
Ngu,0,0,558,1:752
Ho,100,0,548,1:766
Yee,0,0,548,1:766
Bong,0,0,543,1:773
Noraini,0,100,525,1:799
Chai,100,0,522,1:804
Evelyn,0,0,507,1:828
Faridah,0,100,489,1:858
Chang,100,0,484,1:867
Lily,0,0,484,1:867
Shim,100,0,477,1:880
Miss,0,0,472,1:889
Michael,100,0,465,1:902
Sam,0,0,461,1:910
Soon,0,0,461,1:910
Abdullah,100,0,457,1:918
Rose,0,100,450,1:932
Latifah,74,26,444,1:945
Jong,0,0,434,1:967
Muhamad,100,0,432,1:971
Ismail,100,0,431,1:973
Kong,0,0,418,1:1004
Juliana,0,100,416,1:1009
Lin,0,0,414,1:1013
Wee,100,0,412,1:1018
Ma,0,0,409,1:1026
Cheong,0,0,404,1:1039
Halimah,0,100,401,1:1046
Rosnani,11,89,393,1:1068
Law,100,0,388,1:1081
Kho,0,0,387,1:1084
Chu,0,0,386,1:1087
Rosnah,0,100,385,1:1090
Muhamed,100,0,384,1:1093
Azizah,0,100,383,1:1095
Loo,0,0,376,1:1116
Thien,0,0,368,1:1140
Khairul,80,20,364,1:1153
Fu,100,0,363,1:1156
Rohani,0,100,362,1:1159
Fauziah,0,100,353,1:1189
Pui,0,0,351,1:1195
Voon,0,0,348,1:1206
Kamariah,0,100,345,1:1216
Norsiah,0,100,345,1:1216
Fung,0,0,342,1:1227
Jenny,0,0,339,1:1238
Wan,77,23,338,1:1241
Anna,0,100,337,1:1245
John,100,0,337,1:1245
Soh,0,0,336,1:1249
Alice,0,0,330,1:1271
Chiam,0,0,328,1:1279
James,100,0,328,1:1279
Phang,0,0,326,1:1287
Richard,100,0,324,1:1295
Tiong,0,0,324,1:1295
Abu Bakar,100,0,322,1:1303
Hii,0,0,321,1:1307
Aminah,0,100,315,1:1332
Ummi,0,100,315,1:1332
Roslan,100,0,312,1:1345
Zainab,0,100,311,1:1349
Annie,0,0,306,1:1371
Peter,100,0,306,1:1371
Maimunah,0,100,304,1:1380
Rosni,0,100,304,1:1380
Malai,78,22,303,1:1385
Goo,0,0,302,1:1389
Low,100,0,300,1:1399
Amal,14,86,296,1:1417
Li,0,0,290,1:1447
Lo,100,0,290,1:1447
Hamidah,0,100,286,1:1467
Loh,0,0,286,1:1467
Fong,100,0,284,1:1477
Tew,0,0,284,1:1477
Chia,100,0,283,1:1483
Rosli,100,0,281,1:1493
Zainal,97,3,281,1:1493
Liaw,100,0,280,1:1498
Syed,100,0,280,1:1498
Nora,0,100,279,1:1504
Jamilah,0,100,277,1:1515
Abd Rahman,100,0,276,1:1520
Rokiah,0,100,276,1:1520
Ampuan,80,20,275,1:1526
Fatin,0,100,275,1:1526
Sarah,0,100,275,1:1526
Paul,100,0,272,1:1543
Noridah,0,100,270,1:1554
Andrew,100,0,267,1:1571
Joseph,100,0,266,1:1577
Khoo,100,0,266,1:1577
Zaiton,0,100,266,1:1577
Mas,45,55,263,1:1595
Chee,100,0,261,1:1608
Chen,100,0,259,1:1620
Simon,100,0,258,1:1626
Mahani,0,100,254,1:1652
Masni,0,100,252,1:1665
