Name,Male,Female,Incidence,Frequency
Jean,100,0,1733602,1:38
Marie,1,99,1132178,1:59
Michel,100,0,1117828,1:59
Claude,61,39,1015463,1:65
Dominique,39,61,929326,1:72
Philippe,100,0,846753,1:79
Francis,100,0,828069,1:80
Pierre,100,0,819045,1:81
Alain,100,0,763631,1:87
Nathalie,0,100,705772,1:94
Bernard,100,0,683746,1:97
Isabelle,0,100,681296,1:98
Andre,100,0,670009,1:99
Patrick,100,0,644221,1:103
Catherine,0,100,635809,1:105
Daniel,100,0,634811,1:105
Jacques,100,0,615907,1:108
Sylvie,0,100,609176,1:109
Christian,100,0,603236,1:110
Eric,100,0,554901,1:120
Thierry,100,0,550775,1:121
Christophe,100,0,546638,1:122
Laurent,100,0,546417,1:122
Pascal,100,0,511593,1:130
Rene,100,0,505123,1:132
Monique,0,100,499654,1:133
Christine,0,100,496370,1:134
Joseph,100,0,490526,1:136
Olivier,100,0,477906,1:139
Martine,0,100,474579,1:140
Anne,0,100,471453,1:141
Nicolas,100,0,471326,1:141
Robert,100,0,463191,1:144
Sandrine,0,100,455128,1:146
Valerie,0,100,454532,1:146
Jean-Pierre,100,0,443379,1:150
David,100,0,434510,1:153
Jacqueline,0,100,428895,1:155
Roger,100,0,423089,1:157
Sophie,0,100,417516,1:159
Guy,100,0,407253,1:163
Jean-Claude,100,0,399203,1:167
Didier,100,0,369697,1:180
Bruno,100,0,367501,1:181
Nicole,0,100,364397,1:182
Marcel,100,0,357619,1:186
Marc,100,0,353034,1:188
Yves,100,0,350652,1:190
Georges,100,0,343670,1:193
Serge,100,0,342525,1:194
Laurence,0,100,329767,1:202
Julien,100,0,329401,1:202
Patricia,0,100,327431,1:203
Paul,100,0,322403,1:206
Henri,100,0,322240,1:206
Brigitte,0,100,318286,1:209
Vincent,100,0,312054,1:213
Christiane,0,100,305441,1:218
Stephane,100,0,302913,1:219
Corinne,0,100,302031,1:220
Maurice,100,0,299225,1:222
Annie,0,100,296547,1:224
Louis,100,0,294245,1:226
Stephanie,0,100,291657,1:228
Christelle,0,100,290422,1:229
Franck,100,0,281351,1:236
Chantal,0,100,270937,1:245
Francoise,0,100,264214,1:252
Frederic,100,0,263815,1:252
Celine,0,100,259214,1:256
Sebastien,100,0,256050,1:260
Denis,100,0,254837,1:261
Raymond,100,0,254420,1:261
Aurelie,0,100,253995,1:262
Gilles,100,0,250654,1:265
Caroline,0,100,248040,1:268
Veronique,0,100,238283,1:279
Guillaume,100,0,235323,1:282
Karine,0,100,232787,1:286
Denise,0,100,231079,1:288
Maria,0,100,228141,1:291
Jeanne,0,100,224557,1:296
Gerard,100,0,223205,1:298
Delphine,0,100,222747,1:298
Emilie,0,100,220821,1:301
Claudine,0,100,212883,1:312
Julie,0,100,211386,1:314
Colette,0,100,211132,1:315
Jean-Paul,100,0,209158,1:318
Claire,0,100,204853,1:324
Yvette,0,100,204708,1:325
Francois,100,0,199702,1:333
Sylvain,100,0,194120,1:342
Anne-Marie,0,100,193011,1:344
Pascale,0,100,191501,1:347
Thomas,100,0,189199,1:351
Florence,0,100,185421,1:358
Jean-Louis,100,0,184734,1:360
Roland,100,0,183709,1:362
Madeleine,0,100,183054,1:363
Charles,100,0,182940,1:363
Alexandre,100,0,181388,1:366
Jean-Luc,100,0,181238,1:367
Sandra,0,100,179842,1:370
Annick,0,100,175774,1:378
Antoine,100,0,173871,1:382
Jean-Marie,100,0,171369,1:388
Mireille,0,100,171255,1:388
Bernadette,0,100,168279,1:395
Helene,0,100,166042,1:400
Lucien,100,0,164625,1:404
Benoit,100,0,164024,1:405
Arnaud,100,0,161071,1:413
Josiane,0,100,158178,1:420
Jeannine,0,100,157506,1:422
Ludovic,100,0,156195,1:426
Jean-Marc,100,0,154291,1:431
Marie-Thérèse,0,100,147811,1:450
Patrice,99,1,147515,1:451
Gilbert,100,0,146718,1:453
Lionel,100,0,145826,1:456
Richard,100,0,145109,1:458
Myriam,0,100,137958,1:482
Yannick,95,5,137244,1:484
Mathieu,100,0,136187,1:488
Sonia,0,100,134637,1:494
Michele,0,100,131360,1:506
Albert,100,0,131307,1:506
Alexandra,0,100,129261,1:514
Odile,0,100,128201,1:518
Magali,0,100,128193,1:519
Fabrice,100,0,127458,1:522
Mickael,100,0,126097,1:527
Simone,0,100,121234,1:548
Emmanuel,100,0,120413,1:552
Cyril,100,0,116941,1:568
Laure,0,100,114523,1:580
Jean-Fran,100,0,112387,1:591
Jean-Michel,100,0,111948,1:594
Elisabeth,0,100,111563,1:596
Jerome,100,0,110184,1:603
Jean-Jacques,100,0,109776,1:606
Manuel,100,0,107804,1:617
Joel,100,0,106943,1:622
Yann,100,0,105725,1:629
Nadine,0,100,105593,1:629
Joelle,0,100,103457,1:642
Xavier,100,0,101955,1:652
Marie-Christine,0,100,101662,1:654
Hubert,100,0,100115,1:664
Melanie,0,100,97927,1:679
Marie-Louise,0,100,97616,1:681
Amandine,0,100,93676,1:710
Danielle,0,100,93248,1:713
Lydie,0,100,93066,1:714
Jean-Yves,100,0,92869,1:716
Janine,0,100,92759,1:717
Jose,100,0,91073,1:730
Estelle,0,100,88645,1:750
Jennifer,0,100,88481,1:751
Evelyne,0,100,87735,1:758
Josette,0,100,87009,1:764
Elodie,0,100,86968,1:764
Pierrette,0,100,86825,1:766
Carole,0,100,85875,1:774
Anthony,100,0,84900,1:783
Paulette,0,100,84767,1:784
Audrey,0,100,83843,1:793
Fabienne,0,100,83556,1:796
Marie-France,0,100,80346,1:827
Louise,0,100,79309,1:838
Romain,100,0,79241,1:839
Antonio,100,0,78461,1:847
Genevieve,0,100,77545,1:857
Suzanne,0,100,77497,1:858
Fabien,100,0,73296,1:907
Adrien,100,0,72775,1:913
Camille,24,76,70207,1:947
William,100,0,68533,1:970
Nadia,0,100,67558,1:984
Angelique,0,100,67298,1:988
Damien,100,0,65835,1:1010
Maryse,0,100,65416,1:1016
Sabrina,0,100,63746,1:1043
Jacky,100,0,63276,1:1050
Bertrand,100,0,63274,1:1051
Jocelyne,0,100,63053,1:1054
Odette,0,100,63018,1:1055
Marion,0,100,62942,1:1056
Muriel,0,100,62677,1:1061
Marie-Claude,0,100,62362,1:1066
Frederique,0,100,62079,1:1071
Emmanuelle,0,100,61251,1:1085
Maxime,99,1,60447,1:1100
Marie-Joseph,3,97,60173,1:1105
Liliane,0,100,59708,1:1113
Yvon,100,0,59568,1:1116
Herve,100,0,59308,1:1121
Michelle,0,100,59041,1:1126
Herv,100,0,58234,1:1141
Cedric,100,0,57658,1:1153
Marie-Claire,0,100,56972,1:1167
Fatima,0,100,56296,1:1181
Ginette,0,100,55142,1:1205
Vanessa,0,100,54970,1:1209
Luc,100,0,54797,1:1213
Marina,0,100,54136,1:1228
Michael,100,0,54024,1:1230
Sabine,0,100,53699,1:1238
Cecile,0,100,53594,1:1240
Micheline,0,100,53520,1:1242
Benjamin,100,0,53285,1:1247
Lucie,0,100,52824,1:1258
Fanny,0,100,52244,1:1272
Jean-Francois,100,0,51300,1:1296
Eliane,0,100,51274,1:1296
Cyrille,96,4,51086,1:1301
Gabriel,100,0,51084,1:1301
Marcelle,0,100,50853,1:1307
Marlene,0,100,50514,1:1316
Marie-Laure,0,100,50243,1:1323
Yvonne,0,100,48944,1:1358
Pauline,0,100,48912,1:1359
Severine,0,100,48641,1:1367
Sarah,0,100,47668,1:1394
Jean-Philippe,100,0,47599,1:1396
Beatrice,0,100,47541,1:1398
Marguerite,0,100,47349,1:1404
Therese,0,100,46155,1:1440
Jeanine,0,100,45955,1:1446
Matthieu,100,0,45607,1:1457
Laura,0,100,44081,1:1508
Charlotte,0,100,44040,1:1509
Raymonde,0,100,43991,1:1511
Gregory,100,0,43848,1:1516
Marie-Jeanne,0,100,43542,1:1527
Jean-Christophe,100,0,42894,1:1550
Marie-Therese,0,100,42692,1:1557
Jonathan,100,0,42193,1:1575
Armelle,0,100,41763,1:1592
Francine,0,100,41430,1:1604
Nelly,0,100,41421,1:1605
Marie-Hélène,0,100,41032,1:1620
Aline,0,100,41010,1:1621
Marine,0,100,40337,1:1648
Etienne,100,0,40228,1:1652
Daniele,0,100,38670,1:1719
Lucienne,0,100,38592,1:1722
Stéphane,100,0,38026,1:1748
Emile,100,0,38010,1:1749
Alice,0,100,37941,1:1752
Virginie,0,100,37831,1:1757
Florent,100,0,37686,1:1764
Ali,100,0,37197,1:1787
Carlos,100,0,36909,1:1801
Ahmed,100,0,36886,1:1802
Jean-Baptiste,100,0,36861,1:1803
François,100,0,36564,1:1818
Ghislaine,0,100,36329,1:1830
Frédéric,100,0,36241,1:1834
Huguette,0,100,36234,1:1834
Mathilde,0,100,36194,1:1837
Anne-Sophie,0,100,35977,1:1848
Mario,100,0,35934,1:1850
Loic,100,0,35698,1:1862
Agnes,0,100,35326,1:1882
Samuel,100,0,34914,1:1904
Florian,100,0,34888,1:1905
Marie-Madeleine,0,100,34464,1:1929
Carine,0,100,34144,1:1947
Gislaine,0,100,33757,1:1969
Jeremy,100,0,33709,1:1972
Fernand,100,0,33678,1:1974
Sébastien,100,0,33322,1:1995
Kevin,100,0,33133,1:2006
Marie-Pierre,0,100,33057,1:2011
Jean-Charles,100,0,32935,1:2018
Aurore,0,100,32036,1:2075
Juliette,0,100,32014,1:2076
Solange,0,100,31928,1:2082
Elie,98,2,31886,1:2085
Marie-Fran,0,100,31658,1:2100
Arlette,0,100,31091,1:2138
Georgette,0,100,30709,1:2165
Alexis,100,0,30471,1:2181
Simon,100,0,30047,1:2212
Patrícia,0,0,29380,1:2262
Elise,0,100,29164,1:2279
Sylviane,0,100,28768,1:2311
Malika,0,100,28761,1:2311
Edouard,100,0,28620,1:2323
Murielle,0,100,28538,1:2329
Gaelle,0,100,28418,1:2339
Edith,0,100,28045,1:2370
Marianne,0,100,27851,1:2387
Lucette,0,100,27763,1:2394
Raphael,100,0,27744,1:2396
Maryline,0,100,27684,1:2401
Irene,0,100,27500,1:2417
Karim,100,0,27498,1:2417
Anna,0,100,27353,1:2430
Cindy,0,100,27350,1:2430
Rose,0,100,26948,1:2467
Jessica,0,100,26884,1:2472
Valérie,0,100,26722,1:2487
Germaine,0,100,26172,1:2540
Christopher,100,0,25501,1:2607
Céline,0,100,25093,1:2649
Dimitri,100,0,24921,1:2667
Stéphanie,0,100,24363,1:2728
Victor,100,0,24321,1:2733
Reine,0,100,24264,1:2739
Deborah,0,100,24055,1:2763
Valentin,100,0,23656,1:2810
Dorothee,1,99,23519,1:2826
Erwan,100,0,23481,1:2831
Nadege,0,100,23363,1:2845
Micka,4,96,23318,1:2851
Anne-Laure,0,100,23291,1:2854
Linda,0,100,23261,1:2858
Max,100,0,23201,1:2865
Cathy,0,100,23108,1:2877
Maud,0,100,22919,1:2900
Said,100,0,22677,1:2931
Yolande,0,100,22666,1:2933
Adeline,0,100,22545,1:2948
Marie-Paule,0,100,22520,1:2952
Gisele,0,100,22279,1:2984
Rachid,100,0,22261,1:2986
Marie-Anne,0,100,22151,1:3001
Fernando,100,0,22105,1:3007
Magalie,0,100,22090,1:3009
Katia,0,100,22036,1:3016
Jérôme,100,0,21797,1:3050
Ingrid,0,100,21756,1:3055
Mohammed,100,0,21651,1:3070
Marie-Helene,0,100,21592,1:3078
Martin,100,0,21326,1:3117
Marthe,0,100,21296,1:3121
