Name,Male,Female,Incidence,Frequency
Olga,0,100,11019,1:119
Irina,0,100,10779,1:122
Jelena,0,100,10731,1:123
Svetlana,0,100,9661,1:136
Tatjana,0,100,9567,1:137
Aleksandr,100,0,9122,1:144
Katrin,0,100,8876,1:148
Andres,100,0,8805,1:149
Sergei,100,0,8688,1:151
Tiina,0,100,8220,1:160
Vladimir,100,0,7758,1:170
Toomas,100,0,7647,1:172
Natalja,0,100,7621,1:173
Margus,100,0,6953,1:189
Andrei,100,0,6839,1:192
Anna,0,100,6600,1:199
Anne,0,100,6574,1:200
Marina,0,100,6414,1:205
Piret,0,100,5900,1:223
Igor,100,0,5880,1:224
Martin,100,0,5752,1:229
Galina,0,100,5678,1:232
Sirje,0,100,5678,1:232
Ülle,0,100,5615,1:234
Indrek,100,0,5410,1:243
Peeter,100,0,5361,1:245
Priit,100,0,5256,1:250
Kadri,0,100,5207,1:253
Marko,100,0,5167,1:255
Ene,0,100,5136,1:256
Jüri,100,0,5113,1:257
Urmas,100,0,5070,1:259
Anu,0,100,5064,1:260
Maria,0,100,5064,1:260
Tarmo,100,0,5027,1:262
Dmitri,100,0,4942,1:266
Aleksei,100,0,4925,1:267
Kristi,0,100,4916,1:268
Julia,0,100,4896,1:269
Rein,100,0,4796,1:274
Tiiu,0,100,4711,1:279
Jaan,100,0,4685,1:281
Anneli,0,100,4654,1:283
Riina,0,100,4520,1:291
Aivar,100,0,4440,1:296
Oleg,100,0,4440,1:296
Valentina,0,100,4388,1:300
Viktor,100,0,4343,1:303
Andrus,100,0,4337,1:303
Meelis,100,0,4311,1:305
Marika,0,100,4297,1:306
Merike,0,100,4246,1:310
Karin,0,100,4049,1:325
Natalia,0,100,4037,1:326
Kristina,0,100,4014,1:328
Triin,0,100,3997,1:329
Eve,0,100,3983,1:330
Tiit,100,0,3960,1:332
Jaanus,100,0,3937,1:334
Kristjan,100,0,3937,1:334
Reet,0,100,3872,1:340
Mart,100,0,3806,1:346
Helen,0,100,3792,1:347
Merle,0,100,3789,1:347
Kersti,0,100,3746,1:351
Pille,0,100,3721,1:354
Margit,0,100,3718,1:354
Juri,100,0,3686,1:357
Liina,0,100,3678,1:358
Roman,100,0,3606,1:365
Mati,100,0,3572,1:368
Raivo,100,0,3569,1:369
Marek,100,0,3521,1:374
Tõnu,100,0,3489,1:377
Kristiina,0,100,3475,1:379
Annika,0,100,3444,1:382
Lauri,100,0,3333,1:395
Jana,0,100,3258,1:404
Mare,1,99,3210,1:410
Kaja,0,100,3204,1:411
Kristel,0,100,3196,1:412
Jekaterina,0,100,3184,1:413
Elena,0,100,3099,1:424
Tiia,0,100,3076,1:428
Jevgeni,100,0,3039,1:433
Mari,0,100,2982,1:441
Külli,0,100,2959,1:445
Raul,100,0,2956,1:445
Diana,0,100,2910,1:452
Valeri,100,0,2910,1:452
Viktoria,0,100,2899,1:454
Tanel,100,0,2870,1:458
Madis,100,0,2867,1:459
Malle,0,100,2853,1:461
Heli,0,100,2788,1:472
Nikolai,100,0,2788,1:472
Kaido,100,0,2770,1:475
Taavi,100,0,2759,1:477
Kalle,100,0,2756,1:477
Ants,100,0,2736,1:481
Siim,100,0,2722,1:483
Krista,0,100,2685,1:490
Ingrid,0,100,2679,1:491
Janek,100,0,2676,1:492
Maie,0,100,2671,1:492
Aleksander,100,0,2651,1:496
Lea,0,100,2642,1:498
Liis,0,100,2636,1:499
Alexander,100,0,2634,1:499
Mihkel,100,0,2616,1:503
Ain,100,0,2588,1:508
Kalev,100,0,2568,1:512
Monika,0,100,2568,1:512
Sven,100,0,2556,1:515
Terje,0,100,2551,1:516
Jaak,100,0,2545,1:517
Ljudmilla,0,100,2497,1:527
Ljudmila,0,100,2494,1:527
Pavel,100,0,2485,1:529
Eduard,100,0,2477,1:531
Larissa,0,100,2474,1:532
Oksana,0,100,2420,1:544
Maris,2,98,2411,1:546
Kairi,0,100,2397,1:549
Kai,5,95,2385,1:552
Evelin,1,99,2374,1:554
Niina,0,100,2351,1:559
Nadežda,0,100,2334,1:564
Marge,0,100,2297,1:573
Mihhail,100,0,2291,1:574
Aare,100,0,2285,1:576
Urve,0,100,2283,1:576
Maire,0,100,2280,1:577
Sergey,100,0,2280,1:577
Ave,0,100,2251,1:584
Tõnis,100,0,2251,1:584
Anton,100,0,2243,1:586
Vello,100,0,2243,1:586
Helle,0,100,2231,1:590
Inna,0,100,2214,1:594
Alla,0,100,2200,1:598
Inga,0,100,2188,1:601
Tamara,0,100,2168,1:607
Signe,0,100,2151,1:612
Artur,100,0,2146,1:613
Kaire,0,100,2129,1:618
Kadi,0,100,2123,1:620
Vadim,100,0,2100,1:626
Eva,0,100,2094,1:628
Enn,100,0,2089,1:630
Maarja,0,100,2089,1:630
Alar,100,0,2083,1:631
Maksim,100,0,2083,1:631
Siiri,0,100,2083,1:631
Timo,100,0,2054,1:640
Rita,0,100,2051,1:641
Linda,0,100,2049,1:642
Riho,100,0,2043,1:644
Veiko,100,0,2026,1:649
Ljubov,0,100,2012,1:654
Marju,0,100,2009,1:655
Toivo,100,0,2000,1:658
Ivar,100,0,1989,1:661
Aili,0,100,1974,1:666
Allan,100,0,1974,1:666
Risto,100,0,1972,1:667
Eha,0,100,1957,1:672
Erik,100,0,1946,1:676
Karl,100,0,1943,1:677
Arvo,100,0,1923,1:684
Rain,100,0,1917,1:686
Anatoli,100,0,1875,1:702
Lembit,100,0,1869,1:704
Ilona,0,100,1855,1:709
Vitali,100,0,1855,1:709
Ivo,100,0,1849,1:711
Rene,99,1,1835,1:717
Jan,99,1,1812,1:726
Tatiana,0,100,1789,1:735
Laura,0,100,1780,1:739
Aino,0,100,1778,1:740
Heiki,100,0,1772,1:742
Veronika,0,100,1760,1:747
Janne,15,85,1755,1:750
Maret,0,100,1755,1:750
Ülo,100,0,1752,1:751
Silver,100,0,1726,1:762
Hannes,100,0,1723,1:763
Robert,100,0,1678,1:784
Andrey,100,0,1675,1:785
Kati,0,100,1672,1:787
Aleksandra,0,100,1669,1:788
Jane,0,100,1669,1:788
Konstantin,100,0,1663,1:791
Kaie,0,100,1646,1:799
Jaanika,0,100,1626,1:809
Rainer,100,0,1618,1:813
Aime,0,100,1589,1:828
Kätlin,0,100,1584,1:830
Marje,0,100,1575,1:835
Erki,100,0,1572,1:837
Kristo,100,0,1572,1:837
Argo,100,0,1549,1:849
Milvi,0,100,1549,1:849
Veera,0,100,1535,1:857
Harri,100,0,1526,1:862
Ivan,100,0,1515,1:868
Vahur,100,0,1512,1:870
Evi,0,100,1495,1:880
Aivo,100,0,1487,1:885
Heino,100,0,1484,1:886
Vaike,0,100,1447,1:909
Margarita,0,100,1435,1:917
Helena,1,99,1432,1:919
Kerli,0,100,1421,1:926
Elle,0,100,1415,1:930
Peep,100,0,1398,1:941
Triinu,0,100,1392,1:945
Juta,0,100,1390,1:946
Ilmar,100,0,1387,1:948
Sander,100,0,1384,1:950
Ruth,0,100,1375,1:957
Maarika,1,99,1372,1:959
Jaana,0,100,1370,1:960
Stanislav,100,0,1370,1:960
Paul,100,0,1355,1:971
Janno,100,0,1352,1:973
Erika,1,99,1344,1:979
Laine,0,100,1344,1:979
Eda,0,100,1338,1:983
Rauno,100,0,1324,1:993
Gennadi,100,0,1321,1:996
Oliver,100,0,1318,1:998
Kaarel,100,0,1307,1:1006
Erkki,100,0,1301,1:1011
Denis,100,0,1293,1:1017
Mari-Liis,0,100,1287,1:1022
Elina,1,99,1278,1:1029
Silvi,0,100,1278,1:1029
Avo,100,0,1270,1:1036
Mark,100,0,1270,1:1036
Olev,100,0,1270,1:1036
Hans,98,2,1267,1:1038
Helgi,0,100,1255,1:1048
Mikk,100,0,1235,1:1065
Ulvi,1,99,1235,1:1065
Raido,100,0,1230,1:1069
Ly,0,100,1215,1:1083
Peter,100,0,1213,1:1084
Annely,0,100,1204,1:1093
