Name,Male,Female,Incidence,Frequency
Peter,0,0,71928,1:79
Lars,0,0,68871,1:82
Jens,0,0,63945,1:88
Michael,0,0,63223,1:89
Henrik,0,0,62715,1:90
Anne,0,0,62032,1:91
Thomas,0,0,57848,1:98
Mette,0,0,55141,1:102
Jan,0,0,51636,1:109
Niels,0,0,50391,1:112
Helle,0,0,49577,1:114
Søren,0,0,48610,1:116
Hanne,0,0,47978,1:118
Jesper,0,0,46815,1:121
Hans,0,0,46070,1:123
Kirsten,0,0,45700,1:124
Morten,0,0,45628,1:124
Martin,0,0,44941,1:126
Per,0,0,43928,1:129
Ole,0,0,43494,1:130
Kim,0,0,41506,1:136
Lene,0,0,41235,1:137
Susanne,0,0,41067,1:138
Jørgen,0,0,40094,1:141
Anders,0,0,39593,1:143
Christian,0,0,39173,1:144
Erik,0,0,36644,1:154
Marianne,0,0,36113,1:156
Tina,0,0,34499,1:164
John,0,0,34179,1:165
Charlotte,0,0,33991,1:166
Pia,0,0,33941,1:166
Lone,0,0,33317,1:170
Claus,0,0,33192,1:170
Gitte,0,0,32809,1:172
Poul,0,0,31970,1:177
Torben,0,0,29284,1:193
Jette,0,0,28368,1:199
Maria,0,0,28289,1:200
Flemming,0,0,27895,1:203
Bent,0,0,27652,1:204
Karen,0,0,27414,1:206
Rikke,0,0,26822,1:211
Carsten,0,0,26708,1:212
Louise,0,0,26130,1:216
Bente,0,0,25686,1:220
Anna,0,0,25145,1:225
Christina,0,0,24541,1:230
Inge,0,0,24297,1:233
Steen,0,0,23926,1:236
Camilla,0,0,23530,1:240
Brian,0,0,23174,1:244
Allan,0,0,23052,1:245
Mads,0,0,22843,1:247
Pernille,0,0,22789,1:248
Rasmus,0,0,22594,1:250
Heidi,0,0,22499,1:251
Annette,0,0,22397,1:252
Jacob,0,0,21788,1:259
Anette,0,0,21724,1:260
Inger,0,0,21697,1:260
Finn,0,0,21309,1:265
Birgitte,0,0,21263,1:266
Dorthe,0,0,20848,1:271
Ulla,0,0,20823,1:271
Henning,0,0,20795,1:272
Bjarne,0,0,20544,1:275
Svend,0,0,20544,1:275
Birgit,0,0,19883,1:284
Kenneth,0,0,19653,1:287
Lisbeth,0,0,19414,1:291
Karin,0,0,18841,1:300
Knud,0,0,18625,1:303
Bo,0,0,18182,1:311
Mogens,0,0,18176,1:311
Dorte,0,0,18073,1:313
Birthe,0,0,18063,1:313
Else,0,0,18040,1:313
Leif,0,0,17685,1:319
Trine,0,0,17387,1:325
Kristian,0,0,17135,1:330
Eva,0,0,16727,1:338
Jytte,0,0,16681,1:339
Line,0,0,16623,1:340
Kurt,0,0,16576,1:341
Kasper,0,0,16498,1:342
Jakob,0,0,16488,1:343
Lis,0,0,16398,1:345
Vibeke,0,0,15923,1:355
Lise,0,0,15890,1:356
Karina,0,0,15833,1:357
Preben,0,0,15827,1:357
Frank,0,0,15561,1:363
Mikkel,0,0,15487,1:365
Arne,0,0,15038,1:376
Marie,0,0,15034,1:376
Tove,0,0,14970,1:377
Jane,0,0,14762,1:383
Klaus,0,0,14595,1:387
Anja,0,0,14328,1:394
Rene,0,0,13894,1:407
Malene,0,0,13873,1:407
Lasse,0,0,13772,1:410
Lotte,0,0,13628,1:415
Daniel,0,0,13617,1:415
Karsten,0,0,13439,1:420
Jonas,0,0,13324,1:424
Stine,0,0,13101,1:431
Simon,0,0,13064,1:432
Bodil,0,0,12898,1:438
Grethe,0,0,12861,1:439
Linda,0,0,12779,1:442
Dennis,0,0,12678,1:446
Tine,0,0,12080,1:468
Kaj,0,0,11766,1:480
Ellen,0,0,11680,1:484
Julie,0,0,11464,1:493
Tommy,0,0,11384,1:496
Henriette,0,0,11363,1:497
Andreas,0,0,11323,1:499
Jørn,0,0,11276,1:501
Jeanette,0,0,10927,1:517
Nina,0,0,10902,1:518
Johnny,0,0,10888,1:519
Palle,0,0,10160,1:556
Ann,0,0,10103,1:559
Anita,0,0,10015,1:564
Gert,0,0,9845,1:574
Katrine,0,0,9571,1:590
Signe,0,0,9571,1:590
Bettina,0,0,9558,1:591
Ruth,0,0,9428,1:599
Anni,0,0,9423,1:600
Dan,0,0,9352,1:604
Mona,0,0,9281,1:609
Tom,0,0,9281,1:609
Karl,0,0,9111,1:620
Steffen,0,0,9051,1:624
Benny,0,0,8996,1:628
Sanne,0,0,8875,1:637
Merete,0,0,8829,1:640
Casper,0,0,8818,1:641
Mia,0,0,8603,1:657
Carl,0,0,8525,1:663
Ida,0,0,8447,1:669
Laila,0,0,8400,1:673
Ib,0,0,8354,1:676
Ditte,0,0,8261,1:684
Kjeld,0,0,8252,1:685
Aase,0,0,8249,1:685
Ingrid,0,0,8220,1:687
Tanja,0,0,8156,1:693
Mikael,0,0,8069,1:700
Frederik,0,0,7973,1:709
Maja,0,0,7960,1:710
Stig,0,0,7833,1:721
Alice,0,0,7787,1:726
Britta,0,0,7770,1:727
Kristina,0,0,7743,1:730
Erling,0,0,7699,1:734
Nanna,0,0,7672,1:736
Margit,0,0,7670,1:737
Berit,0,0,7658,1:738
Betina,0,0,7653,1:738
Lena,0,0,7618,1:742
Sara,0,0,7602,1:743
Joan,0,0,7593,1:744
Mathias,0,0,7567,1:747
Sonja,0,0,7471,1:756
Rune,0,0,7438,1:760
Connie,0,0,7426,1:761
Jeppe,0,0,7287,1:775
Ove,0,0,7262,1:778
Keld,0,0,7222,1:782
Jonna,0,0,7211,1:783
