Name,Male,Female,Incidence,Frequency
Musa,100,0,2407040,1:74
Ibrahim,100,0,2330121,1:76
Abubakar,100,0,1981909,1:90
Sani,100,0,1617172,1:110
Abdullahi,100,0,1529423,1:116
Mohammed,100,0,1407369,1:126
Sunday,100,0,1362233,1:130
Umar,100,0,1299392,1:137
Emmanuel,100,0,1282079,1:138
Adamu,100,0,1258123,1:141
Usman,100,0,1167759,1:152
Blessing,0,100,1157912,1:153
Aliyu,100,0,971776,1:183
Aisha,0,100,956544,1:186
Muhammed,100,0,950357,1:187
John,100,0,924831,1:192
Muhammad,100,0,889503,1:200
Fatima,0,100,883495,1:201
Mary,0,100,861259,1:206
Esther,0,100,859891,1:206
Yusuf,100,0,829523,1:214
Ali,100,0,814082,1:218
Samuel,100,0,800334,1:222
Aminu,100,0,771079,1:230
Grace,0,100,765275,1:232
Joseph,100,0,717559,1:247
Hassan,99,1,678525,1:262
Amina,0,100,631363,1:281
Haruna,100,0,630349,1:282
Salisu,100,0,596970,1:297
Peter,100,0,581165,1:306
Bello,99,1,570506,1:311
Garba,98,2,563202,1:315
Zainab,0,100,544793,1:326
Maryam,0,100,542104,1:328
Joy,0,100,541850,1:328
Victoria,0,100,537858,1:330
Kabiru,100,0,515181,1:345
Elizabeth,0,100,514373,1:345
Isa,100,0,504047,1:352
Hadiza,0,100,485623,1:366
Idris,100,0,483624,1:367
Mercy,0,100,482085,1:368
Isah,100,0,476435,1:373
Yahaya,100,0,473534,1:375
Hauwa,0,100,470364,1:378
David,100,0,465066,1:382
Daniel,100,0,453661,1:391
Ngozi,0,100,447676,1:397
Yakubu,100,0,442648,1:401
Ahmed,100,0,441368,1:402
Patience,0,100,435934,1:407
Moses,100,0,433530,1:410
Taiwo,46,54,427849,1:415
James,100,0,426899,1:416
Kehinde,41,59,411381,1:432
Rabiu,100,0,410324,1:433
Victor,100,0,409838,1:433
Mustapha,100,0,406742,1:437
Friday,100,0,406246,1:437
Shehu,99,1,404762,1:439
Nura,100,0,396819,1:447
Bala,100,0,395844,1:449
Comfort,0,100,388356,1:457
Lawal,100,0,388069,1:458
Godwin,100,0,379522,1:468
Emeka,100,0,367112,1:484
Monday,100,0,365087,1:486
Paul,100,0,345764,1:514
Ahmad,99,1,338440,1:525
Ifeanyi,98,2,337526,1:526
Michael,100,0,334386,1:531
Nasiru,100,0,333596,1:532
Anthony,100,0,330343,1:538
Christiana,0,100,327818,1:542
Aishatu,0,100,318276,1:558
Saidu,100,0,307737,1:577
Abba,100,0,307417,1:578
Dauda,100,0,303269,1:586
Solomon,100,0,302356,1:587
Umaru,99,1,298781,1:594
Florence,0,100,295323,1:601
Chinedu,95,5,294286,1:603
Halima,0,100,291454,1:609
Felicia,0,100,290789,1:611
Sulaiman,100,0,290296,1:612
Rose,0,100,288594,1:615
Helen,0,100,288328,1:616
Ruth,0,100,280922,1:632
Charity,0,100,276046,1:643
Bashir,100,0,274774,1:646
Rabi,3,97,273143,1:650
Chinyere,0,100,271892,1:653
Micheal,100,0,270373,1:657
Abiodun,72,28,268272,1:662
Francis,100,0,263605,1:674
Janet,0,100,262033,1:678
Glory,0,100,261162,1:680
Christopher,100,0,257738,1:689
