Name,Male,Female,Incidence,Frequency
Joseph,0,0,2624,1:29
John,0,0,2509,1:30
James,0,0,1709,1:44
Maria,0,0,1673,1:45
Theresa,0,0,1582,1:48
Paul,0,0,1390,1:54
Francis,0,0,1224,1:62
Felix,0,0,1119,1:67
Michael,0,0,1083,1:70
Peter,0,0,1010,1:75
Anthony,0,0,928,1:81
Mary,0,0,928,1:81
Thomas,0,0,923,1:82
Stephen,0,0,921,1:82
Bernard,0,0,893,1:85
Vincent,0,0,879,1:86
Jane,0,0,875,1:86
Patrick,0,0,825,1:91
Marie,0,0,795,1:95
Catherine,0,0,773,1:98
George,0,0,737,1:102
Elizabeth,0,0,728,1:104
Phillip,0,0,658,1:115
Joan,0,0,627,1:120
Cynthia,0,0,619,1:122
Edward,0,0,551,1:137
Matthew,0,0,542,1:139
David,0,0,541,1:140
Patricia,0,0,512,1:147
Henry,0,0,510,1:148
Josephine,0,0,508,1:149
Jennifer,0,0,480,1:157
Judith,0,0,453,1:167
Daniel,0,0,446,1:169
Bernadette,0,0,439,1:172
Clement,0,0,436,1:173
Martin,0,0,418,1:181
Agnes,0,0,415,1:182
Veronica,0,0,415,1:182
Augustus,0,0,408,1:185
Alvin,0,0,400,1:189
Oliver,0,0,389,1:194
Christine,0,0,382,1:198
Julien,0,0,358,1:211
Desmond,0,0,352,1:214
Andrew,0,0,347,1:217
William,0,0,345,1:219
Martha,0,0,343,1:220
Esther,0,0,340,1:222
Alicia,0,0,335,1:225
Lawrence,0,0,324,1:233
Reginald,0,0,323,1:234
Cecil,0,0,322,1:234
Charles,0,0,321,1:235
Magdalene,0,0,312,1:242
Ann,0,0,310,1:243
Richard,0,0,309,1:244
Helen,0,0,303,1:249
Claudia,0,0,289,1:261
Gloria,0,0,289,1:261
Baptiste,0,0,270,1:280
Frederick,0,0,259,1:291
Angela,0,0,258,1:293
Antoine,0,0,257,1:294
Albert,0,0,254,1:297
Marcus,0,0,254,1:297
Reynold,0,0,247,1:306
Christopher,0,0,246,1:307
Maurice,0,0,236,1:320
Roy,0,0,235,1:321
Sandra,0,0,234,1:323
Alexander,0,0,228,1:331
Augustina,0,0,220,1:343
Franklyn,0,0,220,1:343
Alice,0,0,216,1:349
Edith,0,0,214,1:353
Annette,0,0,208,1:363
Lewis,0,0,203,1:372
Frances,0,0,202,1:374
Curtis,0,0,201,1:375
Nathalie,0,0,201,1:375
Eric,0,0,199,1:379
Lucia,0,0,199,1:379
Arthur,0,0,193,1:391
Margaret,0,0,192,1:393
Robert,0,0,191,1:395
Emanuel,0,0,188,1:401
Raphael,0,0,186,1:406
Kenneth,0,0,185,1:408
Ronald,0,0,183,1:412
Julius,0,0,182,1:415
Jefferson,0,0,178,1:424
Leroy,0,0,178,1:424
Kelvin,0,0,177,1:426
Mark,0,0,177,1:426
Priscilla,0,0,177,1:426
Emmanuel,0,0,175,1:431
Mona,0,0,173,1:436
Steven,0,0,173,1:436
Cornelius,0,0,170,1:444
Eugenia,0,0,170,1:444
Joel,0,0,169,1:447
Mervin,0,0,169,1:447
Tony,0,0,169,1:447
Johnson,0,0,167,1:452
Seraphine,0,0,167,1:452
Linda,0,0,166,1:455
Gertrude,0,0,165,1:457
Cuthbert,0,0,162,1:466
Sonia,0,0,156,1:484
Marina,0,0,153,1:493
Gerard,0,0,152,1:497
Lennox,0,0,152,1:497
Agatha,0,0,150,1:503
Editha,0,0,150,1:503
Janet,0,0,150,1:503
Doreen,0,0,149,1:507
Deborah,0,0,147,1:513
Dorothy,0,0,146,1:517
Ian,0,0,146,1:517
Samuel,0,0,146,1:517
Clara,0,0,145,1:520
Vanya,0,0,142,1:531
Virginia,0,0,142,1:531
Sharon,0,0,137,1:551
Shirley,0,0,137,1:551
Juliana,0,0,135,1:559
Claudette,0,0,132,1:572
Lucy,0,0,132,1:572
Monica,0,0,132,1:572
Joycelyn,0,0,129,1:585
Ericson,0,0,125,1:604
Lipson,0,0,124,1:609
Andre,0,0,123,1:614
Lyn,0,0,123,1:614
Emrod,0,0,122,1:619
Luke,0,0,121,1:624
Octavia,0,0,119,1:634
Davina,0,0,118,1:640
Aaron,0,0,117,1:645
Randolph,0,0,117,1:645
Lennard,0,0,116,1:651
Cheryl,0,0,115,1:656
Pierre,0,0,114,1:662
Earl,0,0,112,1:674
Hayden,0,0,112,1:674
Israel,0,0,112,1:674
Victoria,0,0,110,1:686
Serrant,0,0,109,1:692
Michel,0,0,108,1:699
Norma,0,0,108,1:699
Stephanie,0,0,108,1:699
Glenda,0,0,107,1:705
Diana,0,0,106,1:712
Simon,0,0,104,1:726
Gerald,0,0,98,1:770
Marvlyn,0,0,98,1:770
Jeff,0,0,97,1:778
Vernon,0,0,97,1:778
Festus,0,0,95,1:794
Fitzroy,0,0,95,1:794
Clayton,0,0,94,1:803
Brian,0,0,93,1:812
Lambert,0,0,91,1:829
Merina,0,0,91,1:829
Pamela,0,0,90,1:839
Kathleen,0,0,89,1:848
Sylvester,0,0,88,1:858
Ursula,0,0,88,1:858
Ruth,0,0,86,1:878
Clem,0,0,85,1:888
Raymond,0,0,85,1:888
Myrtle,0,0,84,1:898
Philbert,0,0,84,1:898
Annie,0,0,83,1:909
Randy,0,0,83,1:909
Ralph,0,0,82,1:920
Rita,0,0,82,1:920
Bernadine,0,0,81,1:932
Eustace,0,0,80,1:943
Marcella,0,0,80,1:943
Cecilia,0,0,79,1:955
Jean,0,0,78,1:968
Nicholas,0,0,78,1:968
Alick,0,0,76,1:993
Jacqueline,0,0,75,1:1006
Vincia,0,0,75,1:1006
Angelina,0,0,74,1:1020
Conrad,0,0,74,1:1020
Andy,0,0,73,1:1034
Francisca,0,0,73,1:1034
Sherma,0,0,73,1:1034
Lilian,0,0,72,1:1048
Rose,0,0,72,1:1048
Eugene,0,0,71,1:1063
Jason,0,0,71,1:1063
Jerome,0,0,71,1:1063
Julian,0,0,71,1:1063
Juliette,0,0,71,1:1063
Marian,0,0,71,1:1063
Andrea,0,0,70,1:1078
