Name,Male,Female,Incidence,Frequency
Tshering,43,57,44538,1:19
Sonam,51,49,42730,1:19
Pema,46,54,30881,1:27
Sangay,53,47,27267,1:30
Karma,56,44,25372,1:33
Tashi,59,41,21509,1:38
Ugyen,57,43,21200,1:39
Dorji,62,38,20899,1:39
Kinley,53,47,15327,1:54
Tshewang,58,42,11771,1:70
Dawa,55,45,11454,1:72
Dechen,16,84,11056,1:75
Rinchen,51,49,10358,1:80
Yeshi,44,56,9731,1:85
Phub,53,47,9580,1:86
Thinley,65,35,9455,1:87
Tandin,63,37,9264,1:89
Tenzin,72,28,8707,1:95
Namgay,56,44,8275,1:100
Kinzang,52,48,8029,1:103
Nima,62,38,7613,1:108
Jigme,73,27,7610,1:108
Rinzin,54,46,7332,1:113
Chencho,61,39,7211,1:114
Chimi,35,65,6750,1:122
Kencho,49,51,6109,1:135
Phuntsho,63,37,5560,1:148
Kelzang,51,49,5387,1:153
Passang,57,43,5295,1:156
Kezang,44,56,5292,1:156
Dhan,56,44,5086,1:162
Leki,49,51,5078,1:162
Dema,3,97,4707,1:175
Sherab,57,43,4148,1:199
Choki,31,69,4081,1:202
Ngawang,63,37,4013,1:206
Pem,28,72,3825,1:216
Norbu,62,38,3809,1:217
Deki,2,98,3757,1:220
Chandra,51,49,3726,1:221
Suk,47,53,3668,1:225
Wangchuk,81,19,3657,1:226
Wangmo,0,100,3526,1:234
Pasang,59,41,3320,1:248
Yeshey,46,54,3303,1:250
Nim,52,48,3254,1:254
Choden,0,100,3170,1:260
Man,55,45,3046,1:271
Nar,58,42,2939,1:281
Mon,45,55,2864,1:288
Phurba,74,26,2733,1:302
Nidup,62,38,2687,1:307
Kinga,53,47,2629,1:314
Bhim,74,26,2585,1:319
Lhamo,3,97,2555,1:323
Gyem,40,60,2535,1:325
Zangmo,1,99,2529,1:326
Phurpa,61,39,2493,1:331
Khandu,44,56,2455,1:336
Bishnu,21,79,2417,1:341
Wangdi,94,6,2398,1:344
Dil,47,53,2365,1:349
Kuenzang,55,45,2344,1:352
Lobzang,79,21,2254,1:366
Singye,61,39,2207,1:374
Namgyel,59,41,2193,1:376
Jamyang,58,42,2098,1:393
Purna,71,29,2091,1:395
Gyeltshen,96,4,2065,1:399
Budhi,46,54,1993,1:414
Krishna,54,46,1972,1:418
Som,50,50,1933,1:427
Indra,53,47,1929,1:428
Ram,88,12,1899,1:434
Ran,50,50,1849,1:446
Harka,74,26,1844,1:447
Kunzang,53,47,1841,1:448
Ganga,35,65,1792,1:460
Lal,81,19,1743,1:473
Penjor,99,1,1742,1:474
Samten,55,45,1730,1:477
Aita,62,38,1675,1:492
Lhakpa,74,26,1651,1:500
Tika,49,51,1638,1:504
Pelden,39,61,1629,1:506
Bir,68,32,1590,1:519
Phul,3,97,1570,1:525
Yangchen,0,100,1566,1:527
Damcho,48,52,1542,1:535
Bal,89,11,1533,1:538
Dago,61,39,1529,1:540
Lungten,53,47,1525,1:541
Hari,40,60,1508,1:547
Damber,71,29,1488,1:554
Choten,48,52,1468,1:562
Daw,50,50,1446,1:570
Mani,72,28,1423,1:580
Pemba,83,17,1374,1:600
Karna,72,28,1361,1:606
Santa,69,31,1361,1:606
Deo,61,39,1292,1:638
Chhimi,40,60,1280,1:644
Mindu,42,58,1278,1:645
Yangzom,0,100,1264,1:653
Tshomo,0,100,1262,1:654
Dendup,84,16,1251,1:659
Tsheten,67,33,1239,1:666
Tek,93,7,1221,1:676
Durga,48,52,1208,1:683
Lemo,0,100,1207,1:683
Yonten,79,21,1187,1:695
Kado,99,1,1186,1:696
Nado,100,0,1183,1:697
Padam,84,16,1182,1:698
Chador,51,49,1166,1:707
Choney,26,74,1120,1:737
Lham,43,57,1107,1:745
Kharka,94,6,1101,1:749
Jampel,57,43,1088,1:758
Prem,84,16,1088,1:758
Gem,62,38,1053,1:783
Birkha,94,6,1051,1:785
Dophu,78,22,1042,1:792
Devi,25,75,1039,1:794
Lhaden,0,100,1026,1:804
Tara,55,45,1025,1:805
Kuenga,69,31,1009,1:818
Ash,54,46,985,1:837
Dal,97,3,976,1:845
Neten,55,45,976,1:845
Jit,87,13,971,1:850
Jamtsho,99,1,939,1:879
Lhab,74,26,934,1:883
Sancha,30,70,906,1:911
Cheki,32,68,887,1:930
Bhakta,92,8,880,1:937
Hem,86,14,866,1:953
Kesang,46,54,856,1:964
Jambay,59,41,850,1:971
Karchung,99,1,844,1:977
Tobgay,99,1,837,1:986
Lachi,2,98,832,1:992
Amber,98,2,810,1:1018
Jas,53,47,792,1:1042
Gembo,89,11,791,1:1043
Kumari,0,100,791,1:1043
Budha,53,47,780,1:1058
Ratna,61,39,777,1:1062
Thukten,77,23,763,1:1081
San,55,45,753,1:1096
Shacha,52,48,750,1:1100
Cheten,49,51,744,1:1109
Kaka,75,25,742,1:1112
Pemo,0,100,732,1:1127
Thinlay,58,42,705,1:1170
Lok,87,13,701,1:1177
Tendel,16,84,696,1:1185
Leela,22,78,695,1:1187
Nir,15,85,688,1:1199
Kumbu,39,61,687,1:1201
Thuji,27,73,687,1:1201
Namgyal,65,35,681,1:1211
Sita,4,96,665,1:1240
Kul,94,6,662,1:1246
Dasho,98,2,649,1:1271
Bidha,0,100,645,1:1279
Chado,58,42,624,1:1322
Yangka,27,73,611,1:1350
Lhendup,83,17,606,1:1361
Meena,0,100,604,1:1366
Tula,70,30,603,1:1368
Loday,75,25,601,1:1373
Tempa,94,6,592,1:1393
Pabitra,1,99,585,1:1410
Kamal,85,15,570,1:1447
Kinlay,54,46,569,1:1450
Renuka,0,100,567,1:1455
Langa,68,32,559,1:1476
Sanga,53,47,559,1:1476
Gempo,87,13,540,1:1528
Peldon,0,100,540,1:1528
Kumar,99,1,539,1:1530
Yuden,0,100,529,1:1559
Lhadon,0,100,526,1:1568
Raj,87,13,523,1:1577
Mangal,81,19,521,1:1583
Migma,61,39,521,1:1583
Yangden,0,100,517,1:1596
Om,73,27,516,1:1599
Pancha,53,47,515,1:1602
Jangchub,47,53,501,1:1647
Zeko,71,29,497,1:1660
Gyelmo,0,100,483,1:1708
Mangali,1,99,481,1:1715
Khina,3,97,480,1:1719
Sumitra,0,100,473,1:1744
Yangki,1,99,471,1:1751
Khem,84,16,469,1:1759
Ganesh,100,0,468,1:1763
Hasta,71,29,454,1:1817
Sigyel,52,48,454,1:1817
Gyembo,95,5,442,1:1866
Yangdon,0,100,442,1:1866
Gopal,100,0,437,1:1888
Sherub,67,33,435,1:1896
Amrita,0,100,429,1:1923
Samdrup,85,15,429,1:1923
Chenga,42,58,425,1:1941
Tshagay,100,0,424,1:1946
Tsheltrim,60,40,424,1:1946
Duptho,43,57,413,1:1997
Pabi,0,100,413,1:1997
Singay,62,38,413,1:1997
Til,73,27,409,1:2017
Shiva,77,23,407,1:2027
Dhendup,83,17,403,1:2047
Sithar,46,54,403,1:2047
Tsagay,99,1,403,1:2047
Gaki,1,99,401,1:2057
Bhagi,28,72,395,1:2088
Geeta,8,92,391,1:2110
Wangda,97,3,388,1:2126
Santi,18,82,384,1:2148
Kamala,1,99,382,1:2159
Kali,16,84,381,1:2165
Padma,34,66,381,1:2165
Rupa,1,99,381,1:2165
Tanka,51,49,380,1:2171
Rup,57,43,379,1:2177
Changa,50,50,374,1:2206
Bikash,100,0,369,1:2236
Lila,34,66,367,1:2248
Jai,85,15,364,1:2266
Lam,80,20,360,1:2291
Melam,25,75,356,1:2317
Ten,57,43,354,1:2330
Bumpa,51,49,352,1:2344
Purni,2,98,351,1:2350
Aiti,2,98,350,1:2357
Lhap,85,15,349,1:2364
Chogyal,55,45,348,1:2370
Tila,21,79,346,1:2384
Choni,24,76,342,1:2412
Prakash,100,0,340,1:2426
Younten,84,16,340,1:2426
Dilli,88,12,338,1:2441
Goma,0,100,338,1:2441
Sher,90,10,338,1:2441
Moti,32,68,337,1:2448
Rigzin,69,31,337,1:2448
Kota,100,0,333,1:2477
Tendrel,19,81,333,1:2477
Tshoki,23,77,330,1:2500
Tej,80,20,329,1:2507
Maita,59,41,327,1:2523
Surja,77,23,327,1:2523
Chundu,70,30,325,1:2538
Sarita,0,100,324,1:2546
Khando,45,55,322,1:2562
Jangchuk,45,55,321,1:2570
Naku,95,5,321,1:2570
Radhika,0,100,321,1:2570
Nedup,66,34,316,1:2611
Zam,3,97,316,1:2611
Arjun,100,0,312,1:2644
Gyaltshen,93,7,309,1:2670
Anita,0,100,302,1:2732
Januka,0,100,300,1:2750
Damchoe,46,54,299,1:2759
Sunita,0,100,299,1:2759
Pempa,73,27,298,1:2768
Chogyel,62,38,297,1:2778
Chozom,0,100,291,1:2835
Kiba,3,97,290,1:2845
Sabitra,0,100,290,1:2845
Nanda,82,18,289,1:2854
Laxmi,39,61,288,1:2864
Sha,96,4,286,1:2884
Hema,2,98,283,1:2915
Kalpana,0,100,283,1:2915
Ambika,1,99,282,1:2925
Namkha,44,56,281,1:2936
Naina,47,53,278,1:2967
Oma,26,74,276,1:2989
Bhakti,28,72,275,1:3000
Mohan,97,3,273,1:3022
Saraswati,0,100,273,1:3022
Gopi,37,63,269,1:3067
Rudra,83,17,269,1:3067
Janga,97,3,267,1:3090
Seldon,1,99,267,1:3090
Chitra,61,39,262,1:3149
Tham,57,43,259,1:3185
Puspa,49,51,258,1:3197
Dik,61,39,257,1:3210
Gyan,86,14,257,1:3210
Shyam,85,15,257,1:3210
Lachu,97,3,256,1:3222
Tshenda,67,33,256,1:3222
Lotey,71,29,254,1:3248
Migmar,73,27,254,1:3248
Tulasi,32,68,254,1:3248
Tshendu,39,61,252,1:3274
Rada,20,80,250,1:3300
Subash,100,0,250,1:3300
Kaushila,0,100,243,1:3395
Tshechu,43,57,243,1:3395
Jangchu,42,58,239,1:3452
Wang,82,18,239,1:3452
Palden,71,29,238,1:3466
Gomchen,95,5,236,1:3495
Madhu,14,86,235,1:3510
Namgang,64,36,235,1:3510
Tirtha,52,48,231,1:3571
Daza,38,62,227,1:3634
Changlo,89,11,226,1:3650
Narayan,99,1,225,1:3666
Meto,6,94,223,1:3699
Lotay,85,15,222,1:3716
Ngedup,45,55,222,1:3716
