Name,Male,Female,Incidence,Frequency
Mohamed,100,0,1667608,1:23
Mohammed,100,0,1330675,1:28
Ahmed,100,0,1251549,1:30
Khalid,100,0,592359,1:64
Ali,88,12,493004,1:77
Omer,100,0,431329,1:88
Mustafa,100,0,422008,1:90
Ibrahim,100,0,395435,1:96
Sara,0,100,353392,1:107
Osman,100,0,318886,1:119
Hassan,100,0,316903,1:119
Yousif,100,0,251460,1:150
Adam,96,4,250865,1:151
Yasir,100,0,220325,1:172
Salah,100,0,215367,1:176
Fatima,0,100,205451,1:184
Osama,100,0,201882,1:187
Eng,100,0,198312,1:191
Hashim,100,0,193354,1:196
Mona,0,100,185224,1:204
Tarig,100,0,177489,1:213
John,100,0,172730,1:219
Abdalla,100,0,171738,1:220
Salma,0,100,168169,1:225
Nada,0,100,161426,1:234
Hiba,0,100,154485,1:245
Maha,0,100,154089,1:245
Salih,100,0,153097,1:247
Amal,0,100,150717,1:251
Adil,100,0,149924,1:252
Ayman,22,78,141595,1:267
Mahmoud,100,0,139612,1:271
Isam,100,0,139414,1:271
Kamal,100,0,135447,1:279
Mary,0,100,134654,1:281
Sarah,0,100,132869,1:285
Nazar,100,0,132274,1:286
Rania,0,100,131679,1:287
Hind,0,100,128705,1:294
James,100,0,126920,1:298
Amna,0,100,126722,1:298
Reem,0,100,125730,1:301
Ismail,100,0,124540,1:304
Ashraf,100,0,123350,1:307
Sami,100,0,122755,1:308
Hala,0,100,118987,1:318
Manal,0,100,118789,1:318
Musa,88,12,115616,1:327
Hisham,100,0,114030,1:332
Waleed,100,0,113038,1:334
Yassir,100,0,112443,1:336
Rasha,0,100,112245,1:337
Sahar,0,100,112245,1:337
Azza,0,100,110460,1:342
Peter,100,0,106494,1:355
Marwa,0,100,104709,1:361
Samia,0,100,102527,1:369
Amani,0,100,100743,1:375
Samah,0,100,100148,1:378
Nadia,0,100,99751,1:379
Amar,100,0,98958,1:382
Asma,0,100,95983,1:394
Gamal,100,0,95983,1:394
Hatim,100,0,95983,1:394
Abubaker,100,0,95190,1:397
Joseph,100,0,95190,1:397
Abeer,0,100,94595,1:400
Hanan,0,100,94595,1:400
Amira,0,100,94198,1:401
Dalia,0,100,93207,1:406
Awad,100,0,92215,1:410
Omar,100,0,92215,1:410
Atif,100,0,92017,1:411
Alaa,23,77,90827,1:416
Amir,100,0,90827,1:416
David,100,0,89042,1:425
Ammar,100,0,88646,1:426
Hamid,100,0,88646,1:426
Safa,5,95,88249,1:428
Mutaz,95,5,86662,1:436
Emad,100,0,85671,1:441
Amin,100,0,84878,1:445
Aisha,0,100,78532,1:481
Shaza,0,100,77738,1:486
Faisal,100,0,76350,1:495
Mai,0,100,75755,1:499
Emmanuel,100,0,75359,1:502
Abdelrahman,100,0,75160,1:503
Rehab,0,100,74367,1:508
Mazin,88,12,73772,1:512
Abdel,100,0,73574,1:514
Nahla,0,100,73177,1:517
Eman,0,100,72582,1:521
Rami,100,0,70996,1:533
Mohammad,100,0,69211,1:546
Randa,0,100,68418,1:553
Salwa,0,100,67030,1:564
Elsadig,100,0,66831,1:566
Deng,86,14,66435,1:569
Michael,100,0,65840,1:574
Iman,0,100,65641,1:576
Abubakr,100,0,65245,1:579
Amel,0,100,65245,1:579
Magdi,100,0,65245,1:579
Jamal,100,0,65046,1:581
Sawsan,0,100,63262,1:598
Asim,100,0,61675,1:613
Mubarak,100,0,61675,1:613
Tariq,100,0,61675,1:613
Hussein,100,0,60882,1:621
Afaf,0,100,60485,1:625
Rabab,0,100,59295,1:638
Musab,100,0,59097,1:640
Daniel,100,0,58502,1:646
Wafa,0,100,58502,1:646
Abdul,100,0,58304,1:648
Mariam,0,100,58304,1:648
Ghada,0,100,56916,1:664
Anwar,100,0,55726,1:678
Simon,100,0,55726,1:678
Susan,0,100,55527,1:681
Haitham,100,0,55329,1:683
Hafiz,100,0,54734,1:691
Yahia,100,0,54338,1:696
Nuha,0,100,53148,1:711
Dina,0,100,52949,1:714
Elfatih,100,0,52751,1:717
Fatma,0,100,52751,1:717
Abdallah,100,0,52553,1:719
Awatif,0,100,52354,1:722
Hamza,100,0,52156,1:725
Elizabeth,0,100,51759,1:730
Paul,100,0,50570,1:748
Abbas,100,0,50371,1:751
Mohmed,100,0,49975,1:757
Samuel,100,0,49975,1:757
Ahmad,100,0,49776,1:760
Nawal,1,99,49776,1:760
Hussam,100,0,49380,1:766
