Name,Male,Female,Incidence,Frequency
Muhammad,100,0,20824913,1:9
Mohammad,81,19,5833215,1:33
Abdul,98,2,4118233,1:47
Ghulam,81,19,3331420,1:58
Masmaat,0,100,3030034,1:64
Noor,36,64,2445570,1:79
Syed,89,11,1749187,1:111
Ali,98,2,1349652,1:144
Gul,63,37,1200028,1:162
Naseem,1,99,1179602,1:165
Fatima,0,100,826558,1:235
Shazia,0,100,805777,1:241
Rukhsana,0,100,746485,1:260
Samina,0,100,726921,1:267
Nasreen,0,100,684002,1:284
Allah,85,15,674382,1:288
Bibi,0,100,666924,1:291
Sakina,0,100,666223,1:292
Razia,0,100,647437,1:300
Parveen,0,100,618867,1:314
Musmat,0,100,610990,1:318
Mumtaz,34,66,608277,1:320
Zubaida,0,100,604118,1:322
Khalid,89,11,603667,1:322
Zainab,0,100,588294,1:330
Shameem,0,100,578072,1:336
Fazal,90,10,563198,1:345
Ahmad,100,0,561787,1:346
Shah,78,22,558781,1:348
Manzoor,82,18,558216,1:348
Shahid,88,12,548497,1:354
Yasmin,0,100,547647,1:355
Kausar,0,100,540449,1:360
Saima,0,100,531118,1:366
Nazia,0,100,521457,1:373
Imran,95,5,519255,1:374
Nasir,95,5,513484,1:379
Shahnaz,0,100,507961,1:383
Farzana,0,100,499673,1:389
Arshad,82,18,471160,1:413
Bashir,83,17,469496,1:414
Tahira,0,100,467142,1:416
Rehana,0,100,466732,1:416
Riaz,79,21,462676,1:420
Robina,0,100,462320,1:420
Sher,94,6,457698,1:425
Razih,0,100,455656,1:427
Rabia,0,100,452869,1:429
Zafar,96,4,450632,1:431
Shehnaz,0,100,438678,1:443
Tariq,89,11,432049,1:450
Aisha,0,100,431828,1:450
Asif,95,5,416306,1:467
Ayesha,0,100,415594,1:468
Haji,100,0,407469,1:477
Masaamat,0,100,406170,1:479
Ullah,84,16,405981,1:479
Zahid,91,9,404293,1:481
Zahida,0,100,396127,1:491
Abid,96,4,395874,1:491
Saeed,89,11,394207,1:493
Najma,0,100,393656,1:494
Anwar,54,46,391445,1:497
Sajida,0,100,384702,1:505
Javed,97,3,384523,1:505
Khan,87,13,381511,1:509
Shahida,0,100,378703,1:513
Nazir,77,23,369414,1:526
Nusrat,0,100,365082,1:532
Bushra,0,100,363599,1:535
Shabana,0,100,363059,1:535
Sghran,0,100,361007,1:538
Abida,0,100,360957,1:538
Sajjad,96,4,360601,1:539
Malik,89,11,359160,1:541
Bakht,53,47,358793,1:542
Lal,70,30,358544,1:542
Asma,0,100,357067,1:544
Habib,90,10,356176,1:546
Taj,49,51,355392,1:547
Zulfiqar,97,3,349067,1:557
Akhtar,67,33,347756,1:559
Sardar,75,25,346319,1:561
Nazeer,83,17,338011,1:575
Salma,0,100,337934,1:575
Hassan,63,37,335604,1:579
Maryam,0,100,334845,1:580
Irshad,26,74,330450,1:588
Mamaa,0,100,330273,1:588
Fouzia,0,100,327549,1:593
Amir,84,16,324344,1:599
Mushtaq,96,4,322017,1:604
Khalida,0,100,320052,1:607
Sadia,0,100,319177,1:609
Ameer,80,20,314394,1:618
Amna,0,100,313655,1:620
Syeda,0,100,312156,1:623
Sana,24,76,305144,1:637
Irfan,96,4,296425,1:656
Amjad,95,5,296098,1:656
Kanishi,0,100,293214,1:663
Masmat,0,100,293043,1:663
Kalamum,0,100,292823,1:664
Nadeem,88,12,292580,1:664
Iqbal,51,49,291837,1:666
Tahir,87,13,290113,1:670
Sultan,82,18,289899,1:670
Shaheen,0,100,287877,1:675
Aziz,62,38,287326,1:676
Shaukat,97,3,285875,1:680
Kulsoom,0,100,285386,1:681
Rashid,90,10,285025,1:682
Tasleem,0,100,280913,1:692
Naveed,89,11,278956,1:697
Khadija,0,100,278621,1:698
Maqsood,58,42,277473,1:700
Sajid,96,4,276664,1:703
Rehmat,64,36,275033,1:707
Shahzad,89,11,274824,1:707
Parain,11,89,273503,1:711
Sakeena,0,100,271652,1:715
Zarina,0,100,269303,1:722
Shams,78,22,268796,1:723
Saira,0,100,267340,1:727
Nadia,0,100,264538,1:735
Jannat,4,96,262589,1:740
Musarrat,0,100,260423,1:746
Farhat,1,99,260118,1:747
Abdullah,100,0,260021,1:747
Zareena,0,100,259634,1:749
Imtiaz,72,28,254157,1:765
Mir,95,5,252712,1:769
Asiya,0,100,251926,1:771
Khursheed,28,72,251062,1:774
Saffia,0,100,250304,1:776
Surya,0,100,249808,1:778
Munawar,53,47,248979,1:781
Uzma,0,100,248055,1:784
Summera,0,100,247004,1:787
Asad,83,17,246852,1:787
Hafiz,90,10,245955,1:790
Shamshad,13,87,245844,1:791
Shakeela,0,100,245007,1:793
Mukhtar,74,26,244843,1:794
Sharifaan,0,100,240052,1:810
Bi,0,100,238111,1:816
Atta,95,5,237799,1:817
Ijaz,95,5,237004,1:820
Umer,98,2,236495,1:822
Iftikhar,90,10,234477,1:829
Asghar,96,4,232962,1:834
Raqia,0,100,232708,1:835
Azra,0,100,232123,1:837
Shagufta,0,100,231636,1:839
Niaz,85,15,231301,1:840
Aamir,100,0,229907,1:845
Liaqat,85,15,229825,1:846
Naeem,81,19,229061,1:848
Basheer,97,3,227761,1:853
Nazar,96,4,226515,1:858
Saif,98,2,224662,1:865
Faisal,95,5,223587,1:869
Naheed,0,100,221683,1:877
Akbar,90,10,219813,1:884
Gulzar,61,39,219296,1:886
Mary,0,100,219064,1:887
Munir,82,18,215099,1:904
Saleem,71,29,214924,1:904
Usman,98,2,211926,1:917
Jamila,0,100,209842,1:926
Mazhar,97,3,208176,1:934
Qamar,59,41,205784,1:944
Sajeda,0,100,205417,1:946
Hina,0,100,205246,1:947
Rani,0,100,204027,1:953
Raja,87,13,201567,1:964
Saeeda,0,100,201208,1:966
Liaquat,100,0,201016,1:967
Noreen,0,100,200660,1:969
Faiz,78,22,199978,1:972
Khalda,0,100,198706,1:978
Zakhdar,0,100,198612,1:979
Adnan,97,3,198288,1:980
Kaneez,0,100,196429,1:989
Bashri,0,100,195625,1:994
Waseem,95,5,195242,1:995
Tanveer,73,27,195079,1:996
Bilqees,0,100,195021,1:997
Sabir,95,5,193811,1:1003
Kashif,92,8,193428,1:1005
Bilgiqui,0,100,193415,1:1005
Farah,0,100,191544,1:1015
Nisar,87,13,189130,1:1028
Shakeel,89,11,188610,1:1030
Saba,0,100,188192,1:1033
Farooq,86,14,188072,1:1033
Ahmed,90,10,186852,1:1040
Rizwana,0,100,181717,1:1070
Kamran,95,5,181632,1:1070
Rana,86,14,179954,1:1080
Wali,99,1,179087,1:1085
Hussain,87,13,178895,1:1086
Iram,0,100,178283,1:1090
Naseer,95,5,176731,1:1100
Hameeda,0,100,176497,1:1101
Altaf,95,5,174389,1:1115
Nargis,0,100,174219,1:1116
Rizwan,91,9,173467,1:1120
Nawab,73,27,173144,1:1123
Bilal,99,1,172714,1:1125
Sidra,0,100,171721,1:1132
Surayya,0,100,171490,1:1133
Maqbool,70,30,170734,1:1138
Khalil,97,3,170352,1:1141
Khurshid,15,85,169663,1:1146
Hanifa,0,100,167733,1:1159
Rasool,81,19,167132,1:1163
Fayaz,90,10,166750,1:1166
Arif,89,11,165636,1:1173
Mehboob,92,8,165247,1:1176
Sohail,91,9,165048,1:1178
Waqas,100,0,164469,1:1182
Rahmat,63,37,164084,1:1185
Sughran,0,100,163525,1:1189
Shabbir,99,1,163486,1:1189
Masrat,1,99,161822,1:1201
Mehmood,95,5,161397,1:1204
Nighat,0,100,160146,1:1214
Zeenat,0,100,159530,1:1218
Humaira,0,100,159429,1:1219
Mian,87,13,158581,1:1226
Rahim,92,8,158443,1:1227
Azhar,95,5,158242,1:1228
Zahir,96,4,156241,1:1244
Rifat,0,100,154825,1:1255
Yasir,98,2,154167,1:1261
Gulshan,1,99,153894,1:1263
Zaheer,95,5,153696,1:1265
Khadim,99,1,152622,1:1273
Ihsan,100,0,151506,1:1283
Salme,0,100,151291,1:1285
Safdar,95,5,151130,1:1286
Begum,0,100,150474,1:1292
Muneer,91,9,150190,1:1294
Khair,58,42,149536,1:1300
Shafqat,62,38,149314,1:1302
Mirza,90,10,147928,1:1314
Waqar,90,10,147466,1:1318
Sadaf,0,100,146717,1:1325
Jaan,79,21,146358,1:1328
Naila,0,100,146119,1:1330
Rasheed,81,19,145738,1:1334
Shaista,0,100,145114,1:1339
Farida,0,100,144431,1:1346
Zahoor,83,17,144363,1:1346
Faiza,0,100,144228,1:1348
Hayat,68,32,143558,1:1354
Hameed,82,18,142922,1:1360
Rasheeda,0,100,142734,1:1362
Axara,0,100,141339,1:1375
Ghazala,0,100,140903,1:1379
Abdulsatar,100,0,140520,1:1383
Imam,80,20,140263,1:1386
Zeeshan,98,2,140084,1:1387
Zakia,0,100,140081,1:1387
Ejaz,80,20,139964,1:1389
Hafeez,63,37,138547,1:1403
Sarfraz,93,7,137686,1:1412
Ishrat,0,100,137510,1:1413
Kishwar,0,100,136787,1:1421
Mohsin,90,10,136267,1:1426
Shamila,0,100,136049,1:1429
Fida,98,2,135464,1:1435
Aemna,0,100,135034,1:1439
Karim,81,19,134822,1:1442
Babar,97,3,134197,1:1448
Nabeela,0,100,133664,1:1454
Shamim,0,100,132565,1:1466
Basheeran,0,100,132449,1:1467
Hazrat,94,6,131948,1:1473
Manzooran,0,100,131582,1:1477
Zubair,96,4,131046,1:1483
Kiran,0,100,130788,1:1486
Mukhtiar,70,30,129907,1:1496
Mehar,36,64,129648,1:1499
Alam,73,27,128673,1:1510
Rushima,0,100,128434,1:1513
Sahib,46,54,128336,1:1514
Waheed,91,9,127780,1:1521
Ashraf,67,33,127118,1:1529
Zia,89,11,127019,1:1530
Halima,0,100,126514,1:1536
Lubna,0,100,125692,1:1546
Nazeeran,0,100,125656,1:1547
Fateh,75,25,125638,1:1547
Sheikh,87,13,125017,1:1555
Zaib,0,100,124643,1:1559
Nasrat,9,91,124610,1:1560
Aftab,88,12,124344,1:1563
Ismat,27,73,124054,1:1567
Haseena,0,100,123871,1:1569
Wahid,99,1,123664,1:1572
Misbah,0,100,123404,1:1575
Umrah,0,100,123258,1:1577
Murad,75,25,122188,1:1591
Qasim,96,4,121408,1:1601
Talib,98,2,120959,1:1607
Roshan,42,58,119819,1:1622
Shabir,88,12,119750,1:1623
Khurram,95,5,119326,1:1629
Barkat,88,12,119081,1:1632
Ruqayya,0,100,118591,1:1639
Salman,86,14,116834,1:1664
Jamilah,0,100,115196,1:1687
Yasmeen,0,100,114952,1:1691
Inayat,75,25,114637,1:1695
Hakim,66,34,113773,1:1708
Fauzia,0,100,113290,1:1716
Umar,92,8,112819,1:1723
Fiz,78,22,112408,1:1729
Ashiq,100,0,112313,1:1731
Sikandar,97,3,111823,1:1738
Dilshad,33,67,111593,1:1742
Anam,0,100,110777,1:1754
Khuda,100,0,110565,1:1758
Maria,0,100,110391,1:1761
Shama,0,100,110151,1:1764
Asmaa,0,100,109943,1:1768
Fazeelat,0,100,109236,1:1779
Wazir,85,15,108397,1:1793
Sadiq,91,9,108366,1:1794
Patani,0,100,107891,1:1801
Meer,96,4,107879,1:1802
Shahbaz,85,15,107649,1:1805
Shabnam,0,100,107457,1:1809
Rashida,0,100,106549,1:1824
Qadir,100,0,106206,1:1830
Iqra,0,100,104945,1:1852
Mahwish,0,100,104776,1:1855
Siraj,87,13,104324,1:1863
Karam,61,39,103977,1:1869
Samia,0,100,103769,1:1873
Hamila,0,100,103128,1:1885
Mahmood,82,18,102968,1:1888
Nosheen,0,100,102044,1:1905
Khatoon,0,100,101607,1:1913
Naseeb,80,20,101366,1:1917
Mehnaz,0,100,101238,1:1920
Hamid,91,9,100819,1:1928
Samira,0,100,100792,1:1928
Jan,74,26,100723,1:1930
Huma,0,100,100220,1:1939
Nabi,100,0,100082,1:1942
Haq,99,1,99670,1:1950
Jameel,95,5,99644,1:1951
Hagaraan,11,89,99616,1:1951
Fehmida,0,100,99221,1:1959
Azmat,49,51,98980,1:1964
Aman,82,18,98962,1:1964
Majid,97,3,98878,1:1966
Aneela,0,100,98584,1:1971
Ahsan,89,11,98141,1:1980
Muhammed,85,15,98098,1:1981
Aliya,0,100,97726,1:1989
Wajid,98,2,97702,1:1989
Sonia,0,100,95934,1:2026
Qaisar,91,9,94684,1:2053
Ibrahim,100,0,94606,1:2054
Amar,83,17,94342,1:2060
Jamal,81,19,94166,1:2064
Gulnaz,0,100,93821,1:2072
Rahat,22,78,93311,1:2083
Shair,98,2,93129,1:2087
Iman,100,0,92974,1:2090
Shoaib,98,2,92938,1:2091
Anayat,74,26,92531,1:2100
Aslam,84,16,92337,1:2105
Shaguered,0,100,91455,1:2125
Safi,82,18,91187,1:2131
Samreen,0,100,90421,1:2149
Mah,0,100,90341,1:2151
Zahra,0,100,89492,1:2172
Ramzan,69,31,89350,1:2175
Peer,100,0,89190,1:2179
Raza,95,5,89164,1:2180
Safia,0,100,88863,1:2187
Falak,79,21,88586,1:2194
Jamil,72,28,88356,1:2200
Yousaf,98,2,87931,1:2210
Rehman,95,5,87898,1:2211
Masood,87,13,87669,1:2217
Afzal,83,17,87649,1:2217
Ishfaq,98,2,87022,1:2233
Shehbaz,100,0,86987,1:2234
Faqeer,100,0,86914,1:2236
Bakhtawar,3,97,86493,1:2247
Shafi,98,2,86116,1:2257
Rahila,0,100,85503,1:2273
Server,27,73,85209,1:2281
Rashada,0,100,84449,1:2301
Shoukat,88,12,84323,1:2305
Adil,98,2,84221,1:2308
Fozia,0,100,84169,1:2309
Rozina,0,100,84012,1:2313
Asim,88,12,83834,1:2318
Shakilah,0,100,83462,1:2329
Farhan,90,10,83404,1:2330
Qurban,100,0,82974,1:2342
Zohra,0,100,82538,1:2355
Basharat,87,13,82237,1:2363
Akram,60,40,82110,1:2367
Sobiya,0,100,81921,1:2373
Asmat,35,65,81359,1:2389
Aamanh,0,100,81004,1:2399
Miraj,33,67,80974,1:2400
Farman,98,2,80503,1:2414
Abbas,96,4,80076,1:2427
Amina,0,100,80026,1:2429
Kosar,0,100,79775,1:2436
Imdad,99,1,79624,1:2441
Saqib,96,4,79105,1:2457
Pervez,97,3,78870,1:2464
Shahzadi,0,100,78602,1:2473
Mujahid,98,2,78475,1:2477
Nasira,0,100,78338,1:2481
Shahnawaz,100,0,78175,1:2486
Azeem,85,15,77948,1:2493
Arbab,66,34,77567,1:2506
Sumaira,0,100,77137,1:2520
Sahab,50,50,77085,1:2521
Zain,85,15,76209,1:2550
Am,0,100,75979,1:2558
Atif,95,5,75823,1:2563
Firdous,1,99,75740,1:2566
Abdul Rahman,100,0,75693,1:2568
Jahan,47,53,75484,1:2575
Ayaz,95,5,75418,1:2577
Abdul Majid,100,0,75229,1:2584
Ismail,100,0,75081,1:2589
Nageena,0,100,75000,1:2591
Zar,48,52,74473,1:2610
Ashok,97,3,74398,1:2612
Neelam,0,100,74214,1:2619
