Name,Male,Female,Incidence,Frequency
Fahd,0,0,102251,1:37
Badr,0,0,83387,1:45
Hussein,0,0,66593,1:57
Fatima,0,0,62661,1:60
Mohammad,0,0,51766,1:73
Saud,0,0,43740,1:87
Mubarak,0,0,40720,1:93
Rashid,0,0,36474,1:104
Adnan,0,0,35021,1:108
Mishal,0,0,31687,1:119
Salah,0,0,25817,1:147
Nabil,0,0,25361,1:149
Munira,0,0,23480,1:161
Talal,0,0,23281,1:163
Abdul Aziz,0,0,22530,1:168
Sayed,0,0,21808,1:174
Emad,0,0,20118,1:188
Mona,0,0,18921,1:200
Sheikh,0,0,18712,1:202
Nayef,0,0,17781,1:213
Anwar,0,0,17572,1:215
Hisham,0,0,17553,1:216
Falah,0,0,17411,1:217
Essam,0,0,17325,1:218
Ayman,0,0,16869,1:224
Abdel,0,0,16451,1:230
Hamed,0,0,16442,1:230
Ghazi,0,0,15748,1:240
Amal,0,0,15663,1:242
Sherif,0,0,14561,1:260
Ashraf,0,0,14504,1:261
Mohsen,0,0,14485,1:261
Abdel Rahman,0,0,14267,1:265
Badriyah,0,0,13773,1:275
Faleh,0,0,13298,1:285
Jaber,0,0,13222,1:286
Mansour,0,0,13184,1:287
Laila,0,0,13070,1:290
Mariam,0,0,12804,1:296
Hadi,0,0,12766,1:297
Abbas,0,0,12329,1:307
Ayesha,0,0,11037,1:343
Saeed,0,0,10866,1:348
Zainab,0,0,10809,1:350
Fawaz,0,0,10543,1:359
Mutlaq,0,0,10448,1:362
Abdelmohsen,0,0,10429,1:363
Magdy,0,0,10344,1:366
Majed,0,0,10201,1:371
Abdul Latif,0,0,9983,1:379
Zaid,0,0,9973,1:380
Nader,0,0,9954,1:380
Farhan,0,0,9888,1:383
Mohammed Bank,0,0,9783,1:387
Bassam,0,0,9745,1:388
Khalid,0,0,9650,1:392
Suleiman,0,0,9650,1:392
Souad,0,0,9479,1:399
Ayed,0,0,9441,1:401
Gamoe,0,0,9375,1:404
Zahra,0,0,9356,1:405
Obaid,0,0,9289,1:407
Fadel,0,0,9137,1:414
El Sayed,0,0,9128,1:415
Awad,0,0,9099,1:416
Fahid,0,0,9099,1:416
Fayez,0,0,9014,1:420
Dalal,0,0,8606,1:440
Marzouk,0,0,8568,1:442
Khalaf,0,0,8321,1:455
Faraj,0,0,8311,1:455
Baleh,0,0,8273,1:458
Jawad,0,0,8264,1:458
Haya,0,0,8045,1:471
Yacoub,0,0,7865,1:481
Iman,0,0,7722,1:490
Khadija,0,0,7656,1:494
Hanan,0,0,7523,1:503
Samy,0,0,7456,1:508
Sameer,0,0,7323,1:517
Aminah,0,0,7238,1:523
Fouad,0,0,7238,1:523
Habib,0,0,7181,1:527
Nadia,0,0,7171,1:528
Khalifa,0,0,7086,1:534
Rami,0,0,7057,1:536
Wafa,0,0,7029,1:539
Nawal,0,0,6981,1:542
Hashem,0,0,6953,1:544
Mohad,0,0,6934,1:546
Salim,0,0,6668,1:568
Syed,0,0,6630,1:571
Ziad,0,0,6611,1:573
Wadha,0,0,6582,1:575
Qasim,0,0,6554,1:578
Latifa,0,0,6487,1:584
Fares,0,0,6326,1:598
Alashar,0,0,6278,1:603
Atef,0,0,6212,1:609
Mashary,0,0,6212,1:609
Raja,0,0,6164,1:614
Mohamad,0,0,5965,1:635
Masaod,0,0,5870,1:645
Raed,0,0,5747,1:659
Jamila,0,0,5528,1:685
Alhei,0,0,5519,1:686
Mishary,0,0,5519,1:686
Hoda,0,0,5509,1:687
Yahya,0,0,5490,1:689
Said,0,0,5253,1:721
Najah,0,0,5158,1:734
Riad,0,0,5129,1:738
Hamid,0,0,5072,1:746
Tawfiq,0,0,4958,1:763
Salwa,0,0,4863,1:778
Hatem,0,0,4844,1:781
Jacob,0,0,4816,1:786
Jaafar,0,0,4787,1:791
Sara,0,0,4730,1:800
Ehab,0,0,4711,1:803
Amjad,0,0,4702,1:805
Ismail,0,0,4673,1:810
Ammar,0,0,4588,1:825
Taher,0,0,4559,1:830
Abdul Karim,0,0,4540,1:834
Suhail,0,0,4531,1:835
Thamer,0,0,4502,1:841
Foad,0,0,4464,1:848
Ghanim,0,0,4445,1:852
Samira,0,0,4369,1:866
Malik,0,0,4331,1:874
Hamdan,0,0,4312,1:878
Bilal,0,0,4303,1:880
Hamdy,0,0,4303,1:880
Samer,0,0,4274,1:886
Fawzi,0,0,4236,1:894
Nidal,0,0,4236,1:894
Abdel Wahab,0,0,4198,1:902
Eisaa,0,0,4179,1:906
Jihad,0,0,4170,1:908
Bashir,0,0,4075,1:929
Basim,0,0,4065,1:931
Ghassan,0,0,4065,1:931
Maha,0,0,4065,1:931
Jamil,0,0,4027,1:940
Taleb,0,0,4027,1:940
Awatif,0,0,4018,1:942
Taybeh,0,0,4018,1:942
Salama,0,0,3980,1:951
Farid,0,0,3961,1:956
Medhat,0,0,3961,1:956
Abeer,0,0,3942,1:960
Hayat,0,0,3942,1:960
Anas,0,0,3894,1:972
Haytham,0,0,3894,1:972
Naji,0,0,3894,1:972
Nizar,0,0,3875,1:977
Bassel,0,0,3837,1:987
Abdul Hamid,0,0,3809,1:994
Eaysi,0,0,3790,1:999
Sadiq,0,0,3704,1:1022
Shaker,0,0,3666,1:1033
Haidar,0,0,3647,1:1038
Jarrah,0,0,3647,1:1038
Tamer,0,0,3562,1:1063
Abdul Razzaq,0,0,3505,1:1080
Anil,0,0,3448,1:1098
Mounir,0,0,3400,1:1113
Abdelkader,0,0,3381,1:1120
Manal,0,0,3381,1:1120
Sana,0,0,3334,1:1135
Muslim,0,0,3305,1:1145
Dia,0,0,3220,1:1176
Bandar,0,0,3182,1:1190
Najeeb,0,0,3182,1:1190
Zuhair,0,0,3182,1:1190
Hind,0,0,3172,1:1193
Marwan,0,0,3172,1:1193
Meteb,0,0,3153,1:1201
Ibtisam,0,0,3106,1:1219
Hamza,0,0,3096,1:1223
Moudhi,0,0,3077,1:1230
Siham,0,0,3030,1:1249
Amani,0,0,3021,1:1253
