Name,Male,Female,Incidence,Frequency
Jean,100,0,955276,1:25
Marie,0,100,436222,1:54
Hery,100,0,217658,1:109
Andry,0,100,217053,1:109
Nirina,47,53,214635,1:110
Mamy,0,100,214332,1:110
Ny,0,100,150547,1:157
Miora,0,100,148128,1:160
Aina,0,100,147221,1:161
Tiana,0,100,133315,1:177
Zo,0,100,123339,1:192
Heriniaina,100,0,120014,1:197
Nomenjanahary,0,100,118200,1:200
Hasina,0,100,113968,1:207
Toky,38,62,110945,1:213
Henintsoa,68,32,110340,1:214
Rado,100,0,110340,1:214
Fanomezantsoa,100,0,108829,1:217
Sitraka,72,28,108224,1:218
Nantenaina,100,0,106713,1:221
Ando,100,0,101271,1:233
Lalaina,37,63,100062,1:236
Rija,36,64,99458,1:238
Eric,100,0,98551,1:240
Christian,100,0,97946,1:241
Haja,0,100,96737,1:244
Alain,100,0,95830,1:247
Patrick,100,0,93411,1:253
Mamitiana,52,48,86459,1:273
Tojo,83,17,86156,1:274
Tantely,81,19,84040,1:281
Narindra,66,34,82226,1:287
Maminiaina,100,0,81319,1:291
Tahina,12,88,80110,1:295
Hanitriniaina,40,60,78599,1:301
Dina,0,100,78296,1:302
Lova,0,100,78296,1:302
Olivier,100,0,75576,1:313
Faniry,100,0,75273,1:314
Andoniaina,0,100,74971,1:315
Herizo,100,0,73459,1:322
Haingo,15,85,72855,1:324
Hanitra,26,74,72250,1:327
Mirana,0,100,70739,1:334
Thierry,100,0,70739,1:334
Heritiana,100,0,69530,1:340
Rivo,89,11,67413,1:351
Mbolatiana,0,100,65297,1:362
Michel,100,0,64390,1:367
Joseph,100,0,63181,1:374
Mamisoa,56,44,60763,1:389
Fenosoa,45,55,59856,1:395
Lala,0,100,59554,1:397
Fanja,0,100,58647,1:403
Rindra,0,100,57437,1:411
Lanto,78,22,56531,1:418
Jose,100,0,55321,1:427
Ravaka,0,100,54112,1:437
Tolojanahary,0,100,53810,1:439
Harisoa,53,47,53205,1:444
Tolotra,100,0,53205,1:444
Faly,57,43,52298,1:452
Domoina,0,100,51694,1:457
Tahiry,52,48,51694,1:457
Daniel,100,0,51391,1:460
Felana,25,75,51089,1:463
Nathalie,0,100,51089,1:463
Serge,100,0,51089,1:463
Onja,0,100,50787,1:465
Tsiry,0,100,50787,1:465
Antsa,9,91,50485,1:468
Richard,100,0,50485,1:468
Henri,100,0,50182,1:471
Nomena,0,100,50182,1:471
Tsiory,0,100,49880,1:474
Hoby,100,0,49275,1:480
Ony,29,71,49275,1:480
Rova,19,81,48368,1:489
Georges,100,0,48066,1:492
Lovasoa,0,100,48066,1:492
Jacques,100,0,47159,1:501
Lalao,33,67,46857,1:504
Yves,100,0,46555,1:508
Nambinintsoa,0,100,46252,1:511
Maminirina,0,100,45648,1:518
Tokiniaina,0,100,45648,1:518
Pierre,100,0,44741,1:528
Haingotiana,0,100,44438,1:532
Rojo,70,30,44438,1:532
Feno,100,0,44136,1:535
Santatra,50,50,43834,1:539
Jeanne,0,100,43532,1:543
Julien,100,0,43532,1:543
Mahery,66,34,43532,1:543
Andriniaina,100,0,43229,1:547
Solofo,100,0,43229,1:547
Hanta,34,66,42927,1:550
Roger,100,0,42927,1:550
Hary,100,0,41415,1:571
Mialy,29,71,41415,1:571
Anja,0,100,41113,1:575
