Name,Male,Female,Incidence,Frequency
Hany,0,0,285176,1:108
Eng,0,0,227884,1:135
Maha,0,0,199326,1:155
Eman,0,0,183240,1:168
Sameh,0,0,161559,1:191
Atif,0,0,159461,1:193
Sulaiman,0,0,157363,1:196
Mahdi,0,0,154099,1:200
Shahid,0,0,144424,1:213
Akram,0,0,138829,1:222
Hanan,0,0,137313,1:224
Fayez,0,0,137080,1:225
Manal,0,0,133001,1:232
Hazem,0,0,131718,1:234
Zuhair,0,0,129620,1:238
Hosam,0,0,124666,1:247
Nabeel,0,0,119246,1:258
Haytham,0,0,118721,1:260
Salim,0,0,116332,1:265
Esam,0,0,114001,1:270
Kareem,0,0,108580,1:284
Taher,0,0,105608,1:292
Nadia,0,0,102286,1:301
Firas,0,0,100945,1:305
Heba,0,0,94767,1:325
Nadeem,0,0,92494,1:333
Ghada,0,0,89638,1:344
Maryam,0,0,88822,1:347
Hala,0,0,87657,1:352
Noura,0,0,83810,1:368
Sahar,0,0,83810,1:368
Ziyad,0,0,82703,1:373
Tahir,0,0,81304,1:379
Sajid,0,0,80779,1:381
Ramy,0,0,79730,1:386
Jehad,0,0,76933,1:401
Amro,0,0,76467,1:403
Jihad,0,0,75884,1:406
Marwa,0,0,75534,1:408
Medhat,0,0,72853,1:423
Nasir,0,0,72562,1:425
Tareq,0,0,72387,1:426
Atef,0,0,71804,1:429
Wesam,0,0,71338,1:432
Amani,0,0,70755,1:435
Mazin,0,0,70464,1:437
Fawzi,0,0,68016,1:453
Taha,0,0,67724,1:455
Imam,0,0,67141,1:459
Mustafa,0,0,66908,1:461
Samar,0,0,66908,1:461
Gamal,0,0,66559,1:463
Naveed,0,0,66267,1:465
Mohsin,0,0,63120,1:488
Ghassan,0,0,63062,1:489
Khalil,0,0,62421,1:494
Saif,0,0,61546,1:501
Saleem,0,0,59273,1:520
Areej,0,0,58632,1:526
Asma,0,0,58049,1:531
Dina,0,0,57467,1:536
Faiz,0,0,57350,1:537
Arshad,0,0,56068,1:550
Zahra,0,0,55951,1:551
Nidal,0,0,55835,1:552
Fathi,0,0,55601,1:554
Ihab,0,0,55485,1:555
Rana,0,0,54378,1:567
Abdulmohsen,0,0,54203,1:568
Naji,0,0,54086,1:570
Maram,0,0,53620,1:575
Shady,0,0,53154,1:580
Ahmed,0,0,52920,1:582
Lolo,0,0,52629,1:585
Waseem,0,0,52454,1:587
Azhar,0,0,51930,1:593
Hind,0,0,51638,1:597
Mutaz,0,0,51405,1:599
Muhammed,0,0,51289,1:601
Magdy,0,0,51114,1:603
Ehsan,0,0,50881,1:606
Kamran,0,0,50356,1:612
Noha,0,0,50356,1:612
Ramzi,0,0,50006,1:616
Nouf,0,0,49657,1:621
Adeeb,0,0,49482,1:623
Bahaa,0,0,49307,1:625
Hamdi,0,0,49307,1:625
Raja,0,0,49307,1:625
Ebrahim,0,0,48608,1:634
Haifa,0,0,48608,1:634
Naeem,0,0,48258,1:638
Sohail,0,0,47675,1:646
Aly,0,0,47558,1:648
Abdulhadi,0,0,47209,1:653
Qasim,0,0,47209,1:653
Ahmad,0,0,47092,1:654
Salwa,0,0,46626,1:661
Rasha,0,0,46509,1:663
Najeeb,0,0,46160,1:668
Abrar,0,0,45985,1:670
Abdelrahman,0,0,45693,1:674
Asim,0,0,45577,1:676
Malik,0,0,45285,1:680
Hasan,0,0,45227,1:681
Ali,0,0,44994,1:685
Imad,0,0,44819,1:687
Mamdouh,0,0,44353,1:695
Moataz,0,0,44295,1:696
Obaid,0,0,44295,1:696
Magdi,0,0,44062,1:699
Bassem,0,0,43945,1:701
Rashed,0,0,42838,1:719
Muneer,0,0,42488,1:725
Rehab,0,0,42313,1:728
Javed,0,0,42138,1:731
Mohmed,0,0,42080,1:732
Abid,0,0,41264,1:747
Asad,0,0,41264,1:747
Kashif,0,0,41264,1:747
Afnan,0,0,41031,1:751
Fatima,0,0,40914,1:753
Murad,0,0,40565,1:760
Zaher,0,0,40565,1:760
Reham,0,0,40215,1:766
Sadiq,0,0,40215,1:766
Rania,0,0,39749,1:775
Osamah,0,0,39399,1:782
Basheer,0,0,39166,1:787
Shoaib,0,0,38816,1:794
Hattan,0,0,38466,1:801
Abdel,0,0,38350,1:803
Anis,0,0,38350,1:803
Khaja,0,0,38000,1:811
Tahani,0,0,38000,1:811
My,0,0,37884,1:813
Doaa,0,0,37301,1:826
Abubaker,0,0,37068,1:831
Abdalla,0,0,36951,1:834
Loay,0,0,36951,1:834
Jameel,0,0,36893,1:835
Wafaa,0,0,36601,1:842
Nawal,0,0,36252,1:850
Muath,0,0,36193,1:851
Mai,0,0,36077,1:854
Moustafa,0,0,36019,1:855
Iyad,0,0,35785,1:861
Abdulhameed,0,0,35669,1:864
Jassim,0,0,35669,1:864
Rashad,0,0,35669,1:864
Nour,0,0,35611,1:865
Dalal,0,0,34736,1:887
Hamzah,0,0,34620,1:890
Ola,0,0,34620,1:890
Haris,0,0,33979,1:907
Shaker,0,0,33454,1:921
Musab,0,0,33221,1:928
Aamir,0,0,33104,1:931
Dawood,0,0,33046,1:932
Nasr,0,0,33046,1:932
Ayed,0,0,32988,1:934
Sawsan,0,0,32988,1:934
Fahed,0,0,32522,1:947
Majdi,0,0,32463,1:949
Arwa,0,0,32405,1:951
Iman,0,0,32405,1:951
Abdulah,0,0,32288,1:954
Haya,0,0,31939,1:965
Shakeel,0,0,31822,1:968
Wafa,0,0,31764,1:970
Sajjad,0,0,31706,1:972
Wassim,0,0,31706,1:972
Razan,0,0,31473,1:979
Waqas,0,0,30890,1:997
Abdulraheem,0,0,30773,1:1001
Muhamad,0,0,30773,1:1001
Moath,0,0,30307,1:1017
Safwan,0,0,30307,1:1017
Siraj,0,0,30307,1:1017
Saber,0,0,30249,1:1019
Diaa,0,0,30074,1:1025
Zeeshan,0,0,29841,1:1033
Syed,0,0,29549,1:1043
Hafiz,0,0,29491,1:1045
Ismail,0,0,29374,1:1049
Jawad,0,0,29141,1:1057
Zeyad,0,0,28792,1:1070
Nisar,0,0,28500,1:1081
Mohamed,0,0,28442,1:1083
Ruba,0,0,28442,1:1083
Soliman,0,0,28325,1:1088
Mujtaba,0,0,28092,1:1097
Tawfiq,0,0,28092,1:1097
Suhail,0,0,27859,1:1106
Zaki,0,0,27801,1:1108
Abdullah,0,0,27742,1:1111
Isam,0,0,27626,1:1115
Junaid,0,0,27509,1:1120
Basel,0,0,27451,1:1122
Ala&#39;a,0,0,27393,1:1125
Abdulrahim,0,0,26810,1:1149
Moayad,0,0,26693,1:1154
Nezar,0,0,26693,1:1154
Rizwan,0,0,26635,1:1157
Hadeel,0,0,26577,1:1159
Ameen,0,0,26460,1:1164
Lamia,0,0,26460,1:1164
Raid,0,0,26344,1:1170
Mohamd,0,0,26227,1:1175
Hazim,0,0,25994,1:1185
Fadel,0,0,25644,1:1202
Wasim,0,0,25528,1:1207
Fuad,0,0,25411,1:1213
Hilal,0,0,25411,1:1213
Yassir,0,0,25411,1:1213
Zainab,0,0,25295,1:1218
Khaleel,0,0,25178,1:1224
Rehan,0,0,25061,1:1230
Ahsan,0,0,24945,1:1235
