Name,Male,Female,Incidence,Frequency
Maria,0,100,3833,1:144
Antonio,0,0,3290,1:168
Jose,99,1,3076,1:180
John,100,0,3010,1:184
Steven,100,0,2533,1:218
Roy,100,0,2435,1:227
Kenneth,100,0,2204,1:251
Monique,0,100,2007,1:275
Sandra,0,100,1974,1:280
Henk,100,0,1875,1:295
Raimundo,0,0,1859,1:297
Francisco,100,0,1826,1:303
Patricia,0,100,1810,1:305
Ingrid,2,98,1760,1:314
Rachel,0,100,1711,1:323
Robert,100,0,1694,1:326
Michael,100,0,1645,1:336
Patrick,100,0,1645,1:336
Vanessa,0,100,1612,1:343
Nancy,0,100,1596,1:346
Angela,0,100,1546,1:358
Saskia,0,100,1546,1:358
Maureen,0,100,1530,1:361
Ronald,100,0,1530,1:361
Jennifer,0,100,1497,1:369
Panday,67,33,1497,1:369
Dennis,100,0,1431,1:386
Sharon,2,98,1431,1:386
Glenn,100,0,1382,1:400
Harold,100,0,1382,1:400
Jean,80,20,1382,1:400
Joyce,3,97,1365,1:405
Claudia,0,100,1300,1:425
Paul,100,0,1300,1:425
Fat,0,0,1267,1:436
Astrid,3,97,1250,1:442
Ricardo,92,8,1234,1:448
Sang,0,0,1234,1:448
Cynthia,0,100,1217,1:454
