Name,Male,Female,Incidence,Frequency
Maria,0,100,1265367,1:25
Jose,100,0,796219,1:40
Juan,100,0,676471,1:47
Luis,100,0,506093,1:63
Rosa,0,100,447694,1:71
Carlos,100,0,376804,1:84
Jorge,100,0,319351,1:100
Victor,100,0,309591,1:103
Carmen,2,98,267488,1:119
Juana,0,100,258929,1:123
Pedro,100,0,236296,1:135
Julio,100,0,234970,1:135
Santos,65,35,218848,1:145
Cesar,100,0,216114,1:147
Manuel,100,0,215549,1:147
Ana,0,100,210637,1:151
Miguel,100,0,198662,1:160
Julia,0,100,193368,1:164
Jesus,83,17,185986,1:171
Luz,0,100,180583,1:176
Segundo,100,0,170510,1:186
Francisco,100,0,147545,1:215
Victoria,0,100,131972,1:241
Alejandro,100,0,121867,1:261
Elizabeth,0,100,117749,1:270
Oscar,100,0,115301,1:276
Walter,100,0,111327,1:286
Felix,100,0,110201,1:288
Margarita,0,100,107622,1:295
Raul,100,0,106834,1:298
Javier,100,0,106524,1:298
David,100,0,102879,1:309
Flor,0,100,102565,1:310
Mario,100,0,102250,1:311
Roberto,100,0,101105,1:314
Isabel,3,97,100675,1:316
Gloria,0,100,97536,1:326
Antonio,100,0,95628,1:332
Pablo,100,0,95367,1:333
Edwin,100,0,94444,1:337
Martha,0,100,93443,1:340
Ricardo,100,0,93374,1:340
Gladys,0,100,93310,1:341
Daniel,100,0,93288,1:341
Angel,100,0,92106,1:345
Mercedes,6,94,91094,1:349
Edgar,100,0,91042,1:349
Jaime,100,0,90994,1:349
Nancy,0,100,90157,1:353
Sonia,0,100,88940,1:357
Marco,100,0,88414,1:360
Yolanda,0,100,85582,1:371
Alberto,100,0,85297,1:373
Francisca,0,100,84662,1:376
Teresa,0,100,82709,1:384
Olga,0,100,82647,1:385
Eduardo,100,0,82332,1:386
Fernando,100,0,80221,1:396
Silvia,0,100,79628,1:399
Norma,0,100,78737,1:404
Hilda,0,100,78553,1:405
Hector,100,0,77537,1:410
Lidia,0,100,76998,1:413
Andres,100,0,75923,1:419
Lucia,0,100,73179,1:434
Vilma,0,100,72663,1:438
Guillermo,100,0,71577,1:444
Hugo,100,0,71415,1:445
Luisa,0,100,70890,1:448
Alfredo,100,0,69658,1:456
Elsa,0,100,69465,1:458
Elena,0,100,69174,1:460
Rosario,7,93,68759,1:462
Maximo,100,0,67905,1:468
Alicia,0,100,67485,1:471
Nelly,0,100,67394,1:472
Patricia,0,100,65685,1:484
Diana,0,100,65150,1:488
Edith,0,100,63315,1:502
Angelica,0,100,62718,1:507
Ruben,100,0,62059,1:512
Bertha,0,100,60961,1:522
Gregorio,100,0,60631,1:524
Percy,100,0,60072,1:529
Rocio,0,100,59676,1:533
Ruth,0,100,59647,1:533
Doris,0,100,58627,1:542
Felipe,100,0,57886,1:549
Antonia,0,100,57567,1:552
Enrique,100,0,56962,1:558
Martin,100,0,56439,1:563
Jessica,0,100,55919,1:569
Maritza,0,100,55916,1:569
Julian,100,0,55315,1:575
Milagros,0,100,54962,1:578
Maribel,0,100,54354,1:585
Delia,0,100,54352,1:585
Irma,0,100,54320,1:585
Marina,0,100,53865,1:590
Paulina,0,100,53764,1:591
Blanca,0,100,53539,1:594
Fredy,100,0,52929,1:601
Susana,0,100,52734,1:603
Alejandrina,0,100,52712,1:603
Marcos,100,0,52595,1:604
Esther,0,100,52436,1:606
Richard,100,0,52209,1:609
Santiago,100,0,52195,1:609
Rafael,100,0,52142,1:610
Roxana,0,100,52110,1:610
Elmer,100,0,51850,1:613
Sara,0,100,51273,1:620
Moises,100,0,50906,1:625
Alex,100,0,50351,1:631
Cecilia,0,100,49997,1:636
Vicente,100,0,49830,1:638
Marcelina,0,100,49442,1:643
Wilmer,100,0,49371,1:644
Karina,0,100,49239,1:646
Lourdes,0,100,49023,1:649
Sandra,0,100,48732,1:652
Wilfredo,100,0,48533,1:655
Liliana,0,100,48214,1:659
Claudia,0,100,48071,1:661
Lucila,0,100,47436,1:670
Monica,0,100,47383,1:671
Teofilo,100,0,47364,1:671
Miriam,0,100,47249,1:673
Graciela,0,100,47159,1:674
Roger,100,0,46964,1:677
Rolando,100,0,45229,1:703
William,100,0,45143,1:704
Ronald,100,0,44921,1:708
Zoila,0,100,44745,1:711
Dora,0,100,44387,1:716
Veronica,0,100,44330,1:717
Beatriz,0,100,44111,1:721
Angela,0,100,43394,1:733
Marcelino,100,0,43371,1:733
Cristina,0,100,42848,1:742
Henry,100,0,42663,1:745
Celia,0,100,42349,1:751
Teodora,0,100,42345,1:751
Tomas,100,0,41927,1:758
Gregoria,0,100,41866,1:759
Paula,0,100,41860,1:759
Erika,0,100,41745,1:762
Jhon,100,0,41653,1:763
Humberto,100,0,41489,1:766
Felicita,0,100,41455,1:767
Orlando,100,0,41024,1:775
Teodoro,100,0,40415,1:787
Justina,0,100,40131,1:792
Nicolas,100,0,40116,1:792
German,100,0,39666,1:801
Augusto,100,0,39532,1:804
Lucio,100,0,39335,1:808
Armando,100,0,39009,1:815
Andrea,0,100,38848,1:818
Virginia,0,100,38783,1:820
Jenny,0,100,38522,1:825
Clara,0,100,38058,1:835
Esteban,100,0,38037,1:836
Samuel,100,0,37750,1:842
Nestor,100,0,37572,1:846
Sergio,100,0,37488,1:848
Sabina,0,100,37080,1:857
Manuela,0,100,36674,1:867
Elias,100,0,36265,1:877
Alfonso,100,0,35968,1:884
Catalina,0,100,35854,1:887
Natividad,15,85,35847,1:887
Juliana,0,100,35765,1:889
Ernesto,100,0,35658,1:892
Felicitas,0,100,35586,1:893
Dina,0,100,35304,1:901
Sofia,0,100,35194,1:903
Agustin,100,0,35040,1:907
Wilder,100,0,34882,1:911
Mary,0,100,34698,1:916
Teofila,0,100,34654,1:917
Hernan,100,0,34629,1:918
Judith,0,100,34471,1:922
Christian,100,0,34459,1:923
Joel,100,0,34450,1:923
Laura,0,100,34425,1:923
Gerardo,100,0,34415,1:924
Arturo,100,0,34129,1:932
Mauro,100,0,33983,1:936
Mariano,100,0,33837,1:940
Leoncio,100,0,33764,1:942
Wilson,100,0,33551,1:948
Emilio,100,0,33451,1:950
Eva,0,100,33293,1:955
Lorenzo,100,0,33040,1:962
Rodolfo,100,0,32534,1:977
Luzmila,0,100,32475,1:979
Noemi,0,100,32462,1:979
Emilia,0,100,32455,1:980
Flora,0,100,32063,1:992
Betty,0,100,32000,1:993
Efrain,100,0,31623,1:1005
Elva,0,100,31551,1:1008
Freddy,100,0,31522,1:1009
Reyna,0,100,31505,1:1009
Gustavo,100,0,31397,1:1013
Martina,0,100,31227,1:1018
Abel,100,0,31196,1:1019
