Name,Male,Female,Incidence,Frequency
Somchai,100,0,479924,1:146
Somchit,21,79,281050,1:249
Prasoet,97,3,260894,1:269
Sombun,58,42,248205,1:282
Somsak,100,0,243223,1:288
Narong,100,0,238698,1:294
Prasit,100,0,233428,1:300
Somphon,66,34,211043,1:332
Nittaya,0,100,201604,1:348
Sombat,86,14,190161,1:368
Udom,93,7,187027,1:375
Wichian,100,0,184558,1:380
Amphon,48,52,184435,1:380
Thawi,91,9,180832,1:387
Charoen,99,1,179209,1:391
Samran,70,30,177548,1:395
Wichai,100,0,177047,1:396
Sawat,91,9,176084,1:398
Chan,71,29,171111,1:409
Prani,0,100,171060,1:410
Somphong,99,1,168439,1:416
Kanchana,0,100,165525,1:423
Pricha,100,0,164284,1:426
Sukanya,0,100,162538,1:431
Wirat,97,3,159965,1:438
Mali,0,100,153468,1:457
Somnuek,76,24,153107,1:458
Sunthon,96,4,151457,1:463
Wilai,1,99,149944,1:467
Anan,100,0,144580,1:485
Watsana,0,100,144204,1:486
Rattana,1,99,144194,1:486
Wanphen,0,100,141808,1:494
Wanchai,100,0,141412,1:495
Anong,0,100,136698,1:513
Somkiat,100,0,135654,1:517
Suphaphon,0,100,134688,1:520
Suwit,100,0,134396,1:521
Wirot,100,0,131995,1:531
Saman,90,10,130511,1:537
Somkhit,61,39,129702,1:540
Amnuai,50,50,129379,1:542
Winai,100,0,128142,1:547
Sommai,62,38,127864,1:548
Urai,0,100,126140,1:555
Latda,0,100,125462,1:558
Phonthip,0,100,125117,1:560
Arun,80,20,122569,1:572
Bunmi,46,54,121621,1:576
Waraphon,4,96,121353,1:577
Suthep,100,0,120322,1:582
Wira,100,0,120224,1:583
Prayun,65,35,119533,1:586
Chaloem,77,23,119425,1:587
Surin,92,8,116554,1:601
Mongkhon,100,0,114415,1:612
Suchat,100,0,114247,1:613
Wanida,0,100,112789,1:621
Bunloet,90,10,112552,1:623
Somsi,0,100,111846,1:626
Phaibun,79,21,111172,1:630
Bunsong,72,28,110496,1:634
