Name,Male,Female,Incidence,Frequency
Temüülen,92,8,12451,1:236
Khulan,2,98,11838,1:248
Altantsetseg,1,99,11819,1:248
Tögöldör,96,4,11715,1:251
Bilgüün,93,7,11550,1:254
Otgonbayar,67,33,11439,1:257
Bolormaa,1,99,11421,1:257
Oyuunchimeg,2,98,10538,1:278
Batbayar,95,5,10366,1:283
Dölgöön,68,32,10298,1:285
Gantulga,89,11,10219,1:287
Ganbold,96,4,10200,1:288
Uyanga,2,98,10163,1:289
Enkhjargal,21,79,10145,1:289
Ganzorig,98,2,9789,1:300
Solongo,2,98,9759,1:301
Ankhbayar,88,12,9722,1:302
Lkhagvasüren,56,44,9697,1:303
Khongorzul,4,96,9599,1:306
Erdenechimeg,3,97,9568,1:307
Enkhtuyaa,3,97,9274,1:316
Ganbaatar,98,2,9225,1:318
Enkhjin,8,92,9200,1:319
Bayarmaa,2,98,9182,1:320
Bayarsaikhan,85,15,8967,1:327
Enkhbayar,81,19,8918,1:329
Battsetseg,1,99,8839,1:332
Misheel,3,97,8820,1:333
Batjargal,78,22,8777,1:334
Ganchimeg,2,98,8759,1:335
Pürevsüren,42,58,8759,1:335
Narantsetseg,2,98,8740,1:336
Battulga,94,6,8722,1:336
Khüslen,45,55,8642,1:340
Anujin,3,97,8618,1:341
Mönkhtsetseg,1,99,8575,1:342
Mönkhjargal,41,59,8421,1:349
Altangerel,83,17,8360,1:351
Byambasüren,37,63,8109,1:362
Mönkhbat,97,3,8109,1:362
Ganbat,96,4,8102,1:362
Enkhtsetseg,2,98,8035,1:365
Oyuuntsetseg,1,99,7869,1:373
Uuganbayar,86,14,7851,1:374
Baterdene,97,3,7661,1:383
Nomin,2,98,7642,1:384
Azjargal,43,57,7618,1:385
Mönkhzul,11,89,7606,1:386
Otgonjargal,20,80,7569,1:388
Jargalsaikhan,72,28,7495,1:392
Uranchimeg,1,99,7471,1:393
Batsaikhan,93,7,7440,1:394
Davaasüren,41,59,7385,1:397
Nergüi,44,56,7262,1:404
Narantuyaa,2,98,7176,1:409
Batbold,98,2,6937,1:423
Mönkhbayar,86,14,6937,1:423
Temüüjin,98,2,6900,1:425
Myagmarsüren,43,57,6894,1:426
Nyamsüren,31,69,6833,1:430
Amarjargal,32,68,6772,1:433
Zolzayaa,9,91,6765,1:434
Tungalag,3,97,6532,1:449
Erdenebat,97,3,6453,1:455
Boldbaatar,99,1,6403,1:458
Tsolmon,31,69,6385,1:460
Gankhuyag,93,7,6293,1:466
Batmönkh,92,8,6226,1:471
Bat-Erdene,96,4,6213,1:472
Otgontsetseg,1,99,6177,1:475
Narangerel,19,81,6146,1:478
Bayasgalan,54,46,6035,1:486
Oyuungerel,3,97,5980,1:491
Erdenetsetseg,1,99,5956,1:493
Enerel,12,88,5919,1:496
Enkhbat,91,9,5919,1:496
Tsetsegmaa,1,99,5888,1:498
Gansükh,91,9,5851,1:502
Odgerel,26,74,5717,1:513
Erkhembayar,94,6,5661,1:518
Enkhbold,97,3,5655,1:519
Sarantuyaa,1,99,5637,1:521
Ariunbold,96,4,5533,1:530
Enkhbaatar,98,2,5520,1:532
Nominerdene,4,96,5514,1:532
Zoljargal,31,69,5471,1:536
Gantsetseg,1,99,5465,1:537
Dulamsüren,4,96,5453,1:538
Delgermaa,2,98,5410,1:542
Otgonbaatar,98,2,5324,1:551
Ariunaa,1,99,5306,1:553
Mönkherdene,89,11,5299,1:554
Enkhtaivan,77,23,5281,1:556
Anudari,3,97,5183,1:566
Batchimeg,3,97,5183,1:566
Batbaatar,99,1,5140,1:571
Dolgorsüren,3,97,5134,1:572
Narmandakh,43,57,5122,1:573
Nomin-Erdene,2,98,5103,1:575
Khaliun,5,95,5042,1:582
Oyuun,2,98,5005,1:586
Anar,70,30,4987,1:588
Pürevdorj,95,5,4956,1:592
Gantömör,81,19,4931,1:595
Ariunzayaa,4,96,4919,1:597
Bayarjargal,54,46,4901,1:599
Erdenebayar,91,9,4870,1:603
Altantuyaa,3,97,4827,1:608
Mönkhtuyaa,3,97,4790,1:613
Batsükh,90,10,4778,1:614
Baljinnyam,82,18,4723,1:621
Altanzul,7,93,4711,1:623
Batzorig,99,1,4619,1:635
Odonchimeg,1,99,4588,1:640
Davaadorj,94,6,4582,1:641
Anand,96,4,4520,1:649
Sükhbaatar,96,4,4478,1:655
Tuul,6,94,4459,1:658
Ariunjargal,7,93,4453,1:659
Tüvshinjargal,53,47,4447,1:660
Byambadorj,93,7,4435,1:662
Oyuunbileg,5,95,4392,1:668
Bold,98,2,4355,1:674
Urangoo,2,98,4355,1:674
Tüvshinbayar,90,10,4349,1:675
Chinzorig,97,3,4330,1:678
Nandinerdene,5,95,4330,1:678
Egshiglen,2,98,4238,1:692
Tamir,75,25,4226,1:694
Erdenebileg,77,23,4220,1:695
Mönkhbaatar,97,3,4140,1:709
Bolortuyaa,2,98,4134,1:710
Azzayaa,10,90,4116,1:713
Enkhtüvshin,72,28,4067,1:722
Buyankhishig,25,75,4060,1:723
Gerelmaa,2,98,4042,1:726
Gantuyaa,4,96,4018,1:730
Shinebayar,80,20,4018,1:730
Baigalmaa,1,99,4011,1:732
Nandin-Erdene,6,94,3968,1:740
Mönkhzayaa,11,89,3962,1:741
Davaajargal,50,50,3956,1:742
Erdenebaatar,98,2,3956,1:742
Amartüvshin,85,15,3950,1:743
Undarmaa,1,99,3944,1:744
Nyamdorj,95,5,3919,1:749
Mönkh-Erdene,88,12,3889,1:755
Naranbaatar,97,3,3870,1:758
Tuyaa,4,96,3864,1:760
Ösökhbayar,93,7,3864,1:760
Otgonchimeg,1,99,3858,1:761
Baasanjav,57,43,3797,1:773
Oyuunerdene,6,94,3784,1:776
Enkhzayaa,7,93,3772,1:778
Baatar,96,4,3742,1:784
Buyanjargal,39,61,3717,1:790
Enkhmaa,1,99,3705,1:792
Enkhchimeg,2,98,3674,1:799
Orgil,93,7,3656,1:803
Oyuun-Erdene,3,97,3631,1:808
Enkhtör,95,5,3625,1:810
Bayaraa,80,20,3619,1:811
Ichinkhorloo,3,97,3619,1:811
Tserendulam,2,98,3594,1:817
Zolboo,69,31,3582,1:819
Mönkhjin,41,59,3564,1:823
Batchuluun,81,19,3539,1:829
Odbayar,94,6,3515,1:835
Byambajav,58,42,3508,1:837
Urtnasan,31,69,3502,1:838
Sarangerel,3,97,3484,1:842
Selenge,8,92,3484,1:842
Enkhsaikhan,66,34,3478,1:844
Tsevelmaa,1,99,3478,1:844
Lkhamsüren,20,80,3465,1:847
Bayartsetseg,2,98,3459,1:848
