Name,Male,Female,Incidence,Frequency
Mary,0,100,559566,1:21
Deng,92,8,299005,1:39
Achol,5,95,293208,1:39
Peter,98,2,235237,1:49
John,100,0,207778,1:56
Chol,69,31,185505,1:62
Martha,0,100,173911,1:66
Elizabeth,0,100,169944,1:68
Rebecca,0,100,158350,1:73
Sarah,0,100,152248,1:76
James,99,1,148892,1:78
Chuol,74,26,115330,1:100
Angelina,0,100,112584,1:103
Nyaluak,0,100,112584,1:103
Yar,13,87,99160,1:116
Bol,100,0,98549,1:117
Nyamal,0,100,90007,1:128
Abuk,10,90,88481,1:131
Ayen,0,100,86345,1:134
David,100,0,82989,1:139
Marry,0,100,82379,1:140
Rose,0,100,73531,1:157
Simon,100,0,68039,1:170
Gatluak,96,4,65293,1:177
Nyabol,0,100,65293,1:177
Adut,9,91,64683,1:179
Nyadak,0,100,61937,1:186
Akuol,10,90,61632,1:187
Nyawal,0,100,61326,1:188
Adau,10,90,61021,1:189
Ajak,54,46,60411,1:191
Paul,100,0,57665,1:200
Sunday,16,84,57665,1:200
Tut,100,0,56445,1:205
Joseph,100,0,55529,1:208
Akech,31,69,55224,1:209
Nyanhial,0,100,54309,1:213
Nyandeng,0,100,54004,1:214
Nyawech,0,100,54004,1:214
Garang,100,0,52783,1:219
Nyakuoth,0,100,52783,1:219
Nyibol,0,100,52783,1:219
Gai,87,13,51563,1:224
Majok,96,4,51563,1:224
Roda,0,100,49732,1:232
Ayak,0,100,49122,1:235
Ajok,18,82,48817,1:237
Nyakong,1,99,46986,1:246
Nhial,96,4,46376,1:249
Alek,0,100,45461,1:254
Koang,100,0,45461,1:254
Susan,0,100,45461,1:254
Nyamuch,0,100,45156,1:256
Tabitha,0,100,45156,1:256
Aluel,5,95,44240,1:261
Nyajuok,0,100,43630,1:265
Abraham,100,0,43020,1:269
Kuol,98,2,43020,1:269
Dak,96,4,42715,1:270
Gatwech,100,0,42715,1:270
Atem,69,31,41800,1:276
Ajah,0,100,41189,1:280
Nyalam,0,100,40884,1:283
Gatkuoth,100,0,40579,1:285
Maria,0,100,40579,1:285
Amer,10,90,40274,1:287
Riak,79,21,40274,1:287
Nyatut,0,100,39969,1:289
Nyabang,0,100,38138,1:303
Adhieu,2,98,37833,1:305
Nyaboth,2,98,37528,1:308
Nyakoang,0,100,37223,1:310
William,100,0,37223,1:310
Monica,0,100,36613,1:315
Nyadeng,0,100,36003,1:321
Nyaruach,0,100,36003,1:321
Atong,10,90,35087,1:329
Michael,100,0,35087,1:329
Akur,2,98,34477,1:335
Akol,46,54,34172,1:338
Nyuon,65,35,33867,1:341
Nyalual,0,100,33562,1:344
Jacob,100,0,32646,1:354
Nyaruot,0,100,32036,1:361
Lam,100,0,31731,1:364
