Name,Male,Female,Incidence,Frequency
Yonas,100,0,138020,1:34
Samuel,100,0,135366,1:35
Abraham,100,0,119441,1:40
Daniel,100,0,116787,1:41
Dawit,100,0,111478,1:43
Michael,100,0,100861,1:47
Solomon,100,0,100861,1:47
Ahmed,100,0,82281,1:58
Amanuel,100,0,82281,1:58
Sara,1,99,79627,1:60
Bereket,82,18,76973,1:62
Berhane,0,100,76973,1:62
Biniam,90,10,76973,1:62
Yohannes,87,13,74319,1:64
Mussie,100,0,69010,1:69
Tedros,100,0,69010,1:69
Saba,4,96,66356,1:72
Senait,0,100,66356,1:72
Helen,0,100,63702,1:75
Selam,0,100,58393,1:81
Ali,100,0,55739,1:85
Mohammed,100,0,55739,1:85
Nahom,100,0,55739,1:85
Fatma,2,98,53085,1:90
Selamawit,0,100,53085,1:90
Yosief,100,0,53085,1:90
Mohamed,76,24,50431,1:94
Semhar,13,87,50431,1:94
Eyob,100,0,47776,1:99
Robel,100,0,47776,1:99
Filmon,100,0,45122,1:105
